	chr12:121214455-121214604	chr12:121214605-121214754	chr12:121214755-121214904	chr12:121214905-121215054	chr12:121215055-121215204	chr12:121215205-121215354	chr12:121215355-121215504	chr12:121215505-121215654	chr12:121215655-121215804	chr12:121215805-121215954	chr12:121215955-121216104	chr12:121216105-121216254	chr12:121216255-121216404	chr12:121216405-121216554	chr12:121216555-121216704	chr12:121216705-121216854	chr12:121216855-121217004	chr12:121217005-121217154	chr12:121217155-121217304	chr12:121217305-121217454	chr12:121217455-121217604	chr12:121217605-121217754	chr12:121217755-121217904	chr12:121217905-121218054	chr12:121218055-121218204	chr12:121218205-121218354	chr12:121218355-121218504	chr12:121218505-121218654	chr12:121218655-121218804	chr12:121218805-121218954	chr12:121218955-121219104	chr12:121219105-121219254	chr12:121219255-121219404	chr12:121219405-121219502	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.480736	0.761015	0.895301	0.66513	0.579336	0.600478	0.698497	0.734479	0.373913	0.426582	0.340827	1.24258	1.34442	1.31588	1.26131	1.90328	3.55872	2.01524	1.81576	2.29904	1.81956	0.877647	1.3561	1.35795	1.74093	2.05168	1.16988	1.98106	1.59268	1.48305	2.34904	3.11478	2.487	2.0836	0.113462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.370463	0.980429	1.78298	1.5275	0.218651	0.266453	1.54542	1.35146	0.23784	0.0574887	0.379738	1.08604	0.831057	1.46262	4.11322	2.99431	1.98624	2.45499	5.97867	3.33423	1.20481	1.92362	1.31453	3.94687	5.46204	4.48807	3.90892	2.8033	2.27715	2.04483	2.54131	6.09563	4.76545	2.2718	0.2
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.90664	2.22278	1.68229	1.08385	0.303705	0.844418	1.26992	1.2713	1.6721	1.16687	0.714747	1.13803	0.790494	0.703742	1.12544	1.67126	2.32843	2.22287	2.07707	1.57048	1.49281	1.42801	2.05418	2.94438	2.38913	1.91969	2.20906	2.97056	3.30841	2.41938	1.66911	3.29866	3.9783	2.26444	0.0240577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	1.72678	1.32599	1.37038	1.05167	0.213074	2.40615	1.7706	2.33622	2.39389	1.95166	2.74918	1.58275	2.4214	1.59245	1.08173	2.48628	3.5669	2.7552	3.23445	2.28167	3.40477	3.07203	2.37707	3.44318	5.99748	3.79331	3.23947	2.78344	2.77011	2.12707	2.15482	3.22184	2.50276	2.42044	0.574074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.79265	1.7336	1.79521	1.7379	2.07152	1.57312	0.890408	0.778298	2.02394	1.20698	0.870203	0.574833	1.11811	1.96453	1.49508	1.61294	1.91732	2.96336	4.15297	5.72931	3.64996	2.73048	3.10595	5.30774	1.70432	2.06092	2.88298	3.51674	2.70567	2.33104	3.61877	4.71749	3.07109	3.75709	0.358251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	0.751266	0.605603	1.05174	0.720431	0.557614	0.458416	0.627136	0.336546	0.457022	0.339089	0.265888	0.565457	0.605617	0.186991	0.412789	0.645189	0.977727	0.638345	0.441235	0.291499	0.593635	0.841003	1.01591	1.63367	1.66937	1.63233	2.0708	2.1589	2.10041	2.74687	3.66639	3.79615	4.7855	5.02056	0.185328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	0	0	0	0	0	0	0.585583	0.877201	0.953155	1.61712	4.19707	0.742201	5.9449	4.17042	1.56952	1.70405	5.67584	8.81477	9.4472	4.31391	4.05799	5.60232	6.15742	12.2898	9.52874	3.89495	3.70918	7.25172	11.8064	8.7187	5.71625	8.10786	15.5412	6.05968	0.723837
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.202358	0.208103	0.0633766	0.232461	0.0196177	0	0	0.229983	0.855696	0.902088	1.61815	1.06164	1.99142	1.17701	0.382639	0.46094	0.841357	0.610043	0.344051	1.01595	1.3645	1.16713	1.50315	1.93469	1.66473	1.53689	1.20068	2.17871	2.47331	2.057	2.72931	3.42164	2.33576	2.5247	0.254054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.20505	0.221178	0	0.237305	0.188923	0.306423	0.119805	0.142188	0.548281	0.495057	0.436686	1.11994	1.14301	2.05478	1.43552	2.12258	1.67318	3.12748	5.71329	5.2054	3.59019	3.35806	5.17634	4.94149	3.80099	2.31493	0.999823	5.25251	3.93709	4.44084	4.56115	4.62592	4.53892	3.69186	0.240987
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.32307	0.659952	0.6313	0.162578	0.0770658	0.181019	0.56974	0.928159	0.975311	0.999945	1.91707	1.23342	0.706911	0.77989	0.912886	0	0.221911	1.21502	2.183	0.878155	0.15957	0.481847	1.74788	2.58897	0.194599	0.389262	0.72665	0.601589	0.342438	1.68035	0.399512	1.11156	2.00391	1.96727	0.573226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	1.53699	0.980821	0.575273	0.12523	0.17795	0.144424	0.202501	0.221167	0.568521	0.610844	0.579143	0.236048	0.159187	1.29307	1.6709	1.22844	2.15368	2.0562	1.9278	1.34131	1.70503	1.31772	1.80007	1.61574	0.618103	0.680585	0.677513	1.1359	1.72368	1.87596	2.38651	1.56149	0.732935	0.50065	0.449462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	2.17288	2.29108	0.934844	1.16624	1.86797	1.81866	2.5534	1.49427	1.96071	1.35111	1.18925	2.30589	2.37085	0.95934	1.25925	2.55274	5.41602	3.8384	3.10649	5.98203	5.668	2.93996	4.44885	7.40151	3.95401	2.07972	2.33254	4.88285	4.93457	4.03085	3.85002	3.30997	3.21078	2.79046	0.154762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0.337012	1.22753	1.20264	0.600137	0.0432901	0	0.209448	0.374836	0.722108	0.658807	0.231074	1.0799	1.13812	1.21341	1.7156	1.21851	2.01787	2.95597	3.81702	2.79137	2.13045	2.08025	1.84107	2.89225	1.8311	1.2156	1.76683	2.38635	2.05707	2.01283	2.39849	2.59508	2.76204	3.58006	0.0342205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0.855542	1.31787	0.497428	0.497709	0.843697	1.15385	1.23239	1.67498	3.76745	2.15229	3.88375	2.36439	2.71777	2.60913	2.33222	6.82789	9.28586	8.39847	14.1051	11.535	9.82244	12.1822	11.323	9.63915	8.57104	3.94566	4.59909	6.44781	4.83224	6.15174	10.5019	13.7857	9.16533	9.15999	0.194672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0.348626	1.25116	1.88354	1.18986	0.299016	0.568209	1.66217	1.84098	0.903953	0.454041	0.145267	0.90592	0.617828	0.77079	1.75941	1.46388	2.08285	2.67575	2.67955	1.45609	2.04466	4.05001	3.75782	4.99558	3.49218	2.38157	1.50686	1.37217	1.86369	2.14812	2.07949	2.70043	2.5127	2.01426	0.196356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.dfc63e95-4862-4384-a735-dc9483aed805.fc.signal	0	0	0.431858	0.322846	0	0.268668	0.335424	0.307457	0.303305	0.457408	0	0.192008	0.904703	1.65732	0.60674	0.453161	0.846946	1.75538	2.70021	4.38858	5.65932	5.16971	4.89299	7.42962	7.01035	2.33958	1.26203	4.89718	3.92026	1.89934	5.97583	4.15255	3.52194	2.58626	0.269091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	0.911938	0.640517	0.499605	0.803551	0.289105	0.238527	0.505906	0.775157	0.640087	0.671123	0.817138	1.05832	1.17652	1.28955	1.88853	1.9045	1.87918	2.32291	2.7459	2.72221	1.65238	1.43647	1.22887	2.39247	2.65138	2.24338	3.34098	3.33415	2.33387	3.17031	4.0482	5.55522	3.21353	4.26483	0.272727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	2.01862	0.709959	0	0	0.994543	0.830765	0.857259	2.0188	1.21685	1.17414	0	0.681611	1.77337	0.553124	0.00638533	1.49795	1.5209	2.18936	0.562939	1.71949	3.04057	0.491518	1.83504	1.82015	0	0	0.297331	2.96472	0.103697	0.643808	2.28489	3.89145	1.38199	2.07413	0.697436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	0	0.258099	0.260102	0.275566	0.32033	0.634029	0.414022	0.926673	0.74079	0.146944	0.0480528	1.27979	2.61314	0.468926	0.968023	3.14625	6.09301	7.8722	9.96747	10.3798	3.91649	4.07605	10.2542	8.88204	7.98154	4.07131	1.73031	7.6552	5.57708	1.66388	3.77547	7.87297	6.28452	2.96644	0.218824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	0.167011	0	0.0666688	0.306083	0.503236	0.722018	0.521743	0.371341	0.174958	1.25843	0.518162	0.920834	1.94909	0.822574	0.758143	0.549374	1.43273	3.24838	4.10615	3.74166	3.23928	1.7803	1.43342	3.22532	1.04883	0.289454	1.48866	1.63399	2.03218	1.41124	1.68821	2.07002	1.73425	1.0242	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.403826	0.2846	1.25209	0.367642	0.828324	0.752717	0.348744	0.6603	0.732136	0.215823	1.7306	0.750791	1.05631	0.9448	0.245985	0.833695	0.537964	0.643327	0.791056	0.422329	0.487534	0.314326	0.0721725	0.283277	1.84616	0.190243	0	0.39157	0.613432	0	0.105048	0.91694	0.0231864	0	0.984921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.4e81bcc2-9ec4-4d08-b943-7db60ab59078.fc.signal	1.20778	0.725395	0.964916	0.899888	1.51782	2.83005	2.79207	2.70724	2.9197	3.4001	2.46908	4.54433	2.84837	3.70842	5.64002	5.14312	6.2389	3.93182	3.18504	3.05011	4.47623	3.19825	3.0422	7.90732	3.65842	3.43424	3.57781	2.57738	2.72462	3.49406	4.37429	5.8733	4.91989	4.15747	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	0.916965	0.821518	0.447496	0.678591	0.410103	0.727363	0.528608	0.00688053	0.284729	0.598608	0.623722	0.0468029	0.25929	0.525164	0.879943	0.84624	0.789414	0.683404	0.838453	1.11064	0.996757	0.46263	0.695225	1.45497	1.71055	1.77213	0.269054	0.696687	1.51009	1.15096	1.57136	1.25399	1.22987	0.800694	0.611307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	0.72777	0.472762	0.413659	0.67594	0.391571	0.807993	0.576151	0.821152	0.179281	0.441382	0.485937	1.31598	1.36573	0.624529	0.593133	1.66261	1.97358	1.58098	2.11101	1.61062	1.70129	1.34173	0.845333	2.03239	1.89017	1.95357	2.21926	2.88131	2.16731	2.06163	2.13972	2.03446	2.74169	1.66379	0.416409
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	0.499755	1.68965	1.69603	0.839351	0.110552	1.76556	2.38982	3.95699	2.23698	0.942953	1.60765	1.15531	1.04813	3.16892	2.35743	3.288	7.64403	8.97019	7.2743	10.3274	10.6185	6.05803	8.36399	10.2645	10.8299	3.46931	2.50039	9.92987	9.5592	9.55595	10.2062	7.49295	6.83124	2.99099	0.533898
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	0.443026	0.8004	0.830006	0.284473	0.0131193	0.111116	0.187906	0.0570947	0	0	0	0.133972	0.604172	0.429636	0.122093	0.454801	0.736948	0.798486	1.0356	1.04317	0.446472	0.222249	0.278659	0.412165	0.288673	0.16634	0.134491	0.194726	0.370214	0.382568	0.338028	0.590038	0.638251	0.509533	0.0991736
