	chr1:230772054-230772203	chr1:230772204-230772353	chr1:230772354-230772503	chr1:230772504-230772653	chr1:230772654-230772713	chr1:230772714-230772803	chr1:230772804-230772853	chr1:230772854-230772953	chr1:230772954-230773103	chr1:230773104-230773253	chr1:230773254-230773403	chr1:230773404-230773553	chr1:230773554-230773703	chr1:230773704-230773853	chr1:230773854-230774003	chr1:230774004-230774153	chr1:230774154-230774303	chr1:230774304-230774383	chr1:230774384-230774453	chr1:230774454-230774603	chr1:230774604-230774693	chr1:230774694-230774753	chr1:230774754-230774823	chr1:230774824-230774903	chr1:230774904-230775053	chr1:230775054-230775203	chr1:230775204-230775353	chr1:230775354-230775503	chr1:230775504-230775653	chr1:230775654-230775803	chr1:230775804-230775903	chr1:230775904-230775953	chr1:230775954-230776103	chr1:230776104-230776253	chr1:230776254-230776403	chr1:230776404-230776553	chr1:230776554-230776703	chr1:230776704-230776853	chr1:230776854-230777003	chr1:230777004-230777131	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	1.27685	1.31732	1.24217	1.64912	1.20893	0.727758	0.713812	0.898975	0.837128	0.595848	1.25778	0.597251	0.596999	0.930713	0.837667	1.09753	1.55413	1.16787	1.10963	1.63878	1.46531	0.378983	0.412048	0.904618	0.939425	0.679752	2.24952	1.17013	1.06173	0.662332	0.461269	0.728037	0.936358	0.649921	1.04575	1.30895	1.93948	1.63626	2.53788	1.0667	0.405479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	1.79415	0.931524	0.384048	0.78105	0.95235	0.89842	0.84735	0.866559	1.28802	1.24213	1.18858	0.786482	0.572224	0.628198	1.26085	1.67227	1.4595	1.00593	1.00057	1.40066	1.68295	1.65047	1.48963	1.51737	1.81085	2.5558	2.18364	1.28325	1.53637	2.22144	1.91673	1.14411	0.476745	0.852396	1.9686	1.85319	2.06966	3.27324	1.99345	1.05137	0.400922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	1.91933	0.514722	1.48151	1.05541	0.822754	0.148096	0.0745794	1.1032	1.25281	1.66854	1.07098	1.56387	0	0.573937	0.863101	0.957581	0.49875	0	0	0.767743	1.48438	0.848515	0.698465	0.156672	1.56906	4.56474	1.35412	1.10216	1.28355	0.423409	0.910356	1.4523	1.09237	1.27111	1.08558	0.904167	0.236063	0	1.47489	1.99037	0.653214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	3.0241	2.40131	3.73587	3.3558	2.94708	0.929245	0.912739	2.80014	2.58596	3.35725	2.4161	2.76098	3.52945	3.09957	3.16031	3.58399	3.17407	2.85191	4.47283	5.74401	4.74278	1.64792	1.78021	4.39557	4.96028	2.68378	5.43903	2.92572	2.7663	2.39779	1.71749	1.09021	0.711639	1.86879	2.57552	3.35428	2.65659	3.01861	2.84419	2.87988	0.509115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.301577	0.545044	0.172164	0.467003	0	0	0	0.418305	0.520281	1.84297	0.963528	0.455676	1.09896	0.638203	0.384534	0.117886	0.893231	0.64567	0.48985	1.02305	1.30717	0.816096	0	0.294409	0.445299	0.493442	0.447347	0.509003	0.293184	0.618543	0.221346	0.108818	0.766222	0.504593	0.164897	1.12956	0.487404	0.734147	1.0216	0.635026	0.702128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	0.398271	0.413462	0.552414	0.592796	0.830153	0.439968	0.326697	0.999522	0.895079	0.862546	0.472789	0.648385	0.551331	1.16886	0.952841	0.858064	0.855165	0.669931	0.443096	0.455611	0.377224	0.329179	0.378741	0.925102	0.824405	0.581144	0.95362	0.969092	0.614291	1.31491	0.806945	0.112239	0.207761	0.608281	0.547407	0.664069	0.538416	0.456151	0.784839	0.709315	0.530504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.05642e3c-a160-4342-bda6-fdaa4b0b7e66.fc.signal	0.201517	0.232208	0.116634	0.208446	0.169478	0.149834	0.172815	0.261416	0.253799	0.150398	0.155877	0.217435	0.25749	0.243461	0.374921	0.258716	0.614752	1.02858	1.30516	1.24084	1.09116	0.909074	1.09697	1.38748	1.32553	1.35427	1.15712	0.514226	0.910432	1.37683	0.944508	0.624089	0.204474	0.616958	0.698341	0.19176	0.0895384	0.486245	0.865073	0.635182	0.45
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.1f4a36e3-e29e-4226-9261-3edae284095c.fc.signal	0.434616	0.843878	0.914886	0.656604	0.647609	0.35375	0.230452	0.41614	0.595033	0.405939	0.506004	0.158155	0.251279	0.468451	0.642036	0.488621	0.599819	0.518199	0.487148	0.655262	0.422438	0.239105	0.431351	1.06854	1.06094	0.819753	1.12929	1.07364	0.623953	1.05375	0.915116	0.439413	0.259339	0.860677	0.834663	0.554601	0.978296	0.732079	0.643584	1.17853	0.130081
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.7fc89be2-980d-4ea6-a09b-d10627d38b89.fc.signal	1.4133	0.143695	0.016265	0.575537	0.691474	0.550984	1.01021	0.141429	0.457018	0.301325	0.553762	1.08059	0.231499	0	0.0975947	1.32155	0.505595	0.896561	1.01021	0.122708	0	0	0	0	0	0	0	0.472143	0.50693	0.0704817	0	0.406632	1.82317	0	0	0.773818	1.12706	1.80084	1.23993	1.59404	0.533213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f5f10dc7-df55-4739-a069-9976125518c2.fc.signal	0.160802	0.280163	0.161585	0.246329	0.419382	0.262348	0.237204	0.324375	0.834612	0.228147	0.254896	0.183502	0.546143	0.445813	0.286407	0.301619	0.711881	0.626341	1.04377	1.57884	0.559836	0.30663	0.560083	0.6469	0.836559	0.703413	0.565699	0.124322	0.388845	0.498562	0.0676209	0	0.0623544	0.498268	1.16667	0.885723	0.519779	0.320125	0	0.0529644	0.494059
