	chr11:49146139-49146288	chr11:49146289-49146438	chr11:49146439-49146508	chr11:49146509-49146588	chr11:49146589-49146668	chr11:49146669-49146738	chr11:49146739-49146888	chr11:49146889-49147038	chr11:49147039-49147188	chr11:49147189-49147338	chr11:49147339-49147488	chr11:49147489-49147638	chr11:49147639-49147788	chr11:49147789-49147938	chr11:49147939-49148088	chr11:49148089-49148158	chr11:49148159-49148238	chr11:49148239-49148388	chr11:49148389-49148538	chr11:49148539-49148688	chr11:49148689-49148838	chr11:49148839-49148988	chr11:49148989-49149138	chr11:49149139-49149288	chr11:49149289-49149438	chr11:49149439-49149588	chr11:49149589-49149738	chr11:49149739-49149888	chr11:49149889-49150038	chr11:49150039-49150188	chr11:49150189-49150238	chr11:49150239-49150338	chr11:49150339-49150488	chr11:49150489-49150638	chr11:49150639-49150788	chr11:49150789-49150858	chr11:49150859-49150938	chr11:49150939-49151088	chr11:49151089-49151231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.0843933	0.50627	0.488192	0.142414	0.110766	0.25318	0.909599	0.702067	0	0	0	0.460537	1.29614	1.69573	1.55713	0.835404	0.199363	0	0	0.0320695	0.507987	0.772948	0.383892	0.0894569	0	0	0	0.307153	1.38551	0.916373	0.222798	0	0	0	0	0	0	0	0.331679	0.636364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	3.91117	7.78188	6.86581	4.81848	3.99448	4.89482	5.36594	4.10025	4.44823	4.19575	4.88148	5.92582	8.15369	7.97847	6.99961	4.4088	3.09331	3.27925	3.27746	3.68854	4.29972	4.32086	5.26467	5.51496	5.33829	3.88767	3.28513	4.07283	5.38725	4.34288	2.31887	1.15855	1.35192	1.95477	2.33081	2.37898	3.84204	5.00789	3.38504	0.535862
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0.645719	2.99287	2.76111	0.562814	0	0	0	0	0	0	0	1.26888	6.52695	5.42854	1.51894	0.141178	0	0	0	0	0.0190329	1.91813	6.83941	4.09545	0.569578	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348512	0.605719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0	0.124597	0.49183	0.394761	0	0	0	0	0	0	0.263398	0.208348	0	0.0229521	1.46523	1.31086	0.0233727	0	0	0	0	0	0	0	0	0	0	0.165824	0.287593	0	0	0	0	0	0	0	0	0	0.412726	0.847619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	0.204398	0.619517	0.63216	0.410904	0.371394	1.34121	1.40915	0.291158	0.0432828	0.364965	0.718555	0.996749	1.6151	1.95206	2.3133	1.21005	0.22563	0.0314784	0.208613	0.562813	1.05195	0.474568	0.404171	0.623467	0.604406	0.421325	0.477844	0.0168576	0.370675	0.297066	0.126876	0	0.0415925	0.554778	0.215817	0	0.406953	1.0642	0.557008	0.578759
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	0.744894	2.35813	0.851381	0.237567	0.0685773	0.55171	1.46155	0.644408	0.316231	0.600632	1.32458	1.73775	1.53206	1.53431	1.23601	2.06051	1.15056	0.727262	0.765023	1.07816	1.53108	2.38949	0.663432	1.49434	1.95515	1.09222	0.288271	0.503788	1.41756	1.25949	0.854227	0.275106	0	0.023086	0.198807	0.298955	0.788675	1.26837	1.08163	0.522222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	0.550442	0.642599	0.568846	0.583205	0.83397	1.40534	1.10251	0.614178	0.357455	0.457142	0.341433	0.320621	1.66562	1.45235	0.731514	0.133837	0	0.120178	0.530952	0.208257	0.347391	0.367606	0.583499	0.0842211	0.259735	0.704087	0.957723	1.58324	1.51373	1.25147	0.863052	0.323636	0.0255519	0.551764	0.512866	0.369463	0.479441	0.331842	0.410399	0.72315
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	0.500547	1.21316	0.576444	0.49526	0.717855	0.713581	1.16904	0.609133	0.958613	1.48123	2.12129	1.86928	2.51708	2.33495	2.33454	1.47176	0.787756	0.563879	0.540298	0.724833	1.02655	1.88577	1.42366	1.7728	1.58774	0.794149	0.664492	0.389617	0.844777	0.955446	0.570757	0.143082	0	0.653966	0.602949	0.238526	0.445783	0.569068	1.26379	0.46789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.132801	1.6793	2.08953	1.20094	0.863095	1.56147	1.26797	0.712747	0.502914	0.736618	1.24837	0.465595	0.558258	1.0433	1.11438	0.844039	0.472531	0.196338	0.171421	0.760905	0.598405	0.282028	1.37522	0.625513	0.911916	1.32405	1.02657	0.6974	0.583752	1.0347	1.3422	0.921094	0.184912	0.306334	0.394088	0.0853437	0.223939	0.405796	0.529038	0.590047
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.357984	1.71955	1.8104	0.981483	0.780597	1.66223	2.47218	1.70598	0.154566	0.492259	1.01436	1.11337	2.13723	3.24385	2.56577	1.01129	0.383957	0.0691424	0	0.0189803	0.362042	1.00216	1.62737	1.90805	3.22622	2.50881	0.676699	0.507166	2.2159	1.86601	0.573631	0	0	0	0	0	0.198276	1.01572	1.45664	0.600084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	0.481653	2.4143	0.32691	0.4487	0.00560875	0	0.201043	0.647793	0.478722	1.58964	1.52577	0.870098	1.50181	2.34247	2.1899	0.826141	0.120982	0.311099	0.0352435	0.933453	0.313049	0.233324	0.909058	1.40401	0.975279	0.098714	0.496491	1.18016	1.20863	1.40309	0.116662	0	0	0.218367	0.110679	0.180937	2.15164	2.07926	0.865968	0.489855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f5f10dc7-df55-4739-a069-9976125518c2.fc.signal	0	0	0	0	0.134475	0.503399	0.317728	0.1854	0.051912	0.29423	0.584797	0.1236	0.156474	0	0.035844	0.1854	0.317619	0.116184	0	0	0.228751	0.43646	0.50693	0.116506	0.320795	0.01236	0	0	0	0	0	0	0	0	0	0	0	0	0.19842	0.793233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	0	0	0	0	0	0	0	0	0	0	0	2.22013	0.165134	0.848459	3.50658	2.67359	0	0	0	0	0.807321	2.38704	3.06415	1.04585	3.33937	0.678883	0	0	0	0	0	0	0	0	0	0	1.65134	1.50455	0	0.505219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.6691e14a-7458-41f2-935d-5eff68a0a0fe.fc.signal	2.25479	4.31464	3.09995	1.71042	2.27304	2.47005	1.78505	1.39911	1.86789	3.75933	4.21112	4.6153	6.60784	7.49181	4.79432	2.39204	0.422433	0.69003	0.924394	3.77519	3.85603	3.48827	3.24786	2.99933	3.32365	3.77768	2.75401	3.67634	3.22334	4.26725	2.05178	1.34254	1.17383	1.36782	1.7012	1.6452	3.19406	3.79368	4.46023	0.521443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.dbb73ee4-8810-4120-8cbd-bc932140ca51.fc.signal	2.72824	3.86003	2.95008	2.00197	1.87002	2.66318	3.18772	2.00612	1.94203	2.989	3.07269	2.91375	4.57171	5.30942	4.28858	2.78579	2.04166	1.81502	2.07822	1.52948	2.68131	3.0664	2.63554	2.51195	3.70097	4.04886	2.59492	2.62753	3.21289	2.57989	1.66337	1.05056	0.560752	0.63511	0.907512	1.22251	1.45158	1.93802	2.52985	0.556202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	0.599955	1.21964	1.52859	0.599017	0.0102099	0.797339	1.08546	0.606227	0.385986	0.730232	0.83342	0.737713	1.27981	1.49931	1.66086	1.03853	0.35734	0.535406	0.319453	0.346704	1.07458	0.401146	0.408397	0.620739	0.528158	1.32324	1.5084	1.08183	1.50293	1.3196	0.54448	0.381178	0.237797	0.484603	0.0689852	0	0.0306279	0.963836	0.808514	0.542773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.3cf78ad3-7b65-4d3f-ad1a-54ef36e9f84b.fc.signal	0.747361	1.38796	0	0	0	0	1.52144	2.74929	0	0	0	0.160149	1.49409	0.680632	1.03323	0	0	0	0	0	1.73495	0.400372	0	0.793185	0.754508	0	0.976849	1.14773	0	1.98851	0.440409	0	0	0	0	0	0	0	0	0.546064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.0c107f79-35ef-4ad5-a762-22192d0ee4c1.fc.signal	0.2601	0.81884	0.764143	0.301379	0.871428	1.50316	1.69815	0.973316	0.125684	1.20307	2.15766	2.99889	3.05149	4.82179	1.11319	0.400333	0.216031	0.42668	0	1.12819	0.859321	0.482276	1.79752	1.48391	0.562432	0.648869	0.0204573	0.292247	1.45555	0.675128	0.184115	0	0.254255	0.242565	0.0321471	0.43837	0.893274	1.07269	0.211521	0.543658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	1.37712	2.88572	2.83485	2.14331	1.92884	2.6525	2.3448	1.27796	0.68887	1.192	2.19033	1.61231	1.17237	1.54905	1.01552	0.423629	0.244209	0.889881	1.44127	1.56953	1.98406	1.62046	2.19071	2.04965	2.055	1.04881	0.646859	0.677055	1.18579	1.3525	0.855616	0.489902	0.603614	1.80026	1.54902	0.477434	1.08591	2.06348	1.92757	0.556237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	0.841641	1.13908	0.484182	0.27473	0.233126	0.523648	1.16184	0.363405	0.594994	1.36411	0.407263	0.488739	1.55356	1.91225	1.83765	1.00057	0.0247161	0.257989	0.254189	0.796338	1.26754	0.570187	0.513214	0.461452	0.664822	0.366874	0.248769	0.620475	1.34722	1.44395	0.576099	0.177946	0.0734319	0.602072	0.348213	0.0121059	0.105926	0.28247	0.355516	0.394737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	0.428602	1.3693	0.560604	0	0	0.258434	0.79041	0.118746	0.822991	0.964431	0.419012	0.842466	1.68804	0.869955	1.22026	0.958192	0.556628	0.558485	0.430457	1.24313	1.22333	1.08817	0.790571	0.505406	0.764628	0.286256	0.725419	1.19674	1.00935	1.42867	1.43609	0.693002	0.0352529	0.131141	0.159564	0	0	0.556626	1.51807	0.679967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.bc7bca89-1cba-4915-bcc7-e8d2a2d115f4.fc.signal	0.402569	0.627715	1.03329	1.09179	0.707906	1.36132	0.479593	0.306497	0.764876	0.581537	1.13489	0.296102	0.250776	0.322804	0.340031	0.302188	0.371072	0.518547	0.112614	0.256148	0.823922	1.38743	0.377165	0.300659	0.153351	0	0	0.390438	0.31888	0.718285	0.361632	0.0665457	0.186555	0.61748	0.342313	0.292474	0.50746	0.797179	1.1536	0.82069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.e1477c7f-dd1a-410b-b9aa-d42121abe54b.fc.signal	2.96799	4.14501	3.23784	2.54396	2.43075	3.87221	3.8966	3.0453	2.73294	3.49124	4.40289	5.2619	6.94271	8.06265	5.87987	4.58154	3.12944	2.22009	2.42803	3.60287	4.33764	3.93762	3.77349	3.14133	5.77169	5.90689	3.78632	4.12154	5.73847	4.69007	3.07421	2.13993	1.8695	2.36649	2.3534	1.70504	2.2859	2.90949	2.80988	0.45159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.5cbd3cd5-dc33-49dc-ae71-41bb3114f33a.fc.signal	0.0192725	0.406153	0.388803	0.0132095	0.0429309	0.26419	0.281812	0.623614	0.669408	0.74518	0.929749	0.816092	0.960418	0.613814	0.802082	0.89389	0.270259	0.219385	0.495034	1.45338	2.0013	2.42583	1.73467	2.8881	1.86426	0.404843	0.28331	0.513193	0.68407	0.387975	0	0	0.165559	0.316039	0.154991	0.486982	0.513851	0.654827	0.677698	0.538566
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.05a353b1-f31c-4062-a970-e6b8e8cfe9a3.fc.signal	0.629362	0.860638	0.560576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0318154	0.598291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.4a2441ca-55cf-47d7-babd-5b4be2878b1b.fc.signal	2.57943	3.71288	3.37967	2.89739	3.0033	4.02005	3.84772	2.82267	2.36259	2.17488	4.14749	6.33329	7.55341	6.28371	4.51368	3.47923	1.91701	1.83236	2.45066	4.88914	4.91235	4.58536	4.31821	5.01497	3.95505	2.19777	2.10655	3.28924	6.13297	5.06226	2.12385	1.00315	0.444662	0.782663	1.47786	1.58731	1.62977	2.48557	4.84748	0.530538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.d0a3ffb9-3082-49ca-b6e4-071c93be50ea.fc.signal	0.444483	0.27166	0.420477	0.574074	0.381318	0.173035	0.183035	0.362469	0.437416	0.387611	0.179093	0.0355153	0.0479839	0.286516	0.244448	0	0	0.00259953	0.12425	0.186831	0.0634103	0.195873	0.507089	0.320291	0.224404	0.0604481	0.0766329	0.132406	0.171696	0.176465	0.2044	0.2044	0.0279347	0.00291853	0.278378	0.38717	0.327516	0.16661	0.208271	0.754098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.cb518c97-2905-470f-ae3d-4e16b45f68a4.fc.signal	0.50118	0.991778	0.577581	0.206681	0.157859	0.733648	0.472595	0.0168412	0.241501	0.838486	0.742589	0.45325	0.173249	0.313673	0.460078	0.459246	0.194143	0	0	0.0205562	0.420973	0.823466	0.447748	0.300327	0.67489	0.466134	0.0989947	0.00154	0.458997	0.657408	1.16606	0.373	0.0323026	0	0	0.0985859	0.29551	1.52143	0.967066	0.688623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.40074ae6-828f-47d9-a397-b67f6a5032c3.fc.signal	1.44935	2.45105	0.692135	0	0.260695	1.05381	1.29793	0.284209	0.333197	0.576452	1.57611	1.69468	1.50663	2.27535	1.41408	0.645824	0.32454	0	0.256579	0.5493	0.931801	1.49731	2.01328	1.7966	1.76983	0.618634	0.717869	0.281533	1.11233	1.49227	1.79076	0.193197	0	0	0	0	0.249178	0.932197	1.29945	0.420945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.366ce028-dbb5-4000-adeb-5cae508bdd78.fc.signal	3.1954	4.58157	3.59891	2.78025	2.42857	4.65046	4.83821	2.4974	2.51728	3.9903	4.98428	7.3937	8.2818	5.90669	5.62897	3.36927	1.36299	1.08722	2.12582	2.56762	3.28831	3.65187	3.83138	3.56768	5.12375	4.92741	5.25399	5.38563	5.75061	4.70686	2.97403	1.97774	1.66183	2.08281	1.70134	2.21043	2.86218	3.27226	4.35173	0.622252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.15fff734-a78a-4288-8d11-37559fec46b7.fc.signal	3.47035	3.38435	2.21066	1.92315	1.91996	2.69401	3.04477	1.97476	3.12651	3.70789	3.07626	3.91113	6.10915	5.30648	3.74198	2.17352	0.75374	1.26827	2.38992	3.16139	3.85314	2.39257	1.8472	2.70547	4.14423	4.09821	3.93953	2.91607	4.87761	4.23975	1.65982	1.10952	1.34232	1.19592	1.66407	1.6963	2.76796	3.37733	3.31084	0.50819
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	0.424911	1.16747	0.532451	0.2519	0.377555	0.507513	0.553595	0.486731	0.270662	1.05589	1.23287	1.37484	2.61246	1.91725	1.62652	0.458548	0.148624	0.12313	0.116276	0.901032	1.32421	0.834023	1.4534	1.02591	1.97227	2.27063	0.939541	0.679195	2.01555	2.42023	1.09257	0.456527	0.297534	0.69836	0.730288	0.606298	0.600255	0.777384	1.12551	0.575484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.eabfbabf-0398-4a54-beef-06d14e082ca4.fc.signal	0.728277	0.978613	0	0	0	0.0836044	0.97531	0.123542	0	0.125385	0.288674	0.90381	4.48299	3.06601	2.00626	0.2578	0.164609	0.481227	0	0.373926	0.36092	0.497476	0.97531	0.104044	0.48773	0.0455215	0.289386	0.279632	1.55731	1.81413	0.12681	0	0	0	0	0	0	0	0	0.707824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.fc8c8322-ec2a-42ca-96d8-185645c9908f.fc.signal	0.13609	0.460008	0.179539	0.0248036	0	0.0499447	0.1556	0.17072	0.205998	0.328917	0.447424	0.444262	0.335546	0.467291	0.419661	0.0107989	0.0649619	0.16442	0.0548053	0.214187	0.14678	0.0565835	0.00503947	0.404547	0.454984	0.279736	0.374956	0.250764	0.0245677	0	0	0	0.0220477	0.291132	0.135441	0.0634433	0.358518	0.334805	0.0391287	0.72155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.5fc2101e-b79e-4aed-9fe2-994fb8efbe2d.fc.signal	1.30316	1.98855	2.3359	1.79802	1.72175	2.07327	2.07067	1.30243	1.37591	1.3643	0.86268	0.848265	1.5647	1.7217	1.86277	1.96772	1.33681	2.2957	1.55696	0.322003	0.873048	0.764839	0.442841	0.782216	1.33975	0.95335	1.09114	1.13941	0.714205	0.677809	0.611445	0.520502	0.222777	0.50372	0.877959	0.415608	0.430413	1.00922	1.37889	0.68915
