	chr11:45920464-45920613	chr11:45920614-45920763	chr11:45920764-45920913	chr11:45920914-45921063	chr11:45921064-45921213	chr11:45921214-45921363	chr11:45921364-45921513	chr11:45921514-45921663	chr11:45921664-45921813	chr11:45921814-45921963	chr11:45921964-45922113	chr11:45922114-45922263	chr11:45922264-45922413	chr11:45922414-45922563	chr11:45922564-45922713	chr11:45922714-45922863	chr11:45922864-45923013	chr11:45923014-45923163	chr11:45923164-45923313	chr11:45923314-45923463	chr11:45923464-45923613	chr11:45923614-45923713	chr11:45923714-45923763	chr11:45923764-45923793	chr11:45923794-45923823	chr11:45923824-45923913	chr11:45923914-45924013	chr11:45924014-45924063	chr11:45924064-45924213	chr11:45924214-45924363	chr11:45924364-45924513	chr11:45924514-45924663	chr11:45924664-45924813	chr11:45924814-45924963	chr11:45924964-45925113	chr11:45925114-45925263	chr11:45925264-45925413	chr11:45925414-45925558	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0.219889	0.875486	0.989463	0.391977	0.0980077	0.176364	0.124387	0.0331931	0.163076	0.112953	0.377371	0.457233	0.379448	0.509367	0.199338	0.215247	0.319434	0.432564	0.451857	0.270186	0.309566	0.201429	0.136494	0.09936	0.145127	0.196694	0.168945	0.485571	0.786828	1.15992	1.11773	1.70503	2.16056	1.75728	1.98543	2.64276	2.27585	1.7058	0.571251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	0.202735	0.0951005	0.412129	0.445421	0.0162699	0	0.15946	0.336243	0.329325	0.136144	0.0763835	0.209398	0	0	0.390455	0.390484	0.103651	0.280897	0.723908	0.215461	0.205975	0.0839514	0	0	0	0	0	0.0714348	0.273726	0.0160895	0.208041	0.2029	0	0	0.05942	0.319067	0.403494	0.53806	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0.713583	0	0.56558	0.173675	0.985056	1.72091	1.32258	1.57078	0.0732315	0.1467	0.851946	0.181236	0.562611	0.902518	0	0	0.534045	0.0980021	1.25806	1.06164	1.74407	1.73968	0.827449	0.132782	0	0	0.604733	0.65382	0.834143	0.988498	0.871791	1.58142	0.678684	0.850484	0.529021	2.04906	1.06271	0	0.247619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	1.15105	1.24868	0.606916	0.709703	1.0753	0.504282	0.418548	0.431186	0.0897478	0.305227	0.375286	0.198709	0.0273235	0	0	0	0	0	0.0667917	0.594046	0.877139	0.586434	0.373853	0.23326	0.202159	0	0.351868	1.14053	1.88977	1.56929	1.0738	1.2548	1.2832	1.77803	1.34067	1.6609	1.84794	1.52545	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0.361551	0.398941	0.330878	0.153014	0.325103	0.283819	0.226923	0.136903	0.0249706	0.0484673	0.0626705	0.0702213	0.0708243	0.0806473	0.0154668	0.0441829	0.386662	0.400243	0.211448	0.187685	0.0296151	0	0	0	0	0	0.0191761	0.100173	0.444268	0.824996	0.786114	0.856539	0.774145	0.830639	1.10839	1.19372	0.982171	0.711604	0.597087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0.290448	0.198527	0.120461	0.18692	0.330046	0.203432	0.0953328	0.0486727	0.104374	0.115647	0.0880007	0.0804744	0.102779	0.0574165	0.0359196	0.0157356	0.0227892	0.0761551	0.0779773	0.0728775	0.0179307	0	0	0	0	0	0	0.0153394	0.187981	0.516109	0.708889	0.581135	0.744484	0.945337	1.16929	1.16118	0.967597	0.871442	0.602933
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	0.378984	0.296316	0.233368	0.0236813	0.273567	0.309453	0.255623	0.180037	0.513104	0.355894	0.292498	0.179925	0.733712	1.14208	0.475038	0.104476	0.0370324	0.153367	0.0514367	0.639115	0.864851	0.683599	0.229883	0	0	0	0.0353888	0.240466	0.81389	1.12387	1.03401	1.01755	0.731707	1.17549	0.643453	1.16948	0.611449	0.302477	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	0.910333	1.42064	0.888081	1.14875	0.729407	0.529075	0.27847	0.37919	0	0	0	0	0.880946	0	0	0	0.656134	0.692798	0	0.613191	0.8887	1.65507	1.96147	1.9617	0.163362	0	0	0.0810224	1.68761	2.58395	3.67146	2.4249	2.43499	3.0697	7.48752	4.64599	2.35065	0.51494	0.595167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	0.129972	0.125205	0.0352376	0	0	0.0147385	0.203961	0.220943	0.0877069	0.156739	0.144648	0.0335195	0.0796232	0.147617	0.106719	0.0248216	0	0.112638	0.248473	0.145072	0.00853453	0	0	0	0	0	0.011255	0.175466	0.354506	0.580623	0.685071	0.614351	0.786626	1.05	1.17148	1.28247	0.988583	0.917067	0.517188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	0.972557	0.830499	1.20285	1.36669	1.28291	0.709984	1.02432	0.459511	0.677479	0.343317	0.112985	0	0	0	0	0	0	0	0.187202	0.344523	0.199402	0	0	0	0	0	0.0415225	0.561603	1.93411	1.21296	1.25173	2.47045	3.26115	2.4082	1.05567	3.26448	3.06065	2.02509	0.153285
