	chr1:42732634-42732783	chr1:42732784-42732933	chr1:42732934-42733083	chr1:42733084-42733233	chr1:42733234-42733383	chr1:42733384-42733533	chr1:42733534-42733683	chr1:42733684-42733833	chr1:42733834-42733983	chr1:42733984-42734133	chr1:42734134-42734283	chr1:42734284-42734433	chr1:42734434-42734503	chr1:42734504-42734583	chr1:42734584-42734733	chr1:42734734-42734883	chr1:42734884-42735033	chr1:42735034-42735183	chr1:42735184-42735333	chr1:42735334-42735483	chr1:42735484-42735633	chr1:42735634-42735783	chr1:42735784-42735933	chr1:42735934-42736083	chr1:42736084-42736233	chr1:42736234-42736383	chr1:42736384-42736533	chr1:42736534-42736683	chr1:42736684-42736833	chr1:42736834-42736983	chr1:42736984-42737133	chr1:42737134-42737283	chr1:42737284-42737433	chr1:42737434-42737583	chr1:42737584-42737733	chr1:42737734-42737883	chr1:42737884-42738033	chr1:42738034-42738183	chr1:42738184-42738333	chr1:42738334-42738378	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	0.391396	0	0	0	0.781193	1.01766	1.28616	0.315064	0.407675	0.708222	1.88804	1.04151	0.602406	0	0	0	0	0.358203	0.458209	0.440162	1.03815	1.90255	1.27166	0.151965	1.24249	0.966591	0.431229	0.273593	0.564646	1.46414	1.80388	1.1646	1.68954	2.08098	0.51756	0	1.37267	0.460231	1.87703	0.519276	0.264706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	2.03713	1.36362	1.83108	0.627804	1.20225	0.771686	1.32274	0.543901	0.597092	1.13101	1.64278	1.74699	0.57687	0.464071	0.427081	0.297246	0.873795	0.889484	0.36223	0.810869	1.20632	0.168377	0.0177163	0.376658	0.336769	0.0651557	0.584907	0.202689	1.03884	2.19057	2.17224	2.40348	1.39398	2.35512	1.76159	0.634716	0.83744	0.852954	1.07894	1.97913	0.560484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.6d9a89cf-1bb4-4db6-850b-ad32b7e2a591.fc.signal	0.304526	1.01346	1.72202	0.864481	1.54514	0.645721	0.349762	0.0245963	0.495502	0.90102	0.579844	0.593774	1.30364	1.02227	0.80525	0.272767	1.18571	1.27999	0.994462	0.985956	0.299186	0.864057	0.943219	0.514062	0.240179	1.16101	1.12561	1.39478	1.22104	0.0357211	0	0.189582	1.23247	0.684673	0.449584	0.810445	0.831493	0.870055	0.517398	0.4904	0.699422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	1.52682	1.69075	0.562475	1.05524	1.55657	3.61403	3.44907	1.67143	1.97756	2.42758	2.0092	2.44354	3.86995	4.42093	3.87163	2.54245	1.8968	2.73078	1.73202	1.82112	1.702	2.65201	2.55667	3.54349	2.64695	2.14495	3.8613	5.26937	4.75717	3.82689	2.68083	2.3703	2.57704	3.39812	3.93941	3.11437	3.81034	4.32716	5.89312	5.31396	0.250266
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	1.33657	2.00031	2.57254	1.81289	1.74856	1.95322	2.40336	2.06005	2.15293	1.34108	1.06132	3.67017	2.6753	2.04782	3.49844	4.1989	2.72368	2.35704	1.96302	2.25276	2.32465	1.22724	0.956134	2.15541	1.28515	1.26188	2.31844	2.19367	2.90551	2.73317	2.0569	2.24538	2.13714	2.93059	2.59344	2.36196	3.57658	3.99759	4.34734	5.12	0.377719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	1.95877	2.05495	0.600981	1.28545	1.48519	1.88742	1.67516	1.42303	1.38266	0.892252	0.876799	0.910081	0.908505	1.48012	2.59256	2.1805	1.3604	1.01705	1.59451	1.0864	1.10862	1.05211	0.928777	1.27108	1.18089	1.19328	1.41713	1.9294	3.63963	2.67275	1.84753	1.09771	1.68552	1.21578	1.32317	1.9826	1.61099	1.13927	1.50606	1.46243	0.291062
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.548956	0.68953	1.07425	0.641422	0.43948	0.583764	0.43945	0.557117	0.430587	0.27726	0.360096	0.726705	0.214007	0.278779	1.00543	0.309304	1.39522	0.98106	0.583751	0.572659	0.162	0.185355	0.594861	0.237462	0.33287	0.461648	0.332884	0.49939	0.0932036	0.0687931	0.454985	0.389153	0.556495	1.30059	0.257435	0.157591	0.530501	0.224165	0.463893	0	0.588571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	0.374679	0.324133	1.5116	0.565226	0.587028	0.825861	0.501752	0.745578	0.74948	0.668142	0.490056	0.371262	0.60118	0.14164	0.457158	0.569573	0.371976	0.25261	0.57834	0.850675	0.804086	1.22146	1.33653	0.712002	1.40639	1.35109	1.25033	2.54633	0.883749	0.721913	0.407309	0.710201	1.55744	0.697194	0.191441	0.267118	0.47725	0.371279	0.707244	0.931148	0.216061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	0.0283755	0	0	0	0	0.518932	0.409323	0.350839	0.405443	1.6817	0.697171	0.114997	1.0781	1.23308	1.13919	0.643266	0.53905	0.348586	1.58481	1.83636	1.29918	1.68454	1.18232	0.86248	0.122185	0.064686	1.20322	1.14705	1.37767	0.985267	1.49856	1.93309	2.03201	1.08918	0.745061	0.075467	0.17609	1.09247	1.34762	1.0781	0.653543
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.d0a3ffb9-3082-49ca-b6e4-071c93be50ea.fc.signal	1.48357	1.95198	1.68004	1.5247	1.85311	1.59929	1.09878	1.11762	1.5247	1.4477	1.10027	1.25119	1.10852	1.17163	1.04713	1.47583	2.02548	1.70184	1.65279	1.44159	0.659328	1.15157	0.798226	0.9893	0.915305	1.29606	1.72449	1.89759	1.33587	1.50494	2.43942	2.83753	1.61463	2.45098	1.78035	1.06056	1.33599	1.42759	1.93808	2.00096	0.266983
