	chr3:49909026-49909175	chr3:49909176-49909325	chr3:49909326-49909385	chr3:49909386-49909475	chr3:49909476-49909625	chr3:49909626-49909775	chr3:49909776-49909925	chr3:49909926-49910075	chr3:49910076-49910225	chr3:49910226-49910375	chr3:49910376-49910525	chr3:49910526-49910675	chr3:49910676-49910825	chr3:49910826-49910975	chr3:49910976-49911125	chr3:49911126-49911275	chr3:49911276-49911425	chr3:49911426-49911575	chr3:49911576-49911725	chr3:49911726-49911875	chr3:49911876-49912025	chr3:49912026-49912175	chr3:49912176-49912325	chr3:49912326-49912475	chr3:49912476-49912625	chr3:49912626-49912775	chr3:49912776-49912925	chr3:49912926-49913075	chr3:49913076-49913225	chr3:49913226-49913375	chr3:49913376-49913525	chr3:49913526-49913675	chr3:49913676-49913825	chr3:49913826-49913975	chr3:49913976-49914075	chr3:49914076-49914125	chr3:49914126-49914275	chr3:49914276-49914425	chr3:49914426-49914511	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	2.68445	2.20649	3.57087	2.78715	2.86047	3.38897	2.68011	4.07806	5.20424	5.73288	6.03849	6.70355	4.6991	5.11849	3.64651	1.88341	2.89051	3.12238	3.42669	2.98888	3.39748	3.2585	3.60031	3.06492	2.88854	2.69184	2.36654	3.91935	3.80953	1.65663	0.709449	0.37934	1.23273	3.74679	1.99797	0.297487	0.577586	0.833966	0.845785	0.657343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.999513	1.4289	1.61892	1.63119	2.19314	2.70894	1.84551	1.74487	2.10934	1.33194	1.06273	1.63227	1.47524	1.85635	1.15947	0.525535	1.62295	1.8618	1.6131	1.16073	1.65786	2.65403	2.33447	1.92099	1.68142	1.42469	0.791467	1.86836	1.65794	1.67572	0.335245	0.132744	0.86227	1.31156	1.1503	0.475648	0.718577	0.579716	0.385585	0.420319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	3.37632	4.16679	3.68868	3.08561	3.17976	2.90178	3.28896	3.26994	3.22893	4.21483	5.20329	7.27881	6.6601	5.06794	2.92568	1.5214	2.20371	2.6922	3.31302	3.43098	3.26018	3.1064	3.04785	3.41594	3.73734	2.92408	1.60175	2.29915	2.73043	3.11087	1.70312	0.766966	1.60751	1.94268	1.45308	0.941253	0.869446	1.5562	1.29143	0.396269
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	5.03741	6.01349	5.92113	4.86135	3.28915	3.62861	3.57057	4.1963	4.13247	2.27852	1.48454	2.83946	2.5203	2.61411	2.46411	3.56187	4.77461	3.23306	2.00869	1.50484	1.59576	2.16925	1.87621	1.32691	2.6876	5.58408	3.97385	4.46128	4.84135	2.94099	1.40234	0.985504	0.458451	0.876218	0.79642	0.32789	0.534852	0.740827	0.408259	0.562278
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.79619	1.41998	1.51672	2.03112	1.35997	2.29935	1.35862	2.09522	2.34233	2.08906	1.85834	2.04508	1.9153	3.50364	3.70245	3.16357	2.60346	2.09924	1.4832	1.70341	3.04529	1.75445	1.94991	0.998161	3.63341	3.11751	2.68743	2.62149	2.10963	2.87386	1.00984	0.622581	1.17956	1.68174	1.3231	0.364213	0.414193	0.34864	0.118388	0.369478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	2.73655	1.64934	1.40759	2.69109	3.04037	2.95876	3.70809	4.43161	2.40377	3.01716	3.78229	4.72143	2.05582	2.39505	4.12449	1.54777	2.66292	6.10582	5.95774	4.21442	4.14439	4.73442	6.89915	2.43236	3.14096	1.33283	2.09217	3.42621	1.6582	4.0601	1.09169	0	0.522579	0.693234	1.17903	0.918485	0.966352	0	0	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	6.00293	6.07086	6.66726	5.53612	5.43281	6.52747	6.61381	6.92601	9.13786	8.89611	10.548	10.4543	10.5839	10.2269	6.91768	5.95561	7.57678	8.40864	9.8207	8.18559	8.15097	7.05451	6.2258	5.69631	7.57888	6.52568	7.38521	8.27513	6.88619	5.67572	2.16657	0.88274	1.25983	1.71802	1.92314	1.69753	1.27077	1.47544	1.78959	0.737805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	4.87892	5.50846	4.54919	4.03991	3.83655	2.93562	1.72894	2.39768	2.63168	3.46148	3.16701	5.21946	4.49657	6.40969	5.32379	2.80038	2.90289	4.77956	4.66634	3.95809	5.38529	5.54886	3.99485	4.84535	3.69459	3.70164	2.63628	3.10964	2.67874	2.5477	0.879965	0.655625	2.77301	1.83667	1.7347	1.37122	0.973575	1.43998	1.49264	0.868387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.751469	0.909803	0.732042	0.703859	1.22609	0.976423	1.68555	2.85452	3.93479	3.77122	3.5593	3.07318	1.2279	1.21521	1.74265	1.31544	3.51078	2.70869	1.69138	1.14375	1.77806	2.11448	1.41985	1.19828	1.3635	1.31765	1.12559	1.86893	0.455017	2.04247	1.59279	0.375691	0.735729	0.684223	0.803055	0.769981	0.315985	0.170655	0.340835	0.492228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	3.15142	0.705275	0.534147	0.211209	0.343702	1.93534	1.56424	1.00465	1.20766	1.86371	1.28787	0.59186	1.42225	1.1966	0.268354	0.915796	1.15912	0.333663	1.5095	2.57805	2.26525	1.22714	0.690702	2.36938	2.28868	2.4684	1.53687	0.169758	1.40042	1.3099	0	0	0	0	0	0	0	0	0.15315	0.742331
