	chr3:133952466-133952615	chr3:133952616-133952765	chr3:133952766-133952915	chr3:133952916-133953065	chr3:133953066-133953215	chr3:133953216-133953285	chr3:133953286-133953365	chr3:133953366-133953515	chr3:133953516-133953665	chr3:133953666-133953815	chr3:133953816-133953965	chr3:133953966-133954115	chr3:133954116-133954265	chr3:133954266-133954415	chr3:133954416-133954565	chr3:133954566-133954715	chr3:133954716-133954865	chr3:133954866-133955015	chr3:133955016-133955165	chr3:133955166-133955315	chr3:133955316-133955465	chr3:133955466-133955615	chr3:133955616-133955765	chr3:133955766-133955915	chr3:133955916-133956065	chr3:133956066-133956215	chr3:133956216-133956365	chr3:133956366-133956515	chr3:133956516-133956665	chr3:133956666-133956815	chr3:133956816-133956965	chr3:133956966-133957055	chr3:133957056-133957115	chr3:133957116-133957265	chr3:133957266-133957415	chr3:133957416-133957565	chr3:133957566-133957693	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	1.23578	0.623557	1.1144	0.491473	0.439988	0.287385	0.55181	1.18568	1.70705	1.11759	0.67801	0.616812	0.127532	0.603727	1.74647	1.88865	1.14412	1.23606	1.28253	1.95106	1.5618	2.03547	1.75537	0.889719	0.904925	1.12853	1.36387	1.20271	0.867268	0.325342	0.449184	0.65702	1.31607	2.41292	1.63612	1.18054	0.939035	0.29092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	1.64596	1.27787	0.771625	1.00381	1.1329	0.701636	1.00493	2.20153	3.83506	2.79719	1.24089	0.655938	0.714989	0.712134	1.4065	1.9402	1.18471	1.11633	2.05575	2.35321	1.63379	1.31709	1.71847	1.10045	0.663067	0.510451	0.466557	0.252973	0.292028	0.516084	0.246663	0.701766	1.32138	1.82495	0.996291	0.32015	0.699925	0.423077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	3.48459	1.82615	0	0	0	0	0	1.11733	1.70412	1.96771	0.827404	0.638563	0	0	2.83701	5.7419	0.906896	0.497809	0.998561	0.495209	0.334934	1.81478	0.410384	1.25997	0.300375	1.96979	4.20963	1.20917	1.59319	0.240906	0.15017	0.734657	0.291503	1.60524	0.981484	1.46291	0.209464	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	1.02502	0.461651	1.92885	1.52474	0.0163292	0	0	0.347002	0.500169	0.285976	1.10487	0	0	0.632387	1.53603	2.75802	2.42344	1.76611	1.37941	2.83124	1.1173	3.45284	2.89332	0.673198	1.47458	2.43003	3.61773	1.20643	1.76229	0.893922	0.0279185	0	0.138747	1.01913	1.02649	0.586937	1.0946	0.319781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	1.50202	0.864068	0.662488	1.0341	1.04313	0.710343	0.871212	1.31983	1.44757	1.24884	1.40786	1.7534	1.53231	1.67022	2.39657	1.96107	1.22932	1.27984	1.21853	1.02607	0.663096	0.828485	0.835175	0.645027	0.604352	0.436209	0.486631	0.542681	0.788374	0.371572	0.0786803	0.481589	0.926121	1.15979	1.16186	1.38827	1.26669	0.468085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	0.80699	0.426788	0.447304	0.238634	0.25334	0.0743741	0.553245	2.2322	1.33536	0.921905	0.552423	0.686589	0.194887	0.515533	1.12194	0.830581	0.661816	0.667127	0.592517	0.83459	0.756107	0.999706	0.520667	0.400533	0.60877	0.411349	0.478337	0.746515	1.23842	0.399755	0.205303	0.203966	1.33128	1.12799	0.419269	0.100723	0.395514	0.391304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	0.149134	0.156342	1.51062	0.548257	0.477006	0	0	1.85337	1.09113	0.759538	0	0	0	0	0	0	2.42672	1.1684	0.430307	1.31139	1.21766	2.55112	0.13135	1.9635	0.605047	0.659496	1.04007	0.114019	1.81914	0.388171	0.610465	0.907424	0.997057	2.06027	3.23192	0.338758	0.68866	0.206452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.882247	0	1.43055	0.646066	0.824053	0.13865	0.68011	0.740884	2.68362	0.518	0.32965	0.72523	0	0.217569	0.507661	0	1.02191	0.656125	0.41865	0.445516	0.969086	0.94708	0.566634	0.085709	0.428674	0.910376	1.28739	2.05992	0.679914	0	0	0	0	0.72523	2.27445	0.784851	0.967775	0.251672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	1.16975	0.473419	0.442838	0.399562	0.309692	0.288909	0.517571	1.03365	0.594999	0.65847	0.730864	0.465594	0.229544	0.468635	1.05078	1.15525	0.460527	0.732475	0.767946	0.852482	0.697509	0.405497	0.338221	0.539717	0.685945	0.657487	0.589835	0.555039	0.448649	0.0480875	0.235988	0.115522	0.432089	0.673353	0.398384	0.57479	0.8382	0.302109
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	1.26343	1.24827	1.1139	0.478605	0.929409	1.3008	1.70107	1.43093	1.17674	1.33497	0.307505	1.49487	1.75109	1.53658	0.755445	1.51431	1.80433	0.864481	0.923085	1.14237	1.89869	1.22738	0.927839	1.1316	1.71743	1.30074	0.0649855	0.468064	1.82832	1.00538	0.426167	0.984062	1.68097	1.7934	1.8599	0.470352	0.454344	0.935252
