	chr19:6922178-6922327	chr19:6922328-6922397	chr19:6922398-6922477	chr19:6922478-6922627	chr19:6922628-6922777	chr19:6922778-6922927	chr19:6922928-6923077	chr19:6923078-6923227	chr19:6923228-6923377	chr19:6923378-6923527	chr19:6923528-6923677	chr19:6923678-6923827	chr19:6923828-6923977	chr19:6923978-6924127	chr19:6924128-6924277	chr19:6924278-6924427	chr19:6924428-6924577	chr19:6924578-6924727	chr19:6924728-6924877	chr19:6924878-6925027	chr19:6925028-6925177	chr19:6925178-6925327	chr19:6925328-6925477	chr19:6925478-6925627	chr19:6925628-6925777	chr19:6925778-6925927	chr19:6925928-6926077	chr19:6926078-6926227	chr19:6926228-6926377	chr19:6926378-6926527	chr19:6926528-6926677	chr19:6926678-6926827	chr19:6926828-6926977	chr19:6926978-6927127	chr19:6927128-6927277	chr19:6927278-6927372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.827376	1.18071	0.690321	0.694548	0.518773	0.749424	0.705022	0.412567	0.0209067	0.115905	1.64357	2.72399	0.765792	0.578867	1.06186	0.668661	0.558946	1.23204	3.06551	2.24102	0.683365	1.23893	1.84461	1.38771	0.994563	1.43482	0.774275	0.477694	1.02187	2.31707	0.874606	0.234696	0.562075	0.863173	0.197936	0.0517362	0.70428
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	12.5604	8.09289	4.42295	2.38152	4.68485	4.93781	3.79296	3.56486	5.47748	4.40818	1.31998	3.46209	6.44	9.78797	3.28273	5.17895	5.99588	3.35169	10.248	9.09316	2.69164	1.54399	0.569811	2.40388	1.59218	3.5876	3.65914	3.68613	7.62661	6.93711	4.48859	8.6706	5.26608	5.14757	2.14628	0.446037	0.648485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.315639	0	0.0389412	0.409077	0.66029	0.602175	0.825942	0	0.467222	0.584898	1.94213	0.792265	0.273437	0.718916	0.825071	1.1959	1.43681	0.704171	1.79796	0.781001	0.811989	0.49212	0.61666	0.953899	2.61972	1.54196	0.691606	0.774458	1.03812	1.35163	1.16685	1.59868	1.20009	0.344672	0.764044	0.393413	0.509259
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	1.09034	0.78429	0.712161	0.402352	0.316548	0.188887	0.258317	0.437405	0.543633	1.03746	0.960768	0.614483	0.354365	0.338118	0.635578	0.528964	0.623885	0.690174	0.367382	0.466609	0.791537	0.835363	0.80026	0.416932	0.63001	1.10416	1.17092	0.766059	0.404902	0.120577	0.303673	0.276597	0.464442	0.37933	0.0073128	0	0.727047
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.24679	1.68641	1.42136	0.946102	0.681115	0.783146	2.65653	1.88198	2.80713	3.36521	4.7714	4.59762	4.73893	6.53101	3.41541	1.84405	1.86021	1.65956	1.41585	1.68794	0.47869	0.629434	0.684427	0.770346	0.204002	0.619466	1.25636	0.577893	0.676303	1.43082	0.729536	1.45637	1.04516	1.3713	0.866586	0.35702	0.549323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	1.97951	1.90813	0.948918	1.40295	1.60649	0.0256248	1.34321	0.657495	0.807488	1.73573	1.91545	0.160155	0.807181	0.999366	2.7961	0.808352	2.20667	2.29797	0.298552	0.844367	2.42794	0.928898	0	1.35698	0.60023	0.510015	0.561324	1.18146	2.25498	4.81105	3.48271	1.43373	2.32346	3.35068	0.632499	0.140583	0.577093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	3.47046	2.02141	1.93088	2.04403	2.03803	2.09661	2.63471	4.30084	5.18287	3.73783	4.40664	1.74725	3.20215	6.04365	6.62403	5.32966	4.27382	3.18599	2.075	2.35613	1.46168	1.42172	1.19453	0.42502	0.491616	1.02141	1.47634	0.700187	0.491427	0.603035	1.20684	1.30969	1.39572	0.84684	0.170381	0.0261436	0.825287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	2.77773	1.23632	0.68262	0.220599	0.677222	1.38838	0.67722	2.12901	2.00343	1.05209	1.09065	2.10109	2.13109	2.01285	2.65801	2.42188	2.15242	1.46261	2.33748	2.20189	0.464499	0	0	0.387993	0.230488	0.310088	1.15486	1.1364	0.724447	0.785372	0.972913	2.15165	1.32897	1.12649	0.66604	0.46279	0.657486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.5ce8eb53-7a16-437f-b9a4-a14e0471dbdc.fc.signal	0.743442	1.3387	1.1151	0.7506	1.08511	0.351722	0.43603	0.87604	0.874912	0.948236	0.949796	0.977825	0.523177	0.91937	0.868552	0.308795	0.961212	0.881647	0.879932	0.846911	0.385558	0.984988	0.979197	1.01548	0.268032	0.0682962	0.908497	1.00795	0.806402	0.575882	0.292074	0.139074	0.0451035	0.284801	0.452901	0.62226	0.556213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.06d0440d-166a-4bfb-8784-29eb25ba34d7.fc.signal	4.77825	5.40121	3.39023	0.274936	0	0	2.23782	1.34043	0.598898	0.851525	0.632993	1.1109	3.43719	2.33227	3.44644	4.13642	5.99991	6.23642	2.33334	1.36156	1.19136	0.281464	1.6421	3.16763	0.58912	0	0	0	0	0.0526379	1.81431	0.392756	0.530073	2.37618	0.454918	0.807419	0.600928
