	chr15:41740046-41740195	chr15:41740196-41740345	chr15:41740346-41740495	chr15:41740496-41740645	chr15:41740646-41740795	chr15:41740796-41740945	chr15:41740946-41741095	chr15:41741096-41741245	chr15:41741246-41741395	chr15:41741396-41741545	chr15:41741546-41741695	chr15:41741696-41741845	chr15:41741846-41741995	chr15:41741996-41742145	chr15:41742146-41742295	chr15:41742296-41742445	chr15:41742446-41742595	chr15:41742596-41742745	chr15:41742746-41742895	chr15:41742896-41743045	chr15:41743046-41743195	chr15:41743196-41743345	chr15:41743346-41743495	chr15:41743496-41743645	chr15:41743646-41743795	chr15:41743796-41743945	chr15:41743946-41744095	chr15:41744096-41744245	chr15:41744246-41744395	chr15:41744396-41744545	chr15:41744546-41744695	chr15:41744696-41744845	chr15:41744846-41744995	chr15:41744996-41745045	chr15:41745046-41745145	chr15:41745146-41745295	chr15:41745296-41745445	chr15:41745446-41745595	chr15:41745596-41745672	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	20.6078	5.17284	0.263152	0	0	0.148791	3.09547	4.77959	1.24423	0.0364438	0.679297	8.14793	16.1343	9.2713	11.8091	7.57299	5.5368	10.61	4.54577	6.35571	4.11786	0.440212	0.205351	3.80062	2.46778	0.0750107	0.110672	1.70422	11.7843	10.3522	1.34484	0.411032	1.81097	2.52661	1.85798	0.763843	0.0612027	0.169694	2.37611	0.446043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	6.57336	10.677	6.48339	4.96062	5.75619	3.71577	2.42441	2.57026	2.00278	2.16396	3.33039	2.57837	2.66225	4.33414	3.54862	5.67227	7.29247	3.46175	5.14473	10.4403	10.9344	7.40419	5.98605	4.73308	3.53098	3.75101	1.52084	1.38391	2.94864	6.19108	7.00172	4.97231	5.39568	6.79121	4.14642	2.80953	2.10118	2.80217	1.99327	0.413943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	1.58599	1.31071	0.30411	0	0	0.3004	1.73651	1.68758	1.11547	0.644664	0.639605	1.30619	2.52299	1.83431	1.99508	2.59989	1.80763	1.2695	1.82756	3.4572	3.84347	1.72067	1.70614	4.17165	2.61404	0.430352	0.0911322	1.75135	4.32955	4.73192	2.05	1.34266	2.69518	3.73583	2.90273	2.21574	0.549838	0.0843933	0.483265	0.451923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	4.73021	4.76523	1.71854	2.16399	3.46058	3.26973	2.19506	3.28224	4.05807	1.73924	2.36848	3.43252	2.51622	2.89095	3.23005	4.35559	3.61023	2.13858	4.21696	3.75249	3.24369	2.06151	0.869196	3.06515	3.95859	4.47805	5.13204	3.12341	2.75019	4.71879	3.5168	1.58908	2.61016	2.20845	1.93789	2.26165	0.819716	1.79472	2.39426	0.511664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	5.17791	6.39551	10.2688	9.78332	8.39359	6.65276	5.49317	4.49387	2.9378	5.34173	7.99031	6.55702	5.29396	3.97643	4.07832	7.06382	8.17986	7.83652	8.19686	10.9787	9.94966	11.1595	6.02704	4.25349	6.003	7.4052	9.04542	6.49997	6.64987	7.07059	7.5377	7.32009	4.00191	3.44098	3.8022	2.37331	4.50673	6.26881	5.48615	0.544624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.60059	2.56787	3.2045	2.2449	2.86475	2.52144	2.41239	1.78387	1.93062	2.61347	2.54092	3.73106	1.92962	0.906481	1.60102	3.59001	4.59372	2.80995	3.60233	5.14684	3.0605	4.05245	3.33347	3.1646	3.10455	3.46758	2.79622	2.53314	2.70337	2.73089	1.7975	2.94262	1.77961	1.51772	1.2708	0.982052	1.48915	1.34631	2.2146	0.309524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	7.02036	4.48713	0.530877	0	0	0	1.13979	0.0269242	1.04107	0.125646	0	0	0.314116	3.09637	0.0897473	0.462953	0.532445	7.56774	4.72961	10.7279	10.0319	0.337834	1.01417	8.04399	2.95274	0	0	0	0	3.4914	0.417964	0	0	0.921933	1.36321	0.31058	0	0	0.734296	0.142857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	8.63636	5.34616	3.22824	2.00853	2.56081	2.94383	3.40369	3.16223	4.4317	3.96809	5.9745	3.95473	2.05635	2.73868	2.18904	4.73662	6.35218	4.0919	3.40162	3.48848	5.41528	5.37	3.46844	7.1041	8.80023	4.97183	3.64201	3.41461	2.5017	3.65566	2.56803	3.39352	3.08297	2.91873	2.87133	2.98819	1.52249	0.896169	2.36884	0.430605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	3.63931	2.38011	1.58256	1.60974	1.60868	2.66249	4.67591	4.69606	2.76501	2.3891	2.65278	4.05549	5.00616	4.65832	4.76748	6.16454	5.88086	4.63947	4.92561	5.63627	6.03842	4.02689	4.37577	5.59619	4.26851	3.07434	3.47518	3.30537	4.73937	4.73271	2.96023	2.84597	3.47683	2.91761	2.38847	2.19476	1.68458	1.17935	2.18838	0.548718
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	2.24208	1.3956	0.857057	0.777702	2.06947	0.766081	1.58708	1.56918	0.660114	3.18207	2.79308	2.37039	1.54699	2.75309	2.13899	1.79315	4.29817	3.63494	2.9331	4.05517	3.39315	2.2064	2.57261	3.08279	3.41436	1.04216	2.76576	1.10045	2.04748	2.39956	1.13582	0.989887	1.54794	2.40713	2.58267	2.82469	0.515625	0.612358	2.74238	0.520906
