	chr7:43111657-43111726	chr7:43111727-43111806	chr7:43111807-43111956	chr7:43111957-43112106	chr7:43112107-43112256	chr7:43112257-43112406	chr7:43112407-43112556	chr7:43112557-43112706	chr7:43112707-43112856	chr7:43112857-43113006	chr7:43113007-43113156	chr7:43113157-43113306	chr7:43113307-43113456	chr7:43113457-43113606	chr7:43113607-43113756	chr7:43113757-43113906	chr7:43113907-43114056	chr7:43114057-43114206	chr7:43114207-43114356	chr7:43114357-43114506	chr7:43114507-43114656	chr7:43114657-43114806	chr7:43114807-43114866	chr7:43114867-43114956	chr7:43114957-43115056	chr7:43115057-43115106	chr7:43115107-43115156	chr7:43115157-43115256	chr7:43115257-43115356	chr7:43115357-43115406	chr7:43115407-43115556	chr7:43115557-43115706	chr7:43115707-43115796	chr7:43115797-43115856	chr7:43115857-43116006	chr7:43116007-43116156	chr7:43116157-43116306	chr7:43116307-43116456	chr7:43116457-43116606	chr7:43116607-43116756	chr7:43116757-43116891	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	0.295437	0.157032	0	0	0	0.0118036	0.513718	0.307651	0.0969312	0.31608	0.0189648	0	0.0536759	0.31608	0.283789	0.140993	0.052344	0.276561	0.0441452	0	0.347411	0.600996	0.278819	0.143748	0	0.0649198	0.353861	1.02942	1.17909	0.238614	0.315521	0.242631	0.01093	0	0.0878713	0.452545	0.295008	0.241671	1.55502	0.765691	0.747429	0.704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	0.778412	0.374436	0.187899	0.114342	0.626366	0.985828	0.114092	0	0	0	0	0.0697861	0.295784	0	0.0409745	0.372214	0.577159	0.482292	1.31475	0.131808	0.079764	0.251783	0.0171493	0	0.0432021	0.330839	0.33235	0.171571	0	0.0123784	0.252662	0.341219	0.683357	0.833718	0.654197	0.122786	0.253431	0.324399	0.467221	0.626212	0.261143	0.583501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	0.511656	0.413983	0.417388	0.889807	0.503082	0.296558	0.346114	0.36722	0.340408	0.134007	0.584655	0.353544	0.497267	0.343663	0.0968559	0.100295	0.22637	0.400712	0.434031	0.667039	0.490618	0.596877	0.561391	0.347591	0.443061	0.667509	0.886523	0.709271	0.480617	0.302746	1.09791	0.893127	0.499375	0.826733	1.14977	1.07473	0.499388	0.710077	0.592844	1.12023	1.43295	0.506849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	0.424489	0.615599	0.294573	0.113965	0.253205	0.443837	0.187798	0	0	0.155614	0.128694	0	0	0.150475	0.111076	0	0.286655	0.122164	0.0308626	0.164137	0.141222	0.128498	0.16512	0.161463	0.306734	0.280508	0.227664	0.0022348	0	0.0563696	0.160519	0.0453124	0.21192	0.361293	0.390777	0.203342	0.511212	0.294934	0.511923	0.28548	0.124702	0.617378
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.257475	0.109331	0.184224	0.547169	0.56305	0.527942	0.0953964	0.330433	0.376937	0.203474	0.325784	0.464611	0.274925	0.522152	0.517773	0.503201	0.707955	0.441804	0.443308	0.417455	0.466094	0.3498	0.431365	0.342599	0.191961	0.305158	0.391911	0.386687	0.543436	0.668263	0.827824	0.952223	0.570813	0.519506	0.631349	0.70189	0.551223	0.745124	0.831242	0.258909	0.35709	0.476667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.1e76f479-733a-4b6f-88c7-efe3d559775e.fc.signal	0.414913	0.464805	0.123391	0	0	0	0.196745	0.124041	0	0	0.272713	0.0626019	0	0	0	0	0	0	0	0	0	0	0	0	0.16918	0.299174	0.288142	0.198953	0.105253	0.137034	0.219985	0.0723724	0.385737	0.247499	0.0841414	0.273104	0.206749	0.481689	0.342473	0.0888961	0	0.134615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	0	0	0.314484	0.317251	0.221739	0.0744571	0	0	0.00299133	0.326055	0	0.424578	0.146426	0	0.281185	0.0478613	0	0	0	0	0	0.321989	1.31514	0.342355	0.345482	0.399915	0.241579	0.0617835	0.311497	0.003891	0.112065	0.214768	0	0.225677	0.211406	0	0.0464791	0.153699	0.296338	0.777478	0.820285	0.367841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	1.94115	1.10463	0.367283	0.717959	0.758478	0.626353	0.922445	0.614327	0.650985	0.609916	0.361327	0.218639	0.173879	0.206867	0.370792	0.397095	0.448294	0.562075	0.729978	0.796702	0.247017	0.290681	0.37427	0.42833	0.351813	0.372666	0.296208	0.183279	0	0	0	0	0	0	0	0	0.406414	1.47309	1.28095	0.59107	0.389554	0.818681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	0.0059	0.303159	0.423069	0.162499	0.384157	0.728339	0.370021	0.27565	0.499749	0.295268	0.441746	0.728152	0.591257	0.452551	0.165299	0.337421	0.315294	0.0493237	0.405547	0.371423	0.368974	0.360293	0	0	0	0	0	0	0	0	0	0	0	0.027746	0.34108	0.502259	0.413687	0.783824	0.667318	0.0338688	0	0.740977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	0.66437	0.379572	0.230618	0.403022	0.0112911	0	0.175711	0.14011	0	0	0	0.205991	0.113423	0	0.0562774	0.27231	0.268679	0.174278	1.16172	0.735148	0.00615867	0.308413	0.38422	0.358393	0.136173	0.277087	0.132416	0.434402	0.417963	0.462734	0.106998	0.624179	0.601983	0.190617	0.568115	1.0782	1.23573	0.507494	0.690357	0.979622	0.986619	0.479241
