	chr15:25336757-25336906	chr15:25336907-25337056	chr15:25337057-25337206	chr15:25337207-25337356	chr15:25337357-25337506	chr15:25337507-25337656	chr15:25337657-25337806	chr15:25337807-25337956	chr15:25337957-25338106	chr15:25338107-25338256	chr15:25338257-25338406	chr15:25338407-25338556	chr15:25338557-25338706	chr15:25338707-25338856	chr15:25338857-25339006	chr15:25339007-25339156	chr15:25339157-25339306	chr15:25339307-25339456	chr15:25339457-25339606	chr15:25339607-25339756	chr15:25339757-25339906	chr15:25339907-25340056	chr15:25340057-25340206	chr15:25340207-25340356	chr15:25340357-25340506	chr15:25340507-25340656	chr15:25340657-25340806	chr15:25340807-25340956	chr15:25340957-25341106	chr15:25341107-25341256	chr15:25341257-25341406	chr15:25341407-25341556	chr15:25341557-25341706	chr15:25341707-25341856	chr15:25341857-25342006	chr15:25342007-25342156	chr15:25342157-25342306	chr15:25342307-25342456	chr15:25342457-25342585	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342815	0.153147	0.760798	2.50455	1.73254	1.80498	3.85196	1.61689	0.639398	2.78623	8.39558	4.11171	0.527605	0.962963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	6.28817	6.76826	1.69931	2.07523	5.37841	2.9367	1.85561	2.23654	2.80829	2.79624	4.63852	3.41845	1.64124	1.84829	4.60909	4.87593	2.64018	2.7969	7.97324	7.63739	7.78142	7.44549	5.70674	4.19416	4.63979	3.48889	3.19308	3.60083	4.49168	4.83033	4.40935	3.39477	2.69161	3.98356	6.21136	4.59837	5.31136	4.04661	2.51032	0.372263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216012	1.61285	1.97728	0.946661	1.37015	1.68194	0.394542	0.355204	1.0201	1.41021	1.15832	0.164839	0.773723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	1.38739	3.15046	1.88312	4.21528	5.11396	3.73172	3.47483	3.38983	2.69777	2.69355	4.05041	4.05945	3.03414	3.18489	5.17037	3.75093	3.32931	2.5677	3.48157	3.17077	2.63865	4.61246	7.14985	3.0139	2.08239	2.22511	2.2442	2.391	2.26379	1.66568	1.54835	1.48125	2.013	2.11683	1.92752	2.70481	2.62606	2.27036	0.530703	0.879828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	4.97617	6.59088	6.34717	5.30459	6.03089	6.35103	6.25726	4.82561	5.29116	5.27705	6.36651	7.12184	6.17791	7.28143	9.59184	7.78825	6.2146	9.34961	8.68565	9.95063	10.673	9.96803	9.08458	7.25048	7.06285	6.48197	5.03682	3.48572	3.32848	3.05765	2.61798	2.28433	1.86074	1.27562	1.49807	3.09863	4.23498	4.16341	7.11054	0.542184
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	5.64836	5.82785	4.59153	6.92433	7.06763	6.91086	6.68256	8.72961	10.7051	4.95661	6.21658	8.2967	11.8815	9.50142	10.8196	7.84406	10.3069	9.34793	9.09925	9.10657	9.82816	10.2125	12.1984	9.81588	9.48876	6.15672	8.07141	6.40604	3.88299	5.10707	3.61476	5.77516	4.89128	2.37882	3.24557	3.89198	4.05205	4.8901	8.44676	0.987179
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0	0	0	2.98207	3.79112	0	0	0	2.36836	0.918364	1.65229	1.26911	0	0	1.02358	0.0174953	0	0	0	0	0	0.242318	2.59373	0.260532	0	0	0	0	0.55289	0.59189	0.9758	1.50529	2.09664	1.19461	0.114424	2.53844	4.25082	0.915395	0	0.03125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	3.7715	3.416	1.94854	4.54413	4.3873	3.72901	5.38291	3.63459	6.40914	6.68846	6.16652	5.10877	2.37666	2.48645	6.53138	6.15997	7.77469	3.35339	4.7562	5.12527	3.06796	4.59524	7.67465	3.21219	3.62891	3.65852	3.38284	2.45434	3.0332	0.687076	1.40532	1.08362	0.777453	1.48599	1.73572	3.84387	3.37513	2.58666	2.24133	0.637755
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	1.38175	1.89957	1.87959	2.36814	2.64072	1.57088	2.47904	1.49765	4.28162	2.77122	2.25742	2.19914	1.87298	1.20613	3.82615	3.43077	2.44657	1.93875	1.56869	1.7534	1.64159	1.58877	1.72177	1.24647	0.408134	0.688226	1.59476	1.24336	0.430916	0.589679	1.52862	0.527337	1.70169	1.85839	2.47607	3.21395	3.81968	2.07043	1.17982	0.273585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	3.3773	3.73822	2.46092	3.31877	3.8867	2.58598	1.79983	1.67041	1.11147	1.84276	2.88659	1.65866	1.28528	2.08491	2.60802	4.40288	4.56141	5.25406	5.70279	6.15437	6.43162	3.7822	3.7259	1.64907	1.36901	0.882375	1.48247	1.28424	0.78979	0.935908	2.43989	0.806451	0.678619	0.911837	1.06663	1.39838	2.92976	1.7152	1.78278	0.507353
