	chr1:93267847-93267996	chr1:93267997-93268076	chr1:93268077-93268146	chr1:93268147-93268296	chr1:93268297-93268446	chr1:93268447-93268526	chr1:93268527-93268566	chr1:93268567-93268596	chr1:93268597-93268746	chr1:93268747-93268896	chr1:93268897-93268936	chr1:93268937-93268986	chr1:93268987-93269046	chr1:93269047-93269196	chr1:93269197-93269346	chr1:93269347-93269496	chr1:93269497-93269646	chr1:93269647-93269796	chr1:93269797-93269946	chr1:93269947-93270096	chr1:93270097-93270246	chr1:93270247-93270396	chr1:93270397-93270546	chr1:93270547-93270696	chr1:93270697-93270846	chr1:93270847-93270996	chr1:93270997-93271146	chr1:93271147-93271296	chr1:93271297-93271446	chr1:93271447-93271596	chr1:93271597-93271746	chr1:93271747-93271896	chr1:93271897-93272046	chr1:93272047-93272196	chr1:93272197-93272346	chr1:93272347-93272496	chr1:93272497-93272646	chr1:93272647-93272796	chr1:93272797-93272946	chr1:93272947-93273096	chr1:93273097-93273246	chr1:93273247-93273314	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140182	0.218883	0.108211	0	0	0	0	0	0	0.143871	0.650452	0.900049	1.11204	0.492565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	0.9533	0.718031	0.357924	0	0.472576	0.61109	0.137495	0	0	0	0	0	0	0	0.452207	1.00618	1.00153	0.46119	0.415088	1.04134	1.36182	1.6383	2.40718	0.738677	0.0724131	0	0.585516	0.906154	0.628118	1.95666	2.7229	1.14393	0.277027	1.80587	2.98974	5.24746	4.29005	3.09632	1.88838	1.91075	1.79671	1.30312	0.646617
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	0.839482	0.544196	0.20605	0.00730453	0.415094	0.0896658	0	0	0	0	0.0895235	0.725323	0.824069	0.402606	0.421074	1.17806	1.63832	2.14849	0.44764	1.1954	0.90168	0.633932	1.28232	1.49555	2.28275	0.896065	2.12536	2.01939	4.03574	1.83576	1.63319	0.7485	0.979612	2.11894	1.73006	0.332503	0.606782	0.835541	0.909349	1.15252	0.0712327	0.255579	0.573529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.855918	0.578495	0.43526	0.214733	0.102559	0	0.072565	0.14513	0.14513	0.189611	0.43526	0.380111	0.706018	0.987322	0.720534	0.470022	1.66249	2.617	4.54928	4.71176	4.89734	2.10203	1.81723	2.13469	2.46683	2.16455	2.74111	3.23215	1.72276	1.49129	1.95167	2.00579	1.85397	3.6112	5.43129	4.17501	4.07977	2.83976	2.23557	1.89168	0.358814	1.09226	0.529412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.75757	1.54674	0.691255	0.267841	2.05341	0.459762	0.35702	0.35702	0.0452255	0	0.147328	1.39634	2.59508	3.22474	2.0415	1.93554	3.01902	2.27065	2.20284	3.19919	1.75607	2.25627	1.96584	2.33378	1.92628	0.947159	1.59934	1.47676	1.09085	0.645264	0.313755	0.605246	0.981633	0.686468	1.29702	1.50151	1.7984	0.719847	0.906849	1.97446	0.338719	2.07664	0.482759
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	1.48562	1.07776	0.548729	0.280547	0.0668117	0	0	0	0	0.0113341	0.0917202	0.284702	0.578963	0.799215	0.710142	0.814978	0.380999	0.301962	0.312932	0.30923	1.08248	0.816551	0.716258	1.14781	1.16333	0.598089	0.448864	0.426429	0.729249	0.810222	0.688397	0.401495	0.201283	0.520576	0.412539	0.267291	0.239312	0.13982	0.484501	0.747058	0.45306	0.450319	0.584746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	0.83727	0.734496	0.27335	0.23869	1.28994	0.744746	0	0	0	0	0	0	0.0455583	0.27335	0.0182233	0	0	0	0.193142	0.346387	0.266656	1.17803	0.369066	1.33962	1.2314	0.541772	1.28554	0.392342	0.759915	0.842171	0.308568	0.125741	0.223102	0.880297	0.748959	1.27202	1.20308	1.71097	1.27462	1.37638	0.703261	0.908322	0.797386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.596719	0.406068	0.34559	0.741785	0.769447	0.34559	0.0863975	0	0	0	0	0	0	0	0.148021	0.290703	0.177353	0.179842	0.119362	0.597473	0.842747	0.624992	1.54678	1.63566	1.07124	1.25551	1.17258	0.498789	0.793393	1.64655	0.308853	1.1676	1.06608	1.15658	1.25719	0.832947	1.67603	2.14542	1.17702	1.23926	0.105981	0	0.594017
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	0	0	0	0.559564	0.301126	0	0	0	0	0	0	0	0	0	0	0.564678	0.358881	0.757811	0.205561	0.348088	0.748493	0.683968	0.554695	0.454097	0.347937	0.355592	0.726214	1.04668	0.0022888	0	0.304132	0.521426	0.387013	0.417496	0.652183	0.665363	0.674952	0.941606	1.1872	2.42771	0.205959	0.306402	0.60424
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	2.08935	2.05087	1.51155	1.32665	2.35588	1.16669	0.40357	0.14675	0.0391333	0.0166317	0.14675	0.196648	0.384006	0.44026	0.192735	0.656477	1.8305	1.86376	1.91073	2.53883	3.48881	4.00567	2.95615	2.05791	2.24141	2.31087	2.5809	2.55742	1.80836	1.95288	1.7285	2.03009	2.58677	2.59851	3.38412	3.16987	2.94602	2.67845	3.27651	3.61013	0.915739	2.28978	0.367347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	0.743176	0.543543	0	0.462986	0.726156	0.73103	0.73103	0.146206	0	0	0	0	0	0	0	0	0.295457	2.61743	2.08545	1.09712	1.47032	1.86127	0.880177	1.48916	1.26617	0.352726	0.531973	0.315916	0.977643	0.692976	0.426144	0.494302	1.98637	4.24721	1.83233	1.45709	2.00287	2.53894	3.94242	4.39156	2.57907	2.4402	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	0.481302	0.783858	0.598324	0.199	0	0	0	0	0	0	0	0	0	0	0.166608	0.410342	0.467418	0.652062	0.652328	0.296093	1.13061	2.06657	2.49063	1.92495	1.16974	1.32423	1.41601	1.78726	1.88375	1.52145	0.786356	0.976197	1.02271	1.12098	0.85039	1.22764	2.05592	1.7073	2.23908	2.13232	0.677955	0.44384	0.679878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	0.899208	0.750607	0.326531	0.421289	0.519866	0.44818	0.168067	0	0	0	0	0	0	0	0.0687209	0.363878	1.14679	1.21317	0.853966	0.164587	0.575497	0.812184	2.11511	2.09977	1.95838	0.700996	1.07871	0.594553	0.841399	0.82934	0.791265	0.554378	0.410591	1.50648	0.87233	1.14987	1.2004	1.05379	1.52438	2.70837	1.95717	0.626087	0.635531
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.153727	0.21961	0.281101	0.184472	0	0	0	0	0	0	0	0	0	0	0	0	0	0.780449	0.713082	0	0	0	0	0	0	0.0673471	0.256212	0.617883	2.06893	2.18986	0.657658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	0	0	0	0	0.357396	0.467238	0	0	0	0	0	0	0	0	0.0688562	0.44078	0.0329442	0.148824	0.207374	0	0.35455	0.256844	0.395523	0.237627	0.25462	0.50004	0.298455	0.233686	0.343362	2.19602	1.48553	1.42299	0.512124	0.134474	0	0	0.12188	0.496024	0.0106853	0	0	0	0.608
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.101936	0.47781	0.714638	0.831458	0.35254	0	0	0	0	0	0	0	0	0	0	0	0	0.007434	0.528812	0.814468	0.242142	0	0	0	0	0	0	0	0.542627	2.62496	3.59789	0.66055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	1.46885	1.31837	0.652479	0.207578	0.387687	0.203499	0.023715	0	0	0	0.0908847	0.644788	1.58042	1.7964	0.836575	0.434126	0.033728	0	0	0	0	0.605808	0.717576	0.138984	0	0.189609	0.178037	0.500467	0.0632172	1.24126	1.09788	0.020026	0.102238	0.355082	0.809156	0.501523	0.460969	0.329703	2.25784	3.46749	0.15382	0.178977	0.574586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	0.656829	0.846025	0.46034	0.0613787	1.12078	0.909301	0	0	0	0	0	0	0.491059	0.785774	0	0.705965	0.893193	0.813379	0.73708	0.604723	0.659899	0.658939	1.64733	1.33087	1.17949	0.762878	0.476253	0.720423	0.521351	1.27292	0.966341	0.550829	0.36978	0.670853	0.418231	1.37863	1.62066	2.09029	0.969935	1.98285	0.316146	0.454939	0.71831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0	0	0	0.217569	0.507661	0	0	0	0	0	0	0	0	0	0	0	0.125267	0.716537	0.70728	1.19987	1.92767	1.81949	1.81508	0.725402	0.97922	1.10268	0.555869	0.822901	0.732148	0.238468	0	0.383409	2.31813	0.903683	0	1.03288	0.832432	0.419113	0.698794	0.693858	0	0	0.768559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.4e81bcc2-9ec4-4d08-b943-7db60ab59078.fc.signal	1.09584	2.31312	2.80055	1.2222	0.302332	0	0	0	0	0.546779	0.600467	0.23247	0.418438	0.951223	1.13661	0.583316	0.24015	0.102922	0.0085768	0.32163	0.274458	1.40891	3.12926	0.787441	0.514848	0.810636	0.639019	0.911372	0.967178	3.66919	5.70644	1.41531	0.199412	0.0235862	0.319486	0.145806	0.952158	0.772002	1.15804	2.11445	1.36175	1.21726	0.47619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.7644257d-84a8-452c-b39d-72874c3d0d4b.fc.signal	0.202885	0	0	0	0.350569	0.43459	0.20643	0	0	0	0	0	0	0	0.199911	0.741663	3.5753	2.93329	1.94563	2.09149	1.38094	0.835023	0.970712	1.3757	0.555221	0.207652	1.29075	3.22307	0.941728	0.240946	1.59848	2.16015	1.44499	1.2921	2.335	2.5233	2.2133	2.06268	4.60334	3.11719	1.124	1.38671	0.612805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	5.34086	4.93253	3.07411	1.40403	1.62169	0.811787	0.454036	0.397489	0.473275	0.346149	0.651203	0.990632	2.16166	3.14314	0.834091	1.01262	1.61435	2.15618	3.75097	3.62396	2.06999	2.3189	2.8466	2.72181	2.19529	1.68162	1.73537	2.32736	1.3437	1.06479	1.04815	1.3873	2.22571	3.01663	3.81968	1.56655	2.18536	2.51908	1.48481	0.814225	0.172448	1.44599	0.629476
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	0.341185	0.420667	0.48773	0.117055	0	0	0	0	0	0	0	0	0	0	0.396689	1.6843	0.755026	1.87918	1.75568	2.00938	0.936448	1.33639	1.55221	0.188194	0.755678	0.374583	0.623246	2.37655	0.239286	1.59322	2.19471	1.41508	1.60851	3.03494	1.74285	1.73853	0.599199	0.630801	2.08744	1.53147	0.419448	1.39147	0.579646
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.4f6acbc5-3a97-4e8f-9a06-b4d65956b678.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0876167	0.216657	0.326284	1.29558	0.342126	1.25622	1.84209	1.3009	1.72706	1.25632	0.736363	0.352128	0.758365	0.179825	0.834734	1.25215	1.54056	1.22909	0.803145	0.968275	1.71166	1.46757	0.79919	0.643954	0.391692	0.0649851	0.21687	0.59322
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.7ba479df-2d75-4a21-a2dc-30d87eedc37a.fc.signal	0.31322	0.430674	0.31322	0.127376	0	0	0	0	0	0	0	0	0	0	0.269366	0.891038	1.58996	0.975398	0.651944	0.537769	0.116358	1.13837	1.93992	0.867776	0.568548	0.409798	0.816311	0.811155	0.732621	0.790944	0.51079	0.537501	0.184135	1.17813	1.47545	1.25971	1.46757	1.73977	2.39392	1.34251	0.783738	0.888895	0.520958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000284.2.87bd20a0-67fa-4d09-8be1-5af82b2135f8.fc.signal	0	0.450844	0.4809	0.17633	0.371896	0.4809	0.04809	0	0	0	0	0	0	0	0.006412	0.4809	0.153888	0.730883	1.13478	1.45856	0.655476	1.05166	1.97152	1.19235	1.18287	0.814227	0.762946	0.821669	1.14242	2.17265	1.41576	1.52441	2.60619	1.61884	1.7246	2.94596	4.01021	2.05159	3.10305	2.40422	0.852706	0.388963	0.632479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.5d44418c-818f-4534-8844-0d0e8e0143a7.fc.signal	0.419496	0.416241	0.15281	0.0142623	0.149754	0.00573038	0	0	0	0	0	0	0	0.0804799	0.213862	0.300941	1.29916	0.957081	1.20792	1.52315	2.24032	2.04971	2.49505	0.837168	0.486364	0.684344	0.577439	0.844216	0.956805	1.12108	1.25076	1.4625	1.79524	0.939183	0.64423	1.29478	1.45214	1.84995	3.04931	2.6268	0.646536	0.723238	0.58
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.cde87e50-dbba-4734-bd22-f35203f3b601.fc.signal	1.27892	2.11047	1.95926	0.216444	0.142489	0	0	0	0.0149977	0.118911	0.0441897	0.591638	1.17102	1.86069	0.629184	0.24866	1.54982	0.527274	0.121118	0.493073	0.460871	0.838198	0.757806	1.33759	1.02572	0.204679	0.423375	0.541314	1.06253	1.49101	0.468655	0.192643	0.17468	0.61735	0.921765	1.61522	1.97002	3.01496	3.04554	1.68595	0.0417882	0.617051	0.502577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	1.68341	2.43623	1.12752	0.447614	1.23784	0.175658	0	0	0	0.0823133	0.511054	0.911328	1.39588	1.72328	0.650139	0.882935	1.88499	1.95509	2.30111	2.71278	1.88793	2.26032	1.5137	0.902314	1.20779	0.676806	0.306419	0.436196	0.269174	0.691666	0.789951	0.627323	0.558452	1.13578	1.40869	1.8875	2.29494	2.99112	2.6014	2.50783	0.51955	0.321481	0.594771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.3ad99a92-6066-418f-95ef-51ed964a0d0c.fc.signal	0	0.799683	1.03185	0.653503	0.787643	0.51592	0.219266	0	0	0	0	0	0	0	0	0.619149	1.44884	0.625315	2.49277	2.14122	2.14782	2.42693	1.93829	0.72659	1.26262	2.40834	1.79379	0.944686	0.626668	1.32487	0.828949	1.70147	1.80518	1.67688	1.07256	0.254876	0.589442	2.31612	2.20689	0.360018	0.557195	1.11533	0.691176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.39f2a04f-5ab3-46a3-91a8-91641dbab08a.fc.signal	0.193234	0	0	0	0.588902	0.362313	0	0	0	0	0	0	0	0	0	1.2513	3.37668	0.542012	1.70202	1.84131	1.26638	1.92121	1.2984	2.27952	1.36254	0.401404	1.13844	3.29267	1.35845	3.19267	2.29207	2.92278	4.56134	3.44599	2.39673	1.50894	1.5923	0.985772	2.75102	2.40138	0.0598104	0	0.639394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bcfa2f24-6276-4a64-96e6-3f1abe06b88e.fc.signal	0.333541	0.875549	0.748587	0.184324	0	0	0	0	0	0	0	0	0	0.115861	0.379181	0.458179	1.6958	1.42545	1.34996	1.2657	1.43072	2.89652	2.17329	2.41727	2.63319	1.92577	0.851409	1.39034	1.14562	3.07356	1.80127	1.18144	1.55185	1.60451	2.19611	3.06499	3.7759	4.63258	4.33766	2.9579	0.570529	0.278809	0.547945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.82b45364-a56c-42d4-addc-99df97d473fb.fc.signal	1.14914	1.64985	0.867705	0.23753	0	0	0	0	0	0	0	0	0	0	0.210347	0.350584	0.347422	0.62005	0.342012	0.410349	0.683466	2.30872	1.62924	1.13331	1.27354	1.1663	1.28409	1.45566	1.75636	2.50637	2.40231	1.10238	1.18843	1.53754	2.60118	1.86611	2.92685	2.9733	4.61811	2.3548	0.68767	2.33527	0.577381
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	0	0.322861	0.261062	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112274	0.48731	0.594804	0	0	0.269932	0.976457	0.105882	0.16005	0.13855	0.145715	0.439423	0.322504	1.41339	0.937769	0.0047776	0	0	0.230428	0.0668864	0	0	0.250126	0.809266	0	0.205026	0.443709
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.3ac826bb-c219-4eb4-ae1e-412d5ac0b154.fc.signal	0.850514	0.773673	0	0	1.81062	1.34216	0	0	0	0	0	0	0	0	0	0.774726	1.38108	4.36908	0.669922	1.83297	2.42607	1.35083	2.23893	2.14551	0.826001	2.9337	3.17486	0.89849	2.78775	2.37963	0.50336	1.42611	2.31601	1.35973	1.63787	1.94573	1.18339	2.0734	2.62991	0.777616	0.665301	0	0.591331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000774.3.c74b9473-7abb-43f6-8885-3c40e0552ac6.fc.signal	0.626721	0.243105	0.088404	0	1.01752	1.27774	0	0	0	0	0	0	0.86821	1.5462	2.02572	0.744172	4.01013	1.72676	0.713643	0.759684	0	0.276264	1.01293	0.866449	3.41478	1.32295	1.108	2.12493	3.68765	3.01792	1.59577	2.373	0.75242	1.89342	0.636656	2.00916	0.347713	1.83399	1.11627	0.562269	0.967434	0	0.517588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	1.61933	1.15291	0.740922	0.417122	0.860558	0.183168	0	0	0	0	0.16471	0.243706	0.771115	1.04825	0.488473	1.45219	3.61014	3.00205	3.98334	3.81761	2.44555	3.72101	5.47614	4.03729	3.5644	2.31493	1.15674	2.41057	2.82309	3.24005	3.48063	3.52782	3.82529	4.81537	4.56948	5.12632	3.46545	3.92052	2.4882	1.2062	0.437798	0.597994	0.80109
