	chr16:24856120-24856269	chr16:24856270-24856419	chr16:24856420-24856479	chr16:24856480-24856569	chr16:24856570-24856629	chr16:24856630-24856719	chr16:24856720-24856869	chr16:24856870-24857019	chr16:24857020-24857169	chr16:24857170-24857319	chr16:24857320-24857389	chr16:24857390-24857469	chr16:24857470-24857619	chr16:24857620-24857769	chr16:24857770-24857919	chr16:24857920-24858069	chr16:24858070-24858219	chr16:24858220-24858369	chr16:24858370-24858519	chr16:24858520-24858669	chr16:24858670-24858819	chr16:24858820-24858969	chr16:24858970-24859119	chr16:24859120-24859269	chr16:24859270-24859419	chr16:24859420-24859569	chr16:24859570-24859719	chr16:24859720-24859869	chr16:24859870-24860019	chr16:24860020-24860169	chr16:24860170-24860319	chr16:24860320-24860419	chr16:24860420-24860469	chr16:24860470-24860619	chr16:24860620-24860769	chr16:24860770-24860919	chr16:24860920-24861069	chr16:24861070-24861159	chr16:24861160-24861219	chr16:24861220-24861278	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	1.68512	1.09756	0.74165	0.531609	0.569223	0.516137	0.492509	1.50398	0.898744	0.6083	0.688863	0.874345	0.662703	0.29544	0.500239	0.40542	1.05579	0.485437	0.29135	1.72412	1.08444	0.675229	2.21628	1.83225	0.993703	1.51154	0.939674	1.38738	1.23991	0.491749	1.25795	1.55195	1.33398	0.77013	1.66242	1.88161	0.890968	0.381345	0.403521	0.666946	0.624625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	1.36578	2.52506	1.23235	0.129204	0.326808	0.450501	0.399085	1.21055	1.80449	1.85747	1.09071	0.593922	0.60954	0.659265	0.919719	0.8093	0.371092	0.582316	0.33296	0.348642	1.36185	0.489331	0.3929	0.290804	1.00101	0.898345	0.687034	0.714761	1.6643	0.252557	0.707836	1.06054	0.991277	0.696783	1.05235	0.90715	0.265552	0.466028	1.46287	2.43018	0.400468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	1.97552	2.32883	0.908444	0.241168	0.342878	0.898855	0.663964	0.959975	0.961686	0.776217	0.615115	1.21366	1.18921	1.09394	1.04634	1.18853	0.526609	0.700129	0.822261	0.704828	1.23067	0.593018	0.700143	1.3427	1.56298	1.47064	1.65408	0.857515	1.23403	1.30131	1.03812	0.927462	0.94536	0.87629	0.916724	0.872228	0.906	1.1417	1.90661	2.09093	0.637931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.600559	0.535101	0.440327	0.271015	0.58704	0.78502	0.607327	0.925964	0.500791	0.772216	0.855674	0.787284	1.26374	0.955867	0.52432	0.827277	0.786134	0.515364	0.379872	0.486009	0.77922	0.74373	0.580442	0.472783	0.894456	1.14414	0.55822	0.830606	0.840136	0.701117	1.73421	1.53349	1.14581	0.566144	0.29418	0.338059	0.380071	0.301381	0.433573	0.638153	0.516605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.881127	0.628777	0.169414	0.119189	0.236026	0.314115	0.21856	0.258758	0.720462	1.24094	1.01082	0.833728	0.877219	1.74892	1.28449	1.18242	0.998158	0.886564	0.571741	1.1265	0.669149	0.519036	1.70589	2.33503	2.67446	1.58825	0.151626	0.557564	0.740113	0.359823	0.239563	0.229932	0.289858	0.380998	0.704301	0.733124	0.742741	0.840771	0.834557	0.988052	0.404737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	1.33352	1.07928	1.32701	0.78652	0.130318	0.936048	0.874692	0.924794	1.07539	2.18773	0.968503	1.2509	0.912439	1.77717	1.09535	1.93653	1.21398	1.10958	1.53748	0.64523	1.06319	1.03179	0.681751	0.905549	1.0653	1.04507	1.05044	1.25657	0.954888	1.85985	0.72198	0.94652	3.19145	0.965796	0.52438	1.46492	0.855061	1.40635	0.74748	1.08881	0.598901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	1.69521	1.77232	0	0	0	0	0	0	0	1.08043	2.58101	0	0	1.61091	0.128932	0	0	0.988674	0.170719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.33fd32de-b83a-4d4f-b13a-efed59fd5abe.fc.signal	0.564288	0.476778	0.0842947	0	0.00332983	0.386651	0.142203	0.741105	0.924391	0.836815	0.392719	0.569806	0.616076	0.54763	0.858953	0.714538	0.870303	0.94909	1.5704	1.11596	0.571339	0.497882	1.2726	1.49063	0.693329	0.460185	0.41665	0.201997	0.14891	0	0.0937732	0.178984	0.20994	0.399913	0.398294	1.06065	0.688486	0.555507	0.231263	0.378393	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	1.15496	1.068	0.295045	0.213843	0.444787	1.49133	1.86936	1.12171	1.50542	1.1517	0.555302	0.52246	1.38247	2.05676	2.57056	2.01529	1.599	0.707888	0.936633	0.700725	1.20408	1.00081	2.17495	1.95989	2.23042	1.42164	1.25467	1.32344	0.845984	0.685837	1.02232	0.395945	0.17456	0.550351	1.26443	1.20438	0.488219	0.819369	1.37034	1.30587	0.729508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	1.50363	0.798441	0.7384	0.670283	0.732171	0.799568	0.720337	1.52071	1.06755	0.553011	1.02729	1.5235	1.19509	1.41619	1.16887	1.02392	0.888223	0.708975	0.439437	0.695125	0.960622	1.16096	1.6351	2.00908	1.68521	1.19731	1.59007	1.19181	1.45447	1.55849	1.22762	1.48239	1.46831	1.43894	1.29538	1.56385	1.43963	1.15139	2.01431	2.40869	0.571353
