	chr19:56611312-56611461	chr19:56611462-56611611	chr19:56611612-56611761	chr19:56611762-56611911	chr19:56611912-56612061	chr19:56612062-56612211	chr19:56612212-56612361	chr19:56612362-56612511	chr19:56612512-56612661	chr19:56612662-56612811	chr19:56612812-56612961	chr19:56612962-56613111	chr19:56613112-56613261	chr19:56613262-56613411	chr19:56613412-56613561	chr19:56613562-56613711	chr19:56613712-56613861	chr19:56613862-56614011	chr19:56614012-56614161	chr19:56614162-56614311	chr19:56614312-56614461	chr19:56614462-56614611	chr19:56614612-56614761	chr19:56614762-56614911	chr19:56614912-56615061	chr19:56615062-56615211	chr19:56615212-56615361	chr19:56615362-56615511	chr19:56615512-56615661	chr19:56615662-56615811	chr19:56615812-56615961	chr19:56615962-56616111	chr19:56616112-56616261	chr19:56616262-56616411	chr19:56616412-56616438	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	2.86648	3.33462	2.31996	10.3082	5.329	0.563161	0	0	0	0.200439	1.2222	8.28247	11.4216	7.3332	6.50325	2.64226	11.2303	7.73281	0.423711	0	0.0393493	0.336937	0.0909959	0	0	0	0	0	0	0	0	0	0	0.00102907	0.15434	0.72093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	1.42286	1.22859	1.03906	1.4654	0.858743	0.079113	0	0	0.0574998	1.1019	1.16976	1.17128	1.53913	1.30437	1.32931	1.68408	3.75584	3.2838	0.649645	0.104104	0.309086	1.28626	0.91288	0.218536	0.308433	0.145959	0	0	0	0	0	0	0	0.202446	0.513331	0.732143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	1.67174	0.607865	1.07846	2.09176	1.07948	2.43123	2.4492	1.6472	3.22121	1.79905	1.60856	1.66151	3.32382	3.82443	1.70143	1.24434	2.2374	1.83582	2.24321	1.30933	1.97611	1.76698	2.121	2.64994	3.57401	1.06509	1.03354	0.863329	2.14215	2.56173	2.38449	1.24158	0.975032	1.27636	2.57622	0.311927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	0.568694	0.629609	0.941982	0.85302	0.22729	0.959395	2.91836	2.43478	1.66365	1.40329	1.4652	1.13254	0.898478	0.848189	2.07405	2.06505	0.905214	0.607624	0.925224	1.04704	1.901	2.23508	1.86146	0.712701	1.51788	1.11151	0.805836	1.46429	1.20603	1.40525	1.3743	0.772736	1.18859	1.15722	0.483821	0.432099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	4.69708	5.88137	6.01396	12.0188	9.00291	7.02857	8.74053	9.35233	5.25922	6.20021	10.4185	11.0155	8.32938	6.07451	8.38768	8.92194	11.2471	12.0086	12.5788	14.4439	11.8946	11.2746	10.8281	7.95466	6.24569	4.12642	5.86439	8.04131	5.49481	8.61361	10.5908	11.1003	6.69796	6.35091	5.03742	0.72332
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	1.83412	1.72031	0.886699	1.4795	1.22249	2.63076	1.69853	1.19364	2.51957	1.18268	1.34553	2.94174	2.6802	2.33964	1.39957	0.846242	1.6377	1.43305	1.02303	1.59453	1.86783	1.20453	1.12244	0.814109	1.06498	2.32749	2.76378	1.2171	0.481883	1.23028	0.623139	0.556214	0.507296	1.36379	1.98806	0.736527
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.974587	1.13115	2.29366	2.27058	1.97469	1.23511	1.0178	0.65415	0.289586	1.11282	1.46501	0.52425	0.487223	0.896111	1.2585	1.95207	1.94206	2.21349	1.76395	1.00761	0.910676	2.13469	1.37121	1.12369	0.956207	1.22297	1.54857	0.765257	0.586381	0.749643	0.662043	0.632347	0.547203	0.461226	0.518297	0.519084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	2.53424	4.4497	4.64588	7.26158	6.40472	6.95405	8.59692	6.41295	6.74491	3.80917	4.13819	2.29031	1.56617	1.86747	2.99447	4.6896	6.26557	5.96787	7.95548	9.38288	10.6337	7.32522	4.84205	5.48643	6.40728	6.87924	10.6338	7.49912	5.34174	7.28871	5.9692	6.5431	5.69819	6.37713	6.23503	0.595122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	3.68425	3.37003	2.87015	3.35635	2.98998	3.21535	1.29856	0.423893	2.03818	3.30314	2.38106	1.53223	2.15904	4.20968	4.29474	4.45649	5.60441	5.28771	3.50501	2.86822	3.0303	4.45127	4.36925	3.0051	3.28646	3.24213	2.71409	3.04447	0.6918	0.838616	1.23254	2.47997	1.80683	1.66596	1.64555	0.362069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	2.52229	2.36461	1.45772	4.0037	4.98691	1.42471	0.364609	0	0	0.238674	2.16875	5.01072	4.16422	6.00085	8.27149	4.41384	5.6087	4.96002	1.48031	0.219513	0.0453613	0	0.14498	0.403437	0.160888	0	0	0	0	0	0	0	0	0.243209	0.53576	0.768116
