	chr19:10918875-10919024	chr19:10919025-10919174	chr19:10919175-10919324	chr19:10919325-10919474	chr19:10919475-10919624	chr19:10919625-10919774	chr19:10919775-10919924	chr19:10919925-10920074	chr19:10920075-10920224	chr19:10920225-10920374	chr19:10920375-10920524	chr19:10920525-10920674	chr19:10920675-10920824	chr19:10920825-10920974	chr19:10920975-10921124	chr19:10921125-10921274	chr19:10921275-10921424	chr19:10921425-10921574	chr19:10921575-10921724	chr19:10921725-10921874	chr19:10921875-10922024	chr19:10922025-10922174	chr19:10922175-10922324	chr19:10922325-10922474	chr19:10922475-10922624	chr19:10922625-10922774	chr19:10922775-10922924	chr19:10922925-10923074	chr19:10923075-10923224	chr19:10923225-10923374	chr19:10923375-10923524	chr19:10923525-10923674	chr19:10923675-10923824	chr19:10923825-10923943	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	2.9769	4.05374	2.513	3.36987	5.52901	5.84702	4.5908	3.90966	3.52969	4.29195	5.87692	6.35217	4.45678	5.56315	4.32415	4.70253	5.50432	5.84604	7.49189	4.17161	5.43622	6.07965	2.99965	2.16977	4.3395	3.5311	3.32997	2.19567	2.97369	5.54021	6.12514	7.64064	6.6875	8.04677	0.595341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	0.501003	0.495875	0.29962	0.966534	1.33258	1.43326	1.74305	1.87948	1.34694	1.26884	1.32701	1.31412	1.12497	1.38107	1.42549	1.75473	1.94402	1.63885	1.70726	1.36933	1.37111	1.67734	1.21087	0.498752	0.961743	1.11983	1.45061	1.17783	1.57245	1.91103	1.74525	1.62625	1.855	1.94916	0.898163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	1.98543	1.95891	1.85718	2.55573	2.6163	3.57116	3.89966	3.91804	3.72935	3.70102	3.58801	3.90949	3.9128	4.32705	5.04398	4.64638	4.74964	5.70711	6.18176	4.13311	2.14335	2.32285	2.33736	1.83013	2.19926	2.4378	1.70768	2.18068	3.91341	4.31271	3.95595	4.00502	3.38834	3.13475	0.559778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	2.60326	2.89277	4.51055	2.78886	2.87977	2.32333	4.3352	3.48603	1.37289	2.47029	2.4251	2.48111	1.97452	0.523234	1.10456	0.93432	0.973756	1.13361	0.992422	1.56344	1.24577	1.26445	1.2914	0.143273	1.64645	2.54136	1.61114	2.84862	1.74196	1.22081	1.73365	3.74967	1.81253	1.743	0.352941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.5851	4.57056	4.26013	3.16052	2.1886	4.09183	2.38685	2.84524	3.6112	2.02226	1.71375	2.49903	2.38492	2.55899	3.03868	2.05804	1.50968	1.19245	1.73404	2.73981	2.11219	2.33268	2.25725	0.739862	0.659598	3.00966	4.08316	3.00965	2.96517	2.1267	2.02225	2.36171	2.97775	3.8205	0.0750626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	1.63308	2.25282	2.41681	1.68991	1.34515	1.69388	1.7651	2.21288	1.06337	0.880453	1.43864	1.21044	1.40163	2.13913	1.28679	1.02494	0.53446	1.30333	2.03077	2.02362	0.678397	0.707073	1.22964	0.530976	1.63665	1.66608	0.835888	0.708471	1.60798	1.42132	1.31298	1.28442	1.72007	1.17999	0.642795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	1.35582	2.49352	2.44509	4.00205	7.45904	2.43349	2.51807	3.81249	5.37907	5.72568	6.51917	10.2724	9.2154	8.22353	11.8368	5.49156	8.40607	4.94819	7.09345	5.37332	4.11464	7.72158	4.44674	2.9424	2.59436	4.9696	3.64344	1.46998	2.08299	7.60636	6.71106	12.2567	10.4371	11.0383	0.488358
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	5.09669	4.61409	5.05784	6.97215	8.49135	9.8262	11.2412	8.67103	5.16843	5.69966	9.59893	8.31333	7.88498	9.09437	10.6519	11.912	11.1944	10.9673	12.8454	13.1194	9.96902	9.15791	10.4316	9.99295	9.33182	11.6661	13.6279	11.9702	8.71431	7.24104	9.91454	12.7571	11.4611	10.5053	0.35274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	7.95541	3.61016	8.22543	7.25642	9.40809	8.76651	8.13082	12.5183	8.62815	8.90982	10.8035	5.95627	3.38149	9.86536	7.13642	10.1985	10.5701	11.1576	12.3153	3.19152	9.62837	8.73788	5.29149	8.30873	10.5765	3.74313	9.17617	10.6662	5.06085	11.1594	9.7717	9.86477	9.75512	8.86159	0.551587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	3.18828	3.67184	3.44961	3.38459	3.70343	4.9819	2.30794	5.7805	5.20014	4.07655	4.34933	3.48697	3.41284	3.52309	6.38963	5.5816	5.62595	4.89247	4.76714	3.23925	4.8009	6.54815	6.94718	5.51892	3.64064	7.27263	6.34531	4.43645	4.61687	4.24701	5.03508	5.25383	4.34221	5.67721	0.339935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	0.955294	1.58978	0.942214	1.79639	2.56457	2.50775	4.34485	3.38944	2.96803	4.72298	3.51322	3.13769	3.29894	3.15059	3.9065	7.09091	5.56906	3.81556	4.02923	5.53124	3.47414	4.3126	4.68223	2.40541	2.66952	1.32427	4.15731	7.08858	4.34024	2.97411	4.81712	6.23393	3.70602	3.71574	0.479369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.549341	0.642055	0.197088	1.03084	1.49424	2.75883	1.60582	1.49693	2.10717	1.23209	0.0995509	0	0	0	1.37798	3.44173	1.77352	0.468297	0	0	0.889717	2.23597	1.00097	0.087806	0.30437	2.68665	3.40783	0.80255	3.10191	2.06622	0.0234149	1.26434	1.06534	2.45323	0.278109
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	2.22497	4.88843	2.37095	1.46525	4.32027	8.50814	10.2212	10.9924	4.41613	9.02378	6.19186	4.53744	6.08773	11.615	9.474	11.8258	9.22904	11.8641	7.31731	9.8139	7.59269	8.56107	9.6663	13.9559	5.53704	6.52456	5.29481	7.53779	4.37842	9.75182	11.821	8.8657	5.9057	5.18622	0.40146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	0.46672	0.811719	0.803651	0.459662	0.241198	0.54867	0.507083	0.464466	0.286517	0.62695	0.508144	0.701198	0.552787	0.77728	1.0057	0.990995	0.266731	0.0483433	0.193151	0.437071	1.05831	1.14403	1.34702	0.747579	0.664485	1.99743	1.67199	1.63323	1.34369	0.674868	0.783578	0.831395	0.556863	0.458835	0.449052
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	3.24069	3.327	2.1319	3.85549	4.13783	6.96402	5.32545	3.00101	4.50955	4.72701	4.77362	5.13679	7.68984	7.38771	8.73271	8.72786	7.18715	5.31587	7.313	8.10258	9.51243	10.1362	9.56604	12.451	10.1508	8.53897	5.68593	7.08078	6.69884	5.62909	8.60779	7.07729	6.08615	2.55285	0.481481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	5.38461	4.95796	3.51346	5.52946	5.65551	5.57531	5.83987	7.0397	6.62512	5.07236	4.47073	4.6651	5.12635	4.7083	3.87681	4.60031	4.6867	5.26056	5.28833	4.04187	4.35812	5.01991	4.14523	1.7031	2.87401	5.25285	4.94741	4.32476	6.1284	6.54435	6.60113	5.96117	5.47054	6.06911	0.21423
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	2.2984	2.16657	2.9338	5.78999	8.34437	8.78655	10.3969	6.75797	5.16858	8.32347	10.2206	5.92445	10.6598	14.6083	7.42051	14.33	10.1489	13.6446	12.6734	12.1541	14.3187	18.0619	11.2081	15.3567	11.1269	8.97623	10.9207	8.07812	5.66876	11.1985	15.3431	23.9211	27.225	23.6573	0.571429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	3.1001	1.91412	1.08009	1.91269	2.81355	3.75265	3.65702	2.78188	1.81479	2.15565	2.92067	2.74928	2.95481	2.8098	3.02988	3.24139	2.79697	2.59517	1.95284	1.47444	1.64434	1.90437	2.16989	1.47575	1.19476	2.60222	2.83442	2.25001	2.64701	2.86695	3.07286	3.09577	2.97337	2.99209	0.421818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	1.85654	4.17795	5.20189	6.05011	6.80079	10.7735	13.2938	9.90971	4.88928	9.75232	10.8443	7.91926	8.25046	11.9985	12.8151	9.94692	5.85992	9.75885	11.6969	11.3132	8.2669	8.8571	6.04355	9.44406	7.21078	7.32125	10.0343	9.7392	8.27771	14.3246	15.5171	13.3166	7.2797	7.11272	0.401747
