	chr15:58539285-58539434	chr15:58539435-58539584	chr15:58539585-58539734	chr15:58539735-58539884	chr15:58539885-58540034	chr15:58540035-58540184	chr15:58540185-58540334	chr15:58540335-58540484	chr15:58540485-58540634	chr15:58540635-58540784	chr15:58540785-58540934	chr15:58540935-58541084	chr15:58541085-58541234	chr15:58541235-58541384	chr15:58541385-58541534	chr15:58541535-58541684	chr15:58541685-58541834	chr15:58541835-58541984	chr15:58541985-58542134	chr15:58542135-58542284	chr15:58542285-58542434	chr15:58542435-58542584	chr15:58542585-58542734	chr15:58542735-58542884	chr15:58542885-58543034	chr15:58543035-58543184	chr15:58543185-58543334	chr15:58543335-58543484	chr15:58543485-58543634	chr15:58543635-58543784	chr15:58543785-58543934	chr15:58543935-58544084	chr15:58544085-58544234	chr15:58544235-58544314	chr15:58544315-58544384	chr15:58544385-58544467	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	7.04439	7.36844	7.56693	9.41403	9.43263	7.56579	7.34207	7.6417	9.72806	10.8841	8.18928	7.2837	7.64583	9.56093	10.7244	11.0994	12.4382	12.5563	11.1871	11.5379	11.3103	11.7031	8.95038	10.2638	10.6156	11.7491	13.3826	13.6112	10.3671	7.60426	6.82671	5.22884	7.18919	7.04543	5.95974	5.18026	0.214012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	1.33089	1.51211	1.95367	3.33166	2.44895	1.23644	1.31732	2.11212	1.78468	2.34371	3.30136	2.31523	2.65062	4.11653	2.85224	2.31601	3.99575	5.33535	3.13296	2.57188	3.46057	2.83928	3.12699	1.83783	2.04425	2.30904	3.39892	3.76143	2.59399	2.25998	2.05414	2.0067	2.53757	2.82717	1.43823	0.717738	0.856383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	1.97063	1.91409	0.72884	1.2089	0.204412	1.52085	0.740982	0.319926	0.32302	0.229605	0.824829	0.159717	0.670561	3.47751	1.23187	0.744879	1.77933	1.56115	1.2413	2.19143	2.22505	4.00875	5.13802	4.32401	3.03921	2.99531	6.091	6.76592	3.0061	1.791	1.8594	3.04871	3.74301	1.69104	0.63203	0	0.986047
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.0914446	0.733802	0.503657	1.15944	0.280083	1.657	0.12621	0	0.689139	1.91523	0.0770791	0.290809	0.795038	0.494449	0.563063	0.0585309	0.610626	0.0535877	0.409321	0	0.208572	0.418579	1.0096	0.348351	0.927815	0.667688	1.03511	0.486629	0.868184	0.767	0.0272072	0.932658	0	0.249479	0.718379	0.1393	0.25
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	1.7335	1.36839	0.781664	0.959064	1.83313	1.6524	0.844011	1.53331	3.16279	2.55941	2.50901	1.84882	1.73409	2.33509	1.31766	1.15093	0.665752	0.747717	2.9953	1.91193	2.34619	1.65876	1.32593	1.19634	2.04042	2.39845	2.50457	2.14014	2.47576	2.97428	1.2783	2.09351	0.830155	0.756053	0.705038	0.906886	0.403226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	1.91285	2.0668	3.19768	3.42198	2.56268	1.93336	2.03455	1.37342	1.74489	3.00287	1.26822	1.37251	1.0994	1.33095	1.97026	2.4217	2.1073	1.74724	2.44643	2.81752	1.86619	2.12015	2.47772	2.76187	1.34351	2.0177	2.30481	2.32702	1.4305	1.83666	1.13279	0.942558	2.03369	1.96225	1.07453	0.594031	0.497741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bcfa2f24-6276-4a64-96e6-3f1abe06b88e.fc.signal	0.307312	0.657819	1.07076	1.20216	1.01134	0.730349	0.333905	1.03145	0.809118	0.978796	0.467424	0.167361	0.386189	1.07176	0.982968	0.876949	0.954796	0.562604	0.35491	0.463184	0.421549	0.34352	0.782028	0.528729	0.16673	0.416841	0.913067	0.758314	0.73377	0.55265	0.607453	0.330905	0.812034	0.441296	0.23635	0.00126169	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	0.652636	0.685603	0.470915	0.194748	0.21002	0.505825	0.534287	0.530353	0.403346	0.271494	0.319955	0.180072	0.164052	0.27258	0.179733	0.0501853	0.158851	0.209114	0.215188	0.178798	0.260275	0.380031	0.348938	0.499109	0.474437	0.254856	0.316636	0.29248	0.0690129	0	0	0.0951791	0.247856	0.251514	0.182131	0.08277	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	2.1942	1.81309	1.22836	0.774043	0.676662	0.526747	0.756425	0.709336	0.345766	0.219509	0.158982	0.778495	0.482857	0.0475643	0	0	0.102685	0.188675	0.156626	0.334432	0.375472	0.461766	0.950529	1.22344	0.743524	0.719215	0.97566	0.837845	0.629498	0.718029	1.37426	1.18488	0.807186	0.532963	0.410528	0.300941	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	0	0.0354528	0.238972	0.264381	0.134408	0.117513	0.0734666	0.0832458	0.184263	0.466271	0.545778	0.450318	0.393083	0.290771	0.248978	0.262282	0.458911	0.804439	0.789665	0.47827	0.333805	0.618024	0.516795	0.0524933	0.0877633	0.411424	0.588975	0.419772	0.290348	0.344103	0.455956	0.382399	0.127265	0.0481072	0.315857	0.44036	0.903509
