	chr13:37566800-37566949	chr13:37566950-37567019	chr13:37567020-37567099	chr13:37567100-37567249	chr13:37567250-37567309	chr13:37567310-37567399	chr13:37567400-37567549	chr13:37567550-37567699	chr13:37567700-37567849	chr13:37567850-37567999	chr13:37568000-37568149	chr13:37568150-37568299	chr13:37568300-37568449	chr13:37568450-37568599	chr13:37568600-37568749	chr13:37568750-37568899	chr13:37568900-37569049	chr13:37569050-37569199	chr13:37569200-37569349	chr13:37569350-37569499	chr13:37569500-37569649	chr13:37569650-37569799	chr13:37569800-37569949	chr13:37569950-37570099	chr13:37570100-37570249	chr13:37570250-37570399	chr13:37570400-37570549	chr13:37570550-37570699	chr13:37570700-37570849	chr13:37570850-37570999	chr13:37571000-37571149	chr13:37571150-37571299	chr13:37571300-37571449	chr13:37571450-37571599	chr13:37571600-37571749	chr13:37571750-37571883	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	0.16982	0.12551	0.00941325	0.00836733	0.12551	0.312268	1.26482	0.266028	0.217392	0.0527142	0.575564	0.511147	0.266894	0.205	0	0.0100408	0.179898	0.295292	0.675109	0.475976	0.643259	0.98206	1.02498	1.26843	0.752873	0.434085	0.107073	0.594747	0.322869	0.91937	0.526997	0.129694	0.434937	0.107092	0.43325	0.63674	0.193505
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	0.0117125	0.21961	0.258042	0.361624	0.21961	0.0756434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642336
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	0.0722173	0.334534	0.742649	0.777297	0.406197	0.0477914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.624787
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	0.644811	0.302475	0.0889312	0	0	0.0931033	0.184418	0.065348	0	0	0	0	0	0	0	0	0	0.15385	0.151743	0	0	0	1.02941	1.44583	0.79029	0.174899	0	0	0.0690737	0.357077	0.135899	0.344531	0.809701	0.05797	0	0	0.27451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	0.432034	0.0821857	0	0.0023012	0.118895	0.488501	0.642218	0.897767	0.677558	0.206342	0.281578	0.143446	0.0069036	0.123497	0.159546	0.184115	0.322588	0.458751	0.63379	0.465805	0.529368	0.660226	0.908027	1.05838	0.546654	0.394105	0.154437	0.535883	0.413256	0.761149	0.967537	0.625364	0.751199	0.507228	0.989812	0.872614	0.272727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	0	0	0	0	0	0	0	0.0787267	0.33744	0.379231	0.1205	0	0	0	0	0	0	0	0	0	0	0.31015	0.4821	0.123738	0	0	0	0.1205	0.525477	1.08626	1.37228	0.586515	0.4821	0.406566	0	0	0.378049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	0.740071	0.216133	0	0.066493	0.312217	0.373606	0.703064	0.364845	0.471623	0.813118	0.724175	0.354048	0.618451	0.253545	0.149043	0.675342	0.269445	0.103609	0.322994	0.93853	0.715691	0.680712	0.760877	0.822914	0.222071	0	0.273033	0.749936	0.57878	0.226443	0.263379	0.45233	0.597738	0.336047	0.199931	0.050545	0.347682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	0.288252	0.507293	0.354496	0.0382311	0	0.0645564	0.371887	0.372291	1.09572	0.343441	0.0593025	0	0.293242	0.397144	0.186812	0.303867	0.318138	0.423796	0.724786	0.287215	0.313506	0.172608	0.19076	0.428043	0.608246	0.434833	0.248946	0.459727	0.710624	0.883355	0.450764	0.129851	0.16662	0.438351	0.895526	0.291221	0.327434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	0.336836	0.844676	0.309048	0	0.071664	0.35832	0.0549424	0	0	0	0.195327	0.0811123	0	0	0.0883856	0.210214	0.229325	0.0692752	0.114662	0.183455	0.0907735	0.759709	0.211877	0.0368679	0.541424	0.281878	0.0692752	0	0	0.535499	0.0549417	0	0.214992	0.083608	0	0	0.466346
