	chr18:9942424-9942573	chr18:9942574-9942723	chr18:9942724-9942873	chr18:9942874-9943023	chr18:9943024-9943173	chr18:9943174-9943323	chr18:9943324-9943473	chr18:9943474-9943623	chr18:9943624-9943773	chr18:9943774-9943923	chr18:9943924-9944073	chr18:9944074-9944223	chr18:9944224-9944373	chr18:9944374-9944523	chr18:9944524-9944673	chr18:9944674-9944823	chr18:9944824-9944973	chr18:9944974-9945123	chr18:9945124-9945273	chr18:9945274-9945423	chr18:9945424-9945573	chr18:9945574-9945723	chr18:9945724-9945873	chr18:9945874-9946023	chr18:9946024-9946173	chr18:9946174-9946323	chr18:9946324-9946473	chr18:9946474-9946623	chr18:9946624-9946773	chr18:9946774-9946923	chr18:9946924-9947073	chr18:9947074-9947223	chr18:9947224-9947373	chr18:9947374-9947523	chr18:9947524-9947558	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.35530d7a-23e1-468e-978a-d33955937d72.fc.signal	3.68843	4.05539	5.15619	2.68161	2.53902	1.9566	2.2248	1.99109	1.31292	0.255972	1.2498	1.87134	1.69567	1.76259	2.24609	2.56731	3.53783	5.23395	2.76474	0.674246	3.78365	3.13951	1.3602	3.78785	2.74049	3.59512	3.58238	2.34635	2.818	1.31889	3.13133	3.8735	1.95311	2.28954	3.3641	0.651742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.b3b3b801-4bf3-4e6f-974d-5cca823d1b91.fc.signal	1.68207	10.7908	11.0933	2.46654	0.0344314	0	0	0	0.0343488	0.741181	2.007	2.72179	0.565711	0.426199	0.27299	0.242235	3.40224	2.67555	0.619762	2.54677	10.2732	5.34031	1.03898	0.399648	0.268071	1.9157	3.02476	0.881583	0.0196747	0	0.140182	0.0934547	0.178302	0.055335	0	0.279651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.823ac744-5eeb-40f9-9f65-c42b0b5130dc.fc.signal	5.51572	8.21226	8.926	5.27463	3.96769	2.23571	1.81715	1.35849	3.33084	2.45759	1.03245	2.28212	3.2569	9.13404	7.56714	5.48184	6.0448	5.66322	4.88158	3.05872	3.46706	5.15836	2.26653	4.31568	4.46537	2.8663	5.69539	5.33749	3.90654	3.62458	5.03782	11.0526	9.19116	4.95612	4.29252	0.597468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.123ef280-d4ea-4ca0-978c-a10942825cc4.fc.signal	2.04929	4.28766	6.18794	4.86288	1.05163	0.313279	3.13697	3.78289	1.06915	1.21074	1.30177	0.996512	0.397035	0.0029056	0	1.11212	6.51398	5.18113	0.756115	2.03674	4.60072	4.28707	1.22084	0.159584	0.134108	2.69641	3.97118	2.85792	3.08602	1.55159	5.68877	5.32257	0.924811	0.182758	0.742396	0.287974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.1bd642c8-def0-432c-b22d-2321d6cee6ca.fc.signal	1.92968	2.14173	4.84673	3.47221	2.79582	4.17714	2.38853	1.94004	1.19977	0.566315	3.06625	2.90489	3.17783	2.98966	1.99382	3.55031	3.21257	3.21481	3.34979	3.07137	2.65315	3.58358	2.32716	4.02742	5.70167	4.66816	3.45531	2.28318	4.93696	3.22789	3.47718	2.75626	2.69967	3.96262	4.5328	0.299784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.37ca9b25-a545-471a-8ba7-6b638b12b7dd.fc.signal	2.9555	4.93345	6.53021	5.46008	4.89874	6.68179	5.39454	4.54059	5.46997	2.16247	2.41057	3.37476	6.67521	8.41884	7.03478	8.86649	8.02706	8.57706	8.47893	4.03467	4.20198	6.10419	7.66133	7.37111	9.0638	11.1092	9.86649	9.28526	11.3034	14.0513	10.6286	12.7756	11.7833	10.7202	10.4018	0.337002
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.b7bbc28f-5370-494d-9da9-9e79564dec6e.fc.signal	2.89809	3.74199	2.98139	3.50585	2.55721	2.59758	2.45321	1.54342	1.66213	0.128574	0.946311	1.56603	1.51955	1.81142	1.7519	2.74411	3.50569	2.82715	3.75925	1.47849	1.18685	2.67952	1.73888	2.07703	2.65449	3.65483	4.83149	1.80669	3.32898	2.61631	2.87969	4.42892	3.55474	5.09219	5.16918	0.164905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.80d11420-fb58-4105-8d0b-26addcc06923.fc.signal	0.747845	5.1962	2.96759	3.7919	0.0502983	0	3.10536	5.33073	0.228849	0	0.179495	2.15394	0	0	0	1.26184	5.13808	4.45974	0	0	0.744922	5.93247	0.32309	0.735928	0.430787	2.02214	4.36691	1.3926	4.66873	0.117359	5.48951	6.50875	0	0	0	0.115124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.0500ebd0-c650-482a-8d75-3cf5ca9c1882.fc.signal	2.81572	7.25942	10.6266	9.15369	3.6161	5.08876	5.60444	5.81288	1.24822	1.87335	0.660926	1.92041	5.71232	6.60191	2.39134	4.1929	6.63668	3.4048	6.12877	2.40761	3.05926	4.38524	3.22467	3.71587	3.20413	4.58704	6.53279	5.89441	4.08697	3.80383	6.05136	5.61091	7.42386	7.26398	3.93998	0.16113
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.e6af9ec0-8b4b-4624-8b3a-51f86f371f0f.fc.signal	4.94992	6.81049	7.69042	6.99616	5.0781	3.15437	3.57544	3.98838	3.35955	2.66088	3.04707	3.46481	2.78151	4.21833	2.68894	4.74758	7.94088	7.53858	4.58105	4.67367	4.59284	3.68265	2.30715	3.95773	5.40372	6.79355	8.72331	7.50319	7.81971	6.0828	8.87499	8.90782	7.07421	6.18965	5.25423	0.678443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	3.6006	5.9433	5.76232	7.85273	5.77477	1.53271	2.385	5.08123	1.43784	1.92804	1.54269	4.84047	7.14647	8.29866	2.93962	6.25348	6.33286	5.21385	3.60691	3.17354	4.61	7.30119	4.09932	5.34786	5.26055	4.32898	6.35412	6.54039	6.05149	3.06279	7.00381	8.28885	3.97975	5.72191	8.95809	0.689133
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	2.97762	2.23451	3.05439	2.7235	1.7342	2.53071	3.9151	3.65305	1.72539	1.03485	0.695975	1.93675	1.83107	2.02966	0.533004	1.02812	2.3413	2.63296	0.88973	1.79515	1.60331	1.12598	1.54018	2.00434	2.46487	3.07438	2.26152	2.95661	3.06062	1.05194	1.76289	2.61632	2.25119	3.14614	2.50973	0.658097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	1.22661	1.51866	2.13887	4.36847	2.80916	1.8485	1.35465	2.01174	1.92139	0.918808	0.199117	1.57628	3.12459	4.10623	3.5027	2.9783	2.62717	2.77651	1.45523	1.18153	0.667546	3.32788	2.89482	4.3381	4.40556	4.90739	2.75432	1.77913	3.04424	2.77865	2.17872	2.22284	2.63057	1.42209	1.66845	0.837838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.4d05172b-b267-4e63-b505-5ff5c21e9d11.fc.signal	0.738297	2.67334	5.75788	5.63889	5.86789	3.83015	6.10111	1.61761	2.30489	1.14275	0.212174	1.32118	1.69877	0.268672	2.19871	4.55086	6.04527	6.87284	3.97531	2.71019	2.28064	5.35017	3.45421	2.32875	2.11135	2.6302	2.93437	2.65024	3.65605	2.15831	7.83739	5.72044	6.24121	4.55309	2.9913	0.377593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000004.3.f2ae12dd-4c96-490e-afaa-ca77964f5b1c.fc.signal	5.14563	4.01845	8.38472	4.16013	4.81784	1.36498	2.0049	3.23917	1.77234	0	2.7582	3.09612	0	2.29254	7.05252	8.79398	3.37454	7.96843	6.46731	3.21122	2.21356	0.767788	6.7905	4.8132	11.5657	4.74266	10.5786	2.50253	6.85832	5.16813	10.3954	5.92276	5.61284	2.83157	0	0.286123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.303183	0.208381	0.835736	0.909881	0.506941	0.775947	1.44879	0.163831	0	0.69096	0.531856	0.631245	0	0	0	0	0.453719	0.341462	0.0127848	1.30182	0.463349	0.712471	0.0189403	0.671597	0.716157	0.585488	1.04496	0.443296	0	0	0.50106	0.442924	0.872686	0.287033	0	0.869898
