	chr1:100265000-100265149	chr1:100265150-100265299	chr1:100265300-100265449	chr1:100265450-100265599	chr1:100265600-100265749	chr1:100265750-100265899	chr1:100265900-100266049	chr1:100266050-100266119	chr1:100266120-100266199	chr1:100266200-100266269	chr1:100266270-100266349	chr1:100266350-100266499	chr1:100266500-100266649	chr1:100266650-100266799	chr1:100266800-100266949	chr1:100266950-100267099	chr1:100267100-100267249	chr1:100267250-100267399	chr1:100267400-100267549	chr1:100267550-100267699	chr1:100267700-100267849	chr1:100267850-100267999	chr1:100268000-100268149	chr1:100268150-100268299	chr1:100268300-100268449	chr1:100268450-100268599	chr1:100268600-100268749	chr1:100268750-100268899	chr1:100268900-100269049	chr1:100269050-100269199	chr1:100269200-100269349	chr1:100269350-100269499	chr1:100269500-100269649	chr1:100269650-100269799	chr1:100269800-100269949	chr1:100269950-100270038	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.973574	0.940256	0.877341	2.80031	3.98677	5.09999	2.8817	2.41022	1.40402	2.88503	3.82216	7.69173	7.99436	5.50493	3.42474	3.5069	4.85104	3.54392	2.99389	1.51939	1.13459	1.8108	3.055	1.27514	1.45764	1.9401	0.55711	0.603358	0.503431	0.24798	0.70702	0.794009	1.66723	0.439171	1.00948	0.756717	0.632959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.224139	0.373489	0.782181	1.67613	5.15311	8.41925	5.05795	4.78098	3.89616	11.4724	31.7228	43.5737	64.3439	42.715	21.7091	9.09069	6.55617	2.2749	0.607896	2.64795	1.50923	1.60767	1.16303	2.07882	2.24247	1.62432	2.10456	3.89029	1.33119	0.379661	1.28188	0.352288	2.14408	0.587188	0	0.465529	0.448339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.92267	3.08487	2.87556	3.08043	2.88404	7.22614	16.4222	15.1111	10.3073	10.0338	16.98	14.9687	15.0798	11.8139	7.84234	4.46655	2.55491	1.95376	1.33108	1.29387	1.90898	1.38123	0.97748	1.23426	1.20341	0.728219	0.394754	0.989559	0.790048	1.80629	0.99137	0.0967927	0.712192	1.46123	3.02778	1.06698	0.590284
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.385763	1.25466	0.458678	0.197099	0.893489	4.59021	6.6141	5.80275	1.26585	6.09687	11.2329	7.16497	2.84704	0.791981	0.693637	1.25379	1.06645	1.14435	1.30814	0.31025	0.932269	1.2971	1.1389	0.543382	0.466345	0.762286	1.40614	2.0377	0.107598	0.50445	0.0204065	0.204065	0.361697	0.24267	0.711219	0.0709304	0.538672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0	1.25152	2.6266	6.2992	10.8002	2.93621	2.43796	1.54392	4.61345	18.4113	38.4485	32.7723	22.2353	8.5285	2.89862	2.92484	2.10317	1.13739	5.47931	3.18696	1.17103	0.721223	0.798335	1.35001	5.49408	6.70538	1.34025	0.765216	1.73816	2.35422	0.0945222	0.923355	1.12282	1.04971	0.962513	0.416309
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.28906	1.23287	1.60779	2.34241	2.77516	3.95574	5.22189	3.47844	3.55771	8.76469	18.6148	27.123	27.7519	20.6737	14.0662	14.4538	10.5982	3.73557	2.29105	1.80472	2.12854	2.24982	2.61981	2.26124	0.765387	2.58139	1.01695	0.782923	0.208508	0.544089	0.281501	0	0	0	0.25935	0.220575	0.57814
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0	0.337584	1.54032	1.96217	3.30598	7.32731	10.7731	8.23266	7.33111	9.33274	14.8759	18.6018	26.0201	20.9156	10.1096	6.81899	4.58815	2.37242	3.0941	2.18584	2.63978	1.80543	0.976743	1.13202	1.35991	1.88885	2.2245	1.90819	1.39424	1.77564	2.36643	2.35608	1.41048	1.53248	1.93395	2.33261	0.585997
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.91202	1.2847	1.02929	1.64239	3.42388	4.44475	15.4086	11.9266	5.56051	14.1789	41.1284	44.9464	27.0655	19.0747	9.15555	4.95379	6.41043	3.65195	4.00247	1.89494	1.54947	2.45296	1.5621	0.915073	1.08598	0.0708316	1.43172	0.634122	0.403489	0.928701	0.345381	0.12593	0.794948	0.0490285	0.350402	0.328384	0.55624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.56061	2.30955	1.13662	4.54378	5.09574	4.33724	2.24326	1.63033	0.815901	0.909696	1.61101	2.35979	2.24305	1.63527	2.66252	3.17292	3.52699	1.19017	1.49068	0.998608	0.659079	0.421232	0.318373	0.619388	0.266236	0.058711	0.156242	0.399402	0.354436	0.461143	0.304107	0.780762	0.567387	0.288691	1.40077	0.765046	0.407202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.789347	1.46615	0.473578	1.31521	2.75249	4.79064	11.3832	11.3652	7.3214	7.70801	12.7156	16.5696	13.4196	10.4608	3.55508	2.00069	2.83793	2.58485	2.78825	2.68918	0.723584	0.566462	1.12623	1.90357	2.44299	2.49721	0.782833	1.41474	0.931548	1.0725	1.22893	1.69908	2.2949	1.87272	1.73046	1.52998	0.054409
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	1.26889	0.688494	0.554641	0.557814	0.105184	3.78037	5.0362	4.56948	4.65569	9.56242	16.1784	23.6925	19.3512	11.0796	7.02521	3.63932	2.2792	1.81049	0.624774	2.36514	1.73717	1.49173	0.707191	1.72212	0.608777	1.93483	0.624766	0.466635	1.26352	0.622252	0.411087	0.538294	1.86152	0.890305	0.031878	0.78458	0.445905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.875878	0.462096	0.654374	3.37752	7.77049	21.6108	25.8743	13.1924	2.52212	5.38405	18.1329	20.8986	19.3453	8.27997	6.88016	6.57921	6.09975	1.89796	2.38545	0.795219	1.54328	1.38698	0.474709	1.46929	2.19718	2.59175	1.49247	1.85375	1.96164	0.810873	0.886619	1.22226	1.02664	2.48317	4.08821	2.01738	0.208791
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.701569	2.23231	0	0.913102	2.78257	4.8638	3.32404	3.13817	1.16133	1.21402	3.82692	3.68485	3.0796	1.93335	1.08282	2.23615	2.24728	2.14173	1.10391	1.15135	2.02189	2.70112	2.12714	0.934367	0.230533	1.12002	0.562401	0.175382	1.00819	1.23834	0.0426943	1.00022	0.89516	0.100482	0.525456	0.131494	0.510187
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.28794	2.35623	5.26599	4.62637	3.90458	3.72942	6.70723	4.6082	2.71642	3.74899	4.84824	12.2692	19.8294	16.3681	7.11537	1.57557	5.47735	2.82755	2.26508	5.79969	2.33474	2.75113	0.667672	4.0689	4.52923	1.77895	0.719894	1.18639	2.31617	2.52375	2.10097	2.70815	2.12556	1.54443	2.31033	0	0.340611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.313373	0.984448	1.04397	2.1856	8.29425	14.2194	19.1919	12.707	7.87315	11.149	40.0432	66.5518	51.6364	45.2956	25.5453	7.4894	7.80164	4.44869	1.44166	1.72388	2.44695	0.587569	0	0	0	0.466195	0.599443	0	0	0.753242	0.622713	0.805684	0.802684	0.442178	0.0953348	0.96559	0.464978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.346846	1.17619	1.72788	1.43105	1.36113	2.97388	4.47777	3.11843	1.08437	4.64209	12.4566	11.3412	8.56096	7.06067	3.11203	2.35353	3.26848	2.25698	1.36155	1.44062	2.64982	1.93166	1.79892	3.35377	1.44105	1.95301	2.27537	1.60221	1.47423	2.1189	2.63797	0.722889	1.41259	0.694541	0.202944	0.68526	0.225424
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.562284	4.26691	7.93257	11.688	18.3346	30.6066	41.0903	22.3699	10.6376	14.5501	25.8886	31.5745	20.6585	13.0716	22.715	24.0554	8.22739	7.37666	10.2514	11.5421	7.06704	5.67568	5.55738	4.03892	2.23461	2.00152	2.39616	2.48881	0.0873604	3.2313	3.65007	0.0759202	0	0.986885	0.54802	0.420102	0.437827
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.852093	0.812491	1.11674	0.92427	2.05381	3.93746	4.03247	4.45907	5.60246	6.49987	8.3498	11.4045	11.4725	12.3719	6.0097	3.99038	6.28815	4.18563	2.69286	1.40391	1.22433	0.890518	1.23529	1.47913	1.36572	0.920392	0.606549	1.14556	1.36458	1.54264	1.6237	2.2722	1.66861	0.826669	0.643288	0.868309	0.660999
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0.0861312	1.22741	5.12611	6.82936	6.05102	3.57405	3.1223	3.33757	5.47732	7.67233	7.46845	8.12857	6.03408	1.5532	0.172593	0.17944	1.02999	0.65675	0	0	0	0.0591307	0.666068	1.06451	0.547452	1.10407	2.43133	2.81371	2.10134	1.6994	0.827247	2.88013	4.49695	2.09591	0.396594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.32669	1.40356	0.765871	1.30893	3.25406	4.56865	3.22388	3.98477	3.60204	3.10231	4.59794	6.74033	8.6105	8.91828	3.61003	2.5723	2.57368	1.52599	2.2805	0.899204	0.725433	0.634992	0.940652	1.39423	0.930241	1.28921	0.8242	1.91038	0.576518	1.03772	0.455523	0	0.038439	1.47421	3.19454	2.43093	0.635294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.215132	0.663357	0.690233	2.08944	3.91019	6.09712	5.36233	4.27392	2.96917	2.91102	4.80983	6.62649	6.01756	5.55935	7.84521	6.07208	5.067	2.11207	2.62191	1.3487	0.0541167	0.176579	1.23666	1.173	0.465187	0.353376	0.0451312	0.902876	1.20121	0.519836	0.16897	0.130211	0.23507	0.567212	1.04054	0.387972	0.645673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.92684	2.98609	0.780957	3.20425	5.29394	14.1576	16.3175	6.05837	8.03107	19.012	41.2934	47.6479	35.3364	27.1403	18.2292	12.3069	9.41324	2.97184	2.24994	2.10146	3.28569	2.18856	3.53094	2.0963	2.63978	1.12763	0.458095	0	0	0	0.71464	0.585797	0	1.57522	0.990509	0	0.325121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	3.94603	5.10812	3.09975	4.62548	2.42528	2.66305	8.80397	7.50003	2.67408	3.52852	10.1958	14.2748	14.1155	19.9233	9.42143	4.09576	5.39094	3.92799	3.24915	1.39058	2.17908	1.66186	2.72262	0.849886	1.14441	2.27651	1.77355	0.642759	0.917543	2.83747	1.83849	1.06059	0.333974	0.312854	0.857447	0.930499	0.319519
