	chr1:203222548-203222697	chr1:203222698-203222847	chr1:203222848-203222997	chr1:203222998-203223147	chr1:203223148-203223297	chr1:203223298-203223447	chr1:203223448-203223597	chr1:203223598-203223747	chr1:203223748-203223897	chr1:203223898-203224047	chr1:203224048-203224197	chr1:203224198-203224347	chr1:203224348-203224497	chr1:203224498-203224647	chr1:203224648-203224797	chr1:203224798-203224947	chr1:203224948-203225097	chr1:203225098-203225247	chr1:203225248-203225397	chr1:203225398-203225547	chr1:203225548-203225627	chr1:203225628-203225697	chr1:203225698-203225847	chr1:203225848-203225997	chr1:203225998-203226147	chr1:203226148-203226297	chr1:203226298-203226447	chr1:203226448-203226597	chr1:203226598-203226747	chr1:203226748-203226897	chr1:203226898-203227047	chr1:203227048-203227197	chr1:203227198-203227347	chr1:203227348-203227497	chr1:203227498-203227604	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.562011	0.625061	0	0	0	0	0.320849	0.272631	0	0	0	0.192026	0.358547	0	0.4043	0.348716	0.812233	0.215151	0.326538	0.298349	1.11166	0.937999	0.485911	0.105733	0	0	0.33069	0.10504	0.0397963	0.414167	0.389202	0.236445	0.502558	0.0295003	0.241818	0.241956
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.69356	0.822506	0.713196	0.480653	0.286155	0.317741	0.298644	0.374925	0.925529	0.830697	0.191126	0.151227	0.0298795	0.180895	0.307947	0.214862	0.120879	0.36208	0.606021	0.553449	0.600257	0.663041	0.555538	0.333198	0.169216	0.278325	0.361664	0.0866122	0.155439	0.103472	0.107078	0.322523	0.469806	0.428292	0.700059	0.316775
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	3.52567	2.68782	3.44595	3.65339	1.72287	1.08797	2.54327	2.4583	1.11516	2.46347	1.3354	0.918312	0.857633	0.192592	0.561457	1.91461	2.98473	2.98768	2.17461	3.04038	1.81794	2.09504	3.4415	2.07463	1.12242	3.627	4.38152	1.7909	2.08986	1.21696	0.620497	1.2211	1.73982	2.03428	2.23462	0.576426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000008.3.2e1ab747-5c43-4469-97d5-a2e674bc3ee6.fc.signal	4.37596	0.45322	0.815133	1.50727	3.68407	0.621003	1.79325	3.51712	0.971663	3.52619	1.05605	0.803316	1.94525	0.825783	1.02889	1.00411	1.99311	0.373059	1.01961	1.10429	1.38476	1.61574	1.32522	1.94613	1.09113	1.61806	3.99144	1.61406	2.16687	2.62968	2.52887	3.16499	1.63237	1.24408	1.22543	0.60125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	0.619901	0.750706	1.09263	0.58115	0.318892	0.962825	0.787018	0.249506	0.134047	0.238012	0.0791001	0.410654	0.567808	0.74884	0.81739	0.431148	0.955044	0.849804	0.956935	1.78052	1.67839	0.830715	0.714756	1.0105	0.662491	0.669664	0.492911	0.476306	0.603652	0.391863	0.689318	0.786261	1.44201	1.30549	0.835107	0.0925262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.dfea9345-a570-4c36-afd3-060bffee6f21.fc.signal	0.499053	1.79332	0.520998	0.353971	2.14351	1.53716	1.60103	1.15789	0.849466	1.23806	1.3575	2.15442	1.58859	0.362659	0.516431	0.640828	1.87838	2.79805	0.928796	1.29429	1.63446	1.761	0.832451	0.632726	1.6299	0.954414	0.789308	0.258377	0.223319	0.386471	0	0.665442	1.47394	1.71458	1.17842	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	0.410532	0.741254	0.384922	0.903234	1.49364	1.25578	0.546451	0.502214	0.439556	0.859705	0.124795	0.300797	0.374482	0	0.831887	0.253762	0.392481	1.65593	1.13661	0.117007	0.266648	0.307086	0.346588	0.468339	0.0389401	0.399699	0.14631	0	0.381066	0.573821	1.03913	0.0838551	0.376129	0.785388	0.654407	0.182222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0.409779	0.815713	0.535535	0	0.125562	0.479084	0.421076	0.160095	0.135685	0.367056	0.0670029	0	0	0	0.0340387	0.219854	0.583948	0.328589	0.274756	0.463221	0.538073	0.821307	0.361821	0	0.341677	0.499416	0	0.175645	0.615952	0.139487	0.413641	0.0534729	0	0	0	0.347222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.433bc629-750b-4674-bbb1-9759454f2728.fc.signal	6.09852	2.42785	5.85385	0	0	0	0	3.27898	4.39848	2.73591	2.569	3.02975	1.19138	1.71902	0.3069	1.61308	10.6208	6.14494	1.12149	6.67532	3.22357	13.2394	19.1816	7.68101	6.40718	10.0561	2.3584	4.98004	2.56124	3.81835	3.32602	7.93531	9.53737	14.2902	3.99068	0.509881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.c36bbd63-78f2-464a-952f-d221dd832d3f.fc.signal	0.340898	0.121453	0	0.200747	0.428194	1.03394	0.583015	0.844344	0.200937	0.195138	0.7525	1.00203	0.407901	0.383379	1.9523	2.81805	1.70422	0.940955	1.62868	2.31757	0.920107	1.29187	0.984542	0.51803	0.229309	0	0.892561	0.690796	0.569051	0.652197	1.2337	2.66921	1.89836	1.01403	0.840109	0.651036
