	chr9:137189674-137189823	chr9:137189824-137189973	chr9:137189974-137190123	chr9:137190124-137190273	chr9:137190274-137190423	chr9:137190424-137190573	chr9:137190574-137190723	chr9:137190724-137190873	chr9:137190874-137191023	chr9:137191024-137191173	chr9:137191174-137191323	chr9:137191324-137191473	chr9:137191474-137191623	chr9:137191624-137191773	chr9:137191774-137191923	chr9:137191924-137192073	chr9:137192074-137192223	chr9:137192224-137192373	chr9:137192374-137192523	chr9:137192524-137192673	chr9:137192674-137192823	chr9:137192824-137192973	chr9:137192974-137193123	chr9:137193124-137193273	chr9:137193274-137193423	chr9:137193424-137193573	chr9:137193574-137193723	chr9:137193724-137193873	chr9:137193874-137194023	chr9:137194024-137194173	chr9:137194174-137194323	chr9:137194324-137194473	chr9:137194474-137194623	chr9:137194624-137194759	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	3.72136	3.31035	2.06452	3.55058	1.81895	2.17663	2.12385	1.54426	2.32184	1.45415	2.81281	1.88715	1.3716	1.50094	2.25355	1.39912	1.30682	1.42994	1.91702	2.14754	1.2602	0.815472	1.53614	0.911938	1.91212	2.16462	1.19781	1.57369	1.94902	1.3949	3.68695	3.07551	4.20816	4.10153	0.308113
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	16.4223	15.2735	13.7935	8.03576	4.60052	8.06802	5.53817	2.4064	1.87088	4.43117	2.8668	3.89094	4.20136	3.59258	2.44991	1.1316	0.915835	1.75358	2.67122	3.50791	2.43467	2.42661	5.07221	2.02167	0.631505	1.04976	1.2712	2.44842	1.2276	0.64293	1.88762	0.95718	0.311122	0.565141	0.865854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	11.6943	5.76178	4.28739	6.44631	3.56989	4.23135	1.9728	3.54892	2.01406	2.97424	2.47563	1.82778	1.1613	2.02792	1.83031	1.24256	0.346134	0.843415	2.05184	2.62343	1.92933	1.46598	2.37831	1.70403	2.00903	1.73745	1.13763	1.31938	1.19691	1.87659	1.59299	2.07146	2.28268	1.13922	0.236422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.22815	1.30589	0.0371003	0.552652	0.445124	0.62129	0.652828	0.302321	0.791959	0.593463	0.669523	0.574911	0.348682	0.36721	0	0.118691	0.474762	0	0	0	0.354221	0.23924	0	0.204048	0.712191	0.270767	0.00185513	0.548944	0.576766	0.0593463	0	0.0222568	0.55636	0.290469	0.467153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	5.37832	3.57637	2.18995	4.52248	3.53859	1.67018	0.60782	0.706004	0.272103	0.637425	1.57377	0.761258	0.917233	1.01265	0.58215	0	0	0.198336	0.880538	1.33587	0.408997	0.146689	1.2498	0.272734	0	0	0.723254	0.262693	0.943154	0.280056	0.681332	1.48204	1.49904	0.542158	0.640449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	11.4191	7.12828	6.00466	8.04059	6.44858	5.47447	5.08807	3.27856	2.55126	2.61057	2.56822	2.35665	3.65346	2.45332	1.21685	1.31131	2.61218	3.01518	2.87211	1.55297	1.35471	2.1975	1.6951	1.39404	2.86508	4.45636	2.9658	2.35678	5.19446	4.4352	5.14862	6.44635	4.91978	4.63507	0.495298
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	6.39271	3.58871	3.1183	2.34079	3.06437	2.7632	1.50874	1.56154	0.332494	0.363941	0	0.385629	0.251034	0.72954	0.785328	0.215411	0.33282	0	0.199389	0.549374	0.0367327	0	0	0.407896	0.71157	1.52868	1.57518	1.01037	0.399813	0.158614	0.667946	0.583245	0.933329	1.41545	0.657336
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.716239	0.523953	0.35774	0.474676	0.47513	0.404596	0.391504	0.33729	0.1639	0.295301	0.295177	0.294584	0.262803	0.283479	0.382825	0.422581	0.387667	0.424043	0.427287	0.393865	0.391403	0.324158	0.301025	0.361845	0.288222	0.266526	0.201572	0.0700358	0.105835	0.19709	0.356368	0.336767	0.360309	0.461311	0.274181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	7.19438	5.85384	5.70513	3.79947	1.4945	2.00617	4.0078	3.05075	0.901776	1.77174	1.06463	1.64976	2.67749	2.3747	3.0855	2.28544	1.03908	1.40247	3.10459	0.701263	1.13706	1.94065	1.55817	0.912859	1.66543	1.61565	0.606455	1.83693	2.01257	0.926536	1.5891	0.84166	0.0968548	0.181153	0.887218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	2.80056	1.90017	2.52793	2.21211	1.40777	1.17259	2.25842	1.0891	1.12194	0.151052	0.750796	1.61906	0.934872	1.64757	1.15833	1.4929	0.437798	1.30566	0.682449	0.68148	0.272465	0.657611	0.845003	0.658514	0.69682	0.950221	0.400268	0.749092	1.53416	1.86354	2.4675	1.56834	1.66825	2.32482	0.36786
