	chr3:30620699-30620848	chr3:30620849-30620998	chr3:30620999-30621148	chr3:30621149-30621298	chr3:30621299-30621448	chr3:30621449-30621598	chr3:30621599-30621748	chr3:30621749-30621898	chr3:30621899-30622048	chr3:30622049-30622198	chr3:30622199-30622348	chr3:30622349-30622498	chr3:30622499-30622648	chr3:30622649-30622798	chr3:30622799-30622948	chr3:30622949-30623098	chr3:30623099-30623248	chr3:30623249-30623398	chr3:30623399-30623548	chr3:30623549-30623698	chr3:30623699-30623848	chr3:30623849-30623998	chr3:30623999-30624148	chr3:30624149-30624298	chr3:30624299-30624448	chr3:30624449-30624598	chr3:30624599-30624748	chr3:30624749-30624898	chr3:30624899-30625048	chr3:30625049-30625198	chr3:30625199-30625348	chr3:30625349-30625498	chr3:30625499-30625648	chr3:30625649-30625773	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.00383	0.516117	2.66054	1.23673	2.41783	1.42316	0.689293	1.16618	1.54093	0.883354	1.2784	1.54208	2.80377	2.81632	0.637169	0	0.259019	1.15568	1.69995	2.97163	3.24122	3.63887	3.47157	4.1201	3.68313	2.594	1.42358	2.41426	1.24373	1.04931	1.735	1.14298	0.0650538	0.685736	0.536431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.96704	1.97166	1.19723	2.92564	1.96721	5.80373	8.86233	9.20634	2.81094	4.14151	5.85847	6.82614	2.82802	1.63982	1.85365	0.842775	1.13884	2.30913	3.98615	4.57513	1.86254	1.40662	1.15403	2.26287	4.85977	2.83961	2.94459	2.79151	1.18038	0.780558	2.33142	2.35	2.82497	0.920267	0.47938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.957556	0.375433	0.739175	0.891981	0.939896	0.47543	0.451214	0.668817	1.07798	0.854109	0.774672	0.757913	0.697396	0.802859	2.81888	1.31856	2.16214	2.11761	1.03713	2.30317	3.22327	2.49658	1.29628	1.53747	0.859625	1.00993	0.828615	1.247	1.09119	1.11934	1.89257	1.55281	1.4503	2.23115	0.2939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.409666	0.176601	1.52784	0.383749	0.59534	0.587917	0.13349	1.28797	1.50135	2.09334	1.47487	1.27975	0.286201	0.413607	0.0259719	0.341235	0.973911	0.823338	2.29935	3.13546	1.56912	0.458072	0	0.307888	0.878805	0.93668	0.250399	0.222802	0.306762	0	0	0	0	0.204837	0.2732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.379767	0.769624	4.15486	2.28382	0.590758	7.32403	6.13279	2.2055	0	2.41917	4.2629	3.09945	5.96297	0.0840197	2.76018	3.95944	1.79743	0.71382	1.15922	0	0.13785	1.34646	0.288438	0	0	0	1.13887	1.76656	0.419973	0	1.2378	3.32694	2.97036	1.03077	0.507692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.149859	0.89988	0.377001	0.372259	0.34106	0.0928569	0.916183	0.649917	1.49221	1.18808	0.855792	1.04353	0.205181	0.278892	0.135189	1.0347	0.63391	0.48628	0.508617	0.46096	0.357674	0.311405	0.171981	0.492266	0.650557	0.422538	0.295944	0.645153	1.38792	1.81084	1.86121	3.39036	3.99357	2.83201	0.36939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.814587	1.28081	1.03599	0.861948	1.17171	2.64012	2.42539	1.58756	2.0308	2.04332	2.20762	2.36385	2.57195	2.59801	1.54927	1.09459	1.20878	1.88271	2.85934	2.19376	3.6855	2.87466	1.88966	2.41039	2.15074	2.71473	2.14902	2.69823	2.87114	5.23881	6.5034	7.21025	8.38461	9.12174	0.374332
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.52807	0.546807	0.476244	0.478227	0	0	0.41448	0.512582	0.34225	0.547648	1.01515	0.291653	0.344837	0.475989	0.258298	0.525886	0.70573	1.40631	0.450229	0.764963	0.393627	0.162867	0	0.371253	0.777679	0.454999	1.56886	2.5251	1.42205	2.29912	2.76142	6.19851	6.10762	5.52198	0.409363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.253255	0.950513	1.6432	0.947786	1.31365	0.421228	0.0644472	0.468431	0.413958	0.43029	0.977738	1.64594	0.652708	0.209097	0.0707824	0	0.110751	0.347714	0.807067	1.14934	0.481469	0.703884	0.517465	0.256914	0.563618	0.283061	0.201494	0.556483	0.232388	0	0	0.110711	0.0480957	0.44775	0.363167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	2.41225	1.93738	2.83955	2.07645	1.76492	3.63753	2.46558	2.66213	1.58595	1.85811	2.73553	3.41419	3.26415	3.42333	4.14486	1.94643	1.77569	2.74947	3.83484	4.2774	1.75489	2.55031	1.63627	1.30017	1.90802	3.37705	2.11012	1.0012	1.69263	2.05284	0.908413	1.12196	0.839906	1.00955	0.556927
