	chr12:54280579-54280728	chr12:54280729-54280788	chr12:54280789-54280878	chr12:54280879-54281028	chr12:54281029-54281178	chr12:54281179-54281328	chr12:54281329-54281478	chr12:54281479-54281628	chr12:54281629-54281778	chr12:54281779-54281928	chr12:54281929-54282078	chr12:54282079-54282228	chr12:54282229-54282378	chr12:54282379-54282528	chr12:54282529-54282678	chr12:54282679-54282828	chr12:54282829-54282978	chr12:54282979-54283128	chr12:54283129-54283278	chr12:54283279-54283428	chr12:54283429-54283578	chr12:54283579-54283728	chr12:54283729-54283878	chr12:54283879-54284028	chr12:54284029-54284178	chr12:54284179-54284328	chr12:54284329-54284478	chr12:54284479-54284628	chr12:54284629-54284778	chr12:54284779-54284928	chr12:54284929-54284978	chr12:54284979-54285078	chr12:54285079-54285158	chr12:54285159-54285228	chr12:54285229-54285378	chr12:54285379-54285528	chr12:54285529-54285678	chr12:54285679-54285734	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.91304	4.91529	7.6369	10.3355	8.62354	9.33504	6.19047	3.03115	2.42573	2.77849	1.12156	0.772092	1.26219	2.12223	3.71753	1.75107	1.05781	1.29271	3.13326	1.39787	1.99934	2.31918	1.66112	1.15879	1.32074	1.74196	1.14081	0.787663	0.614342	0.275735	0	0	0.527421	1.20172	2.45011	2.13364	0.999102	0.351944	0.524845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	4.88679	16.632	38.8483	35.155	46.9383	28.2886	7.76934	7.05073	3.44966	5.95466	2.60623	0.354822	0.410596	2.61824	2.04899	2.20353	5.67915	4.85637	3.58703	3.97156	3.7579	3.41516	2.00394	1.70959	4.87061	4.45628	2.13972	2.4515	1.77814	1.76201	0.979792	0.193539	0.763573	3.0759	5.48307	3.83307	2.3956	1.47165	0.227071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	4.07274	10.2018	15.0762	18.062	14.7524	13.1833	9.08081	7.31682	4.92574	2.63038	2.29603	2.36473	2.72311	2.63839	1.88845	2.35943	1.20204	1.95087	2.85316	2.88783	4.86522	3.81394	1.76453	1.06712	1.67788	3.20949	1.62647	0.368701	0.640329	1.10553	1.3176	0.197796	0.659291	2.32213	2.77142	2.57372	3.34418	2.17605	0.700007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	3.00851	24.8975	74.6818	44.9833	43.4726	17.6856	5.97419	8.19957	6.90084	4.789	2.27395	1.54871	5.40478	5.33244	4.14536	1.74904	0.207723	0.589752	1.5122	2.44088	3.89622	3.07922	0.929173	1.07203	0.871162	0.847598	2.56539	2.80053	1.07576	3.24207	2.86564	0.498047	0.0799846	1.42685	3.64778	2.04962	1.3087	1.65932	0.529005
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.692153	3.25354	6.56029	20.1638	21.4704	20.6224	7.94824	5.5061	4.65814	9.29367	5.94704	2.44213	2.98479	2.23231	5.50717	2.63211	6.93802	8.96507	7.44502	8.7067	5.08271	7.20367	4.60727	4.3987	7.15891	6.83599	7.11161	6.12795	1.52634	0	0	0	0	0	1.70321	2.23654	1.00285	0.383466	0.206942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	4.19556	10.4626	18.2097	21.7181	25.4623	11.7122	6.4507	6.76638	3.87119	2.94904	2.11024	0.781195	0.801691	0.445232	1.14675	1.4921	1.29345	1.50789	1.31436	1.39659	1.83071	1.2892	1.692	1.16961	2.41954	2.69153	3.66842	1.59659	0.495592	0	0	0	0	0.557406	2.83028	4.98698	3.54087	2.58138	0.309253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	5.68013	10.0568	18.2172	26.9342	27.7341	19.215	11.1694	10.375	9.01537	5.0116	2.69597	2.08822	2.28166	2.45084	4.38202	3.27121	1.98193	2.53139	2.45744	2.69154	4.01964	1.87747	2.45203	3.8712	2.38687	2.7758	3.72623	1.52198	0.280846	0.223674	0	0.12006	0.529678	0.750028	1.824	2.53101	2.33928	2.69059	0.26771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.88468	8.23066	18.1335	25.3585	25.7821	15.2786	11.7885	11.5045	9.90343	3.14283	1.86414	1.38343	0.716441	0.570666	1.56285	0.73692	1.81519	1.04683	1.4176	2.27898	1.71088	2.0673	0.720353	0.356187	1.23398	2.20966	3.9001	1.81812	0.398078	0	0	0	0	0.262229	1.24128	5.85221	2.38614	4.55619	0.288231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.53763	3.68798	5.67826	6.88919	4.46863	5.08634	5.85559	7.06071	3.2913	2.94669	1.32748	0.782411	0.967862	3.57455	4.02903	4.21061	5.15293	5.32907	8.27321	7.91642	4.19063	2.2475	2.40152	2.40672	1.2716	1.1076	0.787223	0.576681	0.140676	0.292183	0.572459	0.307667	0.123933	0.535984	1.7314	1.54067	0.478565	0.328645	0.698863
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	5.82782	13.6118	31.0099	31.8102	24.7322	17.234	9.25472	6.97064	3.17512	3.76462	2.74859	0.485681	0.427447	2.11274	2.79246	2.75846	2.22246	3.64054	2.03397	3.3478	1.15215	2.24415	2.68854	3.164	1.63324	3.15756	3.69598	0.486146	0.390055	0.518885	0.005246	0.135762	0.732354	1.17686	1.18346	0.400004	0.124519	1.06981	0.293168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	4.50555	6.89944	8.96178	9.2967	12.6301	9.60869	4.60909	6.50882	7.57982	3.60822	1.95234	1.27497	1.00403	2.10691	2.81774	2.08038	2.09042	1.16456	0.94751	1.91479	0.943572	0.914479	0.241286	0.395242	2.27621	2.22488	1.19289	1.95585	0.678911	0	0	0	0.412422	1.00404	1.31959	1.83282	0.379296	0.56135	0.326805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	4.47116	37.3501	95.3772	98.987	56.0458	41.6715	12.7145	12.0245	5.42627	5.27661	4.51204	3.16609	3.57026	4.51433	4.50171	2.98603	1.58858	2.4819	2.55696	1.76195	1.43281	1.04979	3.02202	5.05353	3.98479	2.7721	0.597303	0.532808	0.0688777	1.10978	0	0	0.0902275	1.08163	2.0852	1.23317	0.279196	0.761551	0.422037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.44265	2.90727	6.31276	6.29863	4.53273	4.17624	2.39566	4.10549	2.48531	2.08314	0.537709	0.161709	1.64192	1.67135	2.88775	1.40536	0.389529	0.914146	1.33436	1.47522	1.65687	2.11826	1.86356	1.94284	0.79976	1.02702	1.90124	1.2814	0.249438	0.643239	0.440355	0.169478	0.393429	1.21533	1.47225	0.674677	0.180246	0	0.604704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.06839	2.52492	6.14354	18.5205	13.9906	8.64212	7.30819	3.23256	4.2846	3.33778	3.23865	1.67049	2.0836	2.19117	1.52627	1.80043	2.6782	3.41965	1.59075	4.14174	4.26685	4.32846	2.69674	0.328598	1.30562	3.1963	2.09399	1.56897	0.771363	0	0	0	0	0	0.584823	2.07815	1.84161	1.53949	0.361082
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	8.07928	28.6364	78.4548	98.4346	75.6603	45.2475	19.6979	19.0389	14.123	9.92908	9.29931	2.77577	1.99322	3.50224	3.14359	2.28206	1.40619	6.54494	8.24321	5.58204	4.62823	7.02619	5.09538	4.44484	2.10971	4.24432	3.92442	3.16269	1.19835	1.73032	1.41238	0.146728	0.91705	0.91705	0.535126	0.448529	2.65346	5.86287	0.339528
