	chr4:88734972-88735121	chr4:88735122-88735271	chr4:88735272-88735421	chr4:88735422-88735571	chr4:88735572-88735641	chr4:88735642-88735721	chr4:88735722-88735871	chr4:88735872-88736021	chr4:88736022-88736171	chr4:88736172-88736321	chr4:88736322-88736471	chr4:88736472-88736621	chr4:88736622-88736771	chr4:88736772-88736921	chr4:88736922-88737071	chr4:88737072-88737221	chr4:88737222-88737371	chr4:88737372-88737521	chr4:88737522-88737671	chr4:88737672-88737821	chr4:88737822-88737971	chr4:88737972-88738121	chr4:88738122-88738271	chr4:88738272-88738421	chr4:88738422-88738571	chr4:88738572-88738721	chr4:88738722-88738871	chr4:88738872-88739021	chr4:88739022-88739171	chr4:88739172-88739321	chr4:88739322-88739471	chr4:88739472-88739621	chr4:88739622-88739771	chr4:88739772-88739841	chr4:88739842-88739921	chr4:88739922-88740055	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	3.69383	2.28505	0.603358	0.580358	0.0731351	0	0.0111036	1.3866	1.01014	1.58616	1.44113	0.781087	1.68054	1.36226	0.568152	0.220221	0.460658	1.88709	2.08277	1.92058	1.43032	2.00186	2.56615	2.19481	2.04579	1.67799	0.885274	2.01491	1.15875	0.168936	0.554042	0.915496	0.75508	1.05501	1.32913	1.74238	0.291304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.12358	0.617079	0.25451	0.40595	0.67234	0.386305	0.775097	1.65033	0.76447	0.48719	2.0173	2.58115	0.785165	2.28268	1.62842	0.655559	2.30749	2.12761	1.47675	2.0621	1.53718	0.778924	0.543411	0.874762	0.485608	0.727569	0.389241	0.107642	0.446095	0.335473	1.15139	0.200155	0	0	0	0.927234	0.395095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.66732	1.26586	0.64914	1.5298	1.36783	1.47437	1.02323	0.894387	0.953655	0.244185	0.662914	1.50198	0.769541	0.8208	0.710289	0.0650075	0.865743	1.65525	0.567155	0.340394	0.683089	0.338175	0	0.0884545	0.29601	0	0	0.144606	1.01901	0.971146	0.257869	0.254943	0	0.395468	0.744837	0.571769	0.901024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	17.5099	17.0023	11.1085	29.0387	16.847	7.03408	3.44712	5.99515	8.021	14.1316	21.2703	18.3071	32.4495	29.2408	4.04998	19.0849	19.0423	29.3569	26.5284	28.9085	20.098	15.0389	8.20002	11.2624	10.2438	7.38875	5.43155	5.63619	6.59562	3.99043	5.52764	2.19542	1.58634	1.26191	8.24207	7.85028	0.634158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	1.39541	1.02158	0	0	0	0	0	0	0	0.384985	3.38127	2.00477	1.40233	0.131278	0	0.866411	6.11372	4.19051	7.59877	4.95621	5.06639	12.1094	3.13709	1.7215	4.33388	5.1361	0.428343	2.22495	1.4456	0	1.09958	2.50348	0.373179	0	0	0	0.194631
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.905398	0.0790807	0	0.422697	0.480235	0.52133	0.391019	0.71967	0.360562	0.147322	0.441507	0.469652	0.334412	0.735156	0.182143	1.22151	4.34447	4.65895	2.63157	2.17671	3.20002	3.85864	2.77704	2.00054	2.18757	0.941816	0.519042	0.926699	1.00543	2.3808	1.46139	0.58199	0.411539	0.590691	0.771812	1.21553	0.357115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	8.39169	8.25068	9.38522	14.0664	13.7578	13.1099	11.2951	14.6722	18.7244	19.2126	24.136	26.8678	24.6268	26.2155	25.7052	22.1953	25.277	31.526	26.2007	17.8376	15.6433	8.66185	7.17576	6.10032	6.21525	5.00148	4.75808	4.55253	2.71297	2.83377	2.30569	1.52187	1.247	1.73931	2.05316	2.15896	0.244262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.08276	0.321464	0.465391	0.887279	1.29872	1.45492	1.83986	1.46452	1.44127	0.631017	1.30554	1.15963	0.343014	0.773003	0.86705	2.58582	5.16667	7.08706	6.75926	7.33423	6.24417	4.9066	5.43458	4.66361	4.98687	3.88579	2.43233	3.32157	4.06365	2.25525	0.791412	0.451546	0.711225	1.3062	0.879574	1.22509	0.383965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.51701	1.63685	0.265966	1.36995	2.18469	2.538	1.95279	0.531081	0.226065	0.220584	1.71677	0.854276	0.736284	0.871518	0.127091	0.184282	0.807982	1.80116	1.10668	1.6877	2.38311	1.52247	1.44983	2.81343	2.13254	1.39442	0.80436	1.02498	0.857915	0.169738	0.790706	1.57873	0.324058	0.0700366	0.500432	1.32213	0.906849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.38094	0.693327	0.376979	1.02603	1.39632	1.11784	0.515102	0.735241	1.09033	1.49641	0.538392	0.780089	0.672275	1.14042	0.576144	0.946436	1.30136	2.15112	3.57061	2.09586	1.62551	1.90076	2.06934	1.43162	2.04467	1.52359	1.67885	1.50573	1.45292	2.34626	2.20773	0.994881	0.272139	0.793247	0.677005	1.34278	0.0778689
