	chr12:27656316-27656465	chr12:27656466-27656615	chr12:27656616-27656765	chr12:27656766-27656915	chr12:27656916-27657065	chr12:27657066-27657215	chr12:27657216-27657365	chr12:27657366-27657515	chr12:27657516-27657665	chr12:27657666-27657815	chr12:27657816-27657965	chr12:27657966-27658115	chr12:27658116-27658265	chr12:27658266-27658415	chr12:27658416-27658565	chr12:27658566-27658715	chr12:27658716-27658865	chr12:27658866-27659015	chr12:27659016-27659165	chr12:27659166-27659315	chr12:27659316-27659465	chr12:27659466-27659615	chr12:27659616-27659765	chr12:27659766-27659915	chr12:27659916-27660065	chr12:27660066-27660215	chr12:27660216-27660365	chr12:27660366-27660515	chr12:27660516-27660665	chr12:27660666-27660815	chr12:27660816-27660965	chr12:27660966-27661115	chr12:27661116-27661265	chr12:27661266-27661348	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.027759	0.464532	0.720011	0.292395	0.708858	0.477783	0.240578	0.298214	0.323578	0.746455	0.355681	0.469099	0.843737	2.25072	0.486309	0.488575	0.545988	0.275795	0.0123559	0.64628	0.87976	0.607605	0.38367	0.321533	0.123706	0.380464	0.689281	1.02223	0.611937	0.333099	0.153466	0.560426	0.756144	2.06381	0.756098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.0524169	0	0	0	0.466268	0.789173	0.892269	0.229856	0.183416	0.417722	0	0.421031	1.06181	0.760403	0.811168	0.864187	0.249988	0.597836	0.347441	0.468233	0.565209	0.242623	0.12555	0.769398	0.227696	1.95511	0.402169	0.00382547	0.51865	0.0343381	0.135074	0.48045	0.0758819	1.07128	0.35905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.06076	0.503991	0.762932	2.04936	3.94783	1.67025	0	0.556684	1.52105	1.25235	1.08688	0.597166	0.904636	1.25014	0.471128	1.0659	0.322245	0.339846	1.1287	0.548156	0.661529	1.67876	1.54295	1.64556	0.300524	0.653652	1.17669	0.991721	0.405066	0.598501	0.453612	0.773463	0.77773	0.923385	0.551426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.270787	0.571105	1.09779	0.970587	0.0386934	0	1.10542	0.96628	0.511089	0.409862	0.548895	0.0161454	0.211216	0.854928	1.05008	0	0	0	0	0.385001	0.204	0.074768	0.394724	0.215129	0.378328	0.148967	0.349484	0.533481	0.0775341	0.609744	1.93333	1.11977	0.843168	0.567185
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.361805	1.27611	0.893206	0	0	0	1.11381	1.45368	3.3901	4.14191	0.0962679	0	0	1.20158	0.503248	0	0.572812	2.19763	0.101758	0	0	0	0.056532	2.81021	0.623581	0	0	0	0.361033	0.705368	0.602151	2.46664	1.46777	0	0.41958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.390712	0.551461	0.96101	0.0728115	0	0	0.0619862	0.399275	0.611301	0.0463563	0	0	0.36302	0.267908	0	0	0	0	0	0	0	0	0	0	0.206774	0.847848	0.023998	0.841091	0.289594	0	0	0	0.573864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.800047	0.617755	1.31762	1.43451	0.713813	0.886291	0.641058	0.742828	0.555119	0.979459	0.837137	0.315149	0.462602	0.432801	0.981011	0.905697	0.684774	0.684845	1.05496	0.78048	1.62971	1.11779	1.07861	0.498642	1.29325	1.22637	0.748938	1.30984	2.12843	1.34172	0.596181	0.682197	1.37836	1.30744	0.461049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.350453	0	0	0	0	0	0.0382941	0.520628	0.141285	0.257684	0	0.265337	0.852319	0	0.221086	0.441091	0.136168	0.143697	0.448742	0.52001	0.281996	0.335598	0.708992	0.492371	0.145592	0	0	0	0.0066784	0.540726	0.540531	0.954509	0.464622	0.677985	0.584501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0	0.136194	0.372242	2.14886	2.66816	1.0885	0.0680731	0.196091	0.727201	1.58781	1.09396	0.829739	1.14297	1.8865	1.31	0.279626	0.180638	0.307761	0.291407	0.0716899	0.561977	1.28641	0.497498	0.372214	0.196987	0.451147	0.000907467	0	0.333147	0.28413	0.0344837	0.664555	1.02495	1.81787	0.623865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0	0	0	0.0414589	0.692083	0	0	0	0	0.659618	0.547703	0.443281	0.68611	1.27466	0.0251525	0	0.605938	0.854708	0.00637707	0.216857	1.07279	0.326758	0.256647	1.27242	0.153051	0.711193	0.258279	0.905756	0.573984	0.484731	0.759028	1.36542	2.2358	0.679218	0.743056
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0.236655	0	0	0	0	0	1.35868	2.08184	0	0	0	1.89951	5.68857	2.64976	0.675851	0	0	0	0	0	0	0	0.446105	3.32674	3.79818	0.460588	1.20769	0	0	0	0.615528	2.45386	3.8156	4.09795	0.472222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0	0	0	0	0	0	0	0.556344	0.544116	0	0.134561	1.43011	0.313965	0.42815	1.17988	1.88414	0.573374	0	0	0.265117	1.37565	0.747924	1.58979	4.56074	1.67213	1.16408	0.924547	1.19117	1.65908	0.513586	0	0.806598	0.281229	0	0.417752
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.43868	2.88923	2.00512	1.39944	0.890887	0.565029	0.914429	0.437602	0.755773	0.262752	0.696889	0.286746	0.639926	1.94348	1.97239	0.883328	0.455816	1.49316	0.658905	1.727	0.511955	0.828468	0.767544	2.04472	0.964322	1.86918	1.15751	1.02185	0.926468	1.25958	0.802807	0.266023	0.322403	1.05868	0.668027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0	0.907363	0.703327	1.06689	0.596012	0.564378	0	0	0	0	0	0	0	1.26026	2.61446	0	0.341412	1.22437	0.659953	0.738359	0.684028	0.844546	0	0	0	0	0	0.247011	0.818654	1.0107	1.71918	0.549836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.93611	0.368131	0.0475114	0.654704	0.502272	0.989196	1.0007	0.961813	1.00398	0.708985	0.67429	1.47661	1.2371	0.583802	0.934411	0.72007	0.0793466	0	0.560501	0.699698	0.728914	0.992777	0.252432	0.82004	2.09743	1.20522	0.574307	0.568851	0.898078	1.11163	1.54443	0.905941	1.16709	1.11178	0.490281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0	0	0	0	0	0	0.287104	1.19155	1.73527	2.33819	2.2395	2.22515	1.11615	0.340936	0.532937	0.123814	0	0.0789102	0.288985	0.198968	0	0	0.335618	1.05145	0.433465	0	0	0.0645984	0.462955	1.05511	0.956251	0.312377	0.452446
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0	0.405704	1.07185	1.31387	0.334542	0.270494	0.0911147	0.0626413	0.405981	0.730555	0.760827	0.0669586	0.181126	0.159611	0.515239	0.613675	0.374808	0.239175	0.474056	1.24554	1.26689	0.874165	0.272843	0.0355917	0.515598	0.467715	0	0	0	0	0	0.315687	1.07959	1.38199	0.579365
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0	0	0	0.161323	0.259926	0.22406	0.116511	0	0.0343559	0.351084	0.616621	1.17398	1.32032	0.306265	0	0	0	0	0	0.160908	0.44886	0.831496	0.745651	0.200029	0.404738	0.642625	0.359201	0.0269931	0	0.122337	0.172041	0.414613	0.714231	0.482949	0.574595
