	chr14:104865924-104866073	chr14:104866074-104866223	chr14:104866224-104866373	chr14:104866374-104866523	chr14:104866524-104866673	chr14:104866674-104866823	chr14:104866824-104866973	chr14:104866974-104867123	chr14:104867124-104867273	chr14:104867274-104867423	chr14:104867424-104867573	chr14:104867574-104867723	chr14:104867724-104867873	chr14:104867874-104868023	chr14:104868024-104868173	chr14:104868174-104868323	chr14:104868324-104868473	chr14:104868474-104868623	chr14:104868624-104868773	chr14:104868774-104868823	chr14:104868824-104868923	chr14:104868924-104869073	chr14:104869074-104869223	chr14:104869224-104869373	chr14:104869374-104869523	chr14:104869524-104869673	chr14:104869674-104869823	chr14:104869824-104869973	chr14:104869974-104870123	chr14:104870124-104870273	chr14:104870274-104870423	chr14:104870424-104870573	chr14:104870574-104870723	chr14:104870724-104870873	chr14:104870874-104871023	chr14:104871024-104871055	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.77707	1.94705	2.67008	4.64871	4.59657	4.16476	2.51577	0.683299	1.5322	2.09849	1.75944	1.7066	1.50841	1.04021	1.40762	1.2294	1.24483	0.70763	1.24293	1.31001	1.01369	0.795205	0.401702	1.03222	1.77523	1.46243	0.825497	0.548788	0.484726	0.504305	0.558439	1.61237	1.02789	0.609545	0.244537	0.537943	0.485306
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	7.2642	9.5879	10.9275	6.34765	5.72473	2.7603	3.18905	2.35827	2.69373	1.96561	1.50326	1.83496	2.21838	0.883317	0.881272	0.48511	0.986347	2.88328	2.57088	1.13898	0.587752	2.01595	1.6038	2.58795	2.04569	1.06158	1.97098	1.13925	1.95365	1.7821	0.885605	1.08935	1.10495	2.65377	2.32601	1.05001	0.448003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	6.3674	1.88074	2.22943	2.52804	1.49463	0.649073	2.16079	0.810293	0.912292	0.728665	0.0918187	0	0.704833	0.482251	0	0	0	0	0.0389578	0.606521	1.0155	0.268957	0	0	0	0.122404	0.471056	0	0	0.826944	0.356119	0	0	0	0	0	0.470421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	12.1229	20.3122	8.12548	5.01045	3.01609	2.1924	2.44058	0.0898153	0.0622235	0.251856	0.222824	0.387281	0.787737	0.346031	0	0.407695	0.261918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390133	0.318601	0.57969	0.524768
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	13.4586	14.2214	11.8593	9.30585	7.56663	6.42421	4.6801	2.20945	1.52656	2.64873	2.03274	2.5821	3.11784	1.78414	3.82155	3.70626	2.37043	2.58295	2.30649	1.67379	1.29873	1.16249	1.16737	1.72182	3.09436	2.68811	2.14819	2.41452	1.65026	1.40929	2.27332	2.37732	1.37483	3.73296	2.98193	2.78822	0.38806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	21.3999	11.9764	14.63	13.1721	3.73923	2.29525	2.37318	0.0434405	0	0.386298	0.697483	0	0	0.335676	0.758281	0.185522	0	0	0.505489	0.438354	0	0.213255	1.03875	0.0513387	0	0.456373	0.0671353	0	0.346175	0.746801	0.030054	0	0	0	0.0710844	0.59237	0.469282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.13959	0.590606	0.632708	0.612449	0.695024	0.33019	0.310894	0.269565	0.35704	0.519547	0.333705	0.312983	0.247596	0.206467	0.220291	0.169008	0.100341	0.15357	0.234216	0.264354	0.137125	0.0990121	0.114044	0.163405	0.232953	0.200255	0.124387	0.157762	0.144878	0.132752	0.0876699	0.0657747	0.0730535	0.168486	0.166435	0.190644	0.44733
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	3.01125	2.47707	3.28973	3.28542	3.32021	1.4376	1.96008	0.755197	1.31541	1.42987	0.99949	1.20734	1.23329	2.64147	1.56993	0.874225	0.86354	0.952703	1.18481	0.772596	1.19437	1.21385	0.464165	0.815723	0.860143	0.66127	0.42746	0.589013	0.205332	0	0.216291	1.26541	0.274782	0.618988	0.725448	0.466793	0.510813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	8.95679	5.16457	4.18095	1.77217	1.96952	1.42005	0.671441	0.834392	1.26497	0.666067	1.40785	1.06894	0.585457	0.391057	0.794023	0.73712	0.684948	0	0.23935	0.476391	0.469278	0.355508	0.23461	0.12086	0.725304	0.440818	0.802419	1.49817	0.361733	0.874603	0.325102	0.419487	0.111381	0	0	0	0.514835
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	9.8033	10.4455	9.81494	4.89912	3.48952	4.44273	2.70012	0.243097	1.98873	1.0422	0.599738	0.86327	0.732922	1.32812	1.41955	1.49142	1.34768	0.0988299	0	0	0	1.24909	0.332428	0.0449227	2.60538	0.583971	0.0179691	1.33209	0.212616	0	0.833299	0.763685	0	0.494149	1.12307	0	0.634211
