	chr1:156899688-156899837	chr1:156899838-156899987	chr1:156899988-156900137	chr1:156900138-156900287	chr1:156900288-156900437	chr1:156900438-156900587	chr1:156900588-156900737	chr1:156900738-156900887	chr1:156900888-156901037	chr1:156901038-156901187	chr1:156901188-156901337	chr1:156901338-156901487	chr1:156901488-156901637	chr1:156901638-156901787	chr1:156901788-156901937	chr1:156901938-156902087	chr1:156902088-156902237	chr1:156902238-156902387	chr1:156902388-156902537	chr1:156902538-156902687	chr1:156902688-156902837	chr1:156902838-156902987	chr1:156902988-156903137	chr1:156903138-156903287	chr1:156903288-156903437	chr1:156903438-156903587	chr1:156903588-156903737	chr1:156903738-156903887	chr1:156903888-156904037	chr1:156904038-156904187	chr1:156904188-156904337	chr1:156904338-156904487	chr1:156904488-156904637	chr1:156904638-156904785	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	3.68002	4.61868	4.81996	2.09819	2.0663	3.11303	1.4463	2.84259	4.07955	3.41217	5.08829	2.63064	3.31365	2.93185	1.40487	1.82306	2.04657	4.39405	5.30103	2.95092	3.02278	2.31118	1.9128	1.13699	1.42633	1.1478	1.01797	1.22048	1.77193	2.93815	3.47746	3.17968	4.13073	4.36746	0.519671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.556275	0.280223	1.55309	0.869863	0.372769	1.28348	0.350547	0	0.0890464	1.13878	1.1351	1.56255	0.958074	1.00565	0.868013	3.26996	2.77845	0.72149	0	0	0.508182	0.530467	0.529712	0.877044	1.02198	0.485034	0.22747	0.60586	0.283106	0.415038	1.97292	0.722735	0.596475	0.432319	0.665635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.536909	1.43232	2.76838	0.564188	0.177754	3.23819	1.50702	1.43861	1.69801	0.936105	0	0.743418	0.897183	0.705218	0.590525	0.977626	1.24429	0.784463	0	0.586455	1.26412	0.110539	0.345988	0.599162	0.227185	0	0.0499189	1.66906	1.04542	2.68093	3.11072	1.77346	3.82219	3.69114	0.774336
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	2.3801	1.69604	3.51457	1.98268	0.714827	2.59884	3.63369	1.23389	2.64974	1.01897	1.90824	1.04868	0.867351	0.384411	0.903607	1.35864	0.596388	0.937373	1.5677	0.694616	1.41559	2.02233	0.182327	0	0.288287	0.774082	0.600303	2.60676	2.13439	4.08435	3.53295	2.1747	3.83005	2.32706	0.618557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.197177	0.218788	0.464311	0.381818	0.216443	0.295748	0.297859	0.199867	0.109838	0.0773447	0.216319	0.285199	0.329887	0.113014	0.114355	0.120253	0.152629	0.22004	0.156881	0.0923112	0.154129	0.156987	0.222111	0.364459	0.25701	0.137934	0.133159	0.124592	0.0919021	0.0637779	0.161871	0.156288	0.157738	0.150543	0.432292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	1.74341	2.39299	2.21097	1.93345	1.38646	0.957565	0.810558	0.977324	1.31533	1.37455	1.23072	1.53442	1.23709	0.599557	0.489046	0.707683	0.857831	0.786045	0.882926	0.855841	1.01689	0.769071	0.870866	0.785501	0.542891	0.619146	0.769893	1.03046	1.20687	0.744814	0.35513	0.275542	0.432496	0.806793	0.463636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.16621	0.88509	0.658531	0.606373	0.667938	0.83817	0.723066	0.880092	1.13521	1.31494	0.909822	0.486771	0.824137	1.28295	1.106	1.136	0.839267	0.758819	1.19053	0.941923	0.603298	0.914233	0.661647	0.359604	0.41807	0.326335	0.480391	0.712565	0.787689	0.73837	0.751264	0.962445	0.887158	0.707353	0.591667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	3.47596	2.27932	4.92084	2.97236	4.95862	7.24203	7.15774	5.78986	2.4438	4.92665	6.42198	5.26625	4.34577	3.97104	3.56269	3.43351	5.127	4.07411	4.30771	6.15451	3.09185	2.9693	3.28348	2.77477	2.00508	0.925065	0.471004	1.91695	0.800077	0.440556	1.98445	4.1016	1.6395	3.93561	0.512974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	1.82162	2.26646	1.66474	1.41882	1.67043	2.13962	2.61626	3.55184	3.07009	1.73476	1.40525	1.64787	2.32405	2.25302	1.76609	1.79177	2.52006	2.27672	1.96044	2.33466	2.08397	1.34273	0.982946	1.37955	1.94525	1.92838	1.63277	1.40104	1.35807	1.14643	1.67639	1.92719	3.24042	4.3597	0.154423
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	4.12732	3.35684	2.71753	2.49099	1.94029	4.17134	2.35849	2.20609	2.3082	5.33412	3.13284	2.69312	3.3312	4.25742	3.37366	4.24958	3.51834	4.64214	4.01629	2.03002	2.54257	1.30212	1.39348	1.8427	1.62627	1.49056	1.93578	1.29762	0.985859	2.19042	1.65543	2.01208	2.19263	1.53567	0.494792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	1.51871	0.835381	0.471452	0.734052	0.419213	1.74755	0.809267	0.589672	0.403835	1.02274	1.33137	1.25459	0.938238	2.1207	1.91802	1.30834	0.297543	1.44321	2.19793	0.999711	0.966484	0.552803	0.617305	0.304057	1.40126	1.88113	1.50973	0.220877	0.4269	0.786265	0.459151	1.01085	1.15529	1.77297	0.780488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	1.16425	2.46033	2.70147	3.65652	0.781836	1.86871	1.41789	2.57187	1.28184	1.16885	2.2141	1.47777	2.59338	2.86749	2.02736	2.15107	3.61286	2.55678	3.28447	1.2507	1.7252	1.69112	1.24011	2.23276	1.3117	1.93351	1.68472	1.80252	2.07061	1.64846	1.47785	2.05133	1.96709	1.59124	0.248705
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0.437597	0.485978	0.366378	0.33541	0.242421	0.672907	0.343914	0	0.420819	0.871974	0.431799	0.491423	0.103559	0	0.0557689	0.278962	0.334184	0.62442	0.187997	0.599817	0.249293	0.30828	0.374953	0.193306	0.48655	0.301631	0.0291751	0.116689	0.0979336	0	0.400619	1.04676	0.186927	0.26572	0.524752
