	chr19:35775145-35775294	chr19:35775295-35775444	chr19:35775445-35775524	chr19:35775525-35775594	chr19:35775595-35775744	chr19:35775745-35775894	chr19:35775895-35776044	chr19:35776045-35776194	chr19:35776195-35776344	chr19:35776345-35776494	chr19:35776495-35776644	chr19:35776645-35776794	chr19:35776795-35776944	chr19:35776945-35777094	chr19:35777095-35777244	chr19:35777245-35777394	chr19:35777395-35777544	chr19:35777545-35777694	chr19:35777695-35777844	chr19:35777845-35777994	chr19:35777995-35778144	chr19:35778145-35778294	chr19:35778295-35778444	chr19:35778445-35778594	chr19:35778595-35778744	chr19:35778745-35778894	chr19:35778895-35779044	chr19:35779045-35779194	chr19:35779195-35779344	chr19:35779345-35779494	chr19:35779495-35779644	chr19:35779645-35779794	chr19:35779795-35779944	chr19:35779945-35780094	chr19:35780095-35780242	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.39396	0.789216	0.669731	1.76252	2.68123	1.63108	4.82325	3.32762	2.51633	2.55576	1.84652	2.28525	2.61988	2.35242	0.963329	0.527171	2.16436	2.77643	1.4602	0.692267	0.471425	0.686008	1.61888	1.0425	0.355922	0.326491	0.775075	0.759678	0.705539	0.777078	0.754876	0.434683	0.365979	0.106699	0.650277	0.282609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.343371	0.72004	1.90732	2.72034	2.0214	2.88916	2.34101	1.51526	1.74506	1.34385	2.74597	1.75314	0.643675	1.20701	1.49086	2.85982	1.25733	0.115025	0.406638	1.38725	1.59113	1.93267	1.44591	1.14852	0.75307	1.36263	0.762336	0.415252	0.698172	0.339719	1.40068	0.838044	1.26381	1.73765	1.04735	0.326389
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0.351952	1.34731	0.962605	0	0	0	0	0.159493	0.658428	0.324618	0.0445232	0.0055654	0.888437	0.293049	0	0.309612	0.210079	0	0.283794	0.426059	0.730372	0.128564	0	0	0	0	0.0372438	0.530252	0.256138	0	0.24298	0.350543	0	0.345009
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.301945	2.83574	4.3458	7.70438	17.2758	15.2746	7.22467	4.24028	0	0	0.291005	2.57868	0.815795	0	0	0	0	0	0.431949	1.19149	0.883096	0.678483	0	0.429643	1.69596	0.135677	2.44214	9.23587	5.77745	0.327879	0	0	2.40818	3.9826	1.54419	0.769231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.593447	0.259063	0.242391	0	0	0.432824	1.46454	0.95061	0.776662	0.424769	1.28667	0.354203	0	0	0	0.506229	1.31383	0.208688	0	0	0	0	0	0	0	0.242831	0.895628	0.0574623	0	0	0	0	0	0.498533	0.180174	0.435508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.736332	0.030054	0	0.565524	0.97682	0.886144	0.849826	0.0549341	0.887359	0.420167	0.144159	0.156273	0.0553852	0.337415	0.297236	1.29614	0.613085	0.126891	0.548912	0.650351	0.338842	0.865765	0	0	0	0	0	0	0	0	0.201406	0.450201	0	0.297838	0.716483	0.304721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.519517	0.47003	0.452638	1.04175	0.598599	0.913994	1.37606	0.684135	2.16547	2.48061	1.26643	1.58369	1.58808	1.10967	1.2343	1.24934	0.782751	0.35017	0.406408	0.29632	0.320143	0.233685	0.283163	0.249713	0.312116	0.202649	0.620584	0.364269	0.183371	0.245656	0.370843	0.155961	0.318588	0.235421	0.0740124	0.345133
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.0095634	0.219115	3.71145	6.70052	10.2956	10.015	6.02023	2.89063	3.49988	2.66793	2.72531	3.93523	3.55315	2.11311	1.37014	0.960736	1.93162	2.43843	2.40021	2.33006	1.73942	1.8143	1.29731	1.0909	1.23396	0.919494	1.37555	2.83721	0.551777	1.38713	0.780947	0.866432	1.62561	0.812433	0.72906	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.350913	0.443234	0.959951	2.14325	3.38695	2.22793	1.63298	0.612964	1.17087	0.98126	1.36756	0.168256	0	0.21948	2.2313	0.2776	0	0	0	0.367383	0.789291	0.265418	0	0.203803	0.38422	0.111381	0	0.485404	1.2831	0.752389	0.561747	0.530924	0.772718	0.343621	0.165726	0.412281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.905302	1.28937	2.21645	2.325	1.98906	2.88916	2.83624	0.704701	0.348773	0.946707	0.906663	0.69205	0.59834	0.344065	0.460053	0.62608	0.976029	0.925322	0.883273	0.879174	0.970102	0.993594	0.845716	0.695217	0.557934	0.711194	1.32755	1.58768	1.55405	1.1768	0.736378	0.621789	1.03839	0.881707	0.710108	0.199219
