	chr14:54734524-54734673	chr14:54734674-54734823	chr14:54734824-54734893	chr14:54734894-54734973	chr14:54734974-54735123	chr14:54735124-54735273	chr14:54735274-54735423	chr14:54735424-54735573	chr14:54735574-54735723	chr14:54735724-54735873	chr14:54735874-54736023	chr14:54736024-54736173	chr14:54736174-54736323	chr14:54736324-54736473	chr14:54736474-54736623	chr14:54736624-54736773	chr14:54736774-54736923	chr14:54736924-54737073	chr14:54737074-54737223	chr14:54737224-54737373	chr14:54737374-54737523	chr14:54737524-54737673	chr14:54737674-54737823	chr14:54737824-54737973	chr14:54737974-54738123	chr14:54738124-54738273	chr14:54738274-54738423	chr14:54738424-54738573	chr14:54738574-54738723	chr14:54738724-54738873	chr14:54738874-54739023	chr14:54739024-54739173	chr14:54739174-54739323	chr14:54739324-54739473	chr14:54739474-54739623	chr14:54739624-54739773	chr14:54739774-54739787	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.23356	1.14635	0.566391	0.831341	0.657741	0.70853	1.97659	1.32317	0.684173	0.0879477	0.851047	1.01483	1.3543	1.3567	1.5159	1.0986	0.888149	1.64247	2.96319	1.67315	1.50389	0.396325	1.179	1.49973	0.926617	2.15189	1.33438	1.75798	1.27626	0.542338	0.811174	0.175281	0.416546	0.420936	0.175928	1.14803	0.917416	0.632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.0016	0.946413	1.20563	0.268778	0.0128768	1.68491	0.2232	0	0.096576	0.515463	1.46768	2.3507	0.510621	1.58839	0.963392	0.307248	0.926894	0.328949	0	0	0.0060032	0.893041	0.995394	0.678186	0	0.731562	1.17045	1.25315	0	0	0	0	0	0	0.428855	0.206029	0.484634	0.580488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.3503	1.36188	0.417641	0.311431	0.465828	0.757954	0.838767	2.85917	3.69586	1.66468	1.49304	0.982442	0.856252	1.45501	0.479334	0.497704	0.780057	1.03288	1.46511	1.27624	1.48309	1.11104	0.790111	1.65083	1.88627	1.53884	1.42517	1.21126	0.996327	1.69696	1.18559	0.755714	0.627692	0.797647	0.772375	1.0004	0.963913	0.525503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	3.70692	3.19376	1.32441	1.07089	1.30195	1.20819	2.21278	6.59756	13.3768	10.5797	6.26946	9.72169	14.7682	14.9302	13.7618	8.17475	5.39246	4.19835	6.67118	9.11068	13.4376	1.54711	4.75342	3.70394	3.69506	6.3083	4.61455	6.31361	2.61421	6.41681	2.84308	0.725918	0.438181	0.0110218	0.0615491	0.92254	0.91827	0.389671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.265342	0.377323	0.608317	0.482407	0.04732	0	0.103517	0.491515	0.433581	0.495883	0.28995	0.117281	0.31378	0.139218	0.206063	0.224594	0.0186326	0	0	0.0102683	0.372757	0.0535361	0	0.159224	0.28935	0.0777214	0.18762	0.183297	0.225629	0.296433	0.57577	0.61122	0	0.30838	0.120452	0.242392	0.21293	0.334862
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.984198	0.990787	1.57731	1.71762	1.83219	2.5166	2.12313	1.67241	2.95055	1.58982	1.40504	1.66577	1.63492	2.33414	1.7208	1.03288	1.03995	2.15376	1.21133	0.484653	1.15844	0.717827	0.635532	1.55796	1.04448	1.01188	0.909784	1.06328	1.64052	1.29218	0.82719	2.08351	1.62122	0.376373	0.90385	2.21053	2.46343	0.547967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.19774	0.43011	0.223253	0.100804	0	0	0	0.005009	0.332911	0.348135	0.033392	0	0	0.440212	0.451468	0.483448	0.376819	0.705037	0.601023	0.361382	0	0	0.387876	0.318948	0.10584	0.194032	0.335909	0.609581	0.255279	0.151503	0.0867542	0.123519	0	0	0.238588	0.580619	0.42754	0.287829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	4.41485	5.7739	7.08509	6.60288	4.92507	1.49417	1.18175	1.88088	2.22257	4.72495	5.229	3.75296	4.48658	7.56235	7.6613	5.9836	7.1275	4.68449	7.50425	5.6704	4.39306	2.00544	1.7939	2.18519	8.07802	10.9214	12.6091	11.3907	8.42391	8.88872	4.85334	0.81163	1.67404	1.43347	1.66135	4.3277	4.63977	0.457968
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.0415377	0.258285	0.382335	0.0239769	0.247264	0.331492	0.379314	0.752214	1.16506	1.0101	0.56652	0.488911	0.338036	0.283883	0.425464	0.641935	0.510001	2.00432	0.994767	1.70667	0.609254	0.246163	1.4132	0.996864	0.670295	0.682824	0.899954	0.185163	0.665679	0.57004	1.233	0.23591	1.14416	0.92109	1.73716	0.647696	0	0.454955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.521351	0.673895	1.16571	1.06797	1.47882	0.624878	0.344136	0.820335	1.22097	0.966456	0.440764	0.0572468	0.998022	1.81938	0.875014	0.916459	1.12854	0.86023	0.706392	1.36787	0.824127	0.0699047	0.0477541	0.240458	0.882076	1.04869	0.946519	1.65239	1.0798	0.597066	0.251239	0	0	0.547238	0.0659993	1.19434	2.15542	0.336634
