	chr15:41740046-41740195	chr15:41740196-41740345	chr15:41740346-41740495	chr15:41740496-41740645	chr15:41740646-41740795	chr15:41740796-41740945	chr15:41740946-41741095	chr15:41741096-41741245	chr15:41741246-41741395	chr15:41741396-41741545	chr15:41741546-41741695	chr15:41741696-41741845	chr15:41741846-41741995	chr15:41741996-41742145	chr15:41742146-41742295	chr15:41742296-41742445	chr15:41742446-41742595	chr15:41742596-41742745	chr15:41742746-41742895	chr15:41742896-41743045	chr15:41743046-41743195	chr15:41743196-41743345	chr15:41743346-41743495	chr15:41743496-41743645	chr15:41743646-41743795	chr15:41743796-41743945	chr15:41743946-41744095	chr15:41744096-41744245	chr15:41744246-41744395	chr15:41744396-41744545	chr15:41744546-41744695	chr15:41744696-41744845	chr15:41744846-41744995	chr15:41744996-41745145	chr15:41745146-41745295	chr15:41745296-41745445	chr15:41745446-41745595	chr15:41745596-41745672	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.1216	1.13892	0.0129542	0.634815	0.784746	0.892359	0.628638	0.862477	0.620035	0.533336	0.82156	0.210149	0.35636	0.0758746	0.501513	0.789324	0.405017	0.662771	0.580977	0.815408	1.3361	0.736606	0.142496	0.390477	0.201715	0	0.0851276	0.586713	0.347858	0.0692535	0.668806	1.12753	0.693493	0.98839	1.03279	0	0	0.602099	0.588517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.688466	0.258414	0.100344	0.913649	0.151839	0.937036	0.414443	0.422309	0	0.601035	0.607619	0.927375	1.37897	1.05237	0.891087	0.491912	1.41929	1.12743	0.501126	0.608415	0.851168	1.06289	0.327372	0.634935	0.889118	0.43957	0.524169	0	0	0	0	2.42247	1.20962	2.62488	1.74589	1.17333	0.354822	1.53952	0.612426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.22033	0.960878	0.419012	0.282912	0.767754	0.624128	1.72593	0.287171	0.647593	0.706196	1.71888	1.18857	0.468812	0.492525	0.605924	0.51751	0.232162	0.244201	0.362752	0.537595	0.529219	1.02384	1.03026	1.46642	0.855914	1.32447	1.43878	1.16628	1.86577	0.861484	0.867182	1.1229	1.02082	0.370719	1.47101	0.6873	0.149008	0.0167334	0.794481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.533966	1.06239	0.7577	0.239263	1.59621	1.47671	1.66442	0	0	0.50959	0.0713116	0	0	0	0.120551	0.472913	0	0.557862	0.425026	0.468779	0.520961	0	0.159005	0.818974	0.790096	0	0	0	0.653669	1.12052	0.262616	0.923474	0	0.245115	0.31342	0	0	0.625059	0.563169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.564079	1.23773	0.130816	0	0	2.21425	1.61626	1.80914	0.920571	0.622698	3.11526	2.86477	0.526377	0.564155	1.41847	0.578027	5.04064	1.53855	3.13934	5.17907	0.851103	2.80937	3.36365	1.53402	1.54793	4.34428	1.28032	1.67076	1.03374	1.01883	0.945408	0	0	0	0	3.5262	2.77582	1.37051	0.413943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.170421	0.120105	0	0.338601	0.647809	0.482848	0.00614573	0	0	0.175659	0.726279	0	0	0	0.152461	0.474024	0	0.0761011	0.539221	0.177753	0.0234228	0.223262	0.236779	0.335283	0.164676	0.492379	0.0159698	0.420424	0.0493743	0	0	0	0	0.133086	0.673562	0.773737	0.0893056	0	0.645669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.477429	0.9805	0.851481	0.822812	0.700971	0.730211	0.441375	0.265272	0.26881	0.568376	0.585457	0.55395	0.535201	0.485199	0.814064	0.352621	0.656504	0.73615	0.436751	0.154311	0.217073	0.583636	0.699586	0.651717	0.709137	0.193659	0.325432	0.62815	0.397533	0.708094	0.682279	0.0159073	0.986951	0.742808	0.935329	0.6635	0.703474	1.04122	0.530172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.192442	0.52085	0.224161	0.270012	0.262021	0.29196	0.853499	0	0	0	0	0	0.12072	0.448948	0	0	0.180291	0.649329	0.538953	0.0755515	0	0	0	0.114365	0.3884	0.431035	0.756939	0	0	0.489088	0.117319	0.237981	0	0	0.392412	0.31185	0.449028	0	0.7
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.29821	1.11302	0.203342	0.0426509	0.224016	0.0400093	0.138667	0.20154	0.446808	0.136696	0.104073	0.3685	0.808012	0.679876	0.315725	0.331347	0.632746	0.273296	0.741696	1.67497	1.49613	0.219677	0.817949	3.11118	0.982295	0.027224	0	0.12529	1.02403	0.877509	0.172991	0.0543741	0.126409	0.179036	0.125278	0	0.0517256	1.00808	0.714588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.900919	0.374475	0.798857	0.329598	0.785648	0.817316	0.65181	0.642784	0.59456	0.952422	0.954965	1.05507	2.34155	1.389	0.779304	0.914124	0.73997	1.16087	1.23473	1.33319	0.850765	0.614674	0.655385	1.56262	1.66863	1.11274	0.738479	1.20298	0.94199	0.429747	0.323745	0.789253	2.25915	2.84489	0.853897	0.346419	0.356235	0.537695	0.422849
