	chr15:51457098-51457247	chr15:51457248-51457397	chr15:51457398-51457547	chr15:51457548-51457697	chr15:51457698-51457847	chr15:51457848-51457997	chr15:51457998-51458147	chr15:51458148-51458297	chr15:51458298-51458447	chr15:51458448-51458597	chr15:51458598-51458747	chr15:51458748-51458897	chr15:51458898-51459047	chr15:51459048-51459197	chr15:51459198-51459347	chr15:51459348-51459497	chr15:51459498-51459647	chr15:51459648-51459797	chr15:51459798-51459947	chr15:51459948-51460097	chr15:51460098-51460247	chr15:51460248-51460397	chr15:51460398-51460547	chr15:51460548-51460697	chr15:51460698-51460847	chr15:51460848-51460997	chr15:51460998-51461147	chr15:51461148-51461297	chr15:51461298-51461447	chr15:51461448-51461597	chr15:51461598-51461747	chr15:51461748-51461897	chr15:51461898-51462047	chr15:51462048-51462160	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.631558	0.51474	0.271849	0.339016	0	0	0.26812	0.447989	1.13361	0.625758	0.668991	0.521524	0.15967	0.710935	1.02242	0.960235	1.21888	0.62498	0.363114	0.251386	0.270188	0.898148	0.620002	0.647767	0.745897	0.0684722	0.503433	0.556325	0.469262	0.846824	0.701255	0.142891	0	0	0.492481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.716927	0.564498	0.949867	0.564831	0.499895	1.83871	1.61496	0.45625	0.329117	0.607143	0.484834	1.33218	0.924272	0.776908	2.32836	1.81645	1.82975	1.11407	0.622776	0.569331	2.76965	1.91677	0.432551	1.03466	2.43365	0.906374	0.40356	0.316777	0.527953	0.559411	1.65123	0.929798	1.10873	1.02257	0.258563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.6761	1.91892	0.436045	0.854004	0.528491	0	0	0	0.732011	0.612185	0.864406	1.06074	0.735388	0.149423	0.295523	0.0779913	0	0	0	0.369163	0.377953	0.362904	0.536199	1.2021	0.806434	1.41054	0.351619	1.56166	1.11465	0.513107	0.928213	0.19427	0.30238	0.100271	0.40669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.364972	0.454415	0.284058	0	0	0.0947825	0.684579	0.619638	0	0.301209	0.220253	0.518788	0.00179393	0	0	0	0	0.206783	0.265716	0.0168813	0.70564	0.418259	0.375857	0	0.0704783	0.522984	0	0.45807	0.135382	0.905122	0.873605	0.141168	0.305607	0	0.463504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	4.09281	4.14933	0.192919	0	0	0.473229	1.36902	0	0	0	0	0	0.985833	1.18409	1.51285	0.425442	0.148349	0.917668	0.105027	0.618869	4.42586	1.57969	0.824106	1.26886	0	0	0	0	0	0.222518	4.08841	1.93752	0	0.870749	0.334012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.438379	0.459535	0.276017	0.382595	0	0	0.365513	0.6903	0.250325	0.00709733	0.542691	0.0805061	0	0	0.0266173	0.397956	0.0374392	0	0.266378	1.00646	0.162894	0.118178	0	0	0.0538261	0.347625	0	0	0	0	0	0	0.427669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.61289	0.127031	0.396706	0.72104	0.417972	0.137997	0.195189	0.490338	0.426995	0.157565	0.132654	0.59347	0.271163	0.345925	0.543567	0.178017	0	0	0.118491	0.181081	0.374685	0.566676	1.00516	0.678974	0.318612	0.0778893	0.202583	0.255101	0.211117	0.194964	0.136271	0.418801	0.356275	0.0969919	0.546468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.155832	0.316359	0.172121	1.28628	0.441099	0	0.373507	0.187003	0	0.281644	0.825933	0.230522	0.239089	0.586777	0.73706	1.16619	0.0373632	0	0.482947	0.0967449	0.996783	0.114649	0.356185	0	0	0	0.372739	0.197021	0.795441	0.16318	0	0	0.157211	0.595645	0.382353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.535585	1.34836	0.969401	0.0943857	0.0735048	0.315927	0.504738	0.0317635	0	0.53291	0.941461	1.03223	0.27144	0.121633	1.21378	2.58464	1.81026	0.632728	0.26418	0.00907467	0.31499	1.21017	0.70268	0.201534	0.0726101	0.886067	1.28371	2.09803	1.45618	1.61051	2.20517	0.723533	0.104359	0.488083	0.503099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.00553	0.0812437	0.258237	0.594116	0.562876	0.443715	0.260297	0.190767	0.368121	0.132641	0.438517	0.704088	0.900915	0.369146	0.235326	0.72479	0.916444	0.343354	0.0144268	0.242	0.889155	1.08745	0.889315	0	0.177038	0.250098	0.469381	0.0429527	0.388954	1.25183	1.71714	0.342943	0.537994	0.0806787	0.208861
