	chr9:83766318-83766467	chr9:83766468-83766617	chr9:83766618-83766767	chr9:83766768-83766917	chr9:83766918-83767067	chr9:83767068-83767217	chr9:83767218-83767367	chr9:83767368-83767517	chr9:83767518-83767667	chr9:83767668-83767817	chr9:83767818-83767967	chr9:83767968-83768117	chr9:83768118-83768267	chr9:83768268-83768417	chr9:83768418-83768567	chr9:83768568-83768717	chr9:83768718-83768867	chr9:83768868-83769017	chr9:83769018-83769167	chr9:83769168-83769317	chr9:83769318-83769467	chr9:83769468-83769617	chr9:83769618-83769767	chr9:83769768-83769917	chr9:83769918-83770007	chr9:83770008-83770067	chr9:83770068-83770217	chr9:83770218-83770367	chr9:83770368-83770517	chr9:83770518-83770667	chr9:83770668-83770817	chr9:83770818-83770967	chr9:83770968-83771117	chr9:83771118-83771267	chr9:83771268-83771417	chr9:83771418-83771470	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.353137	0.329051	0.766068	1.41068	1.1204	0.419274	0.272936	0.365169	0.5085	0.420433	0.387495	0.462618	0.566764	0.551096	0.634186	0.469415	0.396471	0.576216	0.301001	0	0	0.965554	0.403872	0.253847	0.912353	0.780801	0.459157	0.676659	0.816621	0.46126	1.3455	0.267656	0.329143	0.286042	0.666419	0.42031	0.616
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.159065	0	0.116715	0.414905	0.684945	0.370164	0.803937	0.855279	0.408308	0.597905	0.674806	0.992905	2.06782	0.765164	0.0183259	0.797092	0.848483	0.648862	0.351114	0.940688	0.810637	0.419111	0.405638	0.308763	0.0939222	0.126294	0.51633	0.648749	0.801326	0.907129	0.65521	0.451171	0.322392	0.539477	0.49087	0.874835	0.365385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.0890385	0.749768	0.693081	0.29647	0.803269	1.91765	0.823422	0	0	0	0	0.0690244	0.352136	0.605988	0.00776373	0	0.241043	0.13816	0	0	0.519923	0.563491	0.463639	0.508193	0.508305	0.0579467	0.0254795	0.829518	0.725456	0.0330144	0	0	0.331978	0.261505	0	0	0.51486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.177772	0.49727	0	0	0	0.382313	0.332159	0.0177447	0	0	0	0	0	0	0	0	0	0.432223	0.752829	0	0	0	0.136143	0.49387	0	0	0	0	0	0	0	0	0.363272	0.288074	0.567919	0.292188	0.631918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.16253	0.430534	0.0434103	0.104648	0.336836	0.766117	0.684129	0.135736	0.161525	0.418263	0.68572	0.572954	0.431936	0.210979	0	0.670166	0.868101	0.0369287	0.0397744	0.198041	0.143442	0.201045	0	0	0	0	0.190194	0.273779	0.0082082	0.465782	0.976577	1.5386	2.08923	0.736578	0.263762	0.140268	0.577197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0	0.54498	0.106627	0	0	0	0.0157965	0.699027	0.521965	0	0.27883	0.362375	0.359263	0.219205	0.496836	0.0462999	0	0	0	0.71051	0.570892	0.278442	0.211484	0	0	0.541031	0.110576	0.458099	0.193508	0	0	0	0	0	0.620344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.308672	0.209708	0.367677	1.14206	0.598261	0.505647	0.550109	0.444812	0.530166	0.353145	0.532883	0.103494	0.232397	0.532861	0.378568	0.0907808	0	0.332247	0.555542	0.439377	0.911505	0.230577	0.128923	0.364956	0.527993	0.231465	0.0226867	0	0.00453733	0.304018	0.255319	0.0534613	0.654222	1.0395	0.89608	0.262047	0.63878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.527234	0.710998	0.578001	0.126233	0	0.369268	0.57946	0.536782	1.66702	2.13879	1.36612	1.56528	0.77003	1.33548	1.02185	0.395067	0.773718	1.20076	0.945674	0.21935	0.822418	0.419284	1.01601	1.31689	0.343313	0.013445	0.245005	0.9339	0.244132	0.900329	0.583112	0	0.549314	2.04131	0.778324	0.918747	0.538012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.0346273	0.375943	0.411434	0	0.200193	0.693086	0.456546	0.061399	0.597822	1.21227	0.100556	0.464893	0.527997	1.22046	0.726223	0.338952	0.358976	0.757388	0.092124	0.274906	0.146456	0.154321	0.32129	0.527393	0.18329	0.518058	0.778758	0.36183	0.293064	0.345608	0.506353	0.532322	1.03573	1.19014	1.47326	1.35045	0.565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.279766	0.217778	1.25513	0.461487	0.422166	0.522864	0.748604	0	0	0	0.224043	0.304683	0	0.193961	0.775379	0	0	0	0	0.10408	0.572954	0.376564	0.589807	0.189022	0	0	0	0	0	0.0501981	1.055	0.332766	0.157409	0.73698	1.04645	0.296175	0.576923
