	chr19:50510161-50510310	chr19:50510311-50510460	chr19:50510461-50510610	chr19:50510611-50510760	chr19:50510761-50510910	chr19:50510911-50511060	chr19:50511061-50511210	chr19:50511211-50511360	chr19:50511361-50511450	chr19:50511451-50511510	chr19:50511511-50511660	chr19:50511661-50511810	chr19:50511811-50511960	chr19:50511961-50512110	chr19:50512111-50512260	chr19:50512261-50512410	chr19:50512411-50512560	chr19:50512561-50512710	chr19:50512711-50512860	chr19:50512861-50513010	chr19:50513011-50513160	chr19:50513161-50513310	chr19:50513311-50513460	chr19:50513461-50513610	chr19:50513611-50513760	chr19:50513761-50513910	chr19:50513911-50514060	chr19:50514061-50514210	chr19:50514211-50514360	chr19:50514361-50514510	chr19:50514511-50514660	chr19:50514661-50514810	chr19:50514811-50514960	chr19:50514961-50515110	chr19:50515111-50515260	chr19:50515261-50515310	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	2.67598	4.90527	3.52617	2.75365	4.50224	5.3888	3.9737	3.22427	2.87039	4.03932	12.4866	15.5079	6.06294	3.77645	1.12328	0.292614	0.439257	0.329562	0.423333	0.526749	0.254031	0.437687	0.484096	2.23735	3.33644	2.44472	1.24812	0.633718	1.23657	2.66241	2.89427	0.958323	1.83035	2.53673	2.75131	1.92438	0.863469
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.7939	3.09208	2.49447	5.6344	6.07253	5.89048	5.33414	3.53039	3.87499	7.03941	14.0388	22.4381	16.9323	12.8359	13.3748	15.5081	16.4064	15.9773	14.1354	19.0941	24.4263	25.6455	31.4038	40.8197	40.4595	26.0531	10.8814	7.58823	4.99935	2.47654	3.10699	1.72152	1.02395	1.46054	1.64937	1.44428	0.845277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	6.01041	8.47318	8.02963	6.26018	8.16345	16.3555	10.3954	6.86992	7.87475	7.83941	9.81549	16.4975	4.02999	2.95258	1.56592	1.17684	0.521032	0.936035	1.46924	0.264592	0.271153	0.747645	2.70155	3.34932	3.00106	2.84734	2.93168	0.993919	1.57984	2.0933	2.83585	1.32708	1.18488	2.86347	2.61466	2.16836	0.817416
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.819533	0.722807	1.44112	2.04494	1.97023	1.32618	1.55685	0.59846	0.492922	1.07186	1.42713	1.73423	0.662382	0.477182	0.551262	0.814584	0.733915	0.61635	1.17433	1.21358	1.30436	1.73764	2.2705	1.85687	1.65483	1.86729	1.26104	1.26582	3.24543	3.2	2.67909	1.00363	1.23991	1.70624	1.24245	1.06467	0.211096
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.682825	0	1.89567	5.32465	3.1894	4.03388	4.72564	0.0712502	0.960662	1.33521	0.688831	3.25476	1.49975	0	0.224613	1.34768	0.0449227	0	0	0.467196	0.831598	1.29183	5.55801	15.5199	12.8473	4.10862	2.255	0	0	0	0	0	0	0	0	0	0.8125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.817192	2.37831	1.85328	3.04346	4.40194	5.80542	7.62072	3.37963	4.78058	6.1874	8.97424	9.36552	7.7726	5.0673	6.482	6.79469	9.43548	8.51264	11.1546	14.6732	15.919	14.4381	20.3931	23.3128	21.4112	18.6007	8.35156	7.24929	4.82488	1.9507	1.78075	0.940815	0.589108	1.09394	0.554615	0.483521	0.797713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	17.838	15.2996	17.328	20.6467	28.2038	33.4969	20.7936	6.42121	9.89709	17.7819	36.0816	46.0572	24.7575	13.6885	8.71999	10.6886	12.5642	15.4039	15.5199	12.8614	16.006	13.0872	22.5435	29.1542	30.8272	27.0641	32.7705	39.4998	40.1052	49.5614	44.1563	22.0917	26.3152	37.6192	33.5239	21.5585	0.19917
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	7.84282	4.65356	8.30918	8.01798	13.0157	11.4639	8.34791	4.44988	5.13214	3.46215	10.9479	14.8038	9.09328	3.35809	6.24804	4.84263	3.70857	5.65761	5.63521	4.89592	5.05272	9.96088	7.46781	11.2027	11.694	14.3171	14.4576	14.0157	11.763	12.9811	10.9262	4.72073	10.3661	12.8331	5.74932	3.04875	0.119048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	1.21248	1.51118	2.04677	2.40551	2.22488	2.05421	1.52248	1.05695	0.750435	1.01358	2.43897	5.08621	4.2946	3.25819	2.13803	1.04593	0.60859	1.02895	0.997315	0.364844	0.294651	0.549196	0.880873	1.15079	1.46927	0.673383	0.17355	0.271512	0.624019	0.185891	0.16198	0.194376	0.134983	0.265339	0.502918	0.46281	0.871194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.bd86e759-1531-4112-8c3a-ef0446d756a3.fc.signal	1.77449	2.28195	2.78148	2.7187	3.9998	8.82618	8.9302	5.14564	4.01046	6.6519	9.04194	8.09588	9.05057	5.1713	5.3436	7.85667	7.84785	7.52925	7.50958	8.01898	6.66938	9.95313	11.7354	13.5578	11.672	8.72406	3.61058	2.82383	1.5009	1.28445	2.36076	2.03366	1.05362	0.635748	1.14434	1.01098	0.814895
