	chr2:73936410-73936559	chr2:73936560-73936709	chr2:73936710-73936859	chr2:73936860-73937009	chr2:73937010-73937159	chr2:73937160-73937309	chr2:73937310-73937459	chr2:73937460-73937609	chr2:73937610-73937759	chr2:73937760-73937909	chr2:73937910-73938059	chr2:73938060-73938209	chr2:73938210-73938359	chr2:73938360-73938509	chr2:73938510-73938659	chr2:73938660-73938809	chr2:73938810-73938959	chr2:73938960-73939109	chr2:73939110-73939259	chr2:73939260-73939409	chr2:73939410-73939559	chr2:73939560-73939709	chr2:73939710-73939859	chr2:73939860-73940009	chr2:73940010-73940159	chr2:73940160-73940309	chr2:73940310-73940459	chr2:73940460-73940609	chr2:73940610-73940759	chr2:73940760-73940909	chr2:73940910-73941059	chr2:73941060-73941209	chr2:73941210-73941359	chr2:73941360-73941509	chr2:73941510-73941522	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.54668	0.582709	0.673909	1.41498	1.09961	1.53275	1.53409	2.08251	1.21474	1.9449	1.27262	0.999788	0.653902	0.326836	0.441851	1.57782	2.67546	1.25114	0.265788	0.162861	1.77043	1.512	1.06518	1.25645	2.52855	0.847807	0.337071	0.691304	0.911195	1.60224	0.634278	0.790224	0.924617	0.84717	0.378452	0.610787
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	3.31546	1.58989	4.31391	9.51514	9.20147	5.60998	8.33498	14.5936	7.802	13.4846	5.99559	1.87656	3.15863	2.32637	2.83536	2.89805	2.2381	2.07237	1.63077	2.51664	5.44852	4.8542	5.54131	1.06146	0.91519	2.107	0.517681	0	0.519983	1.42976	1.0172	4.34041	3.91327	1.44066	0.668622	0.829828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.716899	0.429526	0.336218	1.73815	0.772013	1.29635	1.48052	1.38555	0.525605	0	0.888899	1.14089	1.23552	1.29709	0.247667	1.7891	2.32752	1.81399	2.06715	2.4511	2.46258	1.42521	1.42334	0.920515	1.21447	1.03836	0.328342	0.042541	0.464811	0.359614	0.485893	0.658248	1.09754	0.146016	0	0.560207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.943807	0	0.865872	2.31469	0.588158	1.92675	0.962776	1.25896	1.12261	1.48661	1.38609	2.35999	0.290313	0.397676	1.06642	1.37879	1.00887	1.03505	0.826184	0.857767	4.0117	1.45228	0.10942	0.163861	1.99241	0.886981	0.996615	0.403717	0.549908	0.951514	0.49088	1.09814	0.520759	0.608958	0	0.606295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.24527	2.37487	0	0	0.0962705	1.7915	0.52511	0	0	0.442983	0.699884	0.38891	1.14487	0.034549	0.707618	0.363212	0	0	0	1.745	2.81051	2.84655	3.6749	3.02471	0.820507	0	0.518852	2.61109	0.346244	0	0	0	1.39149	2.37498	0	0.742574
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.374588	0.534901	0	0	0	0.117648	0.684819	0.285437	0.284426	0.0514251	0.246842	0.237478	0.651464	0.522681	0.204617	0.363742	0.113705	0.213779	0.107442	0.327948	1.17226	1.27206	0.0053234	0	0.239796	0.207822	0.815528	0.550638	0.355117	0.191796	0	0.431111	1.11428	0.468091	0.496792	0.592653
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.621814	0.691895	0.630497	1.24803	1.19881	1.15861	0.657216	0.467744	1.01326	0.486591	0.274789	0.620274	0.707654	0.7042	0.216492	0.948319	1.91054	0.949949	0.713376	0.497557	1.16679	0.748106	0.650672	0.851934	1.05522	0.456001	0.222144	0.70656	0.9971	0.480601	0.0349061	0.0855642	0.906054	0.449255	0.29442	0.853965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.384717	0.22005	0.392565	0.478205	0	0.00667867	0.227624	0.261798	0.453031	0.118306	0.593734	0.682428	0	0.357256	0.112723	0.647256	0.341673	0.30244	0.645407	0.0445227	0.214048	1.06655	0.398311	0	0	0.270215	0.25445	0	0.0617766	0.36877	0.452593	0.0186816	0	0.269588	0.481542	0.654264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	2.31775	1.46891	1.33998	2.6037	3.0767	3.7476	4.34767	2.27416	0.726267	0.580081	0.674518	2.19606	1.73672	1.04766	0.493848	1.88106	2.80161	1.75397	0.796197	0.755332	1.51883	2.93235	1.89286	1.79332	2.35258	1.9991	2.1743	1.02949	0.700852	1.4716	1.44803	3.50521	2.25692	0.496589	0	0.46815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.55668	0.665032	1.24587	0.916564	0.819849	1.66457	1.94141	2.01732	2.81815	2.27178	2.746	2.28384	2.04863	2.06592	2.0327	1.4791	2.00906	1.76245	1.76612	0.749953	1.18988	2.86897	2.51426	1.77676	3.43279	0.912236	1.03704	1.00213	0.818636	1.12183	1.77902	1.14875	1.26404	1.18276	0.973148	0.618056
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	3.7466	2.38732	3.1665	5.56663	4.36275	2.72362	2.15624	2.20069	1.49432	0.768565	0.557213	0.984158	1.04683	0.35458	1.36315	1.64546	2.85325	2.16885	2.33548	1.0942	2.81979	2.33663	0.766964	0.872725	1.25672	1.36487	2.06086	0.990223	1.72209	2.03222	3.44747	2.60765	0.473805	1.08865	1.38617	0.62
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	2.95877	2.69429	1.92418	6.18638	5.64434	3.37967	4.94851	3.73439	4.88662	3.03603	1.59396	5.32642	4.05006	4.8327	2.23627	3.77875	9.61219	5.03571	1.24269	1.43247	5.42931	4.03853	2.05668	1.61001	4.29955	1.51916	1.79272	0.948243	1.07149	3.03653	1.73862	1.59963	1.2502	0.608476	0.570882	0.724528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.697079	0	0.276556	1.15529	1.14419	1.06417	1.27907	0.796607	0.643501	1.09947	0.986205	0.457728	0.809582	0.343608	0	0.59473	2.33037	0.843184	0.315314	0.205405	0.354465	0.651993	0.521896	0.259903	1.32309	1.91056	0.488802	0.245621	0.786571	1.23555	0.378018	0.582198	1.76556	0.351992	0	0.646164
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.99425	1.43798	2.33458	1.30239	2.4836	3.5134	0.628068	0	0	0	1.22174	2.43649	0.210319	0	0	0.310375	1.60941	0.974381	3.1947	1.0782	2.64738	1.44722	2.42961	0.750587	0.90825	0	0.311295	2.65563	2.19476	1.96339	0.669058	2.57516	0.327668	0	0.926648	0.655602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	2.55912	1.40483	2.8311	1.82506	3.81897	3.61879	0.862246	1.71244	1.70388	1.84218	2.52297	0.767387	1.30224	1.54711	0.657182	0.008775	0.935078	0.676062	0.0866386	0.399721	2.17667	2.2314	0.822819	0	0.778682	1.6947	1.1138	0.252057	0	0.0900553	0.468399	0.0351	0.483432	1.75406	2.25015	0.582143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	8.3903	8.90465	5.1905	3.38745	3.9613	4.7948	4.17146	4.2805	9.33365	7.25263	6.72572	6.69816	5.84244	5.88152	7.28847	10.492	5.38066	6.60549	7.07759	11.1136	9.52181	4.3245	5.62688	8.02401	7.34618	5.25213	8.09583	4.55195	5.48214	4.03993	3.35773	2.23417	4.15002	3.73772	3.17242	0.371246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.816215	1.13954	1.07753	3.29675	0.51399	0.128104	2.12268	1.10462	0	0.54307	0.414402	0.269927	0.689351	0.730648	1.37431	1.82651	0.910524	0.988283	0.38572	0.691095	4.61211	1.8997	1.58918	0.18047	0	0.485971	0.311903	0	0.478197	1.17803	0.331416	0.739823	1.57811	0.725495	0	0.404329
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	2.00479	1.55582	0.917712	0.616472	0.895501	1.1606	0.626573	0.133067	0.27645	0.271486	0.567959	0.83867	0.3424	0.322013	0.267943	0.517225	0.550301	0.502703	1.32107	1.40828	1.48842	0.976817	0.999095	0.0969653	0.478902	0.782934	0.660884	0.451592	0.0247419	0.18582	0.52167	1.66679	0.7197	0.466856	0.730955	0.753027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.633423	0	0	0.0502432	0.637134	1.89156	1.96885	0.545407	0	0	0	0	0	0	0	0.19559	0.50961	0.227889	0	0.213557	1.62759	2.47656	0.895735	2.27555	2.0159	0.649573	0.279926	0.0825424	0	0	0.895433	2.94649	1.71191	0.04486	0	0.496159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.901128	0.482094	0.126315	0.773348	1.03742	0.7703	0.731566	1.175	0.636936	0.821142	0.988508	1.20036	1.19317	1.15198	1.26088	1.91023	1.48684	1.44724	0.977918	0.698408	1.71935	1.63854	1.67497	1.27738	2.12007	1.09378	1.00304	0.749521	0.99056	0.577047	1.60167	1.05553	0.773595	0.112166	0	0.706697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.9185	0.631979	1.99249	2.3423	1.72216	1.86577	1.29613	1.03429	1.55044	1.22806	1.94667	3.32713	1.14889	0	0	0.393898	1.78946	1.51538	0.272301	0.153513	1.49796	2.34072	1.55714	0.773393	0.794814	0.948159	0.111702	0	0	0	0.528035	2.72101	3.15945	1.2266	0.56506	0.816236
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.27253	2.49058	4.71889	2.35196	1.446	1.0825	1.89827	1.17525	0.550993	1.06434	1.58069	4.12655	1.96255	1.77156	3.20006	5.01495	6.39683	3.91684	0.369303	0.642035	4.37262	5.34418	1.59543	0.829701	1.45882	2.85322	0.74983	0.460389	1.14008	1.38666	3.09337	0.980684	2.88433	1.415	0	0.402857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	2.35893	0.587464	0.682757	1.17615	1.09703	0.855848	0.320549	0	0.0275373	0.752807	0.401954	0.0971455	0.783135	2.30164	2.01727	2.55266	4.82537	3.09248	3.14075	1.23605	2.77633	2.52187	1.07068	1.27508	0.0608971	0.016184	0.266074	0.0314028	0	0	0	0.140291	1.32073	2.14301	2.17397	0.543194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	2.54911	0.284331	0	0.215303	1.34663	5.24352	4.25103	0.749607	0.0115047	0	0.522642	1.16197	0.550581	0.180789	0	0.174214	1.35262	0.888932	0	0	0.945682	3.26735	1.38801	1.65855	3.44017	1.65163	0.0466789	0	0	0.0049306	0.938453	3.0586	2.13001	0.310627	0	0.578498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	2.39889	1.71589	1.34255	2.03397	1.93919	1.89613	2.45939	1.67542	0.236204	2.44936	1.91506	1.13527	1.0634	0.354073	0.268103	1.27263	1.08123	2.5844	1.32046	0.37334	1.36515	1.53279	1.33419	1.11073	0.629039	0.810406	0.893986	0.313589	1.6174	0.761605	0.774224	0.909289	1.3762	0.967187	0.726757	0.700197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	1.04852	0.0950544	0.842233	0.956038	2.21081	1.84944	0.894903	0.833191	1.51328	1.60227	0.980132	2.24092	1.12514	0.692326	0.809818	1.02202	0.507762	1.02354	0.344545	1.34781	1.65819	1.09833	1.20085	0.993006	0.926494	0.831251	1.58904	0.405569	0.49414	1.88393	0.902041	0.526305	1.84581	0.780813	0	0.365256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	1.56472	2.50313	2.27843	3.20642	2.06851	0.912812	3.24054	2.08956	1.3348	1.8106	1.27327	3.41832	1.66803	1.46977	2.11277	2.04216	2.74495	1.92398	1.65583	0.939443	0.527854	2.29659	3.06779	2.17598	1.98063	2.72399	1.65244	1.08155	0.158454	0.338205	1.7669	2.21749	0.246902	0.695717	0.27274	0.611765
