	chr15:57990205-57990354	chr15:57990355-57990504	chr15:57990505-57990554	chr15:57990555-57990654	chr15:57990655-57990724	chr15:57990725-57990804	chr15:57990805-57990954	chr15:57990955-57991104	chr15:57991105-57991254	chr15:57991255-57991404	chr15:57991405-57991554	chr15:57991555-57991654	chr15:57991655-57991704	chr15:57991705-57991854	chr15:57991855-57992004	chr15:57992005-57992154	chr15:57992155-57992304	chr15:57992305-57992454	chr15:57992455-57992604	chr15:57992605-57992754	chr15:57992755-57992904	chr15:57992905-57993054	chr15:57993055-57993204	chr15:57993205-57993354	chr15:57993355-57993504	chr15:57993505-57993654	chr15:57993655-57993804	chr15:57993805-57993954	chr15:57993955-57994104	chr15:57994105-57994254	chr15:57994255-57994404	chr15:57994405-57994554	chr15:57994555-57994704	chr15:57994705-57994854	chr15:57994855-57995004	chr15:57995005-57995154	chr15:57995155-57995304	chr15:57995305-57995318	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.366929	0	0	0	0	0	0	0.294786	0.290198	0.064384	1.24801	0.818331	0	0.54601	0.716756	0.564292	0.591264	0.332651	0.0622379	0.98313	1.34576	0.644639	0.153514	0.326008	0.130914	0	0	0.00429227	0.341909	0.0317053	0.0731691	0.115898	0.297372	0.518226	0.41459	0.604015	0.727097	1.1479	0.419554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.0602877	0.314245	0.314316	0	0	0.196538	0.618293	1.22679	0.172875	0.742045	0.758957	0.198426	0.433086	0.562576	0.511684	0.889041	1.84606	1.68624	0.414094	0.494435	0.559331	0.340684	0.0671068	0.25862	0	0.452787	2.05669	1.1702	0.867734	0.597046	0.311504	0.436885	1.24768	1.20415	0.772206	1.18836	0.440563	0.43948	0.504732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.20766	0.0504999	0.543123	0.703841	0.55636	0.396413	0.0166962	0.92553	0.244684	0	0.153933	0.555483	0.462751	0.483828	0	0.165271	0.329351	0.113237	0.448736	0	0.00742053	0.554506	0.0315301	0	0	0	0	0	0	0.947672	0.769862	1.17184	0.588668	0.678589	0.875001	1.09245	0.0241167	0.457042	0.471698
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.439524	0.521143	0.48284	0.169888	0	0	0	0.598729	0.499722	0	0	0	0	0.232557	0.280258	0.264096	0	0	0	0	0	0	0.329453	0.215809	0	0.246645	0.406631	0.283791	0	0.168683	0.224969	0.321518	0.422518	0.546991	0.294143	0.180281	0.591329	0.64033	0.358754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.174392	0.78688	0	0	0	0	0	0	0	0.276255	0.354034	0	0	0	0	0	0.194286	1.25916	2.10644	0.151804	0	0	0.267672	1.54564	0.627168	0	0	0	0	0.723983	0.232028	0	0	0	0	0	0	0	0.425686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.311778	0.555221	0.136672	0.0576585	0.384382	0.512239	0.603625	0.148059	0.0412863	0.207855	0.280458	0.538136	0.862578	0.688204	0.680923	0.401925	0.381427	1.60918	0.657468	0.37109	0.436472	1.24075	0.719085	0.538733	0.457537	0.449486	0.7708	1.75771	1.01754	0.675791	0.835022	1.23049	1.32481	0.49085	1.3637	0.686153	0.0398627	0.244056	0.446927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0.221635	0.371178	1.07492	1.27743	0.960184	0.338568	0.0197224	0	0	0	0	0	0	0	0	0.0378013	0.815189	1.93771	2.31573	0.530858	0	0	0	0	0.864494	3.2854	2.06098	0.231738	0	0	0	0	0	0	0	0.505223
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.500078	0.0361757	0	0	0	0	0.124299	0.385089	0.298515	0.227869	0.0148189	0	0	0	0	0	0	0	0.149933	0.357516	0.218024	0.121816	0.20175	0.0929883	0.16117	0	0.269145	0.313487	0.33153	0.47718	0.365356	0.621605	0.711712	0.149706	0.657404	1.15222	0.142047	0	0.506173
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	0	0.135515	0.296455	0.22769	0.359008	0.442201	0.446058	0.193896	0.328946	0.151368	0.0438596	0.0376918	0.213207	0.429802	0.64928	0.324681	0.0930041	0.607614	0.368858	0.347507	0.323158	0.270914	0.35251	0.311133	0.242845	0.0209056	0	0.100576	0.119148	0.477644	0.250774	0.236241	0.229474	0.261415	0.00213853	0.197492	0.90195	0.756176	0.40625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	0.79105	0.253062	0	0	0	0	0.0981447	0.322983	0.476013	0.182699	0.20606	0.206502	0	0	0.114624	0.22357	0.0740685	0.269721	0.310824	0.25314	0.278857	0.431965	0.173009	0.202656	0.114419	0.356153	0.49264	0.371242	0.199489	0.351909	0.164847	0.196927	0.240414	0.248077	0.0505275	0.790009	0.729247	0.722664	0.498282
