	chr1:230772054-230772203	chr1:230772204-230772353	chr1:230772354-230772503	chr1:230772504-230772653	chr1:230772654-230772803	chr1:230772804-230772873	chr1:230772874-230772953	chr1:230772954-230773103	chr1:230773104-230773253	chr1:230773254-230773403	chr1:230773404-230773553	chr1:230773554-230773703	chr1:230773704-230773853	chr1:230773854-230773953	chr1:230773954-230774003	chr1:230774004-230774153	chr1:230774154-230774303	chr1:230774304-230774453	chr1:230774454-230774603	chr1:230774604-230774683	chr1:230774684-230774753	chr1:230774754-230774853	chr1:230774854-230774903	chr1:230774904-230775053	chr1:230775054-230775203	chr1:230775204-230775353	chr1:230775354-230775503	chr1:230775504-230775653	chr1:230775654-230775803	chr1:230775804-230775953	chr1:230775954-230776103	chr1:230776104-230776253	chr1:230776254-230776403	chr1:230776404-230776553	chr1:230776554-230776703	chr1:230776704-230776853	chr1:230776854-230777003	chr1:230777004-230777131	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.38157	1.08856	2.08007	2.21103	1.53151	1.19466	1.38311	4.1836	3.86062	3.29736	2.02568	1.59168	1.13461	1.11298	1.57761	1.55188	1.40853	0.157621	1.57479	1.60714	0.323225	0.198565	0.432778	0.452103	0.504147	0.353391	0.316549	0.66096	0.80448	0.023557	0.0823093	0.617337	1.1457	1.22125	0.618245	0.844249	0.672446	0.583846	0.472868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0.033124	0.863579	1.36065	1.11078	1.13281	0.764129	0	0	0.1919	0.269165	0	0	0	0	0.127047	0.505659	0	0	0	0	0	0.322352	0.120655	0	0.297574	0.378731	0	0.142042	0.533315	0	0	0	0	0.0463752	0.553393	0.58209
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.561604	0	0.0333931	0.490354	0.510654	0.46704	0.957997	0.787389	0.417268	0	0	0.0684587	0.861163	0.321208	0.55191	0.671855	0.190031	0.469766	0.535272	0	0	0	0.106627	0.59237	0.0236948	0.247537	0.498692	0.202378	0	0.059237	0.759335	0.105741	0	0.306243	0.106715	0.382698	0.400875	0	0.577348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.69069	1.22692	0.573465	0.397229	0.590742	0.874723	0.706554	0.508676	1.22643	0.974713	0.296283	0.128577	0.757868	1.00115	2.94438	2.12842	0.617784	0.309705	0.480738	1.01546	0.272931	0.375611	0.601412	0.417244	1.22041	1.22571	0.186767	0.445501	0.376013	0.373707	0.233349	1.53753	0.806961	0.296094	0.0332533	0.0803427	0.457469	1.11704	0.428251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.03258	1.11294	1.65418	0.855953	0.450212	1.07695	1.88457	1.26424	1.63574	1.49182	1.40974	0.643541	0.848358	0.879739	0.748632	1.07161	0.51558	0.329827	0.486233	0.614162	0.494306	0.491681	1.07347	1.13439	0.749192	1.40064	0.904168	0.563876	0.851322	0.461328	0.408702	0.267001	0.60028	0.236263	0.363934	0.348403	0.204368	0.544519	0.468905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	1.19384	0.749753	0.468184	0.73816	2.13725	1.90034	0.71101	1.06196	2.0657	2.38583	2.55513	1.03661	0.998256	0.848779	1.36867	1.3624	1.2865	0.861398	0.564019	0.425742	0	0	0.140528	0.54777	0.24764	0.770341	1.15704	1.79045	0.955531	1.14559	0.501789	0.725031	0.285615	0.324114	0.689292	2.89184	3.07806	1.57018	0.535957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.682658	0.864916	0.712527	0.813427	0.297586	0.495003	1.06826	0.713244	1.42821	0.514275	1.05543	1.03415	0.760619	0.494951	1.03418	1.09869	1.10594	0.568057	0.179378	0.588261	0.517387	0.422207	0.696905	0.857196	1.03245	1.02473	0.578976	0.69449	0.55993	0.608853	0.314833	0.316159	0.562251	0.632517	0.427507	0.441686	0.515813	0.132466	0.509115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	1.69211	0.860333	0.372673	1.88645	0.342582	0	1.52039	3.0477	2.50691	0.819695	1.22911	0.38623	0.501587	0.505282	0.793438	0.66091	0.223152	0.520401	1.06837	1.85548	1.1499	0.321783	0.0587904	1.18539	0.486308	0.493961	0.0203603	0.773239	0.0754908	0.42914	0.0105914	0.390099	0.304352	0.478835	1.12853	0.682051	0.299789	0.163296	0.336245
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.f193a9be-90be-4e6b-adc3-81560fdb7706.fc.signal	1.46615	0.86563	1.04919	0.601562	0.389192	0.470828	0.707681	0.535087	1.49842	1.914	3.20918	1.63968	0.635273	0.639344	0.456508	0.791246	0.797239	0.77523	0.926545	0.771505	0.216719	0.0941472	0.57322	1.15799	0.408215	0.604178	0.651688	0.928226	0.718447	0.110616	0	0.147015	0.880146	1.48837	1.03785	0.839417	0.760069	0.356859	0.457413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.d793ab3e-d7c6-45e4-8372-b368878f1961.fc.signal	0.913972	0.820341	0.631003	0.249867	0.653981	2.23642	3.15939	1.94786	2.15919	0.646253	0.655601	0	1.29616	1.12378	1.66774	1.29291	0.298085	0.0796412	0.271163	0.968237	0.525305	0.351204	1.17591	0.499989	0.434134	0.659394	0.363418	1.2702	0.354839	0	0	0	0.419585	1.58996	1.42834	0.4499	1.0951	0.522016	0.530504
