	chr3:64653292-64653441	chr3:64653442-64653591	chr3:64653592-64653741	chr3:64653742-64653891	chr3:64653892-64654041	chr3:64654042-64654191	chr3:64654192-64654271	chr3:64654272-64654341	chr3:64654342-64654411	chr3:64654412-64654491	chr3:64654492-64654641	chr3:64654642-64654791	chr3:64654792-64654941	chr3:64654942-64655091	chr3:64655092-64655241	chr3:64655242-64655391	chr3:64655392-64655541	chr3:64655542-64655691	chr3:64655692-64655841	chr3:64655842-64655991	chr3:64655992-64656141	chr3:64656142-64656291	chr3:64656292-64656441	chr3:64656442-64656591	chr3:64656592-64656741	chr3:64656742-64656891	chr3:64656892-64657041	chr3:64657042-64657191	chr3:64657192-64657341	chr3:64657342-64657491	chr3:64657492-64657641	chr3:64657642-64657791	chr3:64657792-64657941	chr3:64657942-64658091	chr3:64658092-64658241	chr3:64658242-64658375	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.479844	0.720604	0.0791174	0.870185	0.31319	0.377453	0.273027	0.426567	1.12723	1.25562	0.695714	0.761783	0	0.0929267	0.589629	0.0666867	0.387745	0.902118	0.258597	0.507862	0.516047	0.146695	0.253266	0.290003	0.67591	1.33816	0.145244	0.44026	0.674223	0.384241	0.818384	0.101495	0.435222	2.01078	1.50483	0.791439	0.705882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0.00185513	0.509201	0.197667	0.834209	1.00652	0.95733	1.0515	0.345567	0.242947	0.340314	0.657395	0.479658	0	0.0061228	0.327311	0.76886	0.143453	0	0	0.294394	0.288085	0.549911	0.607225	0	0	0.311952	0.264811	0.133434	0.977931	0.175422	0.763691	0.675819	1.28026	0.818617	0.798077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0.224277	0.2738	0	0.0204503	0.375752	0.733238	0.364779	0	0	0	0.353038	0.125398	0.0628935	0.681324	0.459219	0	0	0	0.280551	0.282038	0.181664	0.222538	0	0.207965	0.138404	0.388744	0.407191	0.0184835	0	0	0	0.00682761	0.787156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.209658	0.84246	0.895998	0.163618	0.102291	0	0.592957	0.70176	0.372815	0	0.614055	0.872627	0.695872	0.710793	0.156276	0.0917411	0.691627	0.354501	0.129907	0.379671	0	0	0	0.00333933	1.13182	0.565746	0.0311659	0.529418	0.0827039	0.177736	0.19853	0.129741	0.840128	0.550261	0	0	0.650519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	3.9724	3.44619	2.62374	3.94631	4.44654	3.30619	2.49972	4.17485	3.64157	5.1506	7.54654	7.73142	6.52975	3.87755	3.5991	3.17551	2.37136	1.81993	1.24062	0.781987	0.352539	0.90448	0.498787	1.65726	3.0907	2.93335	1.99119	1.6778	1.07998	1.47596	1.75743	1.3182	1.35806	1.13292	1.33554	0.990403	0.921899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.33563	0.03735	0	0	0	0	0	0.0384103	0.323331	0.44822	0.376489	0.283836	0.679786	1.66399	1.31356	1.09709	0.398079	0.0260517	0	0	0	0	0	0.121017	0.522731	0.870389	0.797941	0.952892	2.60627	3.10536	1.23812	0.202455	0.200196	1.29083	1.31772	0.36289	0.24812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128196	0.941543	1.76818	0.535825	0.0497609	0	0	0	0	0	0.0150037	0.49633	0.983887	0.388311	0.191373	0.563729	2.98217	1.88019	0	0	0	0	0	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	3.33591	2.74882	2.93029	5.1203	6.40705	5.69817	2.86947	2.09753	2.92287	2.69569	3.54606	2.37863	4.65482	5.82936	3.92412	4.7165	1.24406	3.30172	2.22304	0.224162	0.971447	1.47497	0.635138	0.80287	0.789909	0.563071	0	2.00959	1.57723	0.978332	2.55064	1.83341	1.0141	1.97493	0.73881	0.486919	0.907825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0.105261	0.305937	0.10241	0.286526	0	0.266276	1.05637	0.886943	0.401256	0	0.405331	0.578343	0.233514	0	0.663632	1.66577	0.748053	0.571821	0.560622	0.368359	0.0310683	0.475342	0.0539198	0.463138	0.0310688	0	0.386129	0.702006	0.00258907	0	0	0	0.222839	1.50316	0.513003	0.192656	0.678161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	2.67492	1.1126	1.9792	1.33627	2.0548	0.949921	0.49212	1.73037	2.19668	2.17444	2.14444	1.07571	0.959307	0.820694	0.932468	0.807079	1.29289	1.59508	0.36436	0.487261	0.561964	0.81818	0.906361	1.35463	0.729449	0.449749	0.587683	1.58297	1.24607	0.43606	0.469429	0.562074	1.18308	1.05964	0.703278	1.40959	0.508439
