	chr5:145823498-145823647	chr5:145823648-145823797	chr5:145823798-145823947	chr5:145823948-145824097	chr5:145824098-145824247	chr5:145824248-145824397	chr5:145824398-145824547	chr5:145824548-145824697	chr5:145824698-145824847	chr5:145824848-145824997	chr5:145824998-145825147	chr5:145825148-145825297	chr5:145825298-145825447	chr5:145825448-145825597	chr5:145825598-145825747	chr5:145825748-145825897	chr5:145825898-145826047	chr5:145826048-145826197	chr5:145826198-145826347	chr5:145826348-145826497	chr5:145826498-145826647	chr5:145826648-145826797	chr5:145826798-145826947	chr5:145826948-145827097	chr5:145827098-145827247	chr5:145827248-145827397	chr5:145827398-145827547	chr5:145827548-145827697	chr5:145827698-145827847	chr5:145827848-145827997	chr5:145827998-145828147	chr5:145828148-145828297	chr5:145828298-145828447	chr5:145828448-145828597	chr5:145828598-145828700	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.78299	0.685545	0.219763	0.156858	1.82599	1.79928	0.425684	0.499662	0.21467	0.399733	0.751449	0.0610698	1.05129	1.179	0.999448	1.33433	0.644797	0.968448	0.529082	0.562544	0.309015	0.186305	0.773393	2.53479	1.61061	0.679259	3.12316	1.50327	1.35745	0.622955	0.523236	0.776962	0.064771	0.466407	1.0135	0.597104
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.842634	1.35708	0.853632	2.65776	2.95136	0.639396	1.90642	1.33265	1.06012	1.02427	1.27491	0.921149	0.36174	0.535067	0.964513	0.506458	0.301597	0.475341	0.278	0	0.305405	0.657538	0.84542	0.963761	0.530589	0.111098	0.808585	1.74067	0.720681	1.11699	1.05776	0.590496	0.584861	0.53485	0.395316	0.382075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	3.5561	0.795116	0.681817	0.970511	1.58393	0.814199	0.905097	0.779008	0.0426681	0.176187	0.393925	0.034112	1.05119	0.266342	0.537093	0.292425	0.00919827	0.534858	0.385013	0.213957	0.380283	0.706216	0.0487247	0.316527	0.0464122	0	0.344305	0.85749	0.319319	0.845658	0.420074	0.60216	0.0582556	0.664349	0.781944	0.225322
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.7873	4.22444	1.17949	1.40405	2.38663	0	1.28395	2.14764	1.49672	0.132793	0	0	0	0	1.47974	1.46199	1.06978	2.81408	0.0511244	0	0	0	0	0	1.54471	1.14373	0	0	0	1.02691	1.98766	0.749874	0	0.393842	0.963605	0.272246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.0936908	0.242747	0	0.0722232	0.331752	0	0.31419	0.863536	0.185015	0.512777	0.261814	0.267776	0.953464	0.0560079	1.36949	0.401143	0.238929	0.423945	0.482297	0.663934	0.0915563	0.0811188	0.469544	1.34552	2.38214	2.15719	0.890014	1.90953	1.83966	0.552606	0.0395559	0.109562	0.519737	0.47335	0.583466	0.346611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.310722	0	0.310899	0.563827	1.598	1.19703	1.12634	0.752461	0.108853	0.569927	0.340225	0.37656	1.15432	1.03712	1.17031	1.07703	1.02358	0.644097	0.511088	1.1264	1.07455	1.12425	1.74797	2.46335	3.44587	2.55356	2.1114	1.07733	0.956356	1.85061	1.26201	0.280766	0.536702	0.358804	0.621611	0.216981
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.701099	0	0.158611	0.0422968	0.065123	0.183818	0	0.577506	0.934404	0.574924	0.164348	0.0812605	1.23069	0.888358	1.25357	1.13933	0.204059	1.56954	0.246387	0.463221	0.0464495	0.540411	0.584473	1.9908	0.846563	0.940319	0.947726	0.683112	0.218829	0.115235	0.233257	0.479382	0.600242	0.160287	0	0.321774
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.21098	0.853189	0.663308	0.70834	3.80261	0.360219	0	0.653498	0.0548845	0	0.720764	0.235982	3.16675	0.277449	0	0.430487	2.08749	2.50362	0.512597	0.449658	0.283813	0	0	1.21242	2.12276	1.00184	0.842152	1.72997	1.63947	0.264908	0	0	0	0	0	0.657121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0.521783	2.63331	2.05187	1.17057	0.914296	1.21629	0.114688	0.496839	1.30864	0	0	1.88203	1.67111	0	0	0.277457	1.20286	0.618652	1.9527	3.49605	2.95845	0.220466	0.410068	1.1608	1.30798	0.28515	1.35551	4.10253	4.12527	1.89017	0.498747	0	0	0	0	0.150188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.0507017	0.515466	0.402081	0.800765	0.180662	0	0	0.483717	0.528989	0	0	0	0.61286	0.41281	0	0	0	0	0	0	0	0	0.179413	0.945021	0.673146	0.188043	0	0	0	0	1.13432	1.70686	0.323676	0	0	0.335878
