	chr4:15593585-15593734	chr4:15593735-15593884	chr4:15593885-15594034	chr4:15594035-15594184	chr4:15594185-15594334	chr4:15594335-15594484	chr4:15594485-15594634	chr4:15594635-15594784	chr4:15594785-15594934	chr4:15594935-15595084	chr4:15595085-15595234	chr4:15595235-15595384	chr4:15595385-15595534	chr4:15595535-15595604	chr4:15595605-15595684	chr4:15595685-15595834	chr4:15595835-15595984	chr4:15595985-15596134	chr4:15596135-15596284	chr4:15596285-15596434	chr4:15596435-15596584	chr4:15596585-15596734	chr4:15596735-15596884	chr4:15596885-15597034	chr4:15597035-15597184	chr4:15597185-15597334	chr4:15597335-15597484	chr4:15597485-15597634	chr4:15597635-15597784	chr4:15597785-15597934	chr4:15597935-15598084	chr4:15598085-15598234	chr4:15598235-15598384	chr4:15598385-15598454	chr4:15598455-15598534	chr4:15598535-15598684	chr4:15598685-15598707	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.11123	0.778492	2.01254	1.38969	0.76649	0.450794	0.502779	0.817835	1.30517	0.674341	0.780878	1.39294	0.941809	0.950313	0.62123	0.577628	1.76093	1.22496	0.437716	0.0221312	2.53618	1.94368	1.06881	1.30517	0.558174	0.1673	0.573333	0.289057	0.539064	0.542007	0.997457	0.457937	0.941618	1.97553	0.914455	0.191869	0.28633	0.407273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.624056	0.603514	0.278634	0.135315	0.3933	0.130141	1.17158	0.911014	0.392605	0.123026	0.582524	0.0451435	0.118493	0.459209	1.24067	0.956229	0.108867	0.27057	0.235377	0	0.509712	0.96336	0.994475	0.763716	0.915072	1.07388	0.754213	1.00775	0.576468	0.458856	1.24658	0.70335	0.320803	0.595972	0.587541	0.218899	0.347055	0.577181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.0429518	0.369503	0.0113563	0.0795728	0.561654	0.149823	0	0.0789537	0.246336	0	0	0	0.163788	0.303623	0.155247	0.405283	0.41224	0.466618	0.167215	0.290349	0.458314	0.418324	0.108071	0	0.0113568	0.141629	0.0149848	0	0	0.206076	0.500595	0.582812	0.364131	0.653261	0.707381	0.540541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.0214284	0.316895	0.0133568	0.293348	1.57573	1.0393	0.492959	0.265546	0.290079	0.0204965	0.288316	0.075135	0.636308	0.709428	0.00539653	0.0497505	0.783975	0.102056	0.624614	0.964473	0.953773	0.040474	0	0	0.304829	0.0857759	0.190627	0.502747	0.156278	0.125703	0.216831	0.274093	0.149015	0.209262	0	0.540323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.07763	1.44983	1.6995	1.35448	0.794344	1.03857	2.24419	1.79662	0.616409	0.362235	0.180648	0.390363	0.232376	1.28008	1.789	0.688127	0.566452	0.539236	0.273253	0.145223	0	0	0.0226867	0.344965	0.355877	0.427568	0.354974	0.564675	0.932365	0.253313	0.144338	0.251469	0.854294	1.67303	0.915786	0.0889696	0	0.320826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.898239	0.513602	0.633217	0.746107	0.0062638	0.681871	0.719337	1.37593	1.36805	0.703714	1.00185	1.12211	0.88478	0.866688	3.06194	2.10495	0.590953	1.07813	1.37826	1.0905	0.582153	0.321302	0.149823	0.817577	1.31151	1.06872	2.20152	2.96063	2.35878	0.688885	0.777616	0.607197	0.866853	0.638181	0.316379	0.854835	1.69791	0.724138
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.790358	1.12049	0.331681	0	0.338656	0.776777	0.326335	0.253185	0.954522	0.739728	0.437897	0.230061	0.334646	0.89644	0.806776	0.340633	0	0	0	0	0	0	0	0	0	0.0776741	0.406377	0.331657	0.340623	0.327174	0.0403308	0	0	0	0	0	0	0.538961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	2.25202	2.24644	0.318792	0.376827	1.88251	1.27292	2.22241	2.07413	1.14422	0.419685	1.3532	1.60131	0.6845	0.869596	1.19423	2.3529	3.58531	1.45685	0	0	0.387663	0.269301	0.727796	0.0655671	0.647243	0.271401	0	0.745479	1.8143	2.03371	2.07535	0.0036324	0	1.02617	2.21721	0.996781	0.535049	0.472222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.798608	0.647352	0.978547	1.00993	0	0.121482	0.819389	0.676171	0.642349	0.622269	0.7953	1.18024	0.250041	0	0	0.407482	0.91155	1.22547	0.931077	0	0.785783	0.703852	0	0	0.74244	0.754883	0.549054	0.632478	1.72844	1.10745	0.885535	1.71124	1.07518	0.836941	0.566205	1.20086	1.05098	0.558659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0	0.361622	1.09236	1.99215	0.77391	0.129664	0.658349	0.829864	0.605459	0.279582	0.407212	0.743815	0.547417	1.1134	1.44163	0.907423	0.632911	0.3311	0.0231581	0.0177555	0.40996	0.117581	0.871081	0.23337	0	0	0.37533	1.48344	1.40152	0.93777	0.681241	0.574094	0.224113	0.394827	0.0394869	0	0	0.381356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0.749252	1.17706	0.637155	0.463715	1.47804	1.29748	0.872859	1.26944	0.283696	0.428448	1.13768	0.295039	0	0	0	0.353635	0.313831	1.01214	0.793558	0	0.117153	0.948771	0.502045	0.690961	2.04984	1.42565	1.20494	1.70197	0.595236	0.305169	1.02632	0.854173	0.609781	0.608755	0.510464	0.812848	1.48713	0.986486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	2.79917	2.34913	3.19635	3.27538	3.89809	2.7769	0.733759	0.77958	1.80866	2.99673	2.21828	1.44464	1.0567	0.920259	2.17283	2.27183	0.87223	0.872899	0.67836	2.05571	2.59612	3.43024	2.24226	1.46122	2.28996	1.36394	1.10695	1.51332	1.76923	1.52429	1.75549	0.826465	1.69019	1.24681	1.04143	0.982668	1.14921	1
