	chr19:13076113-13076262	chr19:13076263-13076412	chr19:13076413-13076562	chr19:13076563-13076712	chr19:13076713-13076862	chr19:13076863-13077012	chr19:13077013-13077162	chr19:13077163-13077312	chr19:13077313-13077462	chr19:13077463-13077612	chr19:13077613-13077762	chr19:13077763-13077912	chr19:13077913-13078062	chr19:13078063-13078212	chr19:13078213-13078362	chr19:13078363-13078512	chr19:13078513-13078662	chr19:13078663-13078812	chr19:13078813-13078962	chr19:13078963-13079112	chr19:13079113-13079262	chr19:13079263-13079412	chr19:13079413-13079562	chr19:13079563-13079712	chr19:13079713-13079862	chr19:13079863-13080012	chr19:13080013-13080162	chr19:13080163-13080312	chr19:13080313-13080462	chr19:13080463-13080612	chr19:13080613-13080762	chr19:13080763-13080812	chr19:13080813-13080912	chr19:13080913-13080972	chr19:13080973-13081062	chr19:13081063-13081212	chr19:13081213-13081235	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.752159	1.99061	1.73491	1.56091	1.91078	1.42345	0.892803	1.25839	2.7334	3.06607	0.890688	1.56607	3.34368	3.24823	2.1678	2.9843	2.02886	2.06932	2.92444	3.27591	2.47184	5.43911	4.16031	2.33161	3.49	4.60943	2.17558	1.28143	2.37521	3.19255	4.15208	1.30424	0.402234	1.16721	0.981079	0.587577	1.0033	0.442348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	2.92158	5.43574	3.95567	5.57691	4.69518	3.39628	5.1924	3.94279	2.72653	1.96882	1.19716	0.819183	2.0227	4.21702	4.19135	4.61417	5.81364	4.15771	3.6306	3.08576	2.98317	6.69221	6.08192	3.81007	7.79509	3.74963	5.02923	2.68493	1.73685	4.11813	3.02695	1.13402	1.30983	1.09885	0.996293	1.40361	2.82009	0.635276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.55636	0.0111308	0.463258	0.810389	0.851323	0.576777	0.39874	0.864306	1.18218	0.192399	0.747314	0.442447	0.882859	0.714055	0.0185513	0.127963	0.465488	0.0445232	0.98118	1.56543	1.95826	3.7593	4.08525	2.27355	0.368156	0.136409	0.211119	0	0.211428	0.771552	0.372764	0.55636	0.358853	0	0	0.402461	0.55636	0.608011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	1.81967	0.0403939	2.14253	1.91663	0	1.47602	3.53684	1.68923	2.63198	5.23499	2.32908	3.39179	0.891331	0.226124	7.6317	4.39506	8.34491	8.56798	3.09215	6.89095	6.13467	6.62542	9.44066	3.09784	5.65307	6.98721	10.0851	3.44837	1.54897	3.65184	1.28654	0	0	0	0	0	0	0.76
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.520443	2.11642	1.85094	2.10211	1.9862	4.3974	5.38148	2.60418	1.98753	0.731586	4.60605	3.6112	1.47143	1.37587	1.62295	2.25007	1.7443	1.25298	1.96841	3.4193	9.22243	6.8868	9.40188	7.38523	4.99295	3.08598	1.09345	0.828917	0.73865	0.313033	0.363272	0	0	0.289845	0.57969	0.757416	0.57969	0.495726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.65809	1.47017	1.17167	0.489777	1.52412	3.29118	1.86793	2.08157	1.80441	2.68846	1.01371	0.915439	3.96859	3.4709	3.91821	3.03826	4.22905	4.77673	4.36032	3.99768	2.67598	3.38746	3.98267	2.68098	1.40259	1.10663	1.60246	0.946222	1.3787	1.72879	1.96107	1.1254	0.51018	0.231299	0.583518	2.1833	2.47105	0.477654
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.19599	0.579334	1.57022	1.29352	2.03667	3.66844	1.78375	1.59296	1.20835	2.56583	3.47113	1.92848	2.19497	1.44969	2.09171	1.47745	1.11539	3.32323	2.95359	5.85569	4.95617	12.2422	9.50777	7.55187	4.6739	5.68207	2.39734	2.09271	0.692351	0.516935	0.336694	0.569552	0.158872	0	0.5412	0.299691	0	0.518735
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.5698	1.90432	2.05081	1.42501	1.62666	1.03348	1.05037	1.17644	0.953545	1.22675	1.24844	1.04802	1.45597	1.59283	1.47118	1.12238	0.558491	0.593694	1.12027	0.971269	1.11459	1.43569	1.70828	1.145	0.973626	0.928219	0.683367	0.318525	0.965924	1.33594	1.18648	0.540419	0.210012	0.266865	0.380416	0.607872	0.806757	0.523385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.949377	1.03829	1.1087	0.774652	0.760583	1.20619	1.11436	0.932565	1.12102	1.27708	1.59996	0.605819	0.910521	1.45065	2.72605	4.10827	2.48848	3.06095	2.00406	2.54278	2.67399	2.18279	2.32396	1.51769	1.63763	2.66883	2.16718	0.343903	3.166	3.75316	2.52189	0.777061	0.0681965	0.382644	0.475986	0.407993	0.423457	0.434716
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	9.73055	10.1209	7.84794	14.6799	10.4602	15.1616	10.8159	13.6583	10.5329	6.07152	9.42426	10.3954	15.592	15.1055	15.7311	24.101	28.1443	28.0051	21.2889	18.1655	17.4244	18.2392	14.0766	5.58784	3.28568	9.35777	7.08323	3.16826	3.97043	6.43022	1.8898	0.514022	0	0	1.40804	2.58429	2.82564	0.37963
