	chr11:404343-404492	chr11:404493-404642	chr11:404643-404792	chr11:404793-404942	chr11:404943-405092	chr11:405093-405242	chr11:405243-405392	chr11:405393-405542	chr11:405543-405692	chr11:405693-405842	chr11:405843-405992	chr11:405993-406142	chr11:406143-406292	chr11:406293-406442	chr11:406443-406592	chr11:406593-406742	chr11:406743-406892	chr11:406893-407042	chr11:407043-407132	chr11:407133-407192	chr11:407193-407252	chr11:407253-407342	chr11:407343-407422	chr11:407423-407492	chr11:407493-407642	chr11:407643-407792	chr11:407793-407942	chr11:407943-408092	chr11:408093-408242	chr11:408243-408392	chr11:408393-408542	chr11:408543-408692	chr11:408693-408842	chr11:408843-408992	chr11:408993-409142	chr11:409143-409292	chr11:409293-409442	chr11:409443-409493	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.83312	1.70166	0.52295	0.451811	0.81646	1.53728	0.971052	1.31059	1.52281	2.36194	2.21882	1.85031	3.25372	2.9804	2.73075	2.6245	4.96538	6.02119	2.32025	0.401391	0	0	0.426678	2.32719	4.2273	3.6347	3.46962	1.28213	0.722407	1.03183	3.40718	3.32838	2.1481	1.64852	2.01264	1.66857	1.80114	1.72484	0.714773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.20111	0.600205	1.1762	0.740663	1.08216	1.71706	0.591802	2.25865	1.86989	1.08866	2.07248	1.33012	1.2822	1.04027	0.891087	0.774157	7.94707	11.6374	8.29897	6.33019	4.667	1.66659	2.18564	3.24217	4.832	3.05017	1.27195	1.97221	0.558689	1.41794	0.997456	0.720536	1.07178	0.715773	0.646082	1.29429	2.57215	1.85001	0.144385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.921784	0.874329	0.697779	0.965527	0.94544	1.74708	3.11119	2.22094	2.67404	2.85725	4.70402	5.99635	4.59395	2.79374	2.67306	7.14874	9.48228	9.03687	4.27818	1.84603	0	0	0	0.847829	3.38368	1.86008	1.37485	0.683026	0.494819	0.700336	0.35351	0.472162	0.943958	1.1941	0.608048	0.485562	1.25983	2.04285	0.244216
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0	0	0.107583	0.478033	0.357929	0.23553	0	0.521167	0.856909	0.332034	0.0704951	0	0.278187	0.363499	0.55636	0.528551	0	0	0	0	0	0.326401	0.816074	0.294882	0.343094	0.0315038	0.652076	0.670171	0.454228	1.52615	2.52744	0.893939	0.882417	1.66925	0.906504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.26193	1.5316	2.86775	3.2222	1.36807	2.58661	4.92259	3.33532	0.339192	2.069	8.42309	5.66438	5.47218	4.13802	1.74115	6.60281	20.5885	21.3347	7.04753	2.85481	0	1.1118	2.56507	3.17375	4.91026	6.82258	5.23896	4.56764	5.55838	3.28926	4.23731	4.25111	4.24481	3.61659	2.91204	3.05778	3.59109	3.16617	0.52509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.01698	0.123667	0.382595	0.560342	1.08582	0	0.228011	0.785585	0.385086	1.47519	1.15302	2.13576	2.1681	1.10181	2.72239	5.54642	9.09481	14.2664	10.8968	4.97509	0.627944	0	0.528926	5.49814	9.06211	4.18947	1.02033	0.412833	2.18979	1.91847	1.43435	1.7954	1.27746	0.204804	0.0038646	0.57969	0.800149	1.11678	0.796991
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	3.26493	3.71259	3.31276	2.48855	2.93236	4.61542	4.84174	2.94355	4.29284	5.33725	7.73639	13.4746	18.2835	21.7767	23.8711	32.4792	34.8432	22.6619	9.26583	3.33559	0.847211	0.381352	0.461871	2.56163	10.4213	10.0049	10.9227	12.7964	8.99646	7.96417	10.0471	12.2773	12.8264	10.5023	12.1406	11.3071	12.1574	13.6353	0.248017
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.732123	0.428311	0.188277	0.381611	1.10196	0.521349	1.21546	1.53281	0.740913	0.616961	1.92206	1.67903	0.715096	1.6995	2.34346	4.81352	5.39303	15.1271	13.9488	5.48016	0.947896	0	0.770159	2.87759	5.79412	4.51956	1.96535	1.8178	1.2519	1.39843	0.203268	0.936631	0.38496	0.571887	1.71414	0.536465	0.935012	1.73083	0.959338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0630281	0.159788	0.0905693	0.062752	0.0654024	0.0906708	0.1169	0.133345	0.0757453	0.0464075	0.103368	0.0839136	0.0501031	0.0835959	0.0944353	0.0648086	0.0840139	0.141543	0.0850463	0.0261255	0.001656	0	0.00325262	0.0403614	0.0726407	0.0460499	0.0913535	0.0941475	0.0545193	0.0204519	0.0731889	0.0712723	0.0567981	0.0690715	0.114782	0.123309	0.0758399	0.133718	0.671642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.40018	1.12992	0.674082	0.203392	1.03191	0.501821	1.39126	0.840391	1.62583	1.79957	0.178169	1.04377	2.64443	2.29252	2.73201	4.51823	3.99855	4.49298	3.61548	1.8857	0.22641	0	0.437085	3.23579	4.78847	3.36901	2.77655	1.86342	1.28533	2.26132	1.22048	1.3556	1.60207	1.97328	1.42241	0.489928	0.807746	0.659408	0.586777
