	chr6:168060171-168060250	chr6:168060251-168060320	chr6:168060321-168060470	chr6:168060471-168060560	chr6:168060561-168060620	chr6:168060621-168060770	chr6:168060771-168060920	chr6:168060921-168061070	chr6:168061071-168061220	chr6:168061221-168061370	chr6:168061371-168061520	chr6:168061521-168061670	chr6:168061671-168061820	chr6:168061821-168061970	chr6:168061971-168062120	chr6:168062121-168062270	chr6:168062271-168062420	chr6:168062421-168062570	chr6:168062571-168062720	chr6:168062721-168062870	chr6:168062871-168063020	chr6:168063021-168063170	chr6:168063171-168063320	chr6:168063321-168063470	chr6:168063471-168063620	chr6:168063621-168063770	chr6:168063771-168063920	chr6:168063921-168064070	chr6:168064071-168064220	chr6:168064221-168064370	chr6:168064371-168064520	chr6:168064521-168064670	chr6:168064671-168064820	chr6:168064821-168064970	chr6:168064971-168065120	chr6:168065121-168065239	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.239229	0.802973	1.276	2.48546	2.99635	2.31919	3.0379	2.39784	3.01441	3.96621	2.34685	1.1872	1.52074	1.92099	1.683	1.83705	1.64541	1.35089	1.52205	2.06914	1.48818	1.01269	0.82794	1.01965	0.876322	1.14066	0.927424	0.866211	0.410523	0.864371	1.27237	1.08916	1.62392	0.947723	0.564337	0.663005	0.393472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0.248425	0.286367	0.956399	1.1971	0.068498	0	0.672377	0.680106	0.428213	0.125391	0.660379	1.36178	0.491418	0.040222	0	0	0	0	0	0	0	0	0.018928	0.40765	0.0656982	0	0.0656982	0.985368	0.301431	0	0	0	0.808777
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0	0.566042	0.59237	0.0750335	0	0.635838	0.882299	0.198126	0	0	0.435656	0.213253	0.296185	0.532784	0.867206	0.550443	0.227392	0.184509	0.45415	0	0	0	0.738589	0.995269	0.406761	0.465998	0	0	0.362536	0.409054	0.379784	0	0	0	0.770642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.578516	0.662481	1.02107	2.73324	1.0776	0.754286	1.28956	1.51953	2.09055	2.15727	1.82539	1.14511	1.41018	1.89169	1.79996	1.34503	0.703768	1.29336	0.810913	1.8146	0.610964	0.0631955	0.701848	1.2252	0.720781	0.183191	0.770359	0.696299	0.597066	0.399072	1.04453	1.53336	2.44326	1.4523	1.29673	0.802357	0.521186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.680059	0.961974	2.53245	3.81759	2.92015	3.80241	4.57891	3.84385	3.32447	4.97875	5.87725	2.88379	2.33531	4.16925	4.17409	2.54732	1.02706	0.8992	0.654783	0.945659	1.5526	1.30361	0.54778	0.681618	1.18933	1.37999	0.891624	1.46584	1.65504	0.865331	1.97052	2.52638	1.85174	1.65953	1.81264	1.10504	0.279308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.442708	2.76408	4.65277	3.54094	3.48698	2.41933	2.71042	4.76783	4.58538	5.8404	2.63804	1.08493	1.38227	1.87767	2.37549	1.8099	3.87238	2.13753	1.97602	2.3174	1.28119	0.853306	0.396497	0.840432	1.68402	1.31855	2.39858	1.55887	1.99209	1.7293	1.75377	3.02364	2.87494	1.82768	2.00914	2.62347	0.89043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.f193a9be-90be-4e6b-adc3-81560fdb7706.fc.signal	0.894123	1.28353	2.01792	3.13364	2.99706	2.26408	2.28562	2.77135	2.31867	3.76352	3.57004	2.09286	1.66799	1.71613	2.28188	3.80168	1.55238	1.47831	1.70836	1.65464	0.648433	0.864008	0.778627	1.10906	0.549591	0.187027	0.625297	0.985388	1.26264	0.899007	0.460438	0.895342	1.44878	0.782436	1.05026	0.656925	0.2806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.d793ab3e-d7c6-45e4-8372-b368878f1961.fc.signal	0.0708691	0.951494	2.88307	2.81435	2.28636	2.28187	2.53532	1.74521	1.80169	2.50043	2.68445	1.83082	3.02879	2.99469	0.995502	1.15814	0.709552	0.974418	0.660916	1.57659	1.24518	2.02895	1.03175	0.954797	0.978566	0.0650923	1.1769	0.58158	0.170741	0.710307	1.06952	1.20098	1.45159	2.03392	1.009	1.51442	0.329832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.65d6531d-7428-4454-855d-d39b585d5301.fc.signal	0.962208	1.51905	2.22316	3.79564	3.34775	2.58223	3.1248	4.06638	3.81987	8.66567	6.58485	4.02162	3.01773	3.21224	3.67679	3.14722	1.97322	1.86392	2.62084	1.90293	1.55431	1.87852	1.1132	0.75991	1.51481	0.915523	1.03465	1.89052	1.30331	1.1969	1.32744	1.79922	2.31368	2.17372	2.0844	1.78948	0.316443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.b3d30ae7-78a7-458d-9ccf-f1436025286b.fc.signal	1.96858	4.44158	4.42829	1.65343	1.46381	2.50602	2.00481	2.75662	2.76608	3.1538	1.04713	0.404388	0.586313	1.42809	0.65982	1.3523	0.165492	0	0.435007	2.25176	1.42741	0.723435	1.4185	0.609955	0.945667	0.420822	0	0	0.68088	0.217503	1.31448	2.08851	0.13542	0.122491	0.368029	0.0828194	0.640898
