	chr14:35088570-35088719	chr14:35088720-35088869	chr14:35088870-35089019	chr14:35089020-35089169	chr14:35089170-35089319	chr14:35089320-35089469	chr14:35089470-35089619	chr14:35089620-35089769	chr14:35089770-35089919	chr14:35089920-35090009	chr14:35090010-35090069	chr14:35090070-35090159	chr14:35090160-35090219	chr14:35090220-35090369	chr14:35090370-35090519	chr14:35090520-35090669	chr14:35090670-35090819	chr14:35090820-35090969	chr14:35090970-35091119	chr14:35091120-35091269	chr14:35091270-35091419	chr14:35091420-35091569	chr14:35091570-35091719	chr14:35091720-35091869	chr14:35091870-35092019	chr14:35092020-35092169	chr14:35092170-35092319	chr14:35092320-35092469	chr14:35092470-35092619	chr14:35092620-35092769	chr14:35092770-35092919	chr14:35092920-35093069	chr14:35093070-35093219	chr14:35093220-35093369	chr14:35093370-35093519	chr14:35093520-35093669	chr14:35093670-35093707	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.740274	0.270124	0	0.527488	2.05365	0.979117	1.06775	1.32796	1.55566	0.240578	0	0	0	0	0	0	0.296096	0.808861	1.3252	1.3827	0.703521	1.66054	1.07347	0.719972	0.549695	0.161387	0.357431	0.411263	0.72739	0.350098	0.403014	0.130794	0.421937	0.516317	0.24613	0	0	0.567944
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.87907	1.31311	1.10581	1.92235	3.03496	2.88751	3.79982	1.84958	0.612874	1.016	2.47076	3.3799	2.40916	2.22167	3.50387	1.7059	0.177411	0.866894	1.99822	1.45296	2.61331	1.33768	1.0326	0.0709467	0.903183	1.39856	2.28798	0.920957	0.903791	0.947536	2.14078	1.31343	0.60481	2.10163	2.56141	0.847731	0	0.531034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.87774	1.37619	1.00178	1.60662	1.72062	1.89799	1.31416	0.484802	0.248014	0.685083	0.472491	0.681484	0.779319	0.853567	0.173236	0	1.05193	1.04611	0.758589	1.03821	0.411791	0.770668	0.732544	2.45445	1.0052	0.297123	0.940589	1.6538	1.70243	0.822378	0.679457	0.260506	0.481943	1.01015	0.456847	0.278339	1.28463	0.844123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.524367	1.19869	0.0867459	0	0	0	0.0964645	0.482203	0.0148411	0	0.143734	0.55636	0.505368	0.192897	0.988617	0.0055654	0	0.122421	0.849468	0.485911	0.322697	0	0	0.0129859	0.521135	0.229995	0.42285	0	0	0	0.100177	0.430293	0.482203	0.174345	0	0	0	0.645215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.8245	0.141779	0	0	2.01682	2.12209	1.69596	0.520094	0	1.28922	0.817243	0.45949	0.96805	2.53947	1.17184	0	0	0	1.0628	1.19848	1.11933	1.14195	0	0	0	0.12437	2.61497	1.24277	3.13493	1.10799	0	0	0	0	0	0	0	0.316384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.02748	0.816692	0.767932	1.34703	0.467384	0.575899	0.019323	0	0	0	0.150818	1.00064	1.15923	0.181628	0.483075	0.19323	0	0	0	0.038646	0.57969	0.057969	0	0	0	0	0	0	0	0	0.133083	0.249285	0	0	0.203466	0.214121	0	0.703143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.2969	2.16259	1.66539	0.721332	1.29888	2.89965	3.09771	0.96551	0.18754	1.11291	1.92881	2.49128	2.60574	2.37946	1.56784	1.38682	1.13915	0.445157	0.351532	0.630641	1.08533	1.1254	0.283836	0.737798	1.30893	0.720567	0.98014	1.41301	1.52428	1.56058	1.06038	0.122549	0.0875233	0.746549	0.332609	0.525181	0.700947	0.509972
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.09901	1.00295	0.428678	0.460972	2.46791	0.588484	0	0	0	0	0	0	0.582234	0.741063	0.398862	0.264592	0	0	0.170967	1.46911	0.525048	0.240897	0.576573	0.0750335	0	1.06458	0.730649	0	0	0	0	0	0	0	1.69212	0.868091	0.126411	0.74
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.211183	0.653048	0.191059	0.853335	1.3965	0.841442	0.474548	0.532353	0.406876	0.137479	0	0.0102082	0.0505825	0.338265	0.515359	0.0686514	0.160777	0.499958	1.06559	0.220388	0.400681	1.54842	0.937992	0.819879	0.777479	0.703331	0.643384	0.576098	0.92628	0.726032	0.526215	0.264954	0.298274	0.149945	0.149791	0.200167	0.476802	0.969854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.140112	0.505901	1.1338	0.716368	1.60773	1.96733	2.65779	3.42393	1.15223	0.738937	1.01505	0.642522	0.328383	0.750173	2.12102	0.537517	0.509568	1.26678	1.24288	2.98776	1.25569	1.05863	0.858887	2.26585	1.84779	0.890111	0.466196	1.15306	1.12099	1.14474	0.935475	0.959043	0.265557	1.00672	0.830729	0.898134	1.83257	0.587002
