	chr18:47867975-47868124	chr18:47868125-47868274	chr18:47868275-47868424	chr18:47868425-47868574	chr18:47868575-47868724	chr18:47868725-47868834	chr18:47868835-47868874	chr18:47868875-47869024	chr18:47869025-47869174	chr18:47869175-47869324	chr18:47869325-47869474	chr18:47869475-47869624	chr18:47869625-47869774	chr18:47869775-47869924	chr18:47869925-47870074	chr18:47870075-47870224	chr18:47870225-47870374	chr18:47870375-47870524	chr18:47870525-47870674	chr18:47870675-47870824	chr18:47870825-47870974	chr18:47870975-47871124	chr18:47871125-47871274	chr18:47871275-47871424	chr18:47871425-47871574	chr18:47871575-47871724	chr18:47871725-47871874	chr18:47871875-47872024	chr18:47872025-47872174	chr18:47872175-47872324	chr18:47872325-47872474	chr18:47872475-47872624	chr18:47872625-47872774	chr18:47872775-47872924	chr18:47872925-47873064	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.585411	0.732965	1.01072	1.26891	0.621548	0.403773	1.02031	1.68609	0.34724	0.455087	0.373256	0.662618	0.993807	0.658143	0.334513	0.253532	0.383116	2.78726	2.51507	1.16046	0.188334	0.20542	0.978229	1.28022	4.06728	3.48175	1.46505	1.36438	0.688063	0	0.0314602	1.63962	0.732763	0.891483	0.426327	0.563158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.43987	1.96719	3.93652	1.39223	0.285028	0.404042	0.507888	1.47903	2.21451	0.340623	0.582733	1.68408	2.05121	1.57852	0.582967	0.625977	0.962975	4.6446	1.58925	1.80097	1.57106	0.718063	1.63127	1.5192	1.34332	1.1183	0.294157	0.830809	0.518296	0.36829	0	0.111942	0.930291	0.567659	1.33228	0.547645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.40395	1.31572	0.793818	0.988442	0.0162933	0.497722	0.59136	0.71154	0.169664	0.967163	0.434213	0.594851	0.999143	0.927009	0.483465	0.637841	1.512	2.92895	1.24832	0.117195	0.397696	1.09299	0.839544	0.706849	2.26824	0.817395	0.407251	0.119059	0.416093	0.98163	0.216081	0.497904	2.01794	0.99758	0.305456	0.59204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	6.00641	1.78106	13.4659	21.9484	20.3726	11.9184	7.76289	2.7377	0	0.986718	1.7838	2.34702	3.03472	4.63155	3.15406	0.112814	0.1792	4.88037	5.9359	6.68477	3.202	0.501106	4.31417	1.83319	3.27013	1.98295	0.768462	1.01537	3.94538	1.32088	0.277369	5.34737	2.68176	1.776	1.97405	0.639385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.7007	5.65412	2.9328	2.89568	5.37019	1.53457	0	0	0	0	0.523365	1.68137	0.0710899	0	0	0	2.0319	6.90477	1.27901	0	0.437587	4.86678	3.81566	2.00901	3.1131	1.11591	0.0177411	3.71743	1.35422	0	0	0	0	0	0.930256	0.62177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.285822	0.783118	0.233988	0.306074	0	0	0.355258	0.659173	0.301005	0.292526	0.786603	0.663267	0.259097	0.150474	0.25559	0.382347	1.20949	1.81428	0.908941	0	0.640494	1.9887	0.991086	0.748755	0.691432	0.534933	0.213199	0	0	0	0	0	0.030758	0.7034	0.502502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.202579	0.344954	0.667313	0.509186	0.0558406	0.0472336	0.133394	0.173225	0.284424	0.287628	0.700385	0.556203	0.418106	0.2835	0.233434	0.374617	0.442364	1.0249	0.966204	2.45622	1.9886	1.86718	1.88503	1.57225	1.4258	1.81335	1.15456	1.43258	1.8018	1.32414	1.3452	1.70978	0.671417	0.833429	1.17816	0.524887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.527397	0.276056	0	0.205639	0.363666	0.55202	1.00194	1.03529	0.677649	0	0	0	0.943971	0.359415	0	0.300019	1.81343	1.62305	0.792282	0	0.0651311	1.48534	2.30475	1.29969	0.080144	0.478636	0.0333933	0.28043	0.43057	0.417323	0	0	0	0.176373	0.28869	0.50579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.180639	0.0308539	1.12755	1.06578	0.200595	0.205485	0.554851	1.30821	0.289613	0.480251	1.4934	0.416684	0.0789496	0	0	0.102544	0.325907	1.37539	1.10669	0.542827	0.250546	0.00635227	0.304989	0.827026	3.35087	1.51157	0.172489	0.0744453	1.32093	1.07852	0.545615	4.32861	6.22782	2.76985	1.32674	0.5526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.743795	1.38732	1.74584	1.17167	0.450509	1.18743	1.17135	1.0892	0.414676	0.0686217	0.349022	0.466413	0.713371	0.212473	0.277215	0.672578	0.386496	0.415995	1.13704	0.674757	0.650831	0.537919	0.946334	0.8126	1.48193	1.12643	0.494729	0.33336	1.22581	0.844608	0.674983	1.03819	0.594296	0.240423	0.961016	0.593513
