	chr14:91935830-91935979	chr14:91935980-91936129	chr14:91936130-91936279	chr14:91936280-91936429	chr14:91936430-91936579	chr14:91936580-91936729	chr14:91936730-91936879	chr14:91936880-91937029	chr14:91937030-91937179	chr14:91937180-91937329	chr14:91937330-91937479	chr14:91937480-91937629	chr14:91937630-91937779	chr14:91937780-91937929	chr14:91937930-91938079	chr14:91938080-91938229	chr14:91938230-91938379	chr14:91938380-91938529	chr14:91938530-91938679	chr14:91938680-91938829	chr14:91938830-91938979	chr14:91938980-91939129	chr14:91939130-91939279	chr14:91939280-91939429	chr14:91939430-91939579	chr14:91939580-91939729	chr14:91939730-91939879	chr14:91939880-91940029	chr14:91940030-91940179	chr14:91940180-91940329	chr14:91940330-91940479	chr14:91940480-91940629	chr14:91940630-91940779	chr14:91940780-91940929	chr14:91940930-91940952	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.1342	0.841304	0.34341	0.520057	0.415296	0.313455	0.859623	1.08976	1.30704	1.4614	0.779516	0.146578	0.480471	0.205405	0.697219	1.08589	0.493397	0.44759	1.15836	2.21263	2.69193	1.26664	2.80292	0.995199	1.23076	0.624436	0.358682	0.801576	1.22913	1.12059	0.903888	0.847844	0.373471	0.387237	0	0.614198
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.00632	1.32768	0.98786	0.627097	0.422998	0.788563	1.32883	1.41588	0.671256	0.944465	0.732043	1.3506	1.11928	0.674044	1.24085	1.38014	0.652393	0.397536	0.323093	1.93838	1.76801	1.44006	1.74644	1.10484	1.5812	2.34936	2.17972	0.920265	1.52322	1.00333	0.709851	0.929679	0.46106	1.57842	2.56074	0.411262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.334932	0.0300977	0.100728	0.29987	0.681648	0.151677	0.644372	0.484723	0.133245	0.415603	0.377452	0	0.553559	0.500856	0.395896	0.25037	0	0	0	0.140399	0.391687	0.0345986	0.498494	0.0352379	0	0.268936	0.912505	0.580197	0.0185513	0	0	0	0	0	0	0.433363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	2.52289	3.816	1.71913	1.50917	0.340959	0	0.167452	0.664473	0.476077	0.672589	0.118877	0	0	0	0	0	0	0	0.256417	0.180155	0	0.110285	0.720246	0.327087	0.385478	0.456711	0.00473173	0.379152	0.31919	0	0	0.0990806	0.268161	0	0	0.628399
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.527491	0.203665	0	0	0.0169216	0.367915	0.444379	0.267323	0	0	0.0710686	0.277645	0.0419689	0	0.0800284	0.300998	0.374301	0.150091	0	0.0509971	0.273191	0.160558	0.128451	0.716852	0.134053	0.291343	0.557143	0.689419	0.388781	0.462375	0.348732	0	0.0708321	0.196687	0.379553	0.522936
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	4.01669	2.45487	1.33793	0.973556	1.1717	0.259359	0	0.245816	0.133362	0	0.369038	0.148951	0	0.307193	0.536625	0.493271	0.161239	0	0	0.273204	0.120875	0.298023	0.409575	0	0.129566	0.329962	0	0.341804	0.132219	0	0	0	0	0.160671	0.518536	0.611504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.04906	0.429488	0.284813	0.490433	0.818793	0.0736244	0.203265	0.431804	0.171626	0.235211	0.0295627	0.222358	0.387511	0.287893	0.184827	0.599406	0.370339	0.220938	0.238581	0.197673	0.241287	0.167758	0.104192	0.228537	0.110648	0.0281305	0.17649	0.271538	0.433758	0.195205	0.412819	0.331292	0.18204	0.192004	0.218525	0.480687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.868864	0	0.299751	1.39643	0.305853	0.101513	1.30168	0.498087	0.413853	0.64721	0.487454	0.096446	0.69492	0.430984	0.546435	0.406459	0.212188	0.117102	0.143809	1.308	0.529255	0.00571327	0.373736	0.454312	0.342887	0.533558	0.778354	0.355631	0.598447	0.609544	1.28043	0.534178	0.215934	0.349815	0.316639	0.682609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.330993	0.738639	0.205133	0.627303	0.469908	0.202225	0.673511	0.117808	0.490672	0.220447	0.203817	1.30832	0.582373	0.0552265	0.993258	0.315323	0.165741	0.298394	0	0.106653	0.886874	0.630079	0.989658	0.157819	0.178576	0.0685885	0.301475	0.820255	0.0795032	0.184587	0.702338	0.51731	0.064923	0.320585	0.415773	0.678049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.723975	0.249708	0.688699	1.14051	0.371121	0	0.0796343	0.608824	0.8382	0.684026	0.325179	0.229659	1.11897	0.935343	0.142142	0.856426	0.797854	0.24518	0.533382	0.67701	0.473205	0.115172	0.0611739	1.02257	1.30112	0.542212	0.291446	0.515682	0.583651	0.103211	0.133181	0.476473	0.777995	1.42277	1.43139	0.478632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.1085	0.626785	0.589474	1.38701	1.66027	0.32715	0.539944	0.446636	0.791312	1.52861	1.08374	1.01227	1.25534	0.111567	0.748462	1.59155	0.979082	0.598605	0.921459	1.66673	0.744282	0.739303	0.838186	0.916878	0.811284	0.224509	0.475863	0.132997	0.498423	0.0785766	0.824661	1.14476	0.619775	0.144863	0.223231	0.585492
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.203389	0.270638	0.538136	0.512492	0.24487	0.0789547	0.200174	0.309443	0.561333	0.551172	0.159325	0.209132	0.322201	0.153994	0	0	0.1007	0.27609	0.440649	0.542229	0.353574	0.0949849	0.0290124	0.230993	0.418854	0.718312	0.409481	0.111962	0.154218	0.345897	0.597505	0.859078	0.39426	0.339379	0.106849	0.525057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	0.864314	0.179415	0.183229	0.485068	1.57026	0.277781	0.0416683	0.31371	0.342603	0.0917928	0.0374397	0.456176	0.331425	0.363203	0.0344217	0	0.68407	0.790635	0.793597	0.698059	0.87261	0.093482	0.311002	0.8391	0	0	0.272884	0.404672	0	0	0	0	0	0	0	0.672678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	1.55257	0.318686	0.451523	0.873678	0.694448	0.0862227	0.302513	1.85148	2.20587	2.05411	1.49119	0.848393	0.983576	0.229042	0.15683	0.510088	0.507847	0.650684	0.922324	1.91194	1.55726	0.200102	0.102444	0.4703	1.20362	1.41341	0.594196	0.703492	1.62084	0.763336	0.480669	0.481465	0.547504	1.64445	1.65853	0.480573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.229511	0.0798345	0	0.134051	0.576998	1.05638	0.724196	0.343901	0.597921	0.591364	0.494331	0.344669	0.0142724	0.796583	0.811564	0.523636	0.10174	0	0	0	0.369837	0.239573	0	0	0	0.241103	1.05237	0.0207252	0	0.179776	0.30439	0.464878	1.29798	0.614657	0.737216	0.860281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.360651	0.871043	0.268525	1.24659	0.258234	0.550802	0.862581	1.57013	1.14523	0.304769	0.065586	0.642751	1.31173	0.14429	0	0.283939	0.761956	0.312366	0	0.0636388	0.327489	0.0166508	1.37056	0.460766	0.62089	0.100566	0.104939	0.983801	2.21246	2.31521	1.05376	1.07557	1.12815	1.02384	1.07756	0.87395
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	1.07858	0.0785701	0.503038	0.59027	0.208627	0	0.475631	0.7902	0.208635	0.183809	0.452851	0	0	0	0	0.297376	0.848896	0.793371	0.985507	1.02681	0.184751	0	0	0	0	0.898751	0.605389	0.377517	1.10946	0.234843	0	0	0	0.096595	0.57957	0.561644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	1.68233	2.34407	2.59976	1.59935	1.03965	0.309542	0.626993	0.118941	0.426874	0.542847	0.140863	0.395302	1.15857	0.305059	0	0.133469	0.771645	0.495619	0.372887	0.315095	0.181656	0.265756	0.730461	0.427905	0.493683	1.0976	0.49522	0.037004	0.505807	1.11258	0.386937	0.90845	0.279456	1.22337	1.21419	0.509485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.486604	0.365286	0.476064	1.29249	0.541536	0	0.507248	0.362105	0.259931	0.538337	0.263045	0.719386	0.622274	0.329343	0.560435	0.0241133	0.952137	1.15116	1.7135	0.768252	0.63248	0.206591	1.29169	0.544941	0.346093	0.0906961	0.228051	0.23496	0.55901	0.363278	0.0103232	0.656775	0.14149	0.26516	0	0.592063
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.936763	0.448371	0.509895	0.54592	0.690552	0.107125	0.0908421	2.52029	1.44985	0.274116	0.639612	1.03851	0.638325	0.504112	0.489939	0.816318	0.469909	0.855796	1.06497	1.67795	0.672456	0.454099	1.33139	0.805252	0.974875	0.695979	0.591999	0.265499	0.629489	0.695014	0.52665	0.642388	0.424114	0.293028	0.608797	0.617908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.610388	0.0148935	0.298596	0.584583	0.367013	0	0.367991	1.02781	0.72634	0.438996	0.0395885	0.005808	0.619316	0.155333	0	0.382999	0.381914	0.295579	0.104669	0.82665	0.192843	0	0.237418	0.864568	0.883601	0.77732	0.177154	0.185372	0.328326	0.0275805	0.0576444	0.508098	0.107819	0.31829	0.283341	0.518797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	1.40756	1.7986	0.712805	0.573496	0.144088	0.578904	0.243325	0.421914	1.54707	2.38775	0.913673	0.368175	0	0	0.341434	0.498083	0.606397	0.960592	1.67158	0.826072	0.998336	0.373137	0.611215	0.891493	0.414441	0.687627	0.913176	0.457422	0.315771	0.491571	0.0575095	0.26952	0.143086	0.0384951	0.270493	0.586207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	1.36015	0.132342	0.0557852	0.535849	0.684796	0.0900957	0.354814	0.207932	0.930236	0.188389	0.386527	0.923547	1.44636	0	0	0.368426	0.0925433	0	0.678792	3.49718	2.26391	0	0	0	0	0.527082	1.11014	1.46834	0.662669	0.284525	1.71851	0.648978	0	1.11081	0.124483	0.943239
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bdafba4d-384d-4886-a6c9-d1ddd966b153.fc.signal	0.247509	0	0.16946	0.171466	0.830704	0.880189	0.667895	0.394396	0.7773	0.236729	0.0029448	0.424917	0.983193	0.364734	0.364248	0.26612	1.01348	1.75634	0.575896	0.0131643	0.252229	0.593277	0.706298	0.203179	0	0	0	0	0.258432	0.960005	0.314147	0.805568	0.135762	0.0986785	0.270223	0.561753
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.a8b62515-f113-4847-973f-317b45173002.fc.signal	0.226958	0.772377	0.611202	0.604739	0.972333	0.0778366	0.44884	0.05201	0	0	0	0	0	0.442256	2.07706	1.34047	0.255838	0.765538	1.51036	0.459545	0.272331	0.406636	0.525833	0.149978	0	0	0	0.154578	0.571004	0.104378	0.388963	0.425372	0.473696	0.526441	0	0.390698
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0.109732	0.312712	0.5558	0.516721	0.467293	0.644354	0.322627	0.418099	0.0428613	0.229708	0	0.0735469	0.345129	0.38794	0.18278	0.262069	0.0596815	0.47612	0.177018	0.33855	0.386921	0.0241511	0.544966	0.0157567	0	0	0.0469622	0.142977	0.142516	0	0	0.488419	0.107712	0.243997	0	0.47364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	0.877952	0.85154	0.24577	0.492671	0.640453	0.473559	1.09597	1.99071	0.450716	0.383167	0.982318	0.390617	0.575395	0.0771803	0.12477	0.616376	0.143313	0.0234066	1.10922	1.91867	1.17487	1.245	0.339997	0	0.318566	0.121354	0.322478	0.295698	0.642209	0.358746	0.836275	0.481069	0.831122	0.851251	0.56648	0.340777
