	chr22:19974206-19974355	chr22:19974356-19974505	chr22:19974506-19974655	chr22:19974656-19974755	chr22:19974756-19974805	chr22:19974806-19974955	chr22:19974956-19975105	chr22:19975106-19975255	chr22:19975256-19975405	chr22:19975406-19975555	chr22:19975556-19975705	chr22:19975706-19975855	chr22:19975856-19976005	chr22:19976006-19976155	chr22:19976156-19976305	chr22:19976306-19976455	chr22:19976456-19976605	chr22:19976606-19976755	chr22:19976756-19976905	chr22:19976906-19977055	chr22:19977056-19977205	chr22:19977206-19977355	chr22:19977356-19977505	chr22:19977506-19977655	chr22:19977656-19977805	chr22:19977806-19977955	chr22:19977956-19978105	chr22:19978106-19978255	chr22:19978256-19978405	chr22:19978406-19978555	chr22:19978556-19978705	chr22:19978706-19978855	chr22:19978856-19979005	chr22:19979006-19979155	chr22:19979156-19979223	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.393169	0.439535	0.531327	0	0.28564	1.41147	1.27049	0	1.03124	1.86217	1.50603	1.68967	2.73577	0.0778976	0.52484	0.120558	1.01265	1.17777	1.53198	1.8659	0.29492	0.181753	1.13872	0.454347	0	0.064926	1.42629	0.333839	0.56008	0.582333	0	0.144661	0.776094	0.699585	0.564365
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.702027	0.474628	1.04178	0.540403	0.068641	1.22417	2.73765	2.57075	1.75239	2.47163	2.52603	0.50164	0.327659	1.09149	0.130123	0.0888858	0.57969	0.0077292	0.525545	1.95529	0.89344	0	0.0038646	1.12059	0.463728	0.726507	0.985368	0.757406	0	0	0	0.069796	0.515137	0.91196	0.443292	0.776316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.90238	1.09113	1.59018	1.48488	1.24001	2.19219	1.91059	2.16046	1.57286	2.44059	2.44372	1.24293	2.14876	2.3587	2.12761	2.54614	1.94683	1.41116	0.745493	0.899171	1.33334	0.876509	1.58765	2.22706	2.39327	1.63823	0.96526	0.608713	0.742259	1.04963	1.13335	0.23263	0.65498	0.778739	0.108927	0.514563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.95173	0.953199	0.395807	0	0	0.565605	2.56452	5.00237	4.86145	2.90895	2.49687	1.91804	2.64256	0.866554	0.919949	2.34337	0.442648	0.46219	0.617199	0.00890453	0.293861	0.669984	0.469947	0.348646	0	0.371219	0.785005	0.120216	0	0	0.371219	0.224323	0	0	0	0.49692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.207545	0.116966	0.265171	0.247476	0.258284	0.396037	0.580503	0.471603	0.393748	0.311401	0.261958	0.325535	0.271529	0.191455	0.213159	0.196279	0.189918	0.223589	0.183946	0.169306	0.142365	0.0913926	0.0786837	0.186341	0.151475	0.121627	0.0854541	0.0943338	0.171211	0.14527	0.139122	0.0725669	0.0837807	0.0789592	0.0682104	0.946588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0	2.10117	1.9811	0	0	0.848989	2.1252	4.03422	2.91483	2.42538	1.47342	3.06574	2.12018	1.6048	1.69371	1.68091	1.4648	0.576314	0	0	0	1.47681	2.36807	0.156085	0.0480261	3.25391	0.780443	2.70153	5.40311	5.3311	4.93486	3.33918	2.20925	0	0	0.466019
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.59258	2.02411	1.74679	2.42469	3.91784	2.50761	1.73731	2.0478	3.01961	1.86291	3.41064	1.75627	2.24452	2.44835	1.89848	1.91746	1.79656	1.80843	1.46697	0.924397	0.81156	0.985994	0.798764	1.01682	1.93404	2.13552	2.03359	2.96508	2.59295	2.52899	1.1851	0.597306	0.205452	0.329402	0.345015	0.22973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.634148	2.07911	0.767893	1.05299	1.05096	3.20897	2.722	1.20426	2.97656	4.11799	4.60577	1.49881	1.76093	1.25783	0.691809	0	0	0.628917	2.02145	0.583995	0	0	0	0	0.860924	0.720718	0.397944	2.38884	3.45747	0.152737	0.997252	1.88643	0.0179691	0	0	0.325726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	1.63119	1.25214	1.24752	1.42334	1.34088	1.11345	1.0767	1.91269	1.93067	1.67498	1.40085	2.23327	1.59941	0.988011	0.530333	0.782931	1.4513	0.342148	0.778948	1.40045	1.45189	0.921077	0.765978	0.960781	1.90495	0.97552	0.263036	1.58793	1.84942	1.24864	0.198643	0.466402	0.511654	1.53021	1.3019	0.557971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.178408	0.229584	0.37152	0.22508	0.22179	0.37972	0.495286	0.956939	1.85389	1.31936	0.670005	0.681248	0.856329	1.25382	1.33267	0.982215	0.330092	0.117489	0.279512	1.19719	1.28482	0.797397	0.423477	0.401297	0.500315	0.415186	0.8318	1.19932	1.27705	0.811986	0.573528	0.40029	0.258684	0.753462	1.1892	0.429285
