	chr11:93700276-93700425	chr11:93700426-93700575	chr11:93700576-93700725	chr11:93700726-93700875	chr11:93700876-93701025	chr11:93701026-93701175	chr11:93701176-93701325	chr11:93701326-93701385	chr11:93701386-93701475	chr11:93701476-93701625	chr11:93701626-93701775	chr11:93701776-93701925	chr11:93701926-93702075	chr11:93702076-93702225	chr11:93702226-93702375	chr11:93702376-93702525	chr11:93702526-93702675	chr11:93702676-93702825	chr11:93702826-93702975	chr11:93702976-93703125	chr11:93703126-93703275	chr11:93703276-93703425	chr11:93703426-93703575	chr11:93703576-93703725	chr11:93703726-93703875	chr11:93703876-93704025	chr11:93704026-93704175	chr11:93704176-93704325	chr11:93704326-93704475	chr11:93704476-93704625	chr11:93704626-93704775	chr11:93704776-93704925	chr11:93704926-93705075	chr11:93705076-93705225	chr11:93705226-93705375	chr11:93705376-93705419	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0	0	0	0.0166554	1.10031	0.71042	1.19851	0.458751	0	0.0436397	0.62525	0.0798675	0.299934	0.675667	0.00140093	0.186867	1.10958	0.464227	0	0.161002	0.135094	0.188761	0.962447	0.329453	0	0	0	0.192462	0.769947	0.814259	0.641397	0.582012	0.205417	0.460799	0.129542	0	0.605578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.496645	1.29734	2.00566	0.959778	3.75817	3.55506	0.751761	1.24745	1.86442	1.23915	0.318524	2.88125	1.99022	0.392074	0.726349	0.60356	1.56455	1.65416	2.47061	0.926144	0.217235	2.02837	0.488232	1.2351	0.157251	0	0	0.016096	0.595274	0.306852	0.576816	0.344057	0.774929	0.931649	0.0364843	0.0409309	0.600509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.283997	0.640045	0.612401	0.494967	0.372093	0.457065	1.18198	1.2217	1.00141	1.27733	1.62157	1.68784	0.326475	0.515741	0.535321	0.43362	0.347389	0.605588	1.33354	1.21139	1.39482	0.48056	0.149423	0.377953	0.0351584	1.06367	0.988797	0.491987	0.523771	0.131714	0.738902	0.191632	0.120217	0.54767	0.684082	1.01174	0.596288
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0.0482335	0.632658	1.01077	0.668062	0	0	0	0	0.0241143	1.0628	0.100152	0.0111308	1.13275	1.62836	1.08663	0.304529	0	0.408	0.184287	0	0	0	0.155814	0.437703	0	0.919985	1.78769	2.34277	1.75952	0.236128	0	0	0	0.574522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	1.08475	0.985882	0	0	0	0	0	0	0	0	1.30956	0.773899	0	0	2.27535	3.93096	0.706296	2.51044	0.0448803	1.06359	2.90147	0.0215204	0	0	0	0	0	0.773136	1.22075	1.40754	1.77053	1.4528	2.16949	0.877431	2.17382	0.587662
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.527869	0.501561	0.229316	0.629443	0.688088	0.403494	0.157737	0.298704	0.309692	0	0.0670642	0.478466	0.0127741	0	0	0	0.0619525	0.323789	0.347496	0.195	0.400795	0	0.219871	0.425789	0	0.409648	0.266657	0	0	0	0.255851	0.556864	0.296255	0.540757	0.36493	0.614931	0.53152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.573389	0.57335	0.632076	0.748616	0.350608	0.122751	0.124025	0.310874	0.4438	0.334045	0.00203893	0.12686	0.28615	0.54596	0.581728	0.120115	0.399023	0.230649	0.0965885	0.256841	0.254708	0.344953	0.46923	0.53923	0.218263	0.270939	0.533568	0.602724	0.620056	0.283324	0.28963	0.173798	0.174769	0.262512	0.69666	0.544462	0.545455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.209823	0.274446	0	0.315457	0.0690101	0	0	0	0	0	0	0	0.431828	0.159929	0.441947	0.449736	0	0	0	0.414659	0.789883	0.0987283	0.244849	1.00715	0.0513387	0	0	0.442334	0.707822	0.315931	0.722729	0.40499	0.256679	0	0	0.520455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0916552	0.283251	0.880616	0.166132	0.940521	1.38264	2.63203	1.85203	0.746904	0.550763	0.535329	0.376257	0.738975	0.348117	0.184851	0.331585	0.359297	0.563966	0.907314	0.20897	0.170937	0.0926821	0.0123071	0	0.0881602	0.157344	0.187569	0.177507	1.23578	1.38353	0.444829	0.58281	0.242413	0	0	0	0.537736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.550215	0.428836	1.03498	1.47101	0.985847	0.83383	0.704898	0.956182	0.739637	0.414694	1.17553	1.5524	1.30259	0.71072	0.369891	0.772032	0.51871	1.01962	1.26653	1.55063	0.357259	1.05235	0.735244	0.517664	0.725761	2.05314	2.02085	0.832215	0.701861	0.747786	0.64178	0.587833	0.142486	0.208936	0.44847	0.592135	0.740053
