	chr1:28735158-28735307	chr1:28735308-28735457	chr1:28735458-28735607	chr1:28735608-28735757	chr1:28735758-28735907	chr1:28735908-28736057	chr1:28736058-28736207	chr1:28736208-28736357	chr1:28736358-28736507	chr1:28736508-28736657	chr1:28736658-28736727	chr1:28736728-28736807	chr1:28736808-28736907	chr1:28736908-28736957	chr1:28736958-28737017	chr1:28737018-28737107	chr1:28737108-28737257	chr1:28737258-28737407	chr1:28737408-28737557	chr1:28737558-28737707	chr1:28737708-28737857	chr1:28737858-28738007	chr1:28738008-28738157	chr1:28738158-28738307	chr1:28738308-28738457	chr1:28738458-28738607	chr1:28738608-28738757	chr1:28738758-28738907	chr1:28738908-28739057	chr1:28739058-28739207	chr1:28739208-28739357	chr1:28739358-28739507	chr1:28739508-28739657	chr1:28739658-28739807	chr1:28739808-28739957	chr1:28739958-28740107	chr1:28740108-28740182	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.19407	2.06449	0.943953	0.471472	0.968266	1.54204	2.78498	3.51639	3.68899	2.5622	2.16409	1.30104	1.39717	2.95196	4.07709	5.44363	6.74674	5.05785	6.75872	3.14009	1.52663	2.19697	3.3675	2.29475	1.75478	2.16274	2.11769	1.01288	0.730237	0.761559	0.401802	0.824182	0.945131	1.38762	0.993643	1.11609	0.498669	0.442803
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0	0	0.232319	3.06172	1.58401	2.00964	2.51933	16.7949	26.2953	37.083	24.5015	8.19505	4.28083	16.5036	44.5665	75.447	93.7347	79.1683	51.4487	44.0496	36.8888	23.5791	10.2049	7.44174	7.50262	9.15892	2.28014	1.07909	2.25521	1.86382	1.3621	1.31335	1.19696	2.7245	2.70451	3.15071	0.213542	0.515212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.08408	0.364666	0.545992	0.316634	0.722997	0.261598	2.67704	5.34935	10.0152	8.33921	5.47555	4.93322	6.97459	12.4239	16.384	17.5967	18.1104	17.9522	11.2876	11.7059	8.06403	8.79659	4.70978	5.19161	6.21854	4.99626	2.27976	1.27315	1.78358	1.55602	1.83859	2.25756	1.06403	0.567627	0.484361	0.608428	0.292965	0.807314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0.43955	0.902666	1.97961	6.86038	9.18106	11.3307	17.5901	40.9935	27.5567	6.30795	0.371842	5.08017	26.7781	45.7446	18.8927	17.3118	15.4413	6.77618	1.80374	6.1667	10.1051	6.73092	1.65071	0.352366	0.0964669	0.408436	1.27211	1.08874	0	0.00742053	1.02512	1.54687	3.72783	6.84746	5.42759	0.829712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.12437	1.69596	0.44095	0	0.607827	2.61769	3.43327	5.90182	5.87921	9.65548	17.2742	13.8218	6.41061	4.10897	11.1146	21.0197	33.8394	35.7333	23.0273	12.4371	12.914	20.948	12.3653	3.66762	6.90071	8.7759	2.18842	6.97729	10.673	0.339185	0	1.66204	1.70725	3.07524	1.35673	3.39179	1.67334	0.315542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.482984	0.673703	1.61957	2.0901	4.29992	8.72064	15.322	24.2493	25.1179	21.7545	7.18475	1.93158	3.403	11.0757	27.6851	26.6123	18.3477	27.5858	22.0272	15.5158	19.7462	12.8314	12.4156	7.03961	3.92691	1.2745	0.956354	1.85114	1.51804	1.08357	0.475569	0.344697	1.00066	0.982829	1.15535	1.51933	0.53069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.375346	0.873112	1.58274	1.9378	1.58879	3.6849	5.91436	9.08016	12.8496	16.1673	9.36911	5.01593	6.68143	15.5366	26.4576	39.1577	40.9646	47.5358	43.4294	25.0859	11.7719	9.89499	9.5115	6.62255	3.99711	1.87428	2.1567	2.24091	2.62027	2.69394	1.07711	1.17253	2.33676	1.84094	2.75678	2.16064	1.79352	0.670427
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.404994	1.28917	2.82193	2.68084	3.75269	15.4965	33.8435	41.0209	49.2066	29.723	7.18335	2.51111	8.2016	24.737	43.7496	31.938	37.5275	38.6373	30.7792	20.2161	22.5747	15.4945	9.83855	1.91984	3.39631	2.56352	2.62245	1.76114	1.74779	0.477308	0.730556	0.537016	0.0614385	0.559692	0.479628	0.0667833	0.529544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.264587	0.0377282	0.27978	1.26176	1.20858	0.837447	1.09899	2.28884	1.99608	1.5183	0.977351	0.668499	0.56238	0.858842	1.26334	1.72158	1.8636	2.42503	2.84694	2.02138	1.45995	2.24469	2.3903	1.1244	0.752749	0.579581	0.960067	0.742714	0.170776	0.203306	0.0671561	0.348494	0.384193	0.215528	0.0753691	0	0	0.729093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.65407	2.27174	2.69045	1.4209	0.449258	1.19627	1.4484	0.937219	8.5138	18.1649	13.1531	4.22331	1.83743	5.02453	10.594	17.6517	15.5577	14.7262	13.7774	9.50268	8.29859	2.87559	3.60738	2.14538	3.28389	2.96961	0.190039	1.0883	0.32456	0.683875	1.2267	0.919062	0.744182	0.868996	0.436674	0.72379	1.15638	0.515899
