	chr17:75618136-75618285	chr17:75618286-75618435	chr17:75618436-75618585	chr17:75618586-75618735	chr17:75618736-75618885	chr17:75618886-75619035	chr17:75619036-75619185	chr17:75619186-75619335	chr17:75619336-75619485	chr17:75619486-75619635	chr17:75619636-75619785	chr17:75619786-75619935	chr17:75619936-75620085	chr17:75620086-75620235	chr17:75620236-75620385	chr17:75620386-75620535	chr17:75620536-75620685	chr17:75620686-75620835	chr17:75620836-75620985	chr17:75620986-75621135	chr17:75621136-75621285	chr17:75621286-75621435	chr17:75621436-75621585	chr17:75621586-75621735	chr17:75621736-75621885	chr17:75621886-75622035	chr17:75622036-75622185	chr17:75622186-75622335	chr17:75622336-75622485	chr17:75622486-75622635	chr17:75622636-75622785	chr17:75622786-75622935	chr17:75622936-75623085	chr17:75623086-75623235	chr17:75623236-75623385	chr17:75623386-75623531	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.61109	2.31693	1.32188	1.9747	1.52188	1.78857	2.49467	1.96318	2.30395	1.6833	1.26065	0.983236	0.98444	1.45883	1.33789	0.860606	1.45901	0.819754	0.96631	0.988765	1.18007	3.0559	0.950291	0.930015	1.84308	1.55027	1.29808	1.22221	1.00718	1.14906	1.61785	1.26116	0.70076	0.586476	0.309872	0.511594	0.458949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.955207	0.116842	0.2003	0.393172	0	0	0.446948	0.174341	0.530405	0.330145	0.298607	0	0	0	0	0	0	0	0	0.00371027	0.461809	0.365375	0.968193	0.574933	0	0.532259	0.304187	2.47054	0.847608	0.200294	0.395021	0.69738	0.487803	0.461817	0.725193	0.489682	0.843229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	6.7111	3.13176	1.27762	3.93797	4.39036	0.10765	0	0	1.64343	2.48851	1.13774	9.00337	8.69113	4.47157	0.0360847	1.68629	1.90535	1.54076	0.669181	0.0437624	4.73069	5.29042	1.91234	4.41522	9.56788	6.47845	5.70961	6.08055	5.54935	0	0	1.20978	2.97444	3.14842	1.84967	2.41648	0.593796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	2.94731	3.01586	1.23129	1.51426	0.911006	3.60499	3.87265	2.23916	1.65775	2.33454	2.21725	3.04018	0.955815	0.432083	0.543256	1.25671	0.762217	0.920031	1.355	0.857765	1.14858	0.948911	0.862491	1.89026	1.46489	1.0949	0.641464	1.23557	0.656855	0.444386	0.36468	0.896254	0.678449	0.371249	0.733375	1.27056	0.6922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.4797	0.380923	0.132528	0.79655	0.594224	0.65811	1.13918	1.36174	0.994557	0.329873	0.919086	0.440866	0.607769	0.471878	0.615106	0.916948	1.05372	0.649754	1.36127	1.54058	0.850321	0.990351	1.54431	1.14793	0.744926	0.861608	0.783219	0.557685	1.43142	2.02947	1.86915	1.43555	0.538903	0.0473684	0.325769	0.65607	0.638225
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	10.2692	4.98187	0.47745	2.33889	4.76152	3.96415	4.12135	5.5823	4.49205	2.16476	4.56144	7.61919	2.86813	1.50568	1.55778	1.93055	2.21727	1.51514	1.06393	1.46548	2.56213	1.0422	0.995708	0.729088	1.2186	1.29576	1.78931	1.30806	2.62593	1.20639	1.11327	1.0374	0.696413	0.476885	0.328597	0.639984	0.671445
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.342927	0.161814	0.363774	1.47886	1.06757	2.3727	1.41351	0.677041	0.228618	1.06902	0.475079	0.371133	1.22941	1.69414	0.657741	1.22937	0.884922	0.436461	0	0.717143	1.24722	0.170736	0.807746	0.430522	0.573108	0.0920411	0.12767	0.488442	0.736467	0.908694	0.786953	0.485518	0.378581	0.782509	0.761719	0.933585	0.783784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.522867	0.606358	0.0908152	1.00172	1.01876	1.46798	0.579728	0.90428	0.736023	0.493445	0.974614	0.871495	1.80432	1.46801	0.74628	0.910768	0.353489	1.31093	1.89513	2.17006	1.35506	2.02523	1.32072	2.25109	2.89425	1.97616	2.62177	2.09646	2.15289	0.451688	1.84934	1.1779	0.871493	0.589199	0.412417	1.70973	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	3.22314	2.75492	1.25058	1.44865	1.35494	3.30265	2.28332	1.82586	1.36749	1.6153	1.91153	1.25278	0.930799	1.20667	1.45621	1.4556	1.2562	1.77942	1.56953	1.14772	1.23437	1.12867	0.73594	1.01107	0.485899	0.515601	0.549433	0.848548	2.14129	0.976811	1.06162	0.799969	1.14437	0.833984	1.08614	0.350421	0.541626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0	0.932045	1.26563	0.515218	0.549943	0.529437	0.642671	0.494073	0	0.0672503	0.904153	0.11616	0	0.128387	0.91705	0.055023	0	0	0.407569	0.900923	0.281229	0.8498	1.79138	1.51019	0	0.421843	0.678617	0	0	1.30256	2.30168	1.73174	0.0855913	0	0	0	0.725664
