	chr3:46900401-46900550	chr3:46900551-46900700	chr3:46900701-46900850	chr3:46900851-46901000	chr3:46901001-46901150	chr3:46901151-46901300	chr3:46901301-46901450	chr3:46901451-46901600	chr3:46901601-46901750	chr3:46901751-46901900	chr3:46901901-46902050	chr3:46902051-46902200	chr3:46902201-46902350	chr3:46902351-46902500	chr3:46902501-46902650	chr3:46902651-46902800	chr3:46902801-46902950	chr3:46902951-46903100	chr3:46903101-46903250	chr3:46903251-46903400	chr3:46903401-46903550	chr3:46903551-46903700	chr3:46903701-46903850	chr3:46903851-46904000	chr3:46904001-46904150	chr3:46904151-46904300	chr3:46904301-46904450	chr3:46904451-46904600	chr3:46904601-46904750	chr3:46904751-46904900	chr3:46904901-46905050	chr3:46905051-46905200	chr3:46905201-46905350	chr3:46905351-46905451	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.57319	0.560967	0.465785	1.20291	0.987137	0.858766	0.89015	0.375847	0.561577	0.242494	0.647313	0.625269	0.552049	0.489284	0.627908	0.337908	0.547829	0.852155	0.845115	0.574411	1.13475	1.88589	1.45962	0.989386	2.3705	1.60405	1.88242	1.58354	1.41654	0.746856	1.17613	0.967911	0.907225	0.701297	0.131841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0	0	0.431954	0.1597	0.127532	0.548773	0	0	0	0.10048	0.575825	0	0.561122	1.05506	0.0828053	0	0.09464	0.48432	0.12022	0.471725	0	0	0	0	0	0	0	0	0	0.0998853	0.400362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.367269	0	0	0	0	0.278832	0.148207	0	0.457535	0.677291	0	0.306784	0.335676	0	0	0	0.27381	0.350567	0.187221	0.0854837	0	0	0.0690101	0.890788	0.118474	0	0	0	0	0	0	0	0	0.561247	0.229363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.263681	0.288882	0.212446	0.244079	0.0779621	0.108556	0.170143	0.130584	0.0926429	0.0946364	0.0958785	0.0481242	0.0943021	0.0512644	0.0643425	0.0510945	0.0358805	0.0912143	0.0779477	0.15596	0.158304	0.123647	0.0350881	0.0827303	0.107111	0.184827	0.224825	0.148417	0.0875843	0.135067	0.180687	0.15148	0.105296	0.0826561	0.198582
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	1.43422	0.66251	0.473349	0.990135	1.1352	0.734723	0.847723	1.2308	0.809412	0.652089	0.957301	0.675464	0.333178	0.542584	0.680057	0.513848	0.575572	0.875547	1.2183	1.4333	1.48559	1.50988	1.00438	0.972887	1.13878	1.56981	1.24066	0.986633	1.19402	1.23024	1.31398	1.34033	1.26175	1.08921	0.377953
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	1.72986	0.825613	0.568142	1.5299	0.856273	1.10198	1.57696	0.610475	0.548744	0.946635	0.697405	1.00347	0.887893	2.30152	0.735109	2.22808	1.40558	1.9293	1.52161	2.2059	1.90857	0.657157	0.548398	1.86081	0.993483	2.80134	3.88412	1.69306	1.2984	1.61064	1.88247	1.76428	1.62486	2.43953	0.701754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	3.06702	1.5633	2.22166	0.904045	1.64197	2.10949	2.15586	0.812168	0.185462	1.90862	2.28261	0.860519	0.755154	0.333311	0.223849	0.190628	0.60576	0.500903	0.795663	0.274196	0.912754	0.933687	0.271809	0.622	0.493961	0.425616	0.212509	0.498424	0.7197	0.0453068	0	1.44108	1.78057	0.114762	0.462687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.385984	0.755937	0.938726	0.115504	0	0	0	0	0	0.01682	0.76491	1.07779	0.649392	0.160351	0.264635	0.116619	0.026912	0.774986	0.505825	0.443014	0.333067	1.37392	1.08004	1.43783	0.811239	0.0718171	0.111041	0.935361	0.448596	0.372314	0.766041	0.783981	0.7066	0.161539	0.435159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.247903	0.671992	1.51382	0.78192	0.430508	0.98019	0.524058	0.259421	0.72208	0.884306	0.414113	0.418787	0.128283	0.255666	0.792628	0.658818	0.169255	1.01761	0.545382	0.413791	0.817523	0.707802	0.237162	0.448344	0.344978	0	0	0	0	0	0.49797	0.79639	0.759393	0.170519	0.24086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.442458	0.678763	0.775511	0.0475939	0.380851	0.393121	0.981289	0.337818	1.71375	0.47526	0.0670127	0.933167	0.806672	0.865285	0.387382	0.371926	0	0.0844323	0.584059	1.66799	1.01965	0.614261	0.211904	0.477604	0.281003	0.798541	0.648057	0.579742	0.777043	0.454552	0.0425993	0.410386	0.00153513	0.309886	0.472387
