	chr4:113329472-113329621	chr4:113329622-113329771	chr4:113329772-113329921	chr4:113329922-113330071	chr4:113330072-113330221	chr4:113330222-113330371	chr4:113330372-113330521	chr4:113330522-113330671	chr4:113330672-113330821	chr4:113330822-113330971	chr4:113330972-113331121	chr4:113331122-113331271	chr4:113331272-113331421	chr4:113331422-113331571	chr4:113331572-113331721	chr4:113331722-113331871	chr4:113331872-113331931	chr4:113331932-113332021	chr4:113332022-113332171	chr4:113332172-113332321	chr4:113332322-113332471	chr4:113332472-113332621	chr4:113332622-113332771	chr4:113332772-113332921	chr4:113332922-113333071	chr4:113333072-113333221	chr4:113333222-113333371	chr4:113333372-113333521	chr4:113333522-113333671	chr4:113333672-113333821	chr4:113333822-113333971	chr4:113333972-113334121	chr4:113334122-113334271	chr4:113334272-113334421	chr4:113334422-113334511	chr4:113334512-113334570	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.41201	0.840098	0.606611	0.383833	0.661496	0.442386	0.0322747	0.30184	0.724035	0.135913	0.617479	0.232605	0.70526	0.693469	1.0078	0.595597	0.614151	0.521121	0.457828	0.604697	0.179515	0.342524	0.0547452	0.816029	1.05689	0.935176	0.709717	0.235172	0.270601	0.132963	0.320118	0.60274	1.06255	1.32534	0.427391	0.138617	0.378959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.705222	0.371867	0.915342	0.188196	0.268212	0.294894	0.289285	0.928973	0.880373	0.67551	2.13137	1.69162	5.46695	6.08589	7.52777	14.2588	16.2312	7.08139	6.36399	6.03364	2.59305	1.0475	1.63397	0.824458	1.00158	1.10086	1.82138	2.90869	1.16604	0.309975	1.79255	2.72497	1.54766	0	0	0	0.273869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.57025	0.2144	0.434248	0.530982	0.442874	0.491243	0.234233	0.160848	0	0.192306	0.565919	0.0668043	0.0870671	0.374421	0.216883	0.309059	0.406161	1.17141	1.38271	0.608682	0.916425	0.118903	0	0	0	0.0620325	0.692425	0.0838003	0	0.26483	0.31932	0.396701	0.243883	0.106642	0.377711	0.197146	0.474003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.594395	1.05455	0.626414	0.414041	0.301259	0.373047	0.134914	0.58707	0.542645	0	0.457522	0.493924	0.303229	0.966634	0.426132	0	0	0.540536	1.26532	0.355979	0	0	0.0425194	0.298908	0.0677707	0.183991	0.42506	0.207866	0	0.408905	0.345838	0	0	0	0	0	0.37037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.589177	0.29686	0	0.0998947	0.323396	0.323602	0.323372	0.708276	0.368874	0	0	0	0.528354	0.830697	0.978668	1.55877	0.92374	0.926029	0.445739	0.387632	0.208819	0.414863	1.02677	1.7957	1.37266	2.02178	0.763496	0.167947	0.116156	0.232386	0.821594	0.994996	0.158843	0.288661	0.41456	0.14074	0.412149
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.152361	0	0.0328621	0.22406	0.266358	0.36462	1.62901	1.22977	0	0	0	0	0	0.0492932	0.79086	0.998983	0.647953	0.109702	0	0	0	0.0160453	0.362313	0.751581	0.571437	0.36815	0.0950329	0	0	0	0	0	0	0	0	0	0.148936
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0	0	0.759686	0.575323	0	0	0	0	0	0	0.0557013	1.04457	0.216617	0	0.26342	2.05545	1.29851	0	1.20258	1.1625	0	0	0	0	0	0.621092	0.731269	0	0	0	0.837853	0.30423	0	0	0.699422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	0.350302	0.137083	0.2855	0	0	0.308901	0.369368	0.0924066	0.362342	0	0	0	0.0612343	0.701238	0.193758	0	0	0.372937	0.715909	0.204043	0.261265	0.00974347	0	0	0.348564	0.264509	0.329646	0.174007	0	0.208673	0.246076	0.285194	0.437952	0.06039	0.183405	0.430889	0.400524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0	0.103912	0.551085	0.368675	0.131106	0	0	0	0	0	0.122936	0.656902	1.6537	2.05766	0.996932	0.384728	0	0	0.0693423	0.530818	1.57226	1.5044	1.39222	0.552446	0	0	0	0	0	0	0	0	0	0.101836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.343792	0.351257	0	0	0	0.444625	0.235563	0	0	0.0339927	1.11302	0.899914	0.624264	0	0	0	0	0	0.594949	0.0967562	0.35132	0.389233	0.302879	0.0810409	0	0	0.492129	0.0655421	0.336466	0.244405	0	0.512017	0.0754462	0	0	0	0.342342
