	chr16:10970054-10970203	chr16:10970204-10970353	chr16:10970354-10970503	chr16:10970504-10970653	chr16:10970654-10970803	chr16:10970804-10970953	chr16:10970954-10971103	chr16:10971104-10971253	chr16:10971254-10971403	chr16:10971404-10971553	chr16:10971554-10971703	chr16:10971704-10971853	chr16:10971854-10972003	chr16:10972004-10972153	chr16:10972154-10972303	chr16:10972304-10972453	chr16:10972454-10972603	chr16:10972604-10972753	chr16:10972754-10972903	chr16:10972904-10973053	chr16:10973054-10973203	chr16:10973204-10973353	chr16:10973354-10973503	chr16:10973504-10973653	chr16:10973654-10973803	chr16:10973804-10973953	chr16:10973954-10974103	chr16:10974104-10974253	chr16:10974254-10974403	chr16:10974404-10974553	chr16:10974554-10974703	chr16:10974704-10974853	chr16:10974854-10975003	chr16:10975004-10975059	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.89358	2.00535	0.0764054	0.157031	0.247233	0.636049	0.480298	0.311957	0.969486	1.34702	0.643631	1.49635	0.951102	1.22324	2.19707	2.8457	1.92532	0.416695	0.424504	1.76687	1.61407	2.98938	1.20333	1.66522	1.17018	0.411658	0.703964	0.546815	0.278659	1.43259	2.22582	0.942032	0.350943	0.196087	0.39779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	3.16656	4.12796	4.03649	2.42566	3.64898	3.34784	0.910831	1.13214	1.02961	1.38142	0.34042	1.36445	2.45956	1.02414	0.983824	2.16119	1.24115	0.984713	2.0119	2.64297	0.969147	0.924307	0.298373	0.229828	1.10075	0	0	0.576586	1.20527	1.02693	0.537609	0.100676	0.523483	0	0.396797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.6494	2.09589	0.99042	0.861455	0.748062	0.683991	0.652149	0.94808	0.591067	0.489771	0.61433	0.563859	0.792081	0.972327	1.80871	1.97015	0.174759	0.427803	0.851719	1.16088	0.767779	1.33865	1.34233	0.183953	0.666231	0.63341	0.433889	1.02756	0.554139	0.287318	1.63872	1.3218	0.851434	0.703273	0.487239
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.0834582	0.370945	1.26493	0.144663	1.12395	1.16475	0.248549	1.0053	0.0185513	0.975577	0.759242	3.21064	2.76997	2.36012	1.24701	1.4319	1.78801	0.417279	0	0.0352475	0.851368	0.464376	1.69526	0.597232	0.510003	0.137247	1.45039	0.802576	0.557166	0.50423	0.103875	1.39362	0.952438	0	0.479029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.509668	1.61131	0.762874	0.783743	0	0.820851	0.614826	2.27463	1.14043	0	0	0	0.639861	3.12664	1.76569	6.29834	4.62089	4.96173	6.30155	7.21041	6.18633	5.93313	5.66936	2.56651	6.61412	2.72479	1.00627	2.02382	6.25232	3.09332	3.66426	1.20384	0	0	0.362776
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0	0	0.46507	1.04098	0.995863	0.4494	0	0.300336	0.432492	0.215051	0.221618	0	0.13484	0.578852	0.495823	0.195847	0.94569	0.580108	0	0	0.429713	0.538937	0.342819	0	0	0	0.714411	0.264966	0	0	0.549906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.0715	1.85606	1.41658	0.520126	1.92407	1.2783	0.314801	1.51346	1.62075	0.909115	1.0384	2.0864	2.39349	2.13866	2.88533	1.83175	0.994517	0.76465	0.957853	1.34801	2.42273	1.69991	0.964567	1.1282	0.449728	0.0168989	0	0.413332	1.05354	1.2738	0.635467	0.650857	0.542508	0.224119	0.619289
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.36262	1.25203	1.03085	0.264607	0	0	0.790936	0.387067	0	0.152125	0.35249	0.441803	0.893766	0.563469	0.600239	0.213476	0.816657	0.519174	0.700576	1.83442	2.0642	1.27854	0.602636	0	0	0	0	0	0.110198	0.594801	0.41339	0	0	0	0.532039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.028	1.39239	0.520873	0.2484	0.205342	0.266756	0.0992945	0.474793	2.21938	1.46908	0.737117	3.35221	2.41655	0.742699	0.612202	0.769798	0.689903	0.437421	0.00148187	0.511989	0.70859	1.29301	0.962297	0.830456	0.594876	0.217742	0.633983	0.594377	0.309629	0.821667	1.31462	0.332812	0.252593	0.539228	0.590561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.80048	0.812166	0.405278	1.10765	1.14329	0.640591	0.715249	0	0.0867689	0.564767	0.850883	1.76873	1.42704	0.751524	2.17671	1.3712	1.06905	0.456557	0.932927	0.929567	1.18731	0.329323	1.1819	0.997773	0.287171	0.191505	1.05269	0.977408	0.706613	1.47889	0.442083	1.0319	0.742379	0.365831	0.433846
