	chr4:159341536-159341685	chr4:159341686-159341835	chr4:159341836-159341985	chr4:159341986-159342135	chr4:159342136-159342285	chr4:159342286-159342435	chr4:159342436-159342515	chr4:159342516-159342585	chr4:159342586-159342625	chr4:159342626-159342735	chr4:159342736-159342885	chr4:159342886-159343035	chr4:159343036-159343185	chr4:159343186-159343335	chr4:159343336-159343485	chr4:159343486-159343635	chr4:159343636-159343785	chr4:159343786-159343935	chr4:159343936-159344085	chr4:159344086-159344235	chr4:159344236-159344385	chr4:159344386-159344535	chr4:159344536-159344685	chr4:159344686-159344835	chr4:159344836-159344985	chr4:159344986-159345135	chr4:159345136-159345285	chr4:159345286-159345435	chr4:159345436-159345585	chr4:159345586-159345735	chr4:159345736-159345885	chr4:159345886-159346035	chr4:159346036-159346185	chr4:159346186-159346335	chr4:159346336-159346485	chr4:159346486-159346559	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.70605	0.976465	0.523586	0.677846	0.449718	0.436742	0	0.0753459	0.367807	0.713225	0.847247	1.13881	0.872408	0.569491	1.53692	1.39273	0.853549	1.02355	1.37516	1.18384	0.027759	0.105484	0.190612	0.612602	0.571916	0.168523	0.727559	2.11055	1.83631	1.33162	0.175558	0.375748	0.703338	1.04114	0.813145	0.52286	0.325926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.5063	1.6064	1.42169	0.649415	0.74253	2.48035	1.56542	0.186995	0.602618	2.50949	3.29962	2.4031	0.717101	1.93239	2.80158	2.62161	0.867584	1.77057	3.5909	1.60085	0.598172	1.25347	0.620267	0.454986	1.18831	1.83989	2.07424	1.5612	0.236185	0.661463	1.78297	0.85701	0.972062	0.605399	0.708606	0.401138	0.256935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.602846	0.345043	0.942854	0.378912	0	0	0	0	0	0.26523	2.10529	1.15205	1.07311	2.04022	1.81838	0.512695	0.234994	0.841856	1.29503	0.0797978	0	0.51892	0.258595	0.318973	0.438805	0.314855	0.760212	1.0425	0.970436	1.66277	0.938973	0.51463	0.157068	0.343149	0.25569	0	0.553986
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.08852	0.0695673	0.524783	0.0128576	0	0	0	0	0	0.0720109	0.535822	0.601207	0	0	0	0.470935	0.317969	0.388532	0.0122453	0	0	0	0	0	0	0.774411	1.0635	0.591005	0.340132	0	0	0.111276	0.634275	1.0082	0.0128576	0.45479	0.368528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.13081	2.83483	1.75943	0.321771	0.909959	1.0778	2.19808	0.984574	0	1.07256	2.75713	0.299268	0.997924	0.196928	0	0	0	1.20423	1.6471	0.227486	0	0.379729	1.25099	1.7508	2.42578	0.353035	0	0	0	1.32687	0.73439	0	0	0.0433237	2.63687	1.64979	0.610526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.224619	0.725354	0.443512	0.63397	0.607515	0.294413	0	0	0	0	0	0.0141953	0.381348	0.179485	0.235726	0.128527	0.741594	0.224849	0.251272	0.296402	0.0248432	0	0.135837	0.640245	0.0919068	0.491147	0.514843	0.146468	0.34523	0.0570997	0	0.0333597	0.540813	0.96438	0.314975	0	0.360437
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.693354	1.50356	0.517036	0.137657	0.248045	0.861861	0.910368	0.466701	0.15849	0.0923205	1.26854	1.86655	0.319685	0.813844	1.58584	1.24641	0.858553	0.41703	0.553885	0.602448	0.545098	0.957204	1.02317	0.384366	0.645604	0.561034	1.3276	1.3385	1.49586	1.03896	1.62014	1.75436	1.44035	1.46659	0.687643	1.39977	0.431049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.50281	0.858186	0.863169	0.503347	0.602822	0.25878	0	0	0	0.207417	0.272045	0	0.471765	0.572264	0.486737	0.505342	0.129131	0.75851	0.375456	0.327076	0.10267	0	0	0	0.0831934	0.261518	0.153611	0.585212	0.241709	0.382735	0.072238	0	0.757118	0.395844	0	0.135373	0.326548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.521073	0.574627	0.543778	0.00453733	0	0	0	0	0.095284	0.843052	1.38356	1.02044	0.367675	0.257819	0.305043	0.0344837	0	0.0998449	1.76122	0.807064	0.109803	0	0	0	0.175201	0.945943	2.02993	2.29051	2.04902	1.21195	0.392177	0.512891	0.81164	0.0753479	0	0	0.651235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.473118	0.680263	1.18259	0.272641	0.480479	0.815941	0.775198	0.299005	0.661845	1.33777	1.61756	1.90365	2.02044	0.982553	0.526702	0.780932	0.829234	0.917612	0.844563	0.991497	0.262596	0.348926	0.409979	0.338967	0.743946	0.838838	0.917712	1.3409	0.654562	0.900706	0.679016	0.833527	1.29726	1.04841	2.10585	0.5878	0.545994
