	chr17:43640988-43641137	chr17:43641138-43641287	chr17:43641288-43641437	chr17:43641438-43641587	chr17:43641588-43641737	chr17:43641738-43641887	chr17:43641888-43642037	chr17:43642038-43642187	chr17:43642188-43642337	chr17:43642338-43642487	chr17:43642488-43642637	chr17:43642638-43642787	chr17:43642788-43642937	chr17:43642938-43643087	chr17:43643088-43643237	chr17:43643238-43643387	chr17:43643388-43643537	chr17:43643538-43643637	chr17:43643638-43643687	chr17:43643688-43643837	chr17:43643838-43643987	chr17:43643988-43644137	chr17:43644138-43644287	chr17:43644288-43644437	chr17:43644438-43644587	chr17:43644588-43644737	chr17:43644738-43644887	chr17:43644888-43645037	chr17:43645038-43645187	chr17:43645188-43645337	chr17:43645338-43645487	chr17:43645488-43645637	chr17:43645638-43645787	chr17:43645788-43645897	chr17:43645898-43645937	chr17:43645938-43646087	chr17:43646088-43646160	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	2.38788	0.677012	1.30994	1.01166	0.473785	2.03748	2.40444	2.11248	1.08839	0.638752	0.543642	0.568937	0.344624	0	0	0.245509	0.91536	0.051558	0	0	0	0.155972	0.365497	0.0628154	0	0	0	0	0.324929	0.263484	0.207311	1.61473	1.44415	2.19052	2.6592	2.59614	0.314089	0.674757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.621599	0.519422	0.965501	1.04728	0.804797	1.16707	1.27604	0.765664	0.109289	0.0093408	0.396129	0.0267136	0	0	0	0	0	0.135135	0.941815	0.923548	0.319248	0.0264877	0.658048	0.134985	0.0731283	0.292652	0.267927	0.758748	0.788262	0.180283	0.496813	1.45387	2.07963	2.84019	4.05676	2.44087	0.0339748	0.7
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	3.91756	6.3384	5.48537	8.19399	7.07747	6.01994	4.2406	3.00902	2.02281	2.16758	2.14308	1.117	0	0	0.267581	0.756295	1.28015	0.368237	0	0	0	0.386857	1.27943	4.38926	0.832229	0.137439	0	1.04269	0.699643	0	0	0.0196341	2.47286	0.724924	0.55232	0.0196341	0	0.389313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.64957	0.23762	0	1.49254	0.631528	0.442827	0.41461	0.860649	0.242277	1.4788	0.629606	0.302564	0.440312	0.0934819	0.260095	0.663358	0.171211	0.633407	0.452604	0.217451	0.16769	0.231829	0.808512	0.702536	0.524768	1.12398	1.36269	0.458699	0	0.415393	0.689568	0.570111	0.951509	1.8205	1.95238	0.901804	1.6562	0.54386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.992756	0.935982	0.808706	0.895534	0.603419	0.584543	0.472264	0.316063	0.750524	0.863031	0.609695	1.12945	0.983597	0.486327	0.481156	0.374844	0.250782	0.442924	0.483919	0.448239	0.181706	0.328472	0.698352	0.828949	0.488547	0.31641	0.155728	0.342417	0.594038	0.481555	0.863705	1.51435	2.22473	2.43095	2.41985	3.07288	3.73605	0.574074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.897401	0.697562	1.16383	1.75396	1.64651	1.07315	1.23213	1.43158	1.18049	0.983873	0.160378	0.0879712	0.589054	1.18506	0.879893	1.02061	1.319	1.21465	0.937764	0.446034	0.0988847	0.386253	1.99508	1.86252	0.680928	0.618724	0.856934	0.748586	0.841879	1.03941	1.21168	2.47379	4.04603	5.43289	7.53282	10.0804	11.0253	0.542024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	2.26096	0.88074	2.62847	1.95145	2.20682	0.960138	1.39207	1.02593	0.649146	0.49064	0.513642	0.406054	0.999004	0.395706	0.887605	0.73457	2.26965	1.58062	2.17341	2.02099	0.886528	2.25377	3.46306	3.27506	0.797973	1.17837	0.636192	1.16644	0.69744	0.533441	1.10286	2.27319	2.38861	3.9055	5.31268	4.7071	3.58043	0.38961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.dfea9345-a570-4c36-afd3-060bffee6f21.fc.signal	3.62241	3.68319	3.58337	4.07746	6.8048	5.39378	3.60189	0.804142	2.10368	2.59095	0.648787	0.599197	0.79725	0.783304	0.540371	1.44415	2.06356	0.865785	1.82488	1.71501	2.28097	1.31299	0.725152	0.228762	0.334298	0.0289529	0	0.207867	0.383969	0.109787	0.490945	0.568701	1.12846	3.71068	3.20743	1.68077	3.32244	0.45614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0.437698	0.251952	0.419886	0.357428	0.325765	0.0998087	0	0	0	0.249537	0.616209	0.464274	0	0	0.0421853	0.263658	0.25733	0.805343	1.13676	0.183504	0	0.091887	0.667524	0.699931	0.800804	0.373858	0.772644	0.102171	0	0	0.60527	3.29666	3.78618	2.44046	4.493	6.89157	5.46622	0.38255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	1.05246	1.86809	4.56091	5.11905	2.67145	2.81996	3.3661	4.0057	3.65522	1.67383	0.934309	1.80587	0.940004	0.69748	1.04523	0.847813	2.65315	2.98058	2.24495	0.655328	1.70188	2.37118	1.66488	2.53711	2.61856	0.435819	0.561408	0.993619	1.4833	0.0696214	0.302772	1.17361	1.1665	1.58331	2.46081	2.98797	1.63965	0.941472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.d83c61fb-c563-40ff-afb5-9fc097a52b75.fc.signal	2.49611	2.32348	2.0206	2.66169	2.76716	2.84077	0.049952	0	0.514555	0.98416	0	2.07429	1.70645	0.473512	0	0	0	0	0	0	0	0.84411	1.06905	2.17851	2.80712	1.6884	0.229779	0.772803	0.549242	0	0	0.339683	1.15899	0	0.131124	1.33386	0.307923	0.302326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	1.43269	1.05904	0.905934	1.07593	1.28454	0.978722	0.888953	1.18786	0.769641	1.17208	0.862242	0.415031	0.531789	0.367133	0.276866	0.648874	0.62934	0.814155	0.720866	0.869637	0.624493	0.341005	0.278541	0.487724	0.587929	0.580006	0.470585	0.614001	0.473261	0.139779	0.535893	0.864701	0.925604	1.25331	1.07666	1.91428	2.69302	0.830645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.b69b018c-be0b-42b3-9bd0-adb684b6c71f.fc.signal	0.254968	0.539456	0.908537	2.11444	0.846529	0.27764	0.587031	1.02873	1.04822	0.443082	0.0143605	0.737102	0.141079	0	0.155674	1.16103	1.44775	0.585805	0.439017	0.845949	0.745151	1.2512	1.44163	0.323626	0.342882	0.461238	0.603045	1.17278	0.223804	0.420436	0.628896	2.10573	2.87945	1.99251	3.51832	3.56241	3.59599	0.53125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.4c807da6-ffa8-4451-adb2-428243de39ad.fc.signal	0	0	0	0.329946	6.46001	8.31813	0	0	0	0	0	0	0	0	0	0	0	0.859597	10.0026	6.16479	0	0	0	0	0	0	0	0	2.99361	2.01441	0	0	0	0	0	0	0	0.301724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.2dfc8185-75fc-483f-9a76-86d609a673b1.fc.signal	0.0242105	0.349503	0.427636	0.52447	0.578816	0.729157	0.246338	0.907331	0.755533	0.493802	0.292624	0.357986	0.323115	0.240439	1.01242	1.2965	0.350482	0.228482	0.15978	0.294237	0.164788	0.232829	0.658607	0.817689	0.668641	0.72339	1.26601	1.11021	0.773764	0.488292	0.428509	1.69974	5.82916	7.37171	11.8493	23.2095	26.8962	0.248927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.867f20aa-cd84-4630-be8b-4d90cccd43d7.fc.signal	0.025003	0.0967503	0.459132	0.959457	0.997518	0.457423	0.20176	0.772778	0.284078	0.254176	0.260293	0	0	0	0	0	0	0.157711	0.278494	0.211621	0.0858787	0.380302	0.283236	0.159127	0.214562	0	0.260725	0.330365	0.637534	0	0.352214	1.72406	3.08226	3.58325	4.47396	1.69452	1.06027	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.14e2d66e-78ce-42e0-867f-4b49c7b19bff.fc.signal	0.924013	0.934086	1.2887	3.90076	3.29387	2.04264	2.21131	2.22716	2.11904	1.18989	1.28486	1.87397	1.33988	1.37089	1.52228	0.625629	1.40261	1.69739	1.98496	1.30891	0.294072	1.09699	1.52656	2.36798	1.07449	2.89029	3.37028	3.43516	2.66107	2.72593	3.6629	4.08383	5.31922	5.44701	3.55697	1.60298	0.248857	0.664706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.fc509fae-cfc8-4cd1-b6e1-cb05b98526c1.fc.signal	0.875521	1.28947	0.00381107	1.55478	1.88849	1.08754	0.268926	2.44208	1.08166	0.518934	0.641195	0.63797	1.43895	1.06203	0.16882	0.612352	1.18379	1.61661	1.44282	0.812705	0.592844	0.779353	0.912831	0.0154155	1.033	1.52727	0.661554	0.364502	0.191659	0.420086	0.447569	0.455438	1.61756	1.91668	0.500791	0.107778	0.685726	0.554054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.e974118a-1765-49cc-99dd-3d99dcd758cf.fc.signal	1.77949	1.30653	1.07236	1.36007	1.87914	1.22927	2.1126	1.46747	1.26637	1.08549	1.16181	0.570268	0.3721	0	0.267221	0.645265	1.20158	0.47068	0.616785	0.603618	0.466815	1.45341	1.63371	1.4966	1.59998	0.804552	0.461778	0.855855	0.994531	0.177153	0.871755	5.6409	9.8782	6.12967	6.78652	8.54573	9.09545	0.565097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.7dd02c2b-e08d-4010-8330-5cb791ced7b2.fc.signal	2.55826	1.31006	0.110023	4.05007	5.07664	4.56605	0.485339	3.81825	0.806834	0	0	0	2.08378	2.63148	3.31912	1.44866	0	0	0	3.64308	1.00712	1.35696	3.4108	0	0	0	3.39248	3.48414	2.65896	0	0	2.5113	4.30936	3.7009	0	0	0	0.372685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.41736f40-6f67-4bdc-bc7e-afd139847fe8.fc.signal	1.54884	1.03906	0.406334	0.406313	0.779197	0.719538	1.22743	0.725158	0.428618	0.283371	0.566064	1.07592	1.36947	0.502284	0.324522	0.42329	0.0761922	0.281197	0.422976	0.544602	0.482535	1.13839	1.7664	1.15406	0.781599	0	0	0	0.0987677	0.699789	0.945238	0.155206	0.42329	0.219341	0	0.208823	0.42329	0.815331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.589e1f11-0874-4698-ac02-5c217aac91a6.fc.signal	3.23087	3.12671	2.40492	4.93935	3.21606	2.79569	1.86705	2.6946	2.19681	0.246387	1.3992	1.68032	2.32582	0.392485	0.515398	1.03392	0.664072	1.84983	1.91405	1.02397	0.0669039	1.11416	1.29832	2.04603	0.682617	0.514508	1.99957	3.21703	2.76406	0.933729	3.38641	6.23228	9.35479	11.272	6.50792	2.33621	0.760555	0.704615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.77ca98f2-545d-4aeb-bc0c-48db2083d121.fc.signal	3.98822	5.57707	6.33595	7.14417	7.4556	6.21526	4.55478	4.19798	1.62191	0.932131	2.48808	1.70011	1.78159	0.902548	0.388599	0.385466	0.266186	0.972799	1.30005	1.64997	0.777192	0.477913	1.31049	1.24068	0.555112	0.839037	0.570962	0.769355	0.640869	0.305552	0.305552	0.319651	1.08827	2.51858	2.73232	2.00096	2.22803	0.522088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.26bc37a9-c73c-42b9-835b-56fe5f674b6a.fc.signal	4.2493	2.50835	0.793757	0.74819	2.25658	2.96878	0.501209	0.346287	0.863622	0.434009	2.98946	1.82972	2.18225	1.01558	0	0	0	0	0.316583	1.13014	0.508413	1.15345	1.18704	1.4964	0.748205	0.1295	0	0.51079	0.208642	0	0	0	0	0	0	0	0	0.47561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.f84a631d-885b-4535-bad7-e4cb346c7bb1.fc.signal	0.166752	1.81974	0.365831	0.798473	1.69199	2.54796	1.46714	1.00142	0	0.41898	1.36947	0.192106	0.0363904	1.18269	1.47836	0.536758	0.792873	1.52988	1.2354	0.951	0.0166601	0	1.94679	5.32022	0.887167	1.19179	0.0181952	0.253103	1.65356	0.41849	0.104622	0.658783	0.252303	1.14206	1.5011	0.564051	0.512862	0.452101
