	chr21:41989389-41989538	chr21:41989539-41989688	chr21:41989689-41989838	chr21:41989839-41989988	chr21:41989989-41990138	chr21:41990139-41990288	chr21:41990289-41990438	chr21:41990439-41990588	chr21:41990589-41990738	chr21:41990739-41990888	chr21:41990889-41991038	chr21:41991039-41991188	chr21:41991189-41991338	chr21:41991339-41991488	chr21:41991489-41991638	chr21:41991639-41991788	chr21:41991789-41991938	chr21:41991939-41992088	chr21:41992089-41992238	chr21:41992239-41992388	chr21:41992389-41992538	chr21:41992539-41992688	chr21:41992689-41992838	chr21:41992839-41992988	chr21:41992989-41993138	chr21:41993139-41993288	chr21:41993289-41993438	chr21:41993439-41993588	chr21:41993589-41993738	chr21:41993739-41993888	chr21:41993889-41994038	chr21:41994039-41994188	chr21:41994189-41994338	chr21:41994339-41994488	chr21:41994489-41994638	chr21:41994639-41994788	chr21:41994789-41994938	chr21:41994939-41994993	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.445995	0.0111036	0.297373	0.7829	0.332494	0.502175	0.392374	1.28782	0.793499	1.6435	0.895795	1.19414	2.10653	1.68139	1.37951	3.00323	1.61638	1.22753	0.790413	0.676256	0.165045	0.361668	1.7859	1.54828	0.795171	0.981206	0.588995	0.815762	0.858344	0.98793	0.349161	0.151144	0.519839	0.709857	0.625819	3.0371	1.96394	2.37752	0.522059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.320467	0	0.675706	1.96669	0.158179	0.471062	0.564046	0	0.602079	1.34514	0.513485	0.749231	0.773576	1.76321	1.15677	1.02172	0.786033	0.761806	1.06651	1.22778	0.881044	0.489215	0.841637	1.3087	1.57397	1.04904	2.38958	2.7262	2.25197	2.74161	1.10152	2.33339	2.91461	2.26569	0.697621	0.453212	0.726221	0.539031	0.382038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.297575	0.23031	0	0.125034	0.865384	0.122254	0	0.143384	1.11641	0.864723	0.723492	0.435848	0.502084	0.350563	1.17229	0.705577	0.463172	0.552742	0.749326	0.478473	0	0	0	0	0.306036	0.367259	0.49518	0.386517	1.55118	1.28637	0.545294	0.315276	0.124813	0.411119	0.773249	0.836118	0.0489692	0.503565	0.352459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.615963	0.441533	0	0.0581074	0.814134	0.2458	0.926273	0.351425	0.179102	0	0.0443617	0.353436	0	0	0.332052	0.117643	0.731034	1.06999	0.289741	0	0	0.0643338	0.383718	0.11317	0.0496837	0.307848	0	0.209	0.460312	0.51548	0.037381	0.502895	0.743123	0.314026	0	0	0	0	0.552632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.740394	0.371251	0.357724	0.508691	1.00123	1.0332	0.707641	0.912188	1.01492	0.714698	0.96777	0.628575	0.459599	1.04414	0.621703	0.721928	1.47422	1.89129	1.57868	0.569939	0.411686	0.799595	1.0752	0.823793	0.0934047	0.279683	0.503644	0.210906	0.183746	0.611986	0.824357	0.308639	0.240335	0.387219	0.747147	0.568387	0.271744	0	0.503876
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.311954	0.0116877	0.19719	0.179429	0.067453	0.223039	0.243361	0.148077	0.397504	0.153623	0.467561	0.381017	0.762338	0.422823	0.461411	0.0472211	0.271592	0.294075	0.421362	0.235732	0.317287	0	0.0707919	0.346122	0.0976183	0.306787	0.251018	0.608605	0.458974	0.466547	0.544298	1.22717	0.431906	0	0	0	0	0	0.528545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.124379	0.104491	0.0601817	0.0861198	0.511312	0.167394	0	0	0.0011602	0.105396	0.0784507	0.189965	0.205084	0.11346	0.271369	0.183277	0.0569759	0.0826024	0.235442	0.16502	0.29209	0.0709281	0.133722	0.0732811	0.119512	0.0223408	0.0565081	0.436247	0.496283	0.627177	0.322408	0.367933	0.246354	0.0719877	0.165853	0.315339	0.0825563	0.185594	0.600707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.42358	0.215717	0.533854	0.740647	0.435036	0.378186	0.152839	0.783772	0.637622	0.879791	0.974804	0.47288	0.67725	0.219445	0.887366	1.48212	1.5488	0.8544	0.437156	0.727451	0.562411	0.917002	1.56023	1.0432	0.542202	1.57686	0.407189	0.842392	1.31216	1.1089	0.293195	1.2937	0.876029	0.0831339	0.907034	1.65259	1.16073	0.184154	0.82808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.37679	0.372414	0.851816	0.671272	0.983104	1.24484	0.52074	0.4818	0.279308	1.48409	2.8267	1.49282	0.220949	0.954066	1.78657	1.23192	1.11306	0.74742	1.18797	1.28454	1.83801	1.62556	0.596263	0.482005	0.0841534	0.900991	1.11826	0.356195	0.215636	0.960652	0.843708	0.71588	1.79447	1.01851	0.5848	0.465146	0.47169	0.95618	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.688133	0.20742	0.427142	0.521528	1.06458	0.323631	0.0173565	0.455762	0.355596	0.0360959	1.02043	1.06198	1.18029	0.81768	0	0.336695	0.592253	0.709302	0.91714	1.57925	0.798491	0.629613	1.16382	0.65671	1.13332	1.67192	1.39823	0.869742	0.110125	1.78139	1.25715	1.14868	0	0.48396	0.271725	0.732729	0	0.515563	0.671875
