	chr15:35539913-35540062	chr15:35540063-35540212	chr15:35540213-35540362	chr15:35540363-35540512	chr15:35540513-35540662	chr15:35540663-35540812	chr15:35540813-35540962	chr15:35540963-35541112	chr15:35541113-35541262	chr15:35541263-35541412	chr15:35541413-35541562	chr15:35541563-35541712	chr15:35541713-35541862	chr15:35541863-35542012	chr15:35542013-35542162	chr15:35542163-35542312	chr15:35542313-35542462	chr15:35542463-35542612	chr15:35542613-35542762	chr15:35542763-35542852	chr15:35542853-35542912	chr15:35542913-35542982	chr15:35542983-35543062	chr15:35543063-35543212	chr15:35543213-35543362	chr15:35543363-35543512	chr15:35543513-35543662	chr15:35543663-35543812	chr15:35543813-35543962	chr15:35543963-35544112	chr15:35544113-35544262	chr15:35544263-35544412	chr15:35544413-35544562	chr15:35544563-35544712	chr15:35544713-35544862	chr15:35544863-35545007	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.05679	1.20108	0.614198	0.662511	0	0	0.0670161	0.527084	1.02844	0.675532	0.566294	0.0610698	0	0.479312	1.00689	0.570117	1.22759	1.05655	0.775507	0.311518	0	0	0	0.0703228	0.520067	1.17089	2.90041	3.52964	1.18037	1.89408	1.25431	0.377	0	2.03772	3.48163	1.09527	0.337838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.192513	0	0.226895	0.440979	0.397783	0.60385	0.0869184	0	0.950876	0.504024	0.349821	0.563995	0	0.7471	2.32119	0.392209	0.229636	0	0	0	0	0	0	0	0	0.406193	0.287079	1.87555	2.40983	0.916481	1.13613	0.157251	0.428175	0.141645	0.0708224	0.398042	0.263441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.91184	1.4236	0.919491	1.81966	2.5083	1.74938	1.93703	1.06029	1.53886	1.50661	1.54091	0.861108	0.921016	0.35563	0.410639	0.665616	0.810149	0.708773	0	0	0	0	0.868069	1.52324	0.158678	0.842475	0.84616	1.29633	0.823059	0.76616	1.36643	1.13696	0.275451	2.44087	1.31276	3.38598	0.410112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.904191	0.278606	0.754887	0.825817	0.343828	1.02974	0.643281	0.732891	1.27835	0.791315	0.221444	0.520457	0.0610387	0.556849	2.01798	0.607457	1.04122	1.27583	0	0	0	0	0	0	0.264432	1.82394	1.57877	2.49368	2.29298	1.33423	1.42173	0.0450002	0	0.212958	0.782109	2.40683	0.437018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.487936	0.401904	0.159281	0.575662	1.41799	0.485238	0	0	0.362014	0.705842	0.767637	1.31552	0.234859	0.724512	0.208818	0.381583	0.291288	0.267921	1.34237	0.187525	0	0	0	0	0.410023	0.483619	1.15551	0.87802	0.895749	0.378495	0.636685	0.548186	0.505351	3.17056	3.82399	5.57588	0.478261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.39042	0.648161	0.277804	1.48749	1.45686	0.44453	0.564671	0.619535	0.987579	0.186823	0.633182	1.21357	0.714343	0.988447	0.971146	0.602268	0.637999	0.53122	0.611252	0.0424382	0	0	0	0	0.113402	0.732428	0.68144	0.602224	0.655265	0.749826	0.797974	0.651512	0.973356	0.596733	1.78043	3.16337	0.306358
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.100523	0.31844	0.563388	0.210924	0.216234	0.149972	0.907381	0.520966	0.867057	0.439005	0.422541	0.711927	0.223102	0.570791	1.20056	0.347085	0.521161	0.721443	0	0	0	0.296578	0.722578	0	0.143458	1.04418	0.356039	0.0314842	0.419549	0.30503	0.065867	0.355767	0.511971	2.83231	2.55017	0.525407
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.524744	0.369514	0.607306	0.736264	0.502911	0	0.20879	0.39127	0.413088	1.1239	0.292342	0.0399285	0	0.266903	1.40263	0.554645	2.11618	1.19744	0.0181493	0	0	0	0.148068	0.725352	0.194266	0.742593	1.67315	2.49568	2.20335	2.18883	1.30639	0.848862	0.414902	0.312326	0.249687	0.606684	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.130871	0.791438	0.584073	0.734444	0.821886	0.421893	0.458357	0.145154	0.0993823	0.933966	0.898811	0.148273	0.273138	0.334353	1.04102	1.36794	0.516389	1.14338	0.880959	0.955723	0.7277	0.145033	0.0826704	1.00489	0.601044	1.34501	0.594233	0.949089	1.63608	1.54059	0.820977	0.678269	0.341061	0.320633	0.411545	0.330109	0.792208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.364296	0.354461	0.678277	0.821454	0.406028	0.386133	0.53337	0.433401	0.173095	0.280057	0.0501323	0.647784	1.67932	0.995483	0.53742	0.192257	0.194407	0.329097	0.65476	0.109891	0	0	0	0	0.275707	0.820787	1.59708	1.24399	0.936232	1.09269	0.742159	0.537352	0.119323	0	0	0.27675	0.365994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.0098928	0	0.018184	0.42661	0	0	0.322414	0.777654	0.628735	0.591522	0.0267102	0.138602	0.308473	0	0.503213	0.478517	0.617786	1.72082	0.0925447	0	0	0	0.0209269	1.70532	0.335111	0.186855	1.07011	1.45202	0.683121	1.11577	0.21907	0.671941	0.28767	0.360482	0.441085	0.485278	0.664975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.232763	0.127541	1.39606	0.374322	0.133918	0	0	0	0.0155261	0.781821	0.57398	0	0.0127541	0.720785	0	0.133918	1.20224	1.59771	0	0	0	0	0	0	0	0	0.508529	1.12711	0.446395	0.330789	0.0491085	0.2615	0.471996	0	0.15305	0.870877	0.34072
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	3.50937	1.10835	2.00105	1.3693	1.54349	1.03992	0.72347	2.25046	0.861657	0.559791	0	0.587125	2.41268	0.88252	0.366255	4.20988	7.1212	0.93391	1.36306	0	0	0.0876903	1.47169	0.8948	0	0.211638	2.60592	0.428057	1.74667	4.70304	3.74195	1.66029	0.19536	0.857887	3.63097	6.15785	0.452261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.750588	1.12955	0.158369	0.797209	0.751824	1.31798	0.883653	1.40702	2.55716	4.20652	2.89822	0.423179	0.621016	0	2.27978	1.45551	0.496289	0.38095	0	0	0	0	0	0	0.336809	0.803355	0.314852	0.880711	0.564186	0.652325	2.14166	0	0	0	0	0	0.321429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.82499	2.42464	0.83902	0.57676	0.722177	0.0189584	1.21296	0.834694	1.88665	0.579266	0	0	0.22047	0.974728	0.897452	0.585902	0.566457	0.602046	0.187214	0.280426	0	0	0	0.231176	0.808753	1.04505	1.10841	1.78366	1.53344	1.01271	0.37806	2.49343	0.725253	2.94347	4.8844	3.9957	0.571942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.370378	0	0	0	0	0	0	0.774161	0.80774	0	0	0	0	1.71217	1.29548	0	0.217855	1.45281	1.23785	0	0	0	0	0	0	0.345823	1.20973	0.0686452	1.1383	2.20981	3.85104	0.0758976	0	0.436163	1.32385	2.20509	0.728435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0	0.214425	0.127793	1.28056	0.84628	0.39743	0.0598369	0.137254	0.313889	0.772371	0.926089	0.743319	1.34165	1.34727	0.812823	0.436912	0.412962	0.17826	0.389826	0.136367	0	0	0	0	0.177661	0.855879	0.882069	0.386544	1.07504	0.511641	0.523161	0.511666	0.842281	2.33433	2.35407	3.56353	0.35
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362469	0.529348	0.0412712	0	0	0	0.585603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.589366	0.073158	0.392468	0.222961	0.558184	0.227784	0.368722	0.126632	0.258136	0.966984	0.599191	0.723132	0.0313207	0.193618	0.828769	0.94302	1.99165	0.764751	0	0	0	0	0.021355	0.395771	0.471185	1.38604	1.12284	1.07211	0.704636	1.7609	0.765612	0.391502	0.417129	0.548658	0.93943	1.54358	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173298	0.738034	0.521401	0.0911177	0	0	0	0	0	0	0.0710859	0.489621
