	chr19:35140271-35140420	chr19:35140421-35140570	chr19:35140571-35140720	chr19:35140721-35140870	chr19:35140871-35141020	chr19:35141021-35141170	chr19:35141171-35141240	chr19:35141241-35141320	chr19:35141321-35141470	chr19:35141471-35141530	chr19:35141531-35141620	chr19:35141621-35141770	chr19:35141771-35141920	chr19:35141921-35142070	chr19:35142071-35142220	chr19:35142221-35142370	chr19:35142371-35142520	chr19:35142521-35142670	chr19:35142671-35142820	chr19:35142821-35142970	chr19:35142971-35143120	chr19:35143121-35143270	chr19:35143271-35143420	chr19:35143421-35143570	chr19:35143571-35143720	chr19:35143721-35143870	chr19:35143871-35144020	chr19:35144021-35144170	chr19:35144171-35144320	chr19:35144321-35144470	chr19:35144471-35144620	chr19:35144621-35144770	chr19:35144771-35144920	chr19:35144921-35145070	chr19:35145071-35145220	chr19:35145221-35145370	chr19:35145371-35145417	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.39354	0.264428	0.817328	0.634605	1.47598	2.39919	0.671278	0	0.0204246	0.67836	2.2081	4.02578	2.69314	0.433777	0.446728	1.63648	1.60316	1.53626	1.11705	1.15258	0.161094	0.523312	3.00427	2.88627	2.31995	1.51256	1.88445	0.708122	1.22831	1.0845	0.646045	0.510477	0.270592	0.494777	0.649424	0.471686	0.0887249	0.810811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	25.169	29.5981	26.3482	20.1698	17.994	13.9275	6.04773	2.40085	0.596464	2.80414	4.08063	4.69917	3.39481	1.88082	1.42977	1.66735	1.21063	1.74836	1.54738	1.69312	2.83477	2.40338	1.02286	0	0.2615	1.85089	1.2315	1.48265	1.06258	1.05986	1.07819	1.49728	2.60558	2.0174	2.58491	1.00794	0.820163	0.093684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	3.12514	1.47946	2.12532	1.04694	0.685678	1.89431	1.04008	0.4555	0	0.613407	1.13428	1.46682	1.12594	0.17653	0.574716	1.32983	1.05634	0.774541	1.1783	0.961569	0.498139	0.158351	2.75223	2.44743	1.17013	0.654915	0.662911	2.66764	2.58998	4.22684	0.971823	0.752467	0.876352	0.145816	0	0.415292	0.531544	0.414449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	4.24622	5.13905	1.80737	2.55405	2.64971	2.2649	1.64082	0.871189	0.124726	0.763418	1.79603	1.87275	0.331313	0.771505	0.946424	0.850082	2.24191	2.7618	2.6814	2.07186	0	0	0.457051	1.35528	1.51483	0.549	0.990296	0.810458	0.800508	0.0670817	1.38455	0.705749	0.551144	0.542402	0.744558	0.601653	0.242461	0.707692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.922886	0	1.07979	0.918282	0.695165	1.14104	1.02039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170706	1.34768	0.0988299	1.26682	0.350397	0.413289	1.20393	0	0	0.305474	1.34768	0.838612
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	23.4982	22.3192	18.3906	11.9623	12.9768	11.9365	6.4474	3.08755	2.14678	4.45069	6.85036	8.30972	4.68403	3.32966	2.88089	3.79969	4.1641	2.60579	2.11317	2.16163	1.66672	1.51672	2.0715	2.30014	3.2437	2.56985	2.96768	3.07835	1.56859	3.27985	2.91338	0.526431	1.29178	2.25055	2.48798	1.57482	1.0079	0.130075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	1.54399	1.52093	1.70907	1.31838	1.79397	0.688587	0.127017	0	0.0587853	0.336408	1.02506	1.90542	1.43996	0.433717	0.562759	0.95736	1.23758	1.81287	1.57129	1.01315	0.159496	0.333812	1.59782	1.97896	0.86466	0.608391	0.639334	1.19281	1.22174	0.580409	0.553585	0.42471	1.10767	1.58877	1.06722	0.753152	1.22154	0.936123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	4.56813	4.20691	3.67737	2.69565	1.38825	1.98785	0.290455	0	0.351981	1.98667	2.57087	1.64941	1.46499	0.314583	0.0673449	0.769326	1.0297	2.49519	2.91771	2.77657	0.913694	1.17436	1.01952	0.656544	0.579126	0.755132	1.83144	1.56971	2.37497	1.70489	2.12064	1.67918	0.710189	0.971464	1.15388	1.67465	2.77043	0.690789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	12.0188	17.6255	13.704	10.559	10.9454	11.6982	5.56944	0.847567	0.78042	3.07154	7.61761	10.3697	5.27745	4.50699	5.77487	5.79878	4.16879	7.29433	7.84298	7.33298	4.10694	2.24471	10.1611	10.0181	9.07158	8.94356	7.39387	5.09333	5.14241	5.06897	5.73735	2.57308	1.93674	3.61239	4.66375	2.35526	0.865233	0.967517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	0.56271	0.786459	0.783014	0.57254	0.553895	0.556932	0.367098	0.107268	0.0226585	0.199153	0.446574	0.877742	1.03141	0.520788	0.7456	0.901927	1.03291	1.38721	1.20499	0.545022	0.231101	0.114385	0.427877	0.704629	1.22541	0.869988	0.538902	0.800132	0.604959	0.394021	0.192697	0.0577636	0.180096	0.346498	0.388031	0.324831	0.418547	1
