	chr5:141585724-141585873	chr5:141585874-141586023	chr5:141586024-141586173	chr5:141586174-141586323	chr5:141586324-141586473	chr5:141586474-141586623	chr5:141586624-141586773	chr5:141586774-141586923	chr5:141586924-141587073	chr5:141587074-141587223	chr5:141587224-141587373	chr5:141587374-141587523	chr5:141587524-141587673	chr5:141587674-141587823	chr5:141587824-141587973	chr5:141587974-141588123	chr5:141588124-141588273	chr5:141588274-141588423	chr5:141588424-141588573	chr5:141588574-141588723	chr5:141588724-141588873	chr5:141588874-141589023	chr5:141589024-141589173	chr5:141589174-141589323	chr5:141589324-141589473	chr5:141589474-141589623	chr5:141589624-141589773	chr5:141589774-141589923	chr5:141589924-141590073	chr5:141590074-141590223	chr5:141590224-141590373	chr5:141590374-141590523	chr5:141590524-141590673	chr5:141590674-141590750	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.270005	0.089009	0.717627	0.508785	0.53967	0.982134	0.521623	0.946582	0.829219	0.269811	1.308	0.544501	0.805947	1.65334	1.27517	1.4732	0.313652	0.403239	0.319716	1.14092	2.35373	1.24104	0.843095	1.49545	1.40478	0.418268	0.0533469	0.358655	0.871361	0.612937	2.248	2.20843	1.28932	0.58116	0.392048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.30726	1.89334	6.55986	3.17189	5.10726	2.64725	3.06045	2.22942	1.73337	3.56542	2.67138	2.10001	1.13961	1.73633	0.119717	0.502801	2.0525	1.45909	0.674175	1.1718	0.714121	3.03516	3.33251	0.94453	1.74621	1.24429	1.13439	2.04276	3.33189	2.55023	1.92979	1.84546	4.41474	4.77868	0.338118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.0143163	0.735486	1.60583	0.633052	1.24388	0.904175	1.00762	0.939512	1.64421	0.542219	0.592974	0.643584	0.646757	0.509491	0.685387	1.55284	0.028633	0.485602	0.488696	0.447417	1.11258	0.806283	1.24568	0.750436	1.18636	0.548429	0	0.128914	0.847768	0.809857	0.816667	0.694043	1.42026	0.913754	0.994265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.0331487	0.388499	0.111226	0.311165	0.0464453	0.757274	1.52319	0.705546	0.230236	1.30866	0.981284	0.935453	0.793697	0.889452	0.682266	0.659885	0.696194	0.146415	1.01162	0.504988	0.712012	0.688356	0.796639	0.243879	0	0.0686255	0.619434	1.43744	1.21236	1.07468	0.72605	1.1735	0	0.726187
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0.481171	1.50493	1.52113	1.7464	1.56093	3.51744	2.15684	4.91449	1.46156	4.36587	3.18266	1.24601	1.74724	0.942046	1.20775	1.9298	0	0.0656387	2.24608	0.976393	0.766572	7.2812	3.18836	0.0678384	2.00628	8.72692	6.2749	1.67332	9.59894	9.44063	4.29047	1.88926	1.30597	0.347973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.331414	0.531945	0.761887	0.322744	0	0	0	0	0	0	0	0	0	0	0.113714	0.533035	0.593519	0.30611	0.325583	0	0	0.608419	0.709034	0.36692	0.101245	0.315547	0	0.211885	0.763058	0.479754	0.245117	0.711329	0.835284	0.34883	0.605143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.58378	1.50494	2.7403	3.67262	2.65021	1.6092	2.10115	1.71296	1.72763	1.85086	2.00181	2.08373	1.44707	2.08981	1.48593	1.86585	2.91967	2.85684	2.11434	3.60558	3.98929	4.86564	3.525	4.06925	3.18365	3.30174	6.89012	13.0414	18.9173	13.5078	6.28049	6.29145	12.5878	14.9218	0.66224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.335645	0.660833	0.679403	1.13193	0.727813	0.171942	0	0.429181	1.40026	0.580498	0.0111307	0.328016	0.198632	0.425641	0.54147	0.408639	0.143957	0.671958	0.208727	0.178685	0.237447	0.38605	0.120103	0	0.378439	0.109136	0.561534	0.56562	0.758281	0.0907773	0.340499	0.333817	0.51459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.417719	0	0.308641	0.788917	0.843417	0.516583	0.773479	1.12211	1.5261	2.13343	1.53332	0.95962	0.659987	0.392186	1.00225	0.988648	1.27736	1.22194	0.3604	0.761664	0.693584	0.596437	1.2056	1.80932	1.00407	0.0707281	0.418486	0.138091	0.115586	0.245003	0.988374	2.01452	2.11163	1.0841	0.737258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.66728	0.358955	1.07978	1.53974	1.22962	1.55799	0.629967	0.763405	1.10319	0.9978	1.26133	1.09747	0.613504	0.331637	0.913824	1.01327	1.31058	1.35753	0.886543	0.994336	1.3415	1.42117	1.60462	1.84697	0.231826	1.25152	1.34432	0.973011	0.375191	0.627892	0.755385	1.57547	1.16758	1.20469	0.566498
