	chr1:968258-968407	chr1:968408-968557	chr1:968558-968707	chr1:968708-968857	chr1:968858-969007	chr1:969008-969157	chr1:969158-969307	chr1:969308-969457	chr1:969458-969607	chr1:969608-969757	chr1:969758-969907	chr1:969908-969977	chr1:969978-970057	chr1:970058-970167	chr1:970168-970207	chr1:970208-970357	chr1:970358-970507	chr1:970508-970657	chr1:970658-970807	chr1:970808-970957	chr1:970958-971107	chr1:971108-971257	chr1:971258-971407	chr1:971408-971557	chr1:971558-971707	chr1:971708-971857	chr1:971858-972007	chr1:972008-972157	chr1:972158-972257	chr1:972258-972307	chr1:972308-972457	chr1:972458-972607	chr1:972608-972757	chr1:972758-972907	chr1:972908-973057	chr1:973058-973207	chr1:973208-973357	chr1:973358-973379	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.372219	0.374141	0.946935	1.35828	0.349755	0.499442	0.81919	0.419518	0.577458	0.943541	0.640863	0.826098	0.416827	0.529676	0.438096	0.686705	1.29901	1.1483	1.42609	1.09027	1.33808	1.13443	1.23711	1.09695	0.414015	0.822236	0.722838	0.929467	0.656195	0.388431	0.957761	0.219757	1.08421	1.01681	0.0889611	0.838348	1.4057	0.951185	0.631579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.613909	0.376527	0.146713	0.114646	0.0434659	0.458331	0.551461	0.0676389	0	0.278515	0.39048	0.35547	0.559969	0.323155	0	0	0	0	0	0	0	0	0	0	0.0853128	0.594941	0.556982	0.73001	0.248829	0	0	0	0	0	0	0.985973	0.921971	0.35547	0.354869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0	0	0.468359	0.191717	0	0	0	0	0.21496	0.278239	0.500376	0.285921	0.250181	0.3639	0	0.177278	0.589189	0	0	0	0	0	0.338912	0.461668	0	0	0.830742	0.737114	0.104075	0.632458	0.520377	0	0.0587092	0.370935	0.370935	0	0	0	0.39459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	1.62666	1.01155	1.30711	1.47526	1.06913	0.66268	0.336632	0.728864	0.550576	0.562989	0.369763	0.168516	0.20695	0.381908	0.605457	1.52373	0.940716	0.861822	0.394628	0.416711	0.735489	0.923128	0.143488	0.489846	1.14388	0.789292	1.28959	1.8515	1.19218	1.13422	1.01058	0.913485	0.640815	0.365733	0.826601	0.940386	0.436792	0.448495	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.358602	0.703574	0.85589	0.767835	0.311575	0.590561	0.933699	0.508024	0.436139	0.348582	1.18088	1.50383	0.351265	0.165395	0.875368	0.597367	0	0.0378184	0.348475	1.16986	1.86542	0.397715	0.942869	0.618856	0.813897	0.789344	1.40205	2.23876	0.204993	0	0.282631	0.154067	0.827728	0.0552756	0	0.118205	0.760131	0.439688	0.184397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	1.82988	2.96307	1.91398	0.630866	0.670788	0.584297	0.0953323	0.547043	0.367031	0.329847	0.247531	0.244525	0.152958	0.121413	0.212912	0.657135	0.39967	0.871391	0.921216	0.203855	0.10752	0.711532	0.494612	0.261221	0.813767	0.690424	0.277695	0.179649	0.268561	0.275464	0.414596	0.0399831	0	0.313184	0.693761	0.341585	0.892696	0.400773	0.314554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.187507	0.24235	0.392995	1.04979	0.388891	0.612857	0.376485	0.379039	1.00171	0.406689	0.755929	0.836983	0.379137	0	0.706497	1.98875	1.23379	1.4365	0.552122	0	0.723727	1.03851	0.728383	0.266545	1.5233	1.84034	3.00336	1.20807	0.247395	0.956371	2.01584	0.878666	0.994806	0.32399	0.135497	0.953456	0.381395	0.686122	0.399351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bdafba4d-384d-4886-a6c9-d1ddd966b153.fc.signal	2.67845	2.70498	2.26048	1.10607	1.17571	1.17158	0.180771	0.169035	0.794499	0.950231	0.282442	0.39051	0.288001	0.43666	0.78101	0.370411	0.310061	0.140221	0.367752	0.485825	0.08637	0.39051	0.13017	0.387004	0.0163198	0.161775	0.279078	0.061636	0.659604	0.550608	0.704384	0.531087	0.78101	0.0650847	0	0.30205	0.547751	0.824943	0.366102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	1.35395	1.06383	1.14939	0.664754	0.197132	0	0.0472206	0.2298	0	0	0	0	0	0	0	0	0.520983	0.698159	0.00421853	0	0	0	0	0.101245	0.362792	0.147649	0.158195	0.147649	0	0.291074	0.845793	0.331153	0.255221	0	0.400743	1.76737	1.72944	2.21453	0.333799
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	0.9014	0.83538	0.567847	0.878141	0.666937	0.660022	0.269777	0.833621	0.5714	0.398911	0.866198	0.610861	0	0	0	0.337466	0.664896	1.29726	0.371844	0.991178	0.811449	0.424504	0.715955	0.733543	1.13073	1.58991	1.55107	1.27778	0.524688	0.968202	0.934881	0.1207	0.61565	0.875014	0.891393	0.483897	1.04289	2.03268	0.528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.2cec18a6-acf1-4ec3-b511-04e126f82363.fc.signal	6.20645	7.71008	5.17303	3.85176	2.68167	1.45285	0.883537	1.02049	0.782507	0	0.227572	0.13642	0	0.37608	0.839799	0.792192	1.12527	0.968265	1.87539	5.74662	8.40995	3.11338	2.30603	1.64807	6.34121	4.52555	4.58115	1.79297	1.23598	0.95341	1.07358	0.655183	0.561622	0.729049	1.02269	0.543312	0.229486	0	0.369688
