	chr17:4967000-4967149	chr17:4967150-4967229	chr17:4967230-4967299	chr17:4967300-4967449	chr17:4967450-4967529	chr17:4967530-4967599	chr17:4967600-4967749	chr17:4967750-4967809	chr17:4967810-4967899	chr17:4967900-4967979	chr17:4967980-4968049	chr17:4968050-4968199	chr17:4968200-4968349	chr17:4968350-4968499	chr17:4968500-4968649	chr17:4968650-4968799	chr17:4968800-4968949	chr17:4968950-4969099	chr17:4969100-4969249	chr17:4969250-4969399	chr17:4969400-4969549	chr17:4969550-4969699	chr17:4969700-4969849	chr17:4969850-4969999	chr17:4970000-4970149	chr17:4970150-4970299	chr17:4970300-4970449	chr17:4970450-4970599	chr17:4970600-4970749	chr17:4970750-4970899	chr17:4970900-4971049	chr17:4971050-4971199	chr17:4971200-4971349	chr17:4971350-4971499	chr17:4971500-4971649	chr17:4971650-4971799	chr17:4971800-4971949	chr17:4971950-4972020	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	8.11057	6.5718	3.18046	0.438925	1.37401	3.30478	5.01508	4.19876	4.03866	2.89881	2.90173	3.67198	4.05139	7.36196	6.57707	4.77448	3.52048	1.86168	1.81749	1.43674	2.68657	2.91561	2.68618	1.89279	2.90537	2.16206	2.52756	2.04958	0.739655	2.21258	2.58266	1.92963	1.87657	1.12338	1.25639	0.371551	0.966489	1.0297	0.263473
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	60.9115	27.6847	16.4851	5.65689	5.0123	14.6114	24.4708	20.6136	11.6377	11.1571	26.8374	37.3521	17.6201	15.7424	18.0152	11.251	10.0798	8.12891	4.99184	2.99442	4.18712	3.81806	8.34334	4.70132	5.64477	4.83435	4.47553	1.8157	2.28016	2.92326	0.997826	1.81697	1.12548	0.571716	0.129026	0.863909	0.564489	1.00877	0.669145
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	8.2097	7.11481	6.71353	4.27779	4.06087	7.68325	17.1518	13.6671	8.40147	4.5875	4.21794	7.82244	11.827	11.4713	13.8592	16.2084	16.7433	19.4049	19.3419	16.6129	8.94192	5.62637	8.62446	6.58275	4.78145	6.5358	5.1936	5.54858	3.76056	4.05767	1.99443	1.25813	2.59727	1.37505	1.896	2.29686	2.46736	2.9936	0.361586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	12.0197	20.3328	7.31356	1.84983	3.67279	12.0457	96.2117	30.9937	2.83749	0.604775	1.3195	1.59137	2.38522	2.19605	3.55001	5.53647	8.12014	6.25055	5.34142	7.82538	2.2113	3.64954	3.66723	2.11816	0.782696	1.31999	0.211676	0.930531	0.995286	1.01255	1.66021	0.479588	1.41442	1.27978	1.31131	0.0482215	0	0	0.186869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	23.3567	19.3925	11.1284	3.47992	5.26793	19.3282	33.246	23.7833	10.1145	8.79432	17.7594	23.289	23.1245	18.908	17.1277	9.27415	13.6926	14.8675	12.6819	8.0316	6.52178	6.75628	7.47766	3.17944	2.21849	1.40629	0.776704	1.10115	0.350489	0.585975	0.447284	0.213705	0.287754	0	0	0	0	0.100156	0.48
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	21.3758	8.64952	4.71132	2.97474	3.1824	7.3821	14.4296	12.6191	7.15141	6.96662	12.0391	21.0978	24.3139	33.4921	47.4749	41.6066	32.7341	22.6471	14.4876	14.5457	15.9928	19.4082	14.3385	10.0829	8.9505	8.28342	9.25626	9.74042	6.03372	5.25945	6.08988	6.70392	4.98197	3.5138	2.41749	2.40167	2.40572	1.3969	0.722944
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	19.164	15.0539	12.0378	3.6069	5.04528	21.3169	51.3624	34.4626	15.5823	9.37887	23.5462	21.5787	35.5056	30.7976	31.0282	22.2001	16.3204	12.913	10.3902	6.77173	7.54555	9.97808	6.25451	2.37745	0.568649	0.878302	1.47273	1.39701	1.45579	0.89367	0.538628	0.584885	0	0	0	0	0	0.0117577	0.4679
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.773524	0.786325	0.547796	0.403018	0.681267	1.07159	1.8172	1.5133	0.920151	0.839975	0.88356	1.17416	1.99956	1.69987	1.51238	1.09216	0.961531	0.790633	0.629569	0.550283	0.745309	0.847141	0.702295	0.682396	0.579339	0.471151	0.521956	0.487486	0.516139	0.62146	0.427635	0.428093	0.685122	0.531918	0.175352	0.159981	0.355442	0.27056	0.705233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	8.98807	8.653	6.85081	3.07273	4.23049	8.13681	21.6471	15.005	6.19965	3.98883	5.85037	12.6582	7.94955	4.17878	7.01564	7.46187	2.41382	1.64296	2.01781	1.29239	2.02087	3.63374	0.822379	0.822337	1.9093	2.96119	0.647085	1.31325	3.04085	1.33553	1.97371	1.35229	1.77932	1.36745	1.44854	2.0323	1.50125	1.92927	0.465116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	3.4852	2.72998	2.34279	1.48006	1.33064	2.11945	5.26172	4.20521	1.22324	0.817529	1.77886	2.48064	4.13726	3.44722	3.18923	2.96148	2.02216	2.10975	1.02787	0.829405	1.17119	1.9864	1.49832	1.85963	1.46056	1.82933	0.863049	0.569759	0.449079	0.219952	0.522801	0.267515	0.829083	0.981362	0.754917	0.638724	0.213553	0.756776	0.186495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	3.37616	3.76429	2.88155	2.25081	1.5644	8.37448	18.0781	4.12213	0.32768	1.05905	3.25303	8.44091	3.43696	2.44901	8.69546	7.88137	1.85919	3.45041	5.05221	4.0701	3.97687	7.18787	7.43261	2.7089	2.22101	2.39305	0.459801	2.02451	0.917791	0.796527	1.01953	0.83966	1.34868	1.70031	0	1.48465	2.36747	2.99999	0.625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	108.614	46.073	20.1803	10.2267	16.7834	60.7751	88.0558	37.5792	18.3094	10.6764	22.2288	32.4335	19.8186	31.2387	24.7362	16.0226	9.745	12.812	13.1328	8.06755	6.30822	9.37883	12.5182	5.57592	5.24149	6.27938	6.64711	4.27186	3.35993	3.48207	3.63344	3.53101	2.85859	0.839371	1.21109	0.0809274	0.748744	0.404049	0.687845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	15.1855	18.5582	6.9936	1.46713	2.69306	11.7634	46.7821	12.3205	1.94768	1.23544	3.30128	5.08007	5.07678	4.34921	4.79956	7.86888	14.8039	15.9843	29.1789	30.1909	7.52995	12.6512	13.3138	11.7962	6.42309	5.4537	2.41992	1.68325	1.15126	2.24064	2.32755	2.89159	1.64396	1.59036	1.07609	0.666006	0.829532	0	0.233141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	18.2887	13.3696	5.75933	3.9356	10.9099	35.3058	71.1817	43.8867	14.9459	5.10714	12.467	22.6395	25.7657	31.7921	25.9331	24.4764	10.7816	9.75649	12.1891	15.491	25.8343	17.4644	11.5352	7.08912	5.41854	3.71116	1.49607	2.00092	3.36871	2.07757	2.40121	3.11842	3.21219	1.23463	0.752069	0	0	0	0.232068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	18.9194	12.2948	7.17881	2.74464	8.42181	21.7378	38.902	32.2051	16.9333	13.0416	21.9183	30.5842	23.9042	18.5966	16.3146	16.4188	13.5662	10.9255	9.17664	11.5017	11.8379	17.2785	16.6264	8.96869	7.14563	8.40408	10.7418	8.51969	5.8715	4.5336	3.43611	2.93032	3.96011	3.41469	2.12385	1.67535	2.3641	2.51616	0.497041
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	4.35817	2.54118	1.54009	1.60035	3.26822	4.79238	7.0802	6.55632	4.56204	3.80163	3.86616	4.84438	4.88069	3.9378	2.9335	2.98253	2.39572	1.67758	1.293	1.48534	1.23425	0.658462	0.85414	1.29149	1.15956	1.23486	1.07261	0.93654	0.778486	0.889536	1.06755	0.368041	0.559397	0.725357	0.807866	0.741112	0.681706	0.469644	0.295503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	5.00508	4.94443	3.90614	1.88642	3.5284	4.31036	7.06309	7.19778	4.07035	1.48303	2.24131	2.99673	6.73548	8.32305	6.04084	6.47855	5.42464	4.69872	4.71017	2.8648	2.14581	3.47873	2.60098	1.63647	2.6556	2.51683	1.10285	1.4888	0.830757	0.64763	1.21492	1.30666	1.67683	1.14917	0.333515	0.603753	0.617667	0.385103	0.283668
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	7.77571	3.75102	1.82763	1.10319	2.22495	4.19484	4.83043	4.06972	2.40591	2.16044	2.89788	4.40618	5.57242	4.84522	5.7521	6.51317	4.78931	4.05818	3.97812	2.70976	1.70204	2.1481	3.13044	2.02754	1.37324	1.19825	1.42576	1.36705	1.81501	2.42376	1.98947	1.27251	1.49646	1.56144	0.773331	0.678178	1.22144	1.27355	0.24778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	29.7566	23.4162	11.8257	4.98189	8.72153	30.7376	63.4945	46.3789	17.629	5.69444	9.23305	19.5429	22.5008	22.7473	17.1272	17.9241	13.1326	9.5406	6.26484	4.73834	3.71727	2.61739	4.79334	2.19725	0.165032	1.04137	2.2375	1.02071	1.27706	2.62635	1.04097	3.16265	1.61114	0.123296	1.18066	0.230208	1.0283	1.05379	0.370107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	14.6741	5.26726	3.18764	2.99157	5.75254	9.55906	31.3376	21.1612	7.5053	4.71169	6.8332	15.0811	13.5044	16.9619	17.2773	12.61	19.9647	18.4488	25.4201	11.2359	9.41039	24.5779	24.9527	26.5553	23.0775	17.1161	13.0244	11.3313	6.40381	5.65631	3.91458	3.27396	2.63716	4.0621	2.84014	2.674	2.47387	2.26111	0.647619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	2.22437	1.33197	0.804891	0.495962	0.97535	1.39416	2.23899	1.90533	1.33636	0.883831	0.987035	1.67845	2.70372	2.55495	2.57606	3.59203	3.43955	4.25604	5.07029	3.87488	3.74208	6.23186	6.35894	3.99762	2.79279	3.85097	3.48669	3.8653	3.07032	2.77193	2.48262	1.0913	0.623698	0.68563	1.14688	1.82805	2.12413	2.18997	0.284411
