	chr16:15706303-15706452	chr16:15706453-15706602	chr16:15706603-15706752	chr16:15706753-15706902	chr16:15706903-15707052	chr16:15707053-15707202	chr16:15707203-15707352	chr16:15707353-15707502	chr16:15707503-15707652	chr16:15707653-15707802	chr16:15707803-15707952	chr16:15707953-15708102	chr16:15708103-15708252	chr16:15708253-15708402	chr16:15708403-15708552	chr16:15708553-15708702	chr16:15708703-15708852	chr16:15708853-15709002	chr16:15709003-15709152	chr16:15709153-15709302	chr16:15709303-15709452	chr16:15709453-15709602	chr16:15709603-15709682	chr16:15709683-15709752	chr16:15709753-15709902	chr16:15709903-15710052	chr16:15710053-15710202	chr16:15710203-15710352	chr16:15710353-15710502	chr16:15710503-15710652	chr16:15710653-15710802	chr16:15710803-15710952	chr16:15710953-15711102	chr16:15711103-15711252	chr16:15711253-15711341	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.487837	0.528031	0.519681	0.476784	0.251131	0.419471	0.696945	0.79052	0.501232	0.306958	0.0512532	0.590071	0.691269	0.757566	1.27462	0.704188	0.785812	0.311098	0.610107	0.93641	0.475367	0.399061	0.525588	0.244146	0.499271	0.381704	0.815621	0.851347	0.319242	0.76245	0.659425	0.793126	1.0113	1.04386	1.09628	0.175824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.904056	0.653861	0.0579456	0.444128	1.33935	1.6715	0.944898	1.35208	1.44816	0.653195	0.314501	1.34146	0.797117	1.15188	1.12495	0.954529	0.256265	0.499976	0.963875	1.67309	0.637067	0	0	0.296626	0.479866	0.362093	0.908241	1.08232	0.774623	1.55235	2.43144	0.564489	1.23595	1.63749	1.63095	0.148936
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.885489	1.3967	0.868006	0.56516	1.41087	0.698006	0.63596	0.788724	0.522385	1.55988	0.538317	0.143165	0.475638	0.659107	0.613158	0.330724	0.409558	1.09313	0.876007	0.195848	1.50301	0.6828	1.18325	1.27431	1.72668	0.943086	1.05884	0.599208	1.91734	1.21637	0.766111	0.815251	1.67552	0.867409	0.529559	0.179204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.09059	0.491511	0	0.76922	1.06941	0.307262	0.307893	1.28716	0.185212	0	0	0.352412	1.09617	0.884716	0.0408129	0	0	0	0	0.068568	0.503537	0.00742053	0	0	0	0	0	0	0	0	0.506303	0.140975	0.524843	0.0148411	0	0.517043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.224147	1.16313	0.576678	0	0	0.185501	0.490804	0	0.28598	0.499532	0.484518	0	0	0	0	0.165356	0.416388	0.0779973	0.535459	0.0154584	0	0.271244	0.42167	0.0309168	0.572424	0.0603273	0	0.343949	0.322878	0.0674247	0.406241	0.563482	0.610044	0.359171
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.17303	0.584524	0	0	0.343575	0.308032	0	0	0.571545	0.118004	0	0	0	0	0	0	0	0.27249	0.379117	0	0	0	0	0	0.040072	0.673721	0.645259	0.0987283	0.169813	0.845187	1.08615	0.505489	0.550105	0.71547	0.179708	0.26253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.283769	0.307425	2.07031	2.90657	1.83119	0.162553	1.20169	2.346	3.04403	1.56187	0.213583	0.293278	1.50752	1.44092	1.6563	0.870083	0.767902	2.68188	1.9776	1.37241	1.80588	0.720911	1.94087	2.17779	0.855751	0.610489	1.48248	0.204579	0	0.730178	2.62273	1.54911	1.20166	0.749802	0.907642	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.479642	0.853309	0.330563	0.493859	0.30665	1.31116	1.21747	0.152497	0.301424	0.721557	0.0308043	0.662105	0.459214	0.844293	0.773469	0.52927	0.430199	0.309836	0.595741	0.4363	0.369061	0.122841	0.052701	0.329294	0.637266	0.364518	0.728491	0.296648	0.620717	0.186453	0.787867	0.188421	0.749102	0.563827	0.585692	0.565217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.936252	1.72783	2.24453	2.4128	2.61899	1.86293	0.978907	0.658958	1.42486	1.79563	1.78429	0.815355	1.52633	0.364954	1.16612	1.77892	0.981241	0.712636	0.0478448	0.630488	0.594941	0.850921	0.737762	0.589147	2.18529	1.07368	1.59037	1.20404	1.3249	0.538016	0.805835	1.45051	1.21589	0.957559	0.990703	0.185273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.232583	0.198228	0.324563	0.470722	0.642816	0.65634	0.919125	0.68532	0.823698	1.13801	0.478858	0.226131	0.226324	0.570627	0.736355	0.457388	0.37365	0.322917	0.467531	0.48407	0.295187	0.302696	0.12443	0.119919	0.444758	0.771002	0.724586	0.761951	0.680231	0.24223	0.194174	0.315785	0.471489	0.556268	0.538234	0.554381
