	chr15:63325598-63325747	chr15:63325748-63325897	chr15:63325898-63326047	chr15:63326048-63326197	chr15:63326198-63326347	chr15:63326348-63326497	chr15:63326498-63326647	chr15:63326648-63326797	chr15:63326798-63326947	chr15:63326948-63327097	chr15:63327098-63327247	chr15:63327248-63327397	chr15:63327398-63327547	chr15:63327548-63327697	chr15:63327698-63327847	chr15:63327848-63327997	chr15:63327998-63328147	chr15:63328148-63328297	chr15:63328298-63328447	chr15:63328448-63328597	chr15:63328598-63328747	chr15:63328748-63328897	chr15:63328898-63329047	chr15:63329048-63329197	chr15:63329198-63329347	chr15:63329348-63329497	chr15:63329498-63329647	chr15:63329648-63329797	chr15:63329798-63329947	chr15:63329948-63330097	chr15:63330098-63330247	chr15:63330248-63330397	chr15:63330398-63330547	chr15:63330548-63330630	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.934804	0.481145	0.595377	1.39078	0.745866	0.343966	0.410821	0.406525	0.851551	0.670244	0.803458	0.470338	0.329734	0.709697	1.09377	0.689215	0.94321	1.61551	1.0716	2.259	1.14519	0.397889	0.608254	1.0732	0.84349	0.59624	1.56631	1.67863	1.77946	1.92876	2.27431	1.01088	0.924067	1.3427	0.62592
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.721132	0.3261	0.795698	0.183169	0	0.108866	0.390983	0.225344	0.259691	0.0292674	0.731975	0.057946	0.015008	0.483298	0.265047	0	0	0	0	0	0.2137	0.451591	0.596746	0.491912	0.907215	0	0.7533	0.387381	0.666916	0.530306	0.961747	0.717708	0.974722	1.61734	0.508929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.53357	1.30588	0.303741	0	0.69345	0.762808	0.434232	0.533291	0.990963	1.36964	1.44601	0.604254	0.299206	0.440873	0.511611	0.709476	0.799265	0.593281	0.689402	1.09077	0.288123	1.59567	1.57112	0.720756	0.454824	1.23183	0.664909	0.731718	1.35208	1.01168	0.82988	0.789558	1.73002	3.02991	0.315753
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.56107	0.0333933	0	0	0	0.173704	0.296577	0.431476	0	0.157803	0.312742	0.816678	0.277095	0.502527	0.131446	0	0	0	0	0	0.450244	0.282372	0.271079	0.236272	0.261322	0.0702345	0.315572	0.532494	0.914663	0.0690101	0.308251	0.673889	0.0455352	0	0.431927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	2.07861	0.885725	0.825839	2.14616	0.735821	0.515637	0.733773	0.150387	0.672528	1.32801	0.718029	0.733498	0	0.109074	0.730304	1.73244	1.30179	0.545802	0.245867	0	0.0585769	0.338797	0.847472	1.05952	0.489853	0.399631	1.24183	1.4587	1.65473	1.33862	1.30894	0.900396	0.615124	1.03506	0.665542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0	0.431365	1.59507	0.817722	0.286746	0.0687242	0.547562	0.163557	0	0	0	0	0	0	0	0.910395	1.05029	0.871913	0.782232	0.144558	0.122791	0.218022	0.0532421	0.521447	0.983845	0.342775	0.102772	0	0.405658	0.798498	0.0311818	0.510423	1.43374	1.518	0.318634
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.57013	1.88963	1.28049	2.18739	1.84615	1.42576	0.186982	0.281745	1.33604	0.864945	1.50035	1.23835	0.747624	1.6983	1.18337	1.46368	0.999601	0.712073	0.433996	0.456718	1.39151	0.809414	2.03784	1.42774	1.08261	0.896159	1.56928	1.21013	0.724589	0.808521	1.20227	1.08448	1.4499	1.80497	0.674679
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.45109	1.16098	1.57265	0.897687	1.36012	0.609551	1.10631	1.25933	1.1807	0.154811	0.471427	2.51466	1.78799	0.437128	1.50263	0.3645	0.394822	1.094	0.285482	0	0	0	0	0	1.10451	1.19569	1.2766	0.879852	0.852647	0.472727	1.01228	0.0797089	0.141565	0.544053	0.33732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.184424	0.388694	1.50669	1.28891	0.74715	0.379261	0.0379263	0.0937687	0.70434	0.941583	0.98315	0.810653	0.271778	0.484275	0.579515	0.500606	0.679656	0.484551	0.801009	0.907985	0.718103	0.826516	0.687395	0.765492	1.36455	1.41513	0.410391	1.13789	1.29409	1.29469	1.44283	0.457715	0.528646	0.944373	0.415227
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.192478	0	0	0	0	0.160217	1.02796	0.366437	0.317563	0.341581	0.426976	0.522671	0.9999	0.5097	0.288913	1.2252	0.692923	0	0	0	0	0	0.182428	0.431492	1.18163	0.746946	0.182842	0.62247	0.0693836	0.120087	0.280203	0	0.813945	1.90999	0.364148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.675758	0.580973	1.10196	1.01786	0.787633	0.265121	0.815863	0.276905	0.8367	1.04213	0.174907	1.15503	1.28354	2.29802	2.18802	2.5735	1.37382	1.04262	2.92124	2.71881	1.9923	0.781687	0.793597	1.21648	0.832444	1.87379	2.55867	3.23282	2.85036	3.60261	2.40433	1.10389	0.906218	2.72675	0.550579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0.499347	0.350988	0.456783	1.39304	0.159224	0	0.268546	0.500532	0.443173	0.0317293	0.537145	0.365754	0	0	0.745507	0.720532	0.871976	0.819559	0.419081	0	0	0.0129448	0.529201	0.456638	0.248955	0	0.294473	0.507106	0.610754	0.139097	0	0	0	0	0.316129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.767577	0.376833	0.648293	0.800797	0.792921	0.859101	0.730154	0.932646	0.917771	0.582329	0.356496	1.36369	1.10397	1.31358	1.19371	1.19895	1.43899	2.20437	2.51678	1.61614	1.13966	1.10026	1.65991	1.13616	0.97238	1.40538	0.679424	1.56742	0.880962	0.963821	0.768748	1.3535	1.39079	1.85976	0.457829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	1.04423	1.86021	1.47441	0.903451	0.796301	1.20424	0.883706	0.528745	0.973835	0	0.364379	0.811602	0.448073	0.143269	0.38054	0.532411	0.322226	0.967382	0.147894	0.258564	0.271649	0.662755	0.213099	0.257288	0.421476	0.0646789	0.351203	0.392097	0.448028	1.0134	0.00765133	0	0.261797	0.287513	0.514085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.849064	0.909931	0.764713	1.29438	0.699783	0.263636	0.364823	0.143819	0.502668	0.748406	0.523888	0.253889	0.184428	0.462162	1.59785	1.53495	0.404391	0.354009	0.803892	1.43751	0.599683	1.08012	0.563736	0.530707	1.4784	1.07449	0.817226	0.829331	1.43917	1.07941	1.05885	0.298395	0.672835	1.15638	0.623768
