	chr4:99864057-99864206	chr4:99864207-99864356	chr4:99864357-99864506	chr4:99864507-99864656	chr4:99864657-99864806	chr4:99864807-99864956	chr4:99864957-99865106	chr4:99865107-99865256	chr4:99865257-99865406	chr4:99865407-99865556	chr4:99865557-99865706	chr4:99865707-99865856	chr4:99865857-99865896	chr4:99865897-99866006	chr4:99866007-99866066	chr4:99866067-99866156	chr4:99866157-99866306	chr4:99866307-99866456	chr4:99866457-99866606	chr4:99866607-99866756	chr4:99866757-99866906	chr4:99866907-99867056	chr4:99867057-99867206	chr4:99867207-99867356	chr4:99867357-99867506	chr4:99867507-99867656	chr4:99867657-99867806	chr4:99867807-99867956	chr4:99867957-99868106	chr4:99868107-99868256	chr4:99868257-99868406	chr4:99868407-99868556	chr4:99868557-99868706	chr4:99868707-99868856	chr4:99868857-99869006	chr4:99869007-99869118	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.35091	0.00269587	0.0518168	0.755172	0.958755	1.45844	0.309051	0.0203566	0	0.851364	1.24769	0.22002	0	0.133748	0.948526	1.38504	0.99153	0.746576	0.356814	0.346499	0.822978	0.636695	0	0	0.281291	0.560736	0.794013	0.705155	1.17712	1.50102	0.717001	2.09402	0.610752	0	0.107335	0.627121	0.498688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.37282	1.7034	1.91462	2.10684	2.72412	1.48748	2.69236	2.62395	0.82796	1.3697	2.80828	1.45146	0.766227	0.133303	0.753175	2.08964	1.5737	0.423654	1.61179	1.38293	1.90977	0.594913	1.01409	1.00302	0.34231	0.658332	0.377193	1.00832	1.98843	2.05413	2.90918	1.11332	0.704769	0.57677	0.191694	0.408807	0.425351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.365213	0.247361	0.154228	0.399274	0.05915	0.331837	0.169436	0.210728	0.593869	0.398192	0.177565	0.171534	0	0	0	0	0.254102	0.28884	0.51754	0.543642	0.843649	0.024768	0.370422	0.437163	0.209301	0.0212936	0.340748	0.351569	0.298895	0.586208	0.900152	0.321695	0	0	0	0.413243	0.646552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.275754	0.612998	0.424384	0	0	0	0	0.123057	0.153077	0.315961	0.250784	0.193574	0.452992	0.302183	0	0	0.413821	0.503484	0.415174	0.136511	0.301451	0	0	0	0	0	0.332845	0.874024	0.396887	0.363248	0.254536	0.997442	0.251656	0.343634	0.859421	0.63121	0.647059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.27632	0.500647	0.990806	1.07107	1.41741	0.993322	0.923528	0.676904	0.887164	1.14896	1.35444	0.713982	0.302359	0.325414	0.367671	0.615228	0.710998	1.16631	1.04005	0.731965	1.56117	0.930669	0.607283	0.540442	0.436022	1.10043	0.819292	0.776312	0.886328	1.3525	0.508733	0.731381	0.518358	0.294774	0.182934	0.431486	0.645161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	1.08656	1.34619	1.69694	2.66546	1.34306	1.20134	1.86927	2.0948	1.93322	1.51065	2.58287	0.567525	0	0.245642	0.707719	1.06833	1.97583	3.35501	0.920807	1.59571	1.52712	1.08978	1.68949	0.889946	0.611596	0.805795	0.395517	0.330718	0.205132	0.497329	0.370471	1.07963	1.14505	0.775586	0.534742	0.269625	0.481868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	1.32622	0.140252	0.525904	1.01828	0.440935	0.302454	0.698917	0.483576	1.12676	1.26415	0.597869	0.753869	0.215324	0.00758809	0.539286	1.07712	0.12022	0.396984	0.0963667	0.37396	1.33083	0.871448	0.331085	0.396477	1.53242	1.19351	0.216372	0.349298	0.775064	1.51377	1.60884	1.88516	0.535483	0.218571	0.0024732	0.221175	0.692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0	0	0	0	1.2788	1.7379	1.93265	0.594043	0.116637	1.67427	0.663285	0.523004	0	0	0.518233	0.87073	0.758847	0.220038	0.886567	0.0223197	0.985685	0.288631	0.0808789	0	0.743093	0.666498	0.0573936	0	0	1.11576	1.14363	1.52929	0.637692	0	0.0510165	0.508188	0.587121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0.148553	1.31251	0.0253612	0	0.591208	4.22452	3.36536	1.46444	0.0334633	0.377328	0.916747	0	0	0	0	0	0	0	0	0.98634	2.05312	0	2.48512	0.403112	0	0	0.784754	1.57434	0.236234	2.20315	0.836695	4.64934	2.20831	0	0	0	0.662469
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	1.74975	1.48504	2.57158	3.22324	4.1583	2.21178	4.38612	5.43582	5.37207	3.05884	5.33363	4.20504	1.25116	0	0.221203	3.10497	1.9882	5.28443	3.54138	3.14012	3.01114	2.57166	2.05166	0.676529	0.646576	0.972927	1.32402	1.68172	0.790495	6.32039	5.59084	5.15347	5.01659	5.10743	1.54742	1.3151	0.404762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649599	2.39203	2.52125	1.39721	0.217122	0	0	0	0	0	0.588563	1.03898	0.859518	0.312226	0	0.017944	0.502272	0.569459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.50908	0.557939	0.100973	1.01103	0.16556	0.82454	1.67633	0.879616	0.684138	1.09898	0.270494	0	0	0	0	0.557872	1.17926	1.38544	0	0	0.687524	0.7073	0.00734287	1.10478	1.39393	0.294969	0	0	0	0.908079	0.909338	0.477815	0.883161	1.00102	0.187464	0.171108	0.499494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	2.012	0.730848	0.613437	0.69767	0.734777	1.01484	1.22702	0.924088	1.69476	0.598633	0.833125	0.444727	0.085896	0.0519535	0.343133	0.389586	0.0534685	0.446293	0.55641	1.28848	1.909	2.21586	0.838184	0.803556	0.601956	0.297621	0	0.066808	0.836054	0.879	0.305885	0.846728	0.808579	1.69412	0.621018	0.22556	0.569801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	1.49941	1.20354	0.604849	1.23825	2.35518	0.926281	1.33185	1.02801	1.38268	4.21348	4.35342	3.91172	2.3203	0.271336	1.84466	2.67739	2.23547	1.18029	1.89252	2.96392	1.48617	1.46319	1.2009	1.21365	0.768629	1.24263	2.08072	1.50748	1.21394	1.07434	1.80327	1.60173	2.24843	2.99281	1.98621	0.945725	0.424242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	0.971675	0.292159	0.296184	0	0	0.260699	0.148429	0.521361	1.05118	1.1928	1.93901	2.78583	1.30615	0.0187833	0	0.260353	2.51243	1.88982	0.381687	0.0460623	0.258729	0.33003	0.440807	0.655615	1.67945	1.65456	0.821528	1.18081	0.911923	1.13259	1.01786	1.17866	0.6693	1.50348	0.581646	1.5506	0.483146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	1.62594	0.30418	0.214831	0.396506	0.886279	0.972595	0.0635711	0	0.0572509	0.918617	0.188992	0.526752	0.381105	0.0339524	0	0	0.207542	0.943916	0.633526	0.82343	0.89986	1.04641	0.295724	0.107566	0.164222	0.245406	0.169513	0	0.026379	1.5152	1.05853	0.756393	1.48118	1.42877	1.1059	0.645231	0.654275
