	chr1:45683076-45683225	chr1:45683226-45683375	chr1:45683376-45683525	chr1:45683526-45683675	chr1:45683676-45683825	chr1:45683826-45683975	chr1:45683976-45684125	chr1:45684126-45684275	chr1:45684276-45684425	chr1:45684426-45684575	chr1:45684576-45684725	chr1:45684726-45684875	chr1:45684876-45685025	chr1:45685026-45685175	chr1:45685176-45685325	chr1:45685326-45685475	chr1:45685476-45685625	chr1:45685626-45685775	chr1:45685776-45685925	chr1:45685926-45686075	chr1:45686076-45686225	chr1:45686226-45686375	chr1:45686376-45686485	chr1:45686486-45686525	chr1:45686526-45686675	chr1:45686676-45686745	chr1:45686746-45686825	chr1:45686826-45686975	chr1:45686976-45687065	chr1:45687066-45687125	chr1:45687126-45687275	chr1:45687276-45687335	chr1:45687336-45687425	chr1:45687426-45687575	chr1:45687576-45687725	chr1:45687726-45687875	chr1:45687876-45688025	chr1:45688026-45688120	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.06976	1.93597	1.26229	3.5943	2.12662	1.1068	2.72629	2.01926	1.40292	1.51954	0.0333108	0.116588	0.272038	1.36032	1.14011	1.43207	3.66234	3.94654	3.98481	5.13419	8.46203	9.16949	11.5131	7.89843	4.3778	4.56686	5.21889	5.58659	4.31433	3.4376	2.84754	5.96801	8.71243	10.1264	14.7619	12.1229	14.9294	6.00596	0.276161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.29364	0.288799	0.584008	0.0573051	0.426007	0.574682	0.68429	0.548384	0.724393	3.36685	2.11924	0.725045	2.28117	1.93834	3.21548	7.58631	16.173	12.2093	24.0381	41.4389	48.9233	72.8727	59.4861	31.9324	15.5264	24.5853	44.1257	31.0637	22.5132	12.6036	4.43697	14.6699	40.4561	35.6256	65.6375	57.9883	28.7086	17.7847	0.579127
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.779433	0.241581	0.550908	1.16624	0.644641	0.863281	1.60232	1.38307	0.794081	1.95156	0.952322	1.03467	2.09915	2.59628	1.29517	3.42292	5.61582	6.31763	7.26567	7.84251	11.1582	11.8762	13.9372	10.7137	6.5872	12.8031	20.5978	23.1227	17.0345	10.2992	6.19594	10.6665	14.3247	19.1419	20.2224	19.3543	16.3918	10.1602	0.476801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.422892	0.99046	0.209584	2.12925	0.74563	0.0463651	0.786393	0.395031	1.53387	1.65999	3.15865	1.51507	0.957666	3.18094	4.38861	12.3426	14.7187	18.7697	20.7391	19.0643	15.3868	22.1867	41.7667	13.869	6.94764	38.8961	60.4803	55.9107	25.7141	7.10663	4.04931	13.6543	88.9631	87.514	43.453	27.2301	60.4812	30.9693	0.248993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.28384	2.14818	2.47604	7.64298	5.75485	1.16453	3.23351	0.226128	1.15094	0.393837	0	0	0.056532	4.57085	2.19978	3.60762	0.399888	0	5.3252	7.59357	20.5998	30.5945	32.8084	21.5383	11.4306	11.2405	11.2	22.2661	13.0516	3.52473	2.58217	6.77173	15.2645	13.2102	22.2927	28.4257	11.9963	5.2527	0.571644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	2.22669	0.661591	0	0.197076	0.851477	0.720271	1.93581	0.349548	0.667874	1.87804	3.29564	2.0217	2.24009	4.43847	6.29092	6.29602	8.76671	6.31729	12.6315	17.3831	19.4832	23.3101	18.3526	10.1042	5.50216	19.397	31.0781	33.1258	24.7959	13.0979	4.12451	10.7308	24.7822	41.1471	24.196	26.7715	32.9615	15.9666	0.562487
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	5.77495	5.99559	3.44559	2.11304	2.95441	3.99789	2.80418	4.65384	6.18313	7.47893	5.14366	5.62837	8.01068	9.44366	13.6945	13.6308	18.4509	14.6309	24.3776	24.3676	29.2211	31.1066	25.3537	14.4002	8.36566	12.4542	20.3434	33.2241	28.2646	19.2164	8.44022	8.48204	9.15801	17.0272	23.0769	30.4493	25.2186	14.6046	0.55035
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	2.1301	0.808583	0.411804	0.687684	0.13625	0.233769	1.24927	2.0673	1.92296	1.52084	1.91258	2.68649	5.57431	3.90711	7.57788	6.9646	9.32846	11.3616	10.5013	19.4074	17.8736	28.1145	23.8814	13.315	6.94902	30.3452	53.1999	68.698	46.9254	18.6217	5.66301	12.5487	33.5822	29.4463	32.8539	38.7162	36.4901	15.4082	0.579501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.225205	0.718259	0.607182	0.967312	0.59092	0.538068	1.30711	0.713766	0.331176	0.494727	0.303191	0.0245016	0	0	0.0320999	0.611908	1.34905	2.30088	2.14231	1.70919	1.89305	1.66723	1.54323	0.920005	0.624848	0.637337	1.61552	2.36015	1.29287	0.748677	1.319	2.06764	3.61936	6.23852	7.12314	6.40157	5.62915	2.46613	0.286501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.98286	0.874015	0.325247	1.44951	1.3729	0.371095	0.761609	1.98734	2.34668	3.35339	1.76304	0.536624	0.355019	0.553582	1.83731	1.80034	3.62708	2.66145	8.51374	11.311	16.517	19.4754	18.6712	10.5643	3.02496	5.22796	9.43582	9.25018	4.83617	1.97161	2.98485	5.6102	11.6602	16.9715	8.79486	4.91106	7.06247	7.02645	0.531931
